TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2017-08-21 12:18:22.0000,0,0,2017-08-21 12:20:26.0000,0,0,2017-08-21 12:21:29.0000,0,0
2017-08-21 12:18:22.0006,0,0.5,2017-08-21 12:20:26.0006,-0.1,0,2017-08-21 12:21:29.0006,-0.3,-0.2
2017-08-21 12:18:22.0012,-0.3,0.6,2017-08-21 12:20:26.0012,-0.3,0,2017-08-21 12:21:29.0012,-0.5,-0.2
2017-08-21 12:18:22.0018,-0.3,0.6,2017-08-21 12:20:26.0018,-0.2,0.2,2017-08-21 12:21:29.0018,-0.7,-0.2
2017-08-21 12:18:22.0024,-0.1,0.6,2017-08-21 12:20:26.0024,-0.1,0.3,2017-08-21 12:21:29.0024,-0.7,-0.3
2017-08-21 12:18:22.0030,0,0.6,2017-08-21 12:20:26.0030,0,0.4,2017-08-21 12:21:29.0030,-0.7,-0.3
2017-08-21 12:18:22.0035,0.2,0.6,2017-08-21 12:20:26.0035,0.2,0.5,2017-08-21 12:21:29.0035,-0.5,-0.1
2017-08-21 12:18:22.0041,0.3,0.5,2017-08-21 12:20:26.0041,0.4,0.6,2017-08-21 12:21:29.0041,-0.4,0
2017-08-21 12:18:22.0047,0.3,0.5,2017-08-21 12:20:26.0047,0.6,0.7,2017-08-21 12:21:29.0047,-0.2,0
2017-08-21 12:18:22.0053,0.5,0.6,2017-08-21 12:20:26.0053,0.6,0.7,2017-08-21 12:21:29.0053,0,0.1
2017-08-21 12:18:22.0059,0.6,0.5,2017-08-21 12:20:26.0059,0.7,0.9,2017-08-21 12:21:29.0059,0,0.1
2017-08-21 12:18:22.0065,0.5,0.3,2017-08-21 12:20:26.0065,0.7,1,2017-08-21 12:21:29.0065,0.1,0.3
2017-08-21 12:18:22.0071,0.4,0.3,2017-08-21 12:20:26.0071,0.8,1.1,2017-08-21 12:21:29.0071,0.2,0.5
