TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2006-10-26 12:54:02.0000,0,0,2006-10-26 12:56:48.0000,0,0,2006-10-26 13:00:13.0000,0,0
2006-10-26 12:54:02.0006,-0.1,-0.4,2006-10-26 12:56:48.0006,-0.1,-0.4,2006-10-26 13:00:13.0006,0,-0.3
2006-10-26 12:54:02.0012,-0.5,-0.5,2006-10-26 12:56:48.0012,-0.4,-0.2,2006-10-26 13:00:13.0012,-0.4,-0.4
2006-10-26 12:54:02.0018,-0.8,-0.4,2006-10-26 12:56:48.0018,-0.6,-0.1,2006-10-26 13:00:13.0018,-0.5,-0.3
2006-10-26 12:54:02.0024,-0.9,-0.4,2006-10-26 12:56:48.0024,-0.6,0.1,2006-10-26 13:00:13.0024,-0.7,-0.3
2006-10-26 12:54:02.0030,-0.9,-0.3,2006-10-26 12:56:48.0030,-0.4,0.2,2006-10-26 13:00:13.0030,-0.7,-0.2
2006-10-26 12:54:02.0035,-0.9,-0.2,2006-10-26 12:56:48.0035,-0.4,0.3,2006-10-26 13:00:13.0035,-0.6,-0.2
2006-10-26 12:54:02.0041,-0.8,-0.1,2006-10-26 12:56:48.0041,-0.2,0.3,2006-10-26 13:00:13.0041,-0.7,-0.3
2006-10-26 12:54:02.0047,-0.6,0,2006-10-26 12:56:48.0047,0,0.3,2006-10-26 13:00:13.0047,-0.5,-0.3
2006-10-26 12:54:02.0053,-0.5,0.3,2006-10-26 12:56:48.0053,0,0.4,2006-10-26 13:00:13.0053,-0.4,-0.3
2006-10-26 12:54:02.0059,-0.4,0.5,2006-10-26 12:56:48.0059,0.1,0.4,2006-10-26 13:00:13.0059,-0.3,-0.2
2006-10-26 12:54:02.0065,-0.4,0.7,2006-10-26 12:56:48.0065,0.2,0.6,2006-10-26 13:00:13.0065,-0.2,-0.3
2006-10-26 12:54:02.0071,-0.3,0.8,2006-10-26 12:56:48.0071,0.3,0.6,2006-10-26 13:00:13.0071,-0.1,-0.3
2006-10-26 12:54:02.0077,-0.3,1,2006-10-26 12:56:48.0077,0.4,0.6,2006-10-26 13:00:13.0077,0,-0.4
2006-10-26 12:54:02.0083,-0.3,1.1,2006-10-26 12:56:48.0083,0.4,0.6,2006-10-26 13:00:13.0083,0,-0.3
2006-10-26 12:54:02.0089,-0.2,0.9,2006-10-26 12:56:48.0089,0.3,0.4,2006-10-26 13:00:13.0089,-0.1,-0.5
2006-10-26 12:54:02.0094,-0.7,0.9,2006-10-26 12:56:48.0094,0,0.2,2006-10-26 13:00:13.0094,-0.5,-0.6
2006-10-26 12:54:02.0100,-0.7,0.7,2006-10-26 12:56:48.0100,0,0.1,2006-10-26 13:00:13.0100,-0.7,-0.6
2006-10-26 12:54:02.0106,-0.8,0.6,2006-10-26 12:56:48.0106,-0.1,0,2006-10-26 13:00:13.0106,-0.7,-0.5
2006-10-26 12:54:02.0112,-0.6,0.6,2006-10-26 12:56:48.0112,-0.1,-0.2,2006-10-26 13:00:13.0112,-0.8,-0.4
2006-10-26 12:54:02.0118,-0.6,0.6,2006-10-26 12:56:48.0118,-0.1,-0.2,2006-10-26 13:00:13.0118,-0.8,-0.3
2006-10-26 12:54:02.0124,-0.4,0.5,2006-10-26 12:56:48.0124,0,-0.3,2006-10-26 13:00:13.0124,-0.8,-0.2
2006-10-26 12:54:02.0130,-0.4,0.4,2006-10-26 12:56:48.0130,0.1,-0.2,2006-10-26 13:00:13.0130,-0.8,-0.3
2006-10-26 12:54:02.0136,-0.4,0.5,2006-10-26 12:56:48.0136,0.3,-0.2,2006-10-26 13:00:13.0136,-0.7,-0.1
2006-10-26 12:54:02.0142,-0.3,0.4,2006-10-26 12:56:48.0142,0.3,-0.2,2006-10-26 13:00:13.0142,-0.6,-0.1
2006-10-26 12:54:02.0148,-0.4,0.3,2006-10-26 12:56:48.0148,0.3,-0.3,2006-10-26 13:00:13.0148,-0.4,0
2006-10-26 12:54:02.0153,-0.4,0.2,2006-10-26 12:56:48.0153,0.4,-0.3,2006-10-26 13:00:13.0153,-0.3,0
2006-10-26 12:54:02.0159,-0.6,0,2006-10-26 12:56:48.0159,0.3,-0.4,2006-10-26 13:00:13.0159,-0.2,0.1
2006-10-26 12:54:02.0165,-0.8,0,2006-10-26 12:56:48.0165,0.2,-0.5,2006-10-26 13:00:13.0165,0,0.1
