TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2016-05-19 09:43:23.0000,0,0,2016-05-19 09:47:17.0000,0,0,2016-05-19 09:48:34.0000,0,0
2016-05-19 09:43:23.0006,-0.2,0.1,2016-05-19 09:47:17.0006,0,-0.4,2016-05-19 09:48:34.0006,0.1,0.5
2016-05-19 09:43:23.0012,-0.6,0.3,2016-05-19 09:47:17.0012,-0.2,-0.5,2016-05-19 09:48:34.0012,0,0.4
2016-05-19 09:43:23.0018,-0.9,0.4,2016-05-19 09:47:17.0018,-0.1,-0.5,2016-05-19 09:48:34.0018,0.1,0.5
2016-05-19 09:43:23.0024,-1.2,0.7,2016-05-19 09:47:17.0024,-0.1,-0.4,2016-05-19 09:48:34.0024,0.3,0.8
2016-05-19 09:43:23.0030,-1.4,1,2016-05-19 09:47:17.0030,0,-0.3,2016-05-19 09:48:34.0030,0.7,1.1
2016-05-19 09:43:23.0035,-1.5,0.9,2016-05-19 09:47:17.0035,0.3,-0.2,2016-05-19 09:48:34.0035,0.9,1.5
2016-05-19 09:43:23.0041,-2,1.1,2016-05-19 09:47:17.0041,0.4,0,2016-05-19 09:48:34.0041,1.2,1.9
2016-05-19 09:43:23.0047,-2.1,1.2,2016-05-19 09:47:17.0047,0.5,0.1,2016-05-19 09:48:34.0047,1.2,2.1
2016-05-19 09:43:23.0053,-2.1,1.3,2016-05-19 09:47:17.0053,0.5,0.4,2016-05-19 09:48:34.0053,1.2,2.4
2016-05-19 09:43:23.0059,-2.1,1.2,2016-05-19 09:47:17.0059,0.7,0.6,2016-05-19 09:48:34.0059,1.2,2.7
2016-05-19 09:43:23.0065,-2.1,1.2,2016-05-19 09:47:17.0065,0.7,0.8,2016-05-19 09:48:34.0065,1.2,3
2016-05-19 09:43:23.0071,-2.2,1.1,2016-05-19 09:47:17.0071,0.6,0.9,2016-05-19 09:48:34.0071,1.5,3.2
2016-05-19 09:43:23.0077,-2.6,0.8,2016-05-19 09:47:17.0077,0.5,0.9,2016-05-19 09:48:34.0077,1.5,3.3
2016-05-19 09:43:23.0083,-2.7,0.7,2016-05-19 09:47:17.0083,0.5,1,2016-05-19 09:48:34.0083,1.4,3.3
2016-05-19 09:43:23.0089,-2.6,0.5,2016-05-19 09:47:17.0089,0.4,0.9,2016-05-19 09:48:34.0089,1.3,3.4
2016-05-19 09:43:23.0094,-2.6,0.3,2016-05-19 09:47:17.0094,0.2,0.8,2016-05-19 09:48:34.0094,1.1,3.4
2016-05-19 09:43:23.0100,-2.3,0,2016-05-19 09:47:17.0100,0,0.7,2016-05-19 09:48:34.0100,1.1,3.4
2016-05-19 09:43:23.0106,-1.8,-0.1,2016-05-19 09:47:17.0106,0,0.7,2016-05-19 09:48:34.0106,1,3.5
2016-05-19 09:43:23.0112,-1.3,-0.3,2016-05-19 09:47:17.0112,0,0.7,2016-05-19 09:48:34.0112,0.9,3.3
2016-05-19 09:43:23.0118,-0.9,-0.5,2016-05-19 09:47:17.0118,0,0.6,2016-05-19 09:48:34.0118,0.9,3.1
2016-05-19 09:43:23.0124,-0.3,-0.5,2016-05-19 09:47:17.0124,-0.1,0.7,2016-05-19 09:48:34.0124,0.7,2.9
2016-05-19 09:43:23.0130,0.3,-0.6,2016-05-19 09:47:17.0130,-0.4,0.7,2016-05-19 09:48:34.0130,0.4,2.6
2016-05-19 09:43:23.0136,0.7,-0.8,2016-05-19 09:47:17.0136,-0.5,0.6,2016-05-19 09:48:34.0136,0.2,2.3
2016-05-19 09:43:23.0142,1.4,-0.9,2016-05-19 09:47:17.0142,-0.4,0.5,2016-05-19 09:48:34.0142,0.2,2.1
2016-05-19 09:43:23.0148,1.8,-1.2,2016-05-19 09:47:17.0148,-0.5,0.3,2016-05-19 09:48:34.0148,0.4,1.9
2016-05-19 09:43:23.0153,2.1,-1.5,2016-05-19 09:47:17.0153,-0.6,0.2,2016-05-19 09:48:34.0153,0.7,1.5
2016-05-19 09:43:23.0159,2.2,-1.8,2016-05-19 09:47:17.0159,-0.6,0,2016-05-19 09:48:34.0159,0.8,1.1
2016-05-19 09:43:23.0165,2.2,-1.9,2016-05-19 09:47:17.0165,-0.6,0,2016-05-19 09:48:34.0165,0.8,0.7
