TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2019-04-11 13:34:17.0000,0,0,2019-04-11 13:39:55.0000,0,0
2019-04-11 13:34:17.0006,-0.1,-1.2,2019-04-11 13:39:55.0006,0.2,1.4
2019-04-11 13:34:17.0012,-0.5,-1.4,2019-04-11 13:39:55.0012,0.3,1.5
2019-04-11 13:34:17.0018,-0.9,-1.6,2019-04-11 13:39:55.0018,0.4,1.5
2019-04-11 13:34:17.0024,-1.1,-1.7,2019-04-11 13:39:55.0024,0.3,1.6
2019-04-11 13:34:17.0030,-1.1,-1.6,2019-04-11 13:39:55.0030,0.2,1.4
2019-04-11 13:34:17.0035,-0.9,-1.6,2019-04-11 13:39:55.0035,0.2,1.3
2019-04-11 13:34:17.0041,-0.9,-1.6,2019-04-11 13:39:55.0041,0.1,1.1
2019-04-11 13:34:17.0047,-1,-1.4,2019-04-11 13:39:55.0047,0.2,1.1
2019-04-11 13:34:17.0053,-1.1,-1.4,2019-04-11 13:39:55.0053,0.3,1
2019-04-11 13:34:17.0059,-1.1,-1.4,2019-04-11 13:39:55.0059,0.3,0.9
2019-04-11 13:34:17.0065,-1.1,-1.5,2019-04-11 13:39:55.0065,0.2,0.8
2019-04-11 13:34:17.0071,-1.1,-1.7,2019-04-11 13:39:55.0071,0,0.8
2019-04-11 13:34:17.0077,-1,-1.9,2019-04-11 13:39:55.0077,-0.2,0.9
2019-04-11 13:34:17.0083,-0.8,-2,2019-04-11 13:39:55.0083,-0.2,1
2019-04-11 13:34:17.0089,-0.6,-2.1,2019-04-11 13:39:55.0089,-0.2,1
2019-04-11 13:34:17.0094,-0.7,-2.2,2019-04-11 13:39:55.0094,-0.4,0.8
2019-04-11 13:34:17.0100,-0.6,-2.2,2019-04-11 13:39:55.0100,-0.5,0.7
2019-04-11 13:34:17.0106,-0.5,-2.1,2019-04-11 13:39:55.0106,-0.4,0.6
2019-04-11 13:34:17.0112,-0.6,-2.1,2019-04-11 13:39:55.0112,-0.2,0.6
2019-04-11 13:34:17.0118,-0.4,-2,2019-04-11 13:39:55.0118,-0.1,0.7
2019-04-11 13:34:17.0124,-0.4,-2,2019-04-11 13:39:55.0124,0,0.8
2019-04-11 13:34:17.0130,-0.5,-1.9,2019-04-11 13:39:55.0130,-0.2,0.7
2019-04-11 13:34:17.0136,-0.6,-1.8,2019-04-11 13:39:55.0136,-0.2,0.9
2019-04-11 13:34:17.0142,-0.7,-1.8,2019-04-11 13:39:55.0142,-0.2,0.9
2019-04-11 13:34:17.0148,-0.8,-1.8,2019-04-11 13:39:55.0148,-0.3,0.9
2019-04-11 13:34:17.0153,-0.9,-2,2019-04-11 13:39:55.0153,-0.5,0.8
2019-04-11 13:34:17.0159,-1,-2.1,2019-04-11 13:39:55.0159,-0.6,0.7
2019-04-11 13:34:17.0165,-0.9,-2.2,2019-04-11 13:39:55.0165,-0.5,0.8
2019-04-11 13:34:17.0171,-0.7,-2.2,2019-04-11 13:39:55.0171,-0.4,0.6
2019-04-11 13:34:17.0177,-0.6,-2.1,2019-04-11 13:39:55.0177,-0.4,0.6
2019-04-11 13:34:17.0183,-0.4,-1.9,2019-04-11 13:39:55.0183,-0.3,0.4
2019-04-11 13:34:17.0189,-0.3,-1.7,2019-04-11 13:39:55.0189,-0.4,0.4
2019-04-11 13:34:17.0195,-0.3,-1.4,2019-04-11 13:39:55.0195,-0.4,0.5
2019-04-11 13:34:17.0201,-0.3,-1.1,2019-04-11 13:39:55.0201,-0.2,0.4
2019-04-11 13:34:17.0207,-0.2,-1.1,2019-04-11 13:39:55.0207,-0.1,0.2
2019-04-11 13:34:17.0212,-0.3,-1.2,2019-04-11 13:39:55.0212,0,0
2019-04-11 13:34:17.0218,-0.5,-1.4,2019-04-11 13:39:55.0218,0.2,-0.2
2019-04-11 13:34:17.0224,-0.4,-1.7,2019-04-11 13:39:55.0224,0.4,-0.2
