TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2015-04-22 13:13:42.0000,0,0,2015-04-22 13:15:52.0000,0,0
2015-04-22 13:13:42.0006,-0.1,0,2015-04-22 13:15:52.0006,-0.1,0
2015-04-22 13:13:42.0012,-0.3,0,2015-04-22 13:15:52.0012,0,-0.1
2015-04-22 13:13:42.0018,-0.5,0,2015-04-22 13:15:52.0018,0,-0.1
2015-04-22 13:13:42.0024,-0.5,0.2,2015-04-22 13:15:52.0024,0,0
2015-04-22 13:13:42.0030,-0.5,0.3,2015-04-22 13:15:52.0030,0.1,0
2015-04-22 13:13:42.0035,-0.5,0.4,2015-04-22 13:15:52.0035,0.2,0
2015-04-22 13:13:42.0041,-0.5,0.3,2015-04-22 13:15:52.0041,0.3,0.2
2015-04-22 13:13:42.0047,-0.6,0.3,2015-04-22 13:15:52.0047,0.5,0.4
2015-04-22 13:13:42.0053,-0.6,0.4,2015-04-22 13:15:52.0053,0.7,0.5
2015-04-22 13:13:42.0059,-0.6,0.4,2015-04-22 13:15:52.0059,0.7,0.5
2015-04-22 13:13:42.0065,-0.6,0.6,2015-04-22 13:15:52.0065,0.8,0.6
2015-04-22 13:13:42.0071,-0.6,0.6,2015-04-22 13:15:52.0071,0.9,0.7
2015-04-22 13:13:42.0077,-0.6,0.7,2015-04-22 13:15:52.0077,1,0.7
2015-04-22 13:13:42.0083,-0.6,0.7,2015-04-22 13:15:52.0083,1,0.7
2015-04-22 13:13:42.0089,-0.6,0.7,2015-04-22 13:15:52.0089,1,0.8
2015-04-22 13:13:42.0094,-0.6,0.6,2015-04-22 13:15:52.0094,1.1,0.8
2015-04-22 13:13:42.0100,-0.6,0.6,2015-04-22 13:15:52.0100,1.1,0.9
2015-04-22 13:13:42.0106,-0.5,0.6,2015-04-22 13:15:52.0106,1,1.1
2015-04-22 13:13:42.0112,-0.4,0.7,2015-04-22 13:15:52.0112,1,1.2
2015-04-22 13:13:42.0118,-0.1,0.8,2015-04-22 13:15:52.0118,1,1.3
2015-04-22 13:13:42.0124,0,0.8,2015-04-22 13:15:52.0124,1,1.4
2015-04-22 13:13:42.0130,0,0.7,2015-04-22 13:15:52.0130,1,1.3
2015-04-22 13:13:42.0136,0.1,0.7,2015-04-22 13:15:52.0136,0.9,1.2
2015-04-22 13:13:42.0142,0.3,0.8,2015-04-22 13:15:52.0142,0.9,1.1
2015-04-22 13:13:42.0148,0.4,0.9,2015-04-22 13:15:52.0148,0.8,0.9
2015-04-22 13:13:42.0153,0.4,1,2015-04-22 13:15:52.0153,0.8,0.8
2015-04-22 13:13:42.0159,0.4,1.2,2015-04-22 13:15:52.0159,0.6,0.7
2015-04-22 13:13:42.0165,0.3,1.2,2015-04-22 13:15:52.0165,0.5,0.7
2015-04-22 13:13:42.0171,0,1.1,2015-04-22 13:15:52.0171,0.4,0.7
2015-04-22 13:13:42.0177,-0.1,1,2015-04-22 13:15:52.0177,0.3,0.8
2015-04-22 13:13:42.0183,-0.3,1.1,2015-04-22 13:15:52.0183,0.3,0.9
2015-04-22 13:13:42.0189,-0.5,1,2015-04-22 13:15:52.0189,0.3,0.9
2015-04-22 13:13:42.0195,-0.8,0.9,2015-04-22 13:15:52.0195,0.3,0.9
2015-04-22 13:13:42.0201,-1,0.9,2015-04-22 13:15:52.0201,0.4,1
2015-04-22 13:13:42.0207,-1.1,0.8,2015-04-22 13:15:52.0207,0.4,0.9
2015-04-22 13:13:42.0212,-1.2,0.7,2015-04-22 13:15:52.0212,0.2,1
2015-04-22 13:13:42.0218,-1.4,0.7,2015-04-22 13:15:52.0218,0.1,0.9
2015-04-22 13:13:42.0224,-1.5,0.7,2015-04-22 13:15:52.0224,0,0.9
2015-04-22 13:13:42.0230,-1.6,0.8,2015-04-22 13:15:52.0230,0,0.9
2015-04-22 13:13:42.0236,-1.7,0.7,2015-04-22 13:15:52.0236,-0.2,0.9
2015-04-22 13:13:42.0242,-1.8,0.7,2015-04-22 13:15:52.0242,-0.3,1
2015-04-22 13:13:42.0248,-1.9,0.5,2015-04-22 13:15:52.0248,-0.4,0.9
2015-04-22 13:13:42.0254,-2,0.3,2015-04-22 13:15:52.0254,-0.3,0.9
2015-04-22 13:13:42.0260,-2.1,0,2015-04-22 13:15:52.0260,-0.4,0.9
2015-04-22 13:13:42.0266,-2.1,0,2015-04-22 13:15:52.0266,-0.3,0.8
2015-04-22 13:13:42.0272,-2.1,-0.1,2015-04-22 13:15:52.0272,-0.2,0.6
2015-04-22 13:13:42.0277,-2.1,-0.2,2015-04-22 13:15:52.0277,-0.2,0.5
2015-04-22 13:13:42.0283,-2.1,-0.4,2015-04-22 13:15:52.0283,-0.2,0.3
2015-04-22 13:13:42.0289,-2,-0.5,2015-04-22 13:15:52.0289,-0.2,0.2
2015-04-22 13:13:42.0295,-2,-0.6,2015-04-22 13:15:52.0295,-0.2,0.3
2015-04-22 13:13:42.0301,-1.8,-0.6,2015-04-22 13:15:52.0301,0,0.3
2015-04-22 13:13:42.0307,-1.6,-0.6,2015-04-22 13:15:52.0307,0,0.3
2015-04-22 13:13:42.0313,-1.4,-0.5,2015-04-22 13:15:52.0313,0,0.5
2015-04-22 13:13:42.0319,-1.1,-0.4,2015-04-22 13:15:52.0319,0.1,0.5
2015-04-22 13:13:42.0325,-0.8,-0.3,2015-04-22 13:15:52.0325,0.1,0.6
2015-04-22 13:13:42.0331,-0.7,-0.2,2015-04-22 13:15:52.0331,0.2,0.7
2015-04-22 13:13:42.0336,-0.6,-0.1,2015-04-22 13:15:52.0336,0.3,0.7
2015-04-22 13:13:42.0342,-0.5,0.1,2015-04-22 13:15:52.0342,0.4,0.7
2015-04-22 13:13:42.0348,-0.5,0.4,2015-04-22 13:15:52.0348,0.4,0.9
2015-04-22 13:13:42.0354,-0.4,0.6,2015-04-22 13:15:52.0354,0.4,0.9
2015-04-22 13:13:42.0360,-0.3,1,2015-04-22 13:15:52.0360,0.5,1.1
2015-04-22 13:13:42.0366,-0.3,1.3,2015-04-22 13:15:52.0366,0.6,1.1
2015-04-22 13:13:42.0372,-0.2,1.6,2015-04-22 13:15:52.0372,0.7,1.2
2015-04-22 13:13:42.0378,-0.1,1.8,2015-04-22 13:15:52.0378,0.9,1.2
