TIME_1,RE_1,LE_1
2010-04-15 11:59:00.0000,0,0
2010-04-15 11:59:00.0006,0,0
2010-04-15 11:59:00.0012,-0.1,0.1
2010-04-15 11:59:00.0018,-0.1,0
2010-04-15 11:59:00.0024,-0.1,0.1
2010-04-15 11:59:00.0030,-0.2,0.2
2010-04-15 11:59:00.0035,-0.2,0.3
2010-04-15 11:59:00.0041,-0.3,0.3
2010-04-15 11:59:00.0047,-0.3,0.4
2010-04-15 11:59:00.0053,-0.4,0.5
2010-04-15 11:59:00.0059,-0.5,0.5
2010-04-15 11:59:00.0065,-0.4,0.4
2010-04-15 11:59:00.0071,-0.5,0.3
2010-04-15 11:59:00.0077,-0.6,0.3
2010-04-15 11:59:00.0083,-0.6,0.2
2010-04-15 11:59:00.0089,-0.7,0.2
2010-04-15 11:59:00.0094,-0.7,0
2010-04-15 11:59:00.0100,-0.8,0
2010-04-15 11:59:00.0106,-0.9,-0.1
2010-04-15 11:59:00.0112,-0.9,-0.1
2010-04-15 11:59:00.0118,-1,-0.1
2010-04-15 11:59:00.0124,-1,-0.1
2010-04-15 11:59:00.0130,-0.9,-0.2
2010-04-15 11:59:00.0136,-1.1,-0.2
2010-04-15 11:59:00.0142,-1,-0.3
2010-04-15 11:59:00.0148,-1.1,-0.4
2010-04-15 11:59:00.0153,-1.1,-0.3
2010-04-15 11:59:00.0159,-1.2,-0.4
2010-04-15 11:59:00.0165,-1.1,-0.4
2010-04-15 11:59:00.0171,-1.3,-0.4
2010-04-15 11:59:00.0177,-1.2,-0.5
2010-04-15 11:59:00.0183,-1.3,-0.5
2010-04-15 11:59:00.0189,-1.3,-0.4
2010-04-15 11:59:00.0195,-1.3,-0.3
2010-04-15 11:59:00.0201,-1.3,-0.1
2010-04-15 11:59:00.0207,-1.3,0
2010-04-15 11:59:00.0212,-1.4,0.2
2010-04-15 11:59:00.0218,-1.4,0.1
2010-04-15 11:59:00.0224,-1.4,0.2
2010-04-15 11:59:00.0230,-1.4,0.1
2010-04-15 11:59:00.0236,-1.4,0
2010-04-15 11:59:00.0242,-1.4,-0.1
2010-04-15 11:59:00.0248,-1.5,-0.2
2010-04-15 11:59:00.0254,-1.4,-0.3
2010-04-15 11:59:00.0260,-1.4,-0.5
2010-04-15 11:59:00.0266,-1.5,-0.6
2010-04-15 11:59:00.0272,-1.5,-0.7
2010-04-15 11:59:00.0277,-1.6,-0.7
2010-04-15 11:59:00.0283,-1.6,-0.6
2010-04-15 11:59:00.0289,-1.6,-0.5
2010-04-15 11:59:00.0295,-1.6,-0.5
2010-04-15 11:59:00.0301,-1.6,-0.6
2010-04-15 11:59:00.0307,-1.6,-0.6
2010-04-15 11:59:00.0313,-1.7,-0.7
2010-04-15 11:59:00.0319,-1.7,-0.8
2010-04-15 11:59:00.0325,-1.7,-0.9
2010-04-15 11:59:00.0331,-1.8,-0.9
2010-04-15 11:59:00.0336,-1.7,-1
2010-04-15 11:59:00.0342,-1.7,-1.3
2010-04-15 11:59:00.0348,-1.7,-1.4
2010-04-15 11:59:00.0354,-1.7,-1.4
2010-04-15 11:59:00.0360,-1.6,-1.3
2010-04-15 11:59:00.0366,-1.6,-1.1
2010-04-15 11:59:00.0372,-1.6,-0.8
2010-04-15 11:59:00.0378,-1.6,-0.6
2010-04-15 11:59:00.0384,-1.6,-0.5
2010-04-15 11:59:00.0390,-1.7,-0.3
2010-04-15 11:59:00.0395,-1.6,-0.1
2010-04-15 11:59:00.0401,-1.6,0
2010-04-15 11:59:00.0407,-1.7,0
2010-04-15 11:59:00.0413,-1.6,0.2
2010-04-15 11:59:00.0419,-1.7,0
2010-04-15 11:59:00.0425,-1.7,-0.1
2010-04-15 11:59:00.0431,-1.6,-0.3
2010-04-15 11:59:00.0437,-1.6,-0.4
2010-04-15 11:59:00.0443,-1.6,-0.6
2010-04-15 11:59:00.0449,-1.6,-0.7
2010-04-15 11:59:00.0455,-1.6,-0.8
2010-04-15 11:59:00.0460,-1.7,-0.8
2010-04-15 11:59:00.0466,-1.6,-0.8
2010-04-15 11:59:00.0472,-1.6,-0.7
2010-04-15 11:59:00.0478,-1.7,-0.6
2010-04-15 11:59:00.0484,-1.7,-0.5
