TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2019-09-11 12:08:05.0000,0,0,2019-09-11 12:10:40.0000,0,0
2019-09-11 12:08:05.0006,0,0,2019-09-11 12:10:40.0006,0,0.1
2019-09-11 12:08:05.0012,0,0.1,2019-09-11 12:10:40.0012,0,0.2
2019-09-11 12:08:05.0018,0,0.3,2019-09-11 12:10:40.0018,0,0.1
2019-09-11 12:08:05.0024,0.1,0.4,2019-09-11 12:10:40.0024,0,0.1
2019-09-11 12:08:05.0030,0.3,0.5,2019-09-11 12:10:40.0030,0,0
2019-09-11 12:08:05.0035,0.6,0.5,2019-09-11 12:10:40.0035,0,-0.2
2019-09-11 12:08:05.0041,0.6,0.7,2019-09-11 12:10:40.0041,0,-0.4
2019-09-11 12:08:05.0047,0.8,0.9,2019-09-11 12:10:40.0047,-0.1,-0.5
2019-09-11 12:08:05.0053,0.9,1,2019-09-11 12:10:40.0053,-0.1,-0.6
2019-09-11 12:08:05.0059,1,1.2,2019-09-11 12:10:40.0059,-0.3,-0.6
2019-09-11 12:08:05.0065,1.1,1.2,2019-09-11 12:10:40.0065,-0.2,-0.7
2019-09-11 12:08:05.0071,1.2,1.3,2019-09-11 12:10:40.0071,-0.3,-0.6
2019-09-11 12:08:05.0077,1.1,1.3,2019-09-11 12:10:40.0077,-0.1,-0.7
2019-09-11 12:08:05.0083,1.1,1.4,2019-09-11 12:10:40.0083,-0.1,-0.6
2019-09-11 12:08:05.0089,1.1,1.4,2019-09-11 12:10:40.0089,-0.1,-0.5
2019-09-11 12:08:05.0094,0.9,1.5,2019-09-11 12:10:40.0094,-0.1,-0.5
2019-09-11 12:08:05.0100,0.7,1.5,2019-09-11 12:10:40.0100,-0.1,-0.5
2019-09-11 12:08:05.0106,0.5,1.3,2019-09-11 12:10:40.0106,0,-0.5
2019-09-11 12:08:05.0112,0.5,1,2019-09-11 12:10:40.0112,0,-0.5
2019-09-11 12:08:05.0118,0.6,0.8,2019-09-11 12:10:40.0118,0,-0.6
2019-09-11 12:08:05.0124,0.6,0.6,2019-09-11 12:10:40.0124,0,-0.7
2019-09-11 12:08:05.0130,0.7,0.5,2019-09-11 12:10:40.0130,0,-0.7
2019-09-11 12:08:05.0136,0.7,0.3,2019-09-11 12:10:40.0136,0,-0.8
2019-09-11 12:08:05.0142,0.7,0.2,2019-09-11 12:10:40.0142,0,-0.7
2019-09-11 12:08:05.0148,0.8,0.1,2019-09-11 12:10:40.0148,0,-0.6
2019-09-11 12:08:05.0153,0.8,0.1,2019-09-11 12:10:40.0153,-0.1,-0.5
2019-09-11 12:08:05.0159,0.8,0.1,2019-09-11 12:10:40.0159,-0.1,-0.4
2019-09-11 12:08:05.0165,0.8,0.2,2019-09-11 12:10:40.0165,0,-0.2
2019-09-11 12:08:05.0171,0.9,0.3,2019-09-11 12:10:40.0171,-0.1,0
2019-09-11 12:08:05.0177,0.9,0.4,2019-09-11 12:10:40.0177,-0.2,0.2
2019-09-11 12:08:05.0183,0.8,0.5,2019-09-11 12:10:40.0183,-0.3,0.2
2019-09-11 12:08:05.0189,0.9,0.5,2019-09-11 12:10:40.0189,-0.2,0.3
2019-09-11 12:08:05.0195,0.9,0.5,2019-09-11 12:10:40.0195,-0.1,0.2
2019-09-11 12:08:05.0201,1.2,0.5,2019-09-11 12:10:40.0201,-0.1,0.1
2019-09-11 12:08:05.0207,1.4,0.6,2019-09-11 12:10:40.0207,-0.1,0
2019-09-11 12:08:05.0212,1.6,0.5,2019-09-11 12:10:40.0212,0,-0.1
2019-09-11 12:08:05.0218,1.7,0.6,2019-09-11 12:10:40.0218,0,-0.3
2019-09-11 12:08:05.0224,1.7,0.7,2019-09-11 12:10:40.0224,0,-0.4
2019-09-11 12:08:05.0230,1.6,0.7,2019-09-11 12:10:40.0230,0,-0.5
2019-09-11 12:08:05.0236,1.6,0.7,2019-09-11 12:10:40.0236,-0.1,-0.7
2019-09-11 12:08:05.0242,1.6,0.8,2019-09-11 12:10:40.0242,-0.1,-0.9
2019-09-11 12:08:05.0248,1.4,0.9,2019-09-11 12:10:40.0248,-0.2,-1
2019-09-11 12:08:05.0254,1.2,1.1,2019-09-11 12:10:40.0254,-0.4,-1
2019-09-11 12:08:05.0260,1,1.3,2019-09-11 12:10:40.0260,-0.7,-1
2019-09-11 12:08:05.0266,0.9,1.4,2019-09-11 12:10:40.0266,-1,-1.1
2019-09-11 12:08:05.0272,0.8,1.3,2019-09-11 12:10:40.0272,-1.1,-1.2
2019-09-11 12:08:05.0277,0.8,1.3,2019-09-11 12:10:40.0277,-1.2,-1.2
2019-09-11 12:08:05.0283,0.8,1.3,2019-09-11 12:10:40.0283,-1.2,-1.3
2019-09-11 12:08:05.0289,0.9,1.3,2019-09-11 12:10:40.0289,-1.2,-1.3
2019-09-11 12:08:05.0295,0.9,1.2,2019-09-11 12:10:40.0295,-1.1,-1.4
2019-09-11 12:08:05.0301,1,1.1,2019-09-11 12:10:40.0301,-1,-1.4
2019-09-11 12:08:05.0307,1.1,1.1,2019-09-11 12:10:40.0307,-0.9,-1.5
2019-09-11 12:08:05.0313,1.1,1,2019-09-11 12:10:40.0313,-0.8,-1.5
2019-09-11 12:08:05.0319,1.3,1,2019-09-11 12:10:40.0319,-0.8,-1.5
2019-09-11 12:08:05.0325,1.3,0.9,2019-09-11 12:10:40.0325,-0.6,-1.5
2019-09-11 12:08:05.0331,1.3,0.7,2019-09-11 12:10:40.0331,-0.6,-1.5
2019-09-11 12:08:05.0336,1.3,0.8,2019-09-11 12:10:40.0336,-0.6,-1.2
2019-09-11 12:08:05.0342,1.3,0.7,2019-09-11 12:10:40.0342,-0.8,-1
2019-09-11 12:08:05.0348,1.4,0.7,2019-09-11 12:10:40.0348,-0.9,-0.8
2019-09-11 12:08:05.0354,1.5,0.5,2019-09-11 12:10:40.0354,-0.9,-0.8
2019-09-11 12:08:05.0360,1.5,0.4,2019-09-11 12:10:40.0360,-0.8,-0.7
2019-09-11 12:08:05.0366,1.5,0.3,2019-09-11 12:10:40.0366,-0.7,-0.6
2019-09-11 12:08:05.0372,1.8,0.3,2019-09-11 12:10:40.0372,-0.5,-0.6
2019-09-11 12:08:05.0378,2.1,0.3,2019-09-11 12:10:40.0378,-0.3,-0.5
2019-09-11 12:08:05.0384,2.2,0.5,2019-09-11 12:10:40.0384,-0.1,-0.4
