TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2015-02-04 11:03:30.0000,0,0,2015-02-04 11:05:29.0000,0,0
2015-02-04 11:03:30.0006,0,0.2,2015-02-04 11:05:29.0006,0,0.1
2015-02-04 11:03:30.0012,0,0.3,2015-02-04 11:05:29.0012,0,0.1
2015-02-04 11:03:30.0018,0,0.5,2015-02-04 11:05:29.0018,0.1,0.2
2015-02-04 11:03:30.0024,0,0.7,2015-02-04 11:05:29.0024,0.2,0.4
2015-02-04 11:03:30.0030,0.2,0.9,2015-02-04 11:05:29.0030,0.6,0.5
2015-02-04 11:03:30.0035,0.5,1.1,2015-02-04 11:05:29.0035,0.9,0.8
2015-02-04 11:03:30.0041,0.8,1.3,2015-02-04 11:05:29.0041,1.1,1.1
2015-02-04 11:03:30.0047,1.1,1.5,2015-02-04 11:05:29.0047,1.4,1.3
2015-02-04 11:03:30.0053,1.5,1.8,2015-02-04 11:05:29.0053,1.6,1.5
2015-02-04 11:03:30.0059,1.6,1.9,2015-02-04 11:05:29.0059,1.7,1.7
2015-02-04 11:03:30.0065,1.6,2,2015-02-04 11:05:29.0065,1.8,2
2015-02-04 11:03:30.0071,1.6,2.1,2015-02-04 11:05:29.0071,2,2.1
2015-02-04 11:03:30.0077,1.6,2.1,2015-02-04 11:05:29.0077,1.7,2.1
2015-02-04 11:03:30.0083,1.7,2.1,2015-02-04 11:05:29.0083,1.6,2.1
2015-02-04 11:03:30.0089,1.5,1.9,2015-02-04 11:05:29.0089,1.4,1.9
2015-02-04 11:03:30.0094,1.1,1.7,2015-02-04 11:05:29.0094,1.2,1.9
2015-02-04 11:03:30.0100,0.7,1.4,2015-02-04 11:05:29.0100,1.3,1.8
2015-02-04 11:03:30.0106,0.4,1.2,2015-02-04 11:05:29.0106,1.3,1.7
2015-02-04 11:03:30.0112,0.2,1,2015-02-04 11:05:29.0112,1.3,1.5
2015-02-04 11:03:30.0118,0,0.8,2015-02-04 11:05:29.0118,1.2,1.4
2015-02-04 11:03:30.0124,0,0.7,2015-02-04 11:05:29.0124,1.2,1.3
2015-02-04 11:03:30.0130,-0.1,0.6,2015-02-04 11:05:29.0130,1.1,1.1
2015-02-04 11:03:30.0136,-0.2,0.5,2015-02-04 11:05:29.0136,1.1,0.9
2015-02-04 11:03:30.0142,-0.2,0.2,2015-02-04 11:05:29.0142,1,0.8
2015-02-04 11:03:30.0148,-0.3,0.1,2015-02-04 11:05:29.0148,1,0.7
2015-02-04 11:03:30.0153,-0.4,0.1,2015-02-04 11:05:29.0153,1.1,0.5
2015-02-04 11:03:30.0159,-0.3,0,2015-02-04 11:05:29.0159,1,0.3
2015-02-04 11:03:30.0165,-0.3,0,2015-02-04 11:05:29.0165,0.9,0.3
2015-02-04 11:03:30.0171,-0.4,-0.2,2015-02-04 11:05:29.0171,0.8,0.1
2015-02-04 11:03:30.0177,-0.6,-0.5,2015-02-04 11:05:29.0177,0.5,0
2015-02-04 11:03:30.0183,-0.7,-0.6,2015-02-04 11:05:29.0183,0.5,0
2015-02-04 11:03:30.0189,-0.8,-0.7,2015-02-04 11:05:29.0189,0.6,0
2015-02-04 11:03:30.0195,-0.6,-0.6,2015-02-04 11:05:29.0195,0.5,0
