TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2013-08-24 13:45:01.0000,0,0,2013-08-24 13:47:55.0000,0,0
2013-08-24 13:45:01.0006,0,0.4,2013-08-24 13:47:55.0006,0,0
2013-08-24 13:45:01.0012,0,0.5,2013-08-24 13:47:55.0012,0,0
2013-08-24 13:45:01.0018,0,0.5,2013-08-24 13:47:55.0018,0,0
2013-08-24 13:45:01.0024,0.1,0.5,2013-08-24 13:47:55.0024,0,0
2013-08-24 13:45:01.0030,0.1,0.4,2013-08-24 13:47:55.0030,-0.1,-0.1
2013-08-24 13:45:01.0035,0.1,0.4,2013-08-24 13:47:55.0035,-0.1,-0.1
2013-08-24 13:45:01.0041,0,0.4,2013-08-24 13:47:55.0041,-0.1,-0.1
2013-08-24 13:45:01.0047,0,0.3,2013-08-24 13:47:55.0047,-0.1,-0.1
2013-08-24 13:45:01.0053,-0.1,0.3,2013-08-24 13:47:55.0053,-0.1,-0.1
2013-08-24 13:45:01.0059,-0.1,0.3,2013-08-24 13:47:55.0059,-0.2,0
2013-08-24 13:45:01.0065,-0.1,0.3,2013-08-24 13:47:55.0065,-0.2,0
2013-08-24 13:45:01.0071,-0.1,0.2,2013-08-24 13:47:55.0071,-0.3,0.1
2013-08-24 13:45:01.0077,-0.2,0.2,2013-08-24 13:47:55.0077,-0.2,0.1
2013-08-24 13:45:01.0083,-0.2,0.2,2013-08-24 13:47:55.0083,-0.2,0.1
2013-08-24 13:45:01.0089,-0.1,0.2,2013-08-24 13:47:55.0089,-0.3,0
2013-08-24 13:45:01.0094,-0.2,0.2,2013-08-24 13:47:55.0094,-0.4,0
2013-08-24 13:45:01.0100,-0.2,0.1,2013-08-24 13:47:55.0100,-0.4,0
2013-08-24 13:45:01.0106,-0.2,0.1,2013-08-24 13:47:55.0106,-0.4,-0.1
2013-08-24 13:45:01.0112,-0.1,0.1,2013-08-24 13:47:55.0112,-0.4,-0.2
2013-08-24 13:45:01.0118,0,0.1,2013-08-24 13:47:55.0118,-0.4,-0.3
2013-08-24 13:45:01.0124,0,0,2013-08-24 13:47:55.0124,-0.4,-0.4
2013-08-24 13:45:01.0130,0.1,0,2013-08-24 13:47:55.0130,-0.5,-0.4
2013-08-24 13:45:01.0136,0.1,-0.1,2013-08-24 13:47:55.0136,-0.5,-0.4
2013-08-24 13:45:01.0142,0.1,-0.2,2013-08-24 13:47:55.0142,-0.5,-0.5
2013-08-24 13:45:01.0148,0.1,-0.3,2013-08-24 13:47:55.0148,-0.5,-0.4
2013-08-24 13:45:01.0153,0.1,-0.4,2013-08-24 13:47:55.0153,-0.5,-0.4
2013-08-24 13:45:01.0159,0,-0.4,2013-08-24 13:47:55.0159,-0.4,-0.4
2013-08-24 13:45:01.0165,0,-0.5,2013-08-24 13:47:55.0165,-0.4,-0.5
2013-08-24 13:45:01.0171,-0.1,-0.6,2013-08-24 13:47:55.0171,-0.5,-0.5
2013-08-24 13:45:01.0177,-0.4,-0.8,2013-08-24 13:47:55.0177,-0.7,-0.7
2013-08-24 13:45:01.0183,-0.5,-0.8,2013-08-24 13:47:55.0183,-0.8,-0.7
2013-08-24 13:45:01.0189,-0.6,-1,2013-08-24 13:47:55.0189,-0.9,-0.7
2013-08-24 13:45:01.0195,-0.7,-1,2013-08-24 13:47:55.0195,-1,-0.8
2013-08-24 13:45:01.0201,-0.8,-1.1,2013-08-24 13:47:55.0201,-1.1,-0.7
2013-08-24 13:45:01.0207,-1,-1.2,2013-08-24 13:47:55.0207,-1.1,-0.8
2013-08-24 13:45:01.0212,-1,-1.2,2013-08-24 13:47:55.0212,-1.3,-0.8
2013-08-24 13:45:01.0218,-1,-1.3,2013-08-24 13:47:55.0218,-1.3,-0.8
2013-08-24 13:45:01.0224,-1.1,-1.3,2013-08-24 13:47:55.0224,-1.3,-0.8
2013-08-24 13:45:01.0230,-1.1,-1.4,2013-08-24 13:47:55.0230,-1.3,-1
2013-08-24 13:45:01.0236,-1.1,-1.4,2013-08-24 13:47:55.0236,-1.4,-1
2013-08-24 13:45:01.0242,-1.2,-1.4,2013-08-24 13:47:55.0242,-1.5,-1
2013-08-24 13:45:01.0248,-1.3,-1.5,2013-08-24 13:47:55.0248,-1.4,-1
