TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2017-11-20 12:09:44.0000,0,0,2017-11-20 12:15:51.0000,0,0,2017-11-20 12:06:32.0000,0,0
2017-11-20 12:09:44.0006,0,0.1,2017-11-20 12:15:51.0006,0,-0.2,2017-11-20 12:06:32.0006,0,-3.9
2017-11-20 12:09:44.0012,-0.3,0.1,2017-11-20 12:15:51.0012,-0.1,0,2017-11-20 12:06:32.0012,-0.1,-3.9
2017-11-20 12:09:44.0018,-0.3,0,2017-11-20 12:15:51.0018,-0.1,0.1,2017-11-20 12:06:32.0018,-0.1,-3.7
2017-11-20 12:09:44.0024,-0.5,0,2017-11-20 12:15:51.0024,-0.1,0.2,2017-11-20 12:06:32.0024,0,-3.6
2017-11-20 12:09:44.0030,-0.5,0,2017-11-20 12:15:51.0030,0.1,0.3,2017-11-20 12:06:32.0030,0.2,-3.3
2017-11-20 12:09:44.0035,-0.6,0,2017-11-20 12:15:51.0035,0.4,0.4,2017-11-20 12:06:32.0035,0.5,-3.1
2017-11-20 12:09:44.0041,-0.6,0.1,2017-11-20 12:15:51.0041,0.5,0.6,2017-11-20 12:06:32.0041,0.9,-3
2017-11-20 12:09:44.0047,-0.7,0.1,2017-11-20 12:15:51.0047,0.4,0.5,2017-11-20 12:06:32.0047,1,-3.1
2017-11-20 12:09:44.0053,-0.8,0.2,2017-11-20 12:15:51.0053,0.3,0.7,2017-11-20 12:06:32.0053,1.1,-3.1
2017-11-20 12:09:44.0059,-0.8,0.3,2017-11-20 12:15:51.0059,0.5,1,2017-11-20 12:06:32.0059,1.3,-3
2017-11-20 12:09:44.0065,-0.9,0.3,2017-11-20 12:15:51.0065,0.7,1,2017-11-20 12:06:32.0065,1.5,-2.9
2017-11-20 12:09:44.0071,-0.8,0.4,2017-11-20 12:15:51.0071,0.7,1.1,2017-11-20 12:06:32.0071,1.5,-2.8
