TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-04-01 13:16:47.0000,0,0,2014-04-01 13:18:48.0000,0,0,2014-04-01 13:21:39.0000,0,0
2014-04-01 13:16:47.0006,0,-3.1,2014-04-01 13:18:48.0006,-0.1,-0.6,2014-04-01 13:21:39.0006,0,-0.1
2014-04-01 13:16:47.0012,-0.1,-3.1,2014-04-01 13:18:48.0012,-0.1,-0.4,2014-04-01 13:21:39.0012,-0.2,-0.2
2014-04-01 13:16:47.0018,-0.2,-3,2014-04-01 13:18:48.0018,-0.2,-0.2,2014-04-01 13:21:39.0018,-0.1,-0.1
2014-04-01 13:16:47.0024,-0.3,-2.8,2014-04-01 13:18:48.0024,0,-0.1,2014-04-01 13:21:39.0024,-0.1,0
2014-04-01 13:16:47.0030,-0.1,-2.5,2014-04-01 13:18:48.0030,-0.2,0,2014-04-01 13:21:39.0030,0,0
2014-04-01 13:16:47.0035,0.2,-2.3,2014-04-01 13:18:48.0035,-0.3,0,2014-04-01 13:21:39.0035,0.1,0
2014-04-01 13:16:47.0041,0.4,-2.2,2014-04-01 13:18:48.0041,-0.2,0.2,2014-04-01 13:21:39.0041,0.2,0.2
2014-04-01 13:16:47.0047,0.5,-2.1,2014-04-01 13:18:48.0047,-0.1,0.4,2014-04-01 13:21:39.0047,0.5,0.3
2014-04-01 13:16:47.0053,0.7,-2.1,2014-04-01 13:18:48.0053,-0.1,0.6,2014-04-01 13:21:39.0053,0.6,0.4
2014-04-01 13:16:47.0059,0.7,-2.1,2014-04-01 13:18:48.0059,0,0.7,2014-04-01 13:21:39.0059,0.7,0.4
2014-04-01 13:16:47.0065,0.6,-2.1,2014-04-01 13:18:48.0065,-0.1,0.9,2014-04-01 13:21:39.0065,0.8,0.5
2014-04-01 13:16:47.0071,0.5,-1.9,2014-04-01 13:18:48.0071,-0.1,0.8,2014-04-01 13:21:39.0071,0.9,0.5
2014-04-01 13:16:47.0077,0.7,-1.9,2014-04-01 13:18:48.0077,-0.2,0.9,2014-04-01 13:21:39.0077,1.1,0.5
2014-04-01 13:16:47.0083,1,-1.7,2014-04-01 13:18:48.0083,-0.3,0.8,2014-04-01 13:21:39.0083,1.2,0.6
2014-04-01 13:16:47.0089,0.9,-1.9,2014-04-01 13:18:48.0089,-0.3,0.8,2014-04-01 13:21:39.0089,1.3,0.6
2014-04-01 13:16:47.0094,0.5,-2.1,2014-04-01 13:18:48.0094,-0.5,0.9,2014-04-01 13:21:39.0094,1.1,0.6
2014-04-01 13:16:47.0100,0.2,-2.2,2014-04-01 13:18:48.0100,-0.4,0.9,2014-04-01 13:21:39.0100,1.1,0.5
2014-04-01 13:16:47.0106,0,-2.1,2014-04-01 13:18:48.0106,-0.4,1.1,2014-04-01 13:21:39.0106,1.1,0.5
2014-04-01 13:16:47.0112,0.1,-2.1,2014-04-01 13:18:48.0112,-0.4,1,2014-04-01 13:21:39.0112,1.1,0.4
2014-04-01 13:16:47.0118,0.2,-1.8,2014-04-01 13:18:48.0118,-0.3,1.4,2014-04-01 13:21:39.0118,1.3,0.5
2014-04-01 13:16:47.0124,0.3,-1.8,2014-04-01 13:18:48.0124,-0.2,1.5,2014-04-01 13:21:39.0124,1.5,0.6
2014-04-01 13:16:47.0130,0.3,-1.9,2014-04-01 13:18:48.0130,0,1.8,2014-04-01 13:21:39.0130,1.7,0.6
2014-04-01 13:16:47.0136,0.2,-1.9,2014-04-01 13:18:48.0136,0.2,2,2014-04-01 13:21:39.0136,1.8,0.6
2014-04-01 13:16:47.0142,0.2,-1.8,2014-04-01 13:18:48.0142,0.2,2,2014-04-01 13:21:39.0142,1.9,0.5
2014-04-01 13:16:47.0148,0.1,-1.7,2014-04-01 13:18:48.0148,0.3,2.1,2014-04-01 13:21:39.0148,1.8,0.6
2014-04-01 13:16:47.0153,0.3,-1.6,2014-04-01 13:18:48.0153,0.2,2.1,2014-04-01 13:21:39.0153,1.8,0.5
2014-04-01 13:16:47.0159,0.3,-1.6,2014-04-01 13:18:48.0159,0.2,2.2,2014-04-01 13:21:39.0159,1.7,0.5
2014-04-01 13:16:47.0165,0.4,-1.5,2014-04-01 13:18:48.0165,0.3,2.3,2014-04-01 13:21:39.0165,1.7,0.5
2014-04-01 13:16:47.0171,0.5,-1.6,2014-04-01 13:18:48.0171,0.4,2.2,2014-04-01 13:21:39.0171,1.7,0.4
2014-04-01 13:16:47.0177,0.2,-1.8,2014-04-01 13:18:48.0177,0.2,2.4,2014-04-01 13:21:39.0177,1.4,0.3
2014-04-01 13:16:47.0183,0,-1.8,2014-04-01 13:18:48.0183,0.3,2.2,2014-04-01 13:21:39.0183,1.3,0.2
2014-04-01 13:16:47.0189,0,-1.7,2014-04-01 13:18:48.0189,0.3,2.3,2014-04-01 13:21:39.0189,1.1,0.1
2014-04-01 13:16:47.0195,0.1,-1.5,2014-04-01 13:18:48.0195,0.3,2.2,2014-04-01 13:21:39.0195,1.2,0.2
2014-04-01 13:16:47.0201,0.4,-1.3,2014-04-01 13:18:48.0201,0.2,2.3,2014-04-01 13:21:39.0201,1.4,0.3
2014-04-01 13:16:47.0207,0.6,-1.3,2014-04-01 13:18:48.0207,0.2,2.5,2014-04-01 13:21:39.0207,1.5,0.5
2014-04-01 13:16:47.0212,0.7,-1.2,2014-04-01 13:18:48.0212,0.3,2.5,2014-04-01 13:21:39.0212,1.6,0.6
2014-04-01 13:16:47.0218,0.6,-1.3,2014-04-01 13:18:48.0218,0.4,2.7,2014-04-01 13:21:39.0218,1.8,0.6
2014-04-01 13:16:47.0224,0.8,-1.3,2014-04-01 13:18:48.0224,0.4,2.7,2014-04-01 13:21:39.0224,1.8,0.7
2014-04-01 13:16:47.0230,0.8,-1.3,2014-04-01 13:18:48.0230,0.3,2.7,2014-04-01 13:21:39.0230,1.9,0.7
2014-04-01 13:16:47.0236,0.9,-1.3,2014-04-01 13:18:48.0236,0.1,2.7,2014-04-01 13:21:39.0236,2.1,0.6
2014-04-01 13:16:47.0242,1,-1.3,2014-04-01 13:18:48.0242,0.1,2.8,2014-04-01 13:21:39.0242,2.1,0.6
2014-04-01 13:16:47.0248,1.2,-1.3,2014-04-01 13:18:48.0248,0.1,3,2014-04-01 13:21:39.0248,2.1,0.7
2014-04-01 13:16:47.0254,1.2,-1.4,2014-04-01 13:18:48.0254,0.1,2.9,2014-04-01 13:21:39.0254,2,0.6
2014-04-01 13:16:47.0260,1,-1.6,2014-04-01 13:18:48.0260,-0.1,2.9,2014-04-01 13:21:39.0260,1.8,0.5
2014-04-01 13:16:47.0266,0.8,-1.7,2014-04-01 13:18:48.0266,-0.2,2.7,2014-04-01 13:21:39.0266,1.7,0.4
2014-04-01 13:16:47.0272,1,-1.7,2014-04-01 13:18:48.0272,-0.3,2.7,2014-04-01 13:21:39.0272,1.7,0.4
2014-04-01 13:16:47.0277,1.1,-1.6,2014-04-01 13:18:48.0277,-0.2,2.6,2014-04-01 13:21:39.0277,1.7,0.5
2014-04-01 13:16:47.0283,1.3,-1.5,2014-04-01 13:18:48.0283,0,2.8,2014-04-01 13:21:39.0283,2,0.7
2014-04-01 13:16:47.0289,1.4,-1.5,2014-04-01 13:18:48.0289,0.1,2.8,2014-04-01 13:21:39.0289,2.1,0.8
2014-04-01 13:16:47.0295,1.3,-1.6,2014-04-01 13:18:48.0295,0.4,3,2014-04-01 13:21:39.0295,2.1,0.9
2014-04-01 13:16:47.0301,1.2,-1.6,2014-04-01 13:18:48.0301,0.5,3.2,2014-04-01 13:21:39.0301,2.1,0.9
2014-04-01 13:16:47.0307,1.2,-1.6,2014-04-01 13:18:48.0307,0.5,3.3,2014-04-01 13:21:39.0307,2.2,0.9
2014-04-01 13:16:47.0313,1.4,-1.5,2014-04-01 13:18:48.0313,0.6,3.3,2014-04-01 13:21:39.0313,2.2,1
2014-04-01 13:16:47.0319,1.4,-1.4,2014-04-01 13:18:48.0319,0.6,3.6,2014-04-01 13:21:39.0319,2.5,0.9
2014-04-01 13:16:47.0325,1.5,-1.5,2014-04-01 13:18:48.0325,0.7,3.7,2014-04-01 13:21:39.0325,2.6,1.2
2014-04-01 13:16:47.0331,1.4,-1.6,2014-04-01 13:18:48.0331,1,4,2014-04-01 13:21:39.0331,2.7,1.2
2014-04-01 13:16:47.0336,1.4,-1.7,2014-04-01 13:18:48.0336,1.1,4,2014-04-01 13:21:39.0336,2.8,1.3
2014-04-01 13:16:47.0342,1.1,-1.9,2014-04-01 13:18:48.0342,1,3.9,2014-04-01 13:21:39.0342,2.6,1.1
2014-04-01 13:16:47.0348,0.9,-1.9,2014-04-01 13:18:48.0348,0.7,3.8,2014-04-01 13:21:39.0348,2.5,1
2014-04-01 13:16:47.0354,0.8,-1.9,2014-04-01 13:18:48.0354,0.7,3.9,2014-04-01 13:21:39.0354,2.5,1
2014-04-01 13:16:47.0360,0.9,-1.7,2014-04-01 13:18:48.0360,0.7,4,2014-04-01 13:21:39.0360,2.6,1
2014-04-01 13:16:47.0366,1,-1.7,2014-04-01 13:18:48.0366,0.8,4.1,2014-04-01 13:21:39.0366,2.7,1.2
2014-04-01 13:16:47.0372,1,-1.6,2014-04-01 13:18:48.0372,1.2,4.2,2014-04-01 13:21:39.0372,2.9,1.2
2014-04-01 13:16:47.0378,1,-1.6,2014-04-01 13:18:48.0378,1.2,4.3,2014-04-01 13:21:39.0378,2.8,1.3
2014-04-01 13:16:47.0384,0.8,-1.6,2014-04-01 13:18:48.0384,1.4,4.3,2014-04-01 13:21:39.0384,2.8,1.3
2014-04-01 13:16:47.0390,0.8,-1.6,2014-04-01 13:18:48.0390,1.5,4.5,2014-04-01 13:21:39.0390,2.7,1.2
2014-04-01 13:16:47.0395,1.1,-1.3,2014-04-01 13:18:48.0395,1.5,4.5,2014-04-01 13:21:39.0395,2.8,1.2
2014-04-01 13:16:47.0401,1.3,-1.3,2014-04-01 13:18:48.0401,1.3,4.7,2014-04-01 13:21:39.0401,2.8,1.4
2014-04-01 13:16:47.0407,1.3,-1.4,2014-04-01 13:18:48.0407,1.4,4.8,2014-04-01 13:21:39.0407,2.9,1.4
2014-04-01 13:16:47.0413,1.2,-1.4,2014-04-01 13:18:48.0413,1.6,4.9,2014-04-01 13:21:39.0413,2.9,1.5
2014-04-01 13:16:47.0419,1.1,-1.5,2014-04-01 13:18:48.0419,1.5,4.9,2014-04-01 13:21:39.0419,2.9,1.5
2014-04-01 13:16:47.0425,0.9,-1.6,2014-04-01 13:18:48.0425,1.2,4.8,2014-04-01 13:21:39.0425,2.6,1.4
2014-04-01 13:16:47.0431,0.7,-1.5,2014-04-01 13:18:48.0431,0.8,4.6,2014-04-01 13:21:39.0431,2.4,1.2
2014-04-01 13:16:47.0437,0.8,-1.3,2014-04-01 13:18:48.0437,0.5,4.5,2014-04-01 13:21:39.0437,2.4,1.2
2014-04-01 13:16:47.0443,0.9,-1.2,2014-04-01 13:18:48.0443,0.5,4.5,2014-04-01 13:21:39.0443,2.4,1.3
2014-04-01 13:16:47.0449,1,-1.1,2014-04-01 13:18:48.0449,0.6,4.6,2014-04-01 13:21:39.0449,2.5,1.4
2014-04-01 13:16:47.0455,1,-0.9,2014-04-01 13:18:48.0455,0.8,4.6,2014-04-01 13:21:39.0455,2.5,1.5
2014-04-01 13:16:47.0460,1.1,-0.9,2014-04-01 13:18:48.0460,0.9,4.6,2014-04-01 13:21:39.0460,2.6,1.5
2014-04-01 13:16:47.0466,1.1,-0.8,2014-04-01 13:18:48.0466,0.9,4.6,2014-04-01 13:21:39.0466,2.6,1.5
2014-04-01 13:16:47.0472,1.3,-0.7,2014-04-01 13:18:48.0472,0.9,4.5,2014-04-01 13:21:39.0472,2.7,1.6
2014-04-01 13:16:47.0478,1.4,-0.6,2014-04-01 13:18:48.0478,0.8,4.5,2014-04-01 13:21:39.0478,2.8,1.8
2014-04-01 13:16:47.0484,1.5,-0.6,2014-04-01 13:18:48.0484,1,4.7,2014-04-01 13:21:39.0484,2.9,2
2014-04-01 13:16:47.0490,1.6,-0.7,2014-04-01 13:18:48.0490,1,4.9,2014-04-01 13:21:39.0490,3.1,2.1
2014-04-01 13:16:47.0496,1.4,-0.9,2014-04-01 13:18:48.0496,1.2,5.1,2014-04-01 13:21:39.0496,3.3,2.1
2014-04-01 13:16:47.0502,1.2,-1.1,2014-04-01 13:18:48.0502,1.3,5.1,2014-04-01 13:21:39.0502,3.3,2.1
2014-04-01 13:16:47.0508,1,-1.2,2014-04-01 13:18:48.0508,1.1,5,2014-04-01 13:21:39.0508,3.3,2.1
2014-04-01 13:16:47.0514,1,-1.1,2014-04-01 13:18:48.0514,0.9,5,2014-04-01 13:21:39.0514,3.2,2
2014-04-01 13:16:47.0519,0.9,-1,2014-04-01 13:18:48.0519,0.9,5,2014-04-01 13:21:39.0519,3.2,2
2014-04-01 13:16:47.0525,1,-0.9,2014-04-01 13:18:48.0525,1.1,5.2,2014-04-01 13:21:39.0525,3.4,2.1
2014-04-01 13:16:47.0531,0.9,-0.8,2014-04-01 13:18:48.0531,1.4,5.3,2014-04-01 13:21:39.0531,3.6,2.2
2014-04-01 13:16:47.0537,0.9,-0.8,2014-04-01 13:18:48.0537,1.7,5.4,2014-04-01 13:21:39.0537,3.7,2.2
2014-04-01 13:16:47.0543,0.8,-0.7,2014-04-01 13:18:48.0543,1.8,5.5,2014-04-01 13:21:39.0543,3.9,2.2
2014-04-01 13:16:47.0549,0.8,-0.6,2014-04-01 13:18:48.0549,1.7,5.5,2014-04-01 13:21:39.0549,4,2.2
2014-04-01 13:16:47.0555,0.9,-0.5,2014-04-01 13:18:48.0555,1.7,5.6,2014-04-01 13:21:39.0555,4.1,2.2
2014-04-01 13:16:47.0561,1.1,-0.4,2014-04-01 13:18:48.0561,1.7,5.6,2014-04-01 13:21:39.0561,4.2,2.2
2014-04-01 13:16:47.0567,1.2,-0.3,2014-04-01 13:18:48.0567,1.8,5.7,2014-04-01 13:21:39.0567,4.3,2.3
2014-04-01 13:16:47.0573,1.2,-0.4,2014-04-01 13:18:48.0573,1.8,5.7,2014-04-01 13:21:39.0573,4.3,2.4
2014-04-01 13:16:47.0578,1.1,-0.4,2014-04-01 13:18:48.0578,1.9,5.7,2014-04-01 13:21:39.0578,4.2,2.3
2014-04-01 13:16:47.0584,1,-0.4,2014-04-01 13:18:48.0584,1.9,5.7,2014-04-01 13:21:39.0584,4.2,2.3
2014-04-01 13:16:47.0590,1,-0.4,2014-04-01 13:18:48.0590,1.6,5.4,2014-04-01 13:21:39.0590,4.1,2.1
2014-04-01 13:16:47.0596,1,-0.2,2014-04-01 13:18:48.0596,1.3,5.3,2014-04-01 13:21:39.0596,3.8,2.1
2014-04-01 13:16:47.0602,1.2,-0.1,2014-04-01 13:18:48.0602,1.1,5.3,2014-04-01 13:21:39.0602,3.8,2.1
2014-04-01 13:16:47.0608,1.2,-0.1,2014-04-01 13:18:48.0608,1.1,5.4,2014-04-01 13:21:39.0608,3.8,2.1
2014-04-01 13:16:47.0614,1.1,-0.2,2014-04-01 13:18:48.0614,1.2,5.4,2014-04-01 13:21:39.0614,3.8,2.1
2014-04-01 13:16:47.0620,1.1,-0.2,2014-04-01 13:18:48.0620,1.2,5.5,2014-04-01 13:21:39.0620,3.8,2.3
2014-04-01 13:16:47.0626,1.1,-0.2,2014-04-01 13:18:48.0626,1.1,5.3,2014-04-01 13:21:39.0626,3.8,2.2
2014-04-01 13:16:47.0632,1.2,-0.2,2014-04-01 13:18:48.0632,0.9,5.3,2014-04-01 13:21:39.0632,3.8,2.1
2014-04-01 13:16:47.0637,1.2,-0.2,2014-04-01 13:18:48.0637,0.8,5.3,2014-04-01 13:21:39.0637,3.8,2.3
2014-04-01 13:16:47.0643,1.4,-0.3,2014-04-01 13:18:48.0643,0.8,5.3,2014-04-01 13:21:39.0643,3.8,2.3
2014-04-01 13:16:47.0649,1.5,-0.2,2014-04-01 13:18:48.0649,0.7,5.4,2014-04-01 13:21:39.0649,3.8,2.2
2014-04-01 13:16:47.0655,1.4,-0.3,2014-04-01 13:18:48.0655,0.9,5.4,2014-04-01 13:21:39.0655,3.7,2.2
2014-04-01 13:16:47.0661,1.4,-0.2,2014-04-01 13:18:48.0661,0.9,5.3,2014-04-01 13:21:39.0661,3.6,2.2
2014-04-01 13:16:47.0667,1.3,-0.2,2014-04-01 13:18:48.0667,0.8,5.2,2014-04-01 13:21:39.0667,3.5,2.2
2014-04-01 13:16:47.0673,1.2,-0.3,2014-04-01 13:18:48.0673,0.4,5,2014-04-01 13:21:39.0673,3.3,2
2014-04-01 13:16:47.0679,1.3,-0.3,2014-04-01 13:18:48.0679,0.1,5,2014-04-01 13:21:39.0679,3.2,2.1
2014-04-01 13:16:47.0685,1.4,-0.2,2014-04-01 13:18:48.0685,0.1,4.9,2014-04-01 13:21:39.0685,3.3,2
2014-04-01 13:16:47.0691,1.5,-0.3,2014-04-01 13:18:48.0691,0.1,5.1,2014-04-01 13:21:39.0691,3.4,2.1
2014-04-01 13:16:47.0697,1.4,-0.5,2014-04-01 13:18:48.0697,0.3,5.1,2014-04-01 13:21:39.0697,3.4,2.1
2014-04-01 13:16:47.0702,1.3,-0.6,2014-04-01 13:18:48.0702,0.5,5.2,2014-04-01 13:21:39.0702,3.5,2.2
2014-04-01 13:16:47.0708,1.3,-0.6,2014-04-01 13:18:48.0708,0.5,5.3,2014-04-01 13:21:39.0708,3.5,2.1
2014-04-01 13:16:47.0714,1.4,-0.6,2014-04-01 13:18:48.0714,0.4,5.3,2014-04-01 13:21:39.0714,3.6,2.2
2014-04-01 13:16:47.0720,1.5,-0.6,2014-04-01 13:18:48.0720,0.5,5.4,2014-04-01 13:21:39.0720,3.7,2.3
2014-04-01 13:16:47.0726,1.4,-0.7,2014-04-01 13:18:48.0726,0.5,5.5,2014-04-01 13:21:39.0726,3.8,2.4
2014-04-01 13:16:47.0732,1.3,-0.8,2014-04-01 13:18:48.0732,0.7,5.7,2014-04-01 13:21:39.0732,3.9,2.5
2014-04-01 13:16:47.0738,1.3,-1,2014-04-01 13:18:48.0738,0.9,5.7,2014-04-01 13:21:39.0738,3.9,2.5
2014-04-01 13:16:47.0744,1.1,-0.9,2014-04-01 13:18:48.0744,1,5.7,2014-04-01 13:21:39.0744,4,2.6
2014-04-01 13:16:47.0750,1.1,-1.1,2014-04-01 13:18:48.0750,0.9,5.7,2014-04-01 13:21:39.0750,4,2.6
2014-04-01 13:16:47.0756,1,-1.2,2014-04-01 13:18:48.0756,0.7,5.5,2014-04-01 13:21:39.0756,3.8,2.4
2014-04-01 13:16:47.0761,0.9,-1.3,2014-04-01 13:18:48.0761,0.5,5.3,2014-04-01 13:21:39.0761,3.7,2.5
2014-04-01 13:16:47.0767,0.9,-1.3,2014-04-01 13:18:48.0767,0.6,5.3,2014-04-01 13:21:39.0767,3.6,2.5
2014-04-01 13:16:47.0773,0.9,-1.3,2014-04-01 13:18:48.0773,0.6,5.3,2014-04-01 13:21:39.0773,3.6,2.5
2014-04-01 13:16:47.0779,0.7,-1.4,2014-04-01 13:18:48.0779,0.7,5.3,2014-04-01 13:21:39.0779,3.6,2.6
2014-04-01 13:16:47.0785,0.6,-1.3,2014-04-01 13:18:48.0785,0.8,5.2,2014-04-01 13:21:39.0785,3.5,2.7
