TIME_1,RE_1,LE_1
2003-03-08 11:31:25.0000,0,0
2003-03-08 11:31:25.0006,0,-0.1
2003-03-08 11:31:25.0012,0.3,-0.1
2003-03-08 11:31:25.0018,0.4,-0.1
2003-03-08 11:31:25.0024,0.5,-0.2
2003-03-08 11:31:25.0030,0.4,-0.2
2003-03-08 11:31:25.0035,0.2,-0.1
2003-03-08 11:31:25.0041,0.1,-0.2
2003-03-08 11:31:25.0047,0,-0.2
2003-03-08 11:31:25.0053,0.1,-0.2
2003-03-08 11:31:25.0059,0,-0.3
2003-03-08 11:31:25.0065,0.3,-0.2
2003-03-08 11:31:25.0071,0.5,-0.3
2003-03-08 11:31:25.0077,0.6,-0.3
2003-03-08 11:31:25.0083,0.6,-0.2
2003-03-08 11:31:25.0089,0.6,-0.3
2003-03-08 11:31:25.0094,0.8,-0.3
2003-03-08 11:31:25.0100,1.1,-0.3
2003-03-08 11:31:25.0106,1.2,-0.3
2003-03-08 11:31:25.0112,1.1,-0.3
2003-03-08 11:31:25.0118,1.4,-0.2
2003-03-08 11:31:25.0124,1.5,-0.3
2003-03-08 11:31:25.0130,1.4,-0.1
2003-03-08 11:31:25.0136,1.3,-0.2
2003-03-08 11:31:25.0142,1.2,-0.3
2003-03-08 11:31:25.0148,1.1,-0.2
2003-03-08 11:31:25.0153,0.9,-0.3
2003-03-08 11:31:25.0159,0.9,-0.1
2003-03-08 11:31:25.0165,0.7,-0.2
2003-03-08 11:31:25.0171,0.8,-0.2
2003-03-08 11:31:25.0177,1.2,-0.2
2003-03-08 11:31:25.0183,1.1,-0.1
2003-03-08 11:31:25.0189,1,-0.1
2003-03-08 11:31:25.0195,0.8,-0.1
2003-03-08 11:31:25.0201,0.6,-0.1
2003-03-08 11:31:25.0207,0.3,-0.1
2003-03-08 11:31:25.0212,0,-0.2
2003-03-08 11:31:25.0218,-0.1,-0.2
2003-03-08 11:31:25.0224,0,-0.2
2003-03-08 11:31:25.0230,0,-0.3
2003-03-08 11:31:25.0236,0,-0.3
2003-03-08 11:31:25.0242,0.2,-0.2
2003-03-08 11:31:25.0248,0.5,-0.1
2003-03-08 11:31:25.0254,0.8,-0.2
2003-03-08 11:31:25.0260,1.7,-0.2
2003-03-08 11:31:25.0266,2.4,-0.2
2003-03-08 11:31:25.0272,3.2,-0.3
2003-03-08 11:31:25.0277,3.8,-0.1
2003-03-08 11:31:25.0283,4.5,-0.2
2003-03-08 11:31:25.0289,5.1,-0.2
2003-03-08 11:31:25.0295,5.6,-0.1
2003-03-08 11:31:25.0301,6.3,-0.2
2003-03-08 11:31:25.0307,6.9,-0.1
2003-03-08 11:31:25.0313,7.9,-0.2
2003-03-08 11:31:25.0319,8.9,-0.3
2003-03-08 11:31:25.0325,9.9,-0.1
2003-03-08 11:31:25.0331,11.1,-0.2
2003-03-08 11:31:25.0336,12,-0.2
2003-03-08 11:31:25.0342,13,-0.1
2003-03-08 11:31:25.0348,13.6,-0.2
