TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2016-11-17 10:29:30.0000,0,0,2016-11-17 10:33:23.0000,0,0,2016-11-17 10:34:18.0000,0,0
2016-11-17 10:29:30.0006,-0.1,-0.2,2016-11-17 10:33:23.0006,0,0,2016-11-17 10:34:18.0006,0,0.2
2016-11-17 10:29:30.0012,-0.2,-0.1,2016-11-17 10:33:23.0012,0,0,2016-11-17 10:34:18.0012,0,0.2
2016-11-17 10:29:30.0018,-0.2,0,2016-11-17 10:33:23.0018,0.2,0,2016-11-17 10:34:18.0018,0.1,0.3
2016-11-17 10:29:30.0024,-0.2,0,2016-11-17 10:33:23.0024,0.3,0.2,2016-11-17 10:34:18.0024,0.2,0.2
2016-11-17 10:29:30.0030,-0.1,0.1,2016-11-17 10:33:23.0030,0.5,0.3,2016-11-17 10:34:18.0030,0.4,0.2
2016-11-17 10:29:30.0035,0,0.1,2016-11-17 10:33:23.0035,0.7,0.3,2016-11-17 10:34:18.0035,0.6,0.2
2016-11-17 10:29:30.0041,0,0.2,2016-11-17 10:33:23.0041,0.8,0.3,2016-11-17 10:34:18.0041,0.6,0.2
2016-11-17 10:29:30.0047,0.1,0.4,2016-11-17 10:33:23.0047,1,0.2,2016-11-17 10:34:18.0047,0.6,0.2
2016-11-17 10:29:30.0053,0.1,0.3,2016-11-17 10:33:23.0053,1,0.1,2016-11-17 10:34:18.0053,0.6,0.2
2016-11-17 10:29:30.0059,0.2,0.3,2016-11-17 10:33:23.0059,0.9,0.1,2016-11-17 10:34:18.0059,0.6,0.1
2016-11-17 10:29:30.0065,0.3,0.3,2016-11-17 10:33:23.0065,0.9,0.1,2016-11-17 10:34:18.0065,0.5,0.1
2016-11-17 10:29:30.0071,0.3,0.4,2016-11-17 10:33:23.0071,0.8,0.1,2016-11-17 10:34:18.0071,0.4,0.1
2016-11-17 10:29:30.0077,0.3,0.4,2016-11-17 10:33:23.0077,0.8,0.1,2016-11-17 10:34:18.0077,0.3,0.2
2016-11-17 10:29:30.0083,0.3,0.5,2016-11-17 10:33:23.0083,0.7,0.2,2016-11-17 10:34:18.0083,0.3,0.3
2016-11-17 10:29:30.0089,0.3,0.6,2016-11-17 10:33:23.0089,0.7,0.1,2016-11-17 10:34:18.0089,0.2,0.2
2016-11-17 10:29:30.0094,0.4,0.6,2016-11-17 10:33:23.0094,0.6,0.1,2016-11-17 10:34:18.0094,0,0.1
2016-11-17 10:29:30.0100,0.3,0.5,2016-11-17 10:33:23.0100,0.7,0.2,2016-11-17 10:34:18.0100,0,0.1
2016-11-17 10:29:30.0106,0.4,0.7,2016-11-17 10:33:23.0106,0.6,0.2,2016-11-17 10:34:18.0106,-0.1,0.1
2016-11-17 10:29:30.0112,0.4,0.7,2016-11-17 10:33:23.0112,0.6,0.4,2016-11-17 10:34:18.0112,-0.1,0.1
2016-11-17 10:29:30.0118,0.2,0.8,2016-11-17 10:33:23.0118,0.6,0.5,2016-11-17 10:34:18.0118,-0.1,0.2
2016-11-17 10:29:30.0124,0.1,0.7,2016-11-17 10:33:23.0124,0.7,0.6,2016-11-17 10:34:18.0124,0,0.3
2016-11-17 10:29:30.0130,0,0.7,2016-11-17 10:33:23.0130,0.7,0.7,2016-11-17 10:34:18.0130,0,0.3
2016-11-17 10:29:30.0136,0,0.8,2016-11-17 10:33:23.0136,0.9,0.8,2016-11-17 10:34:18.0136,0,0.3
2016-11-17 10:29:30.0142,0,0.7,2016-11-17 10:33:23.0142,1,0.6,2016-11-17 10:34:18.0142,0,0.4
