TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2017-11-29 08:36:34.0000,0,0,2017-11-29 08:40:47.0000,0,0,2017-11-29 08:42:42.0000,0,0
2017-11-29 08:36:34.0006,-0.2,0.7,2017-11-29 08:40:47.0006,0,-0.1,2017-11-29 08:42:42.0006,-0.1,0.1
2017-11-29 08:36:34.0012,-0.6,0.9,2017-11-29 08:40:47.0012,-0.3,-0.1,2017-11-29 08:42:42.0012,-0.6,0.4
2017-11-29 08:36:34.0018,-0.7,0.9,2017-11-29 08:40:47.0018,-0.4,-0.1,2017-11-29 08:42:42.0018,-0.8,0.5
2017-11-29 08:36:34.0024,-0.8,1,2017-11-29 08:40:47.0024,-0.3,-0.2,2017-11-29 08:42:42.0024,-0.7,0.8
2017-11-29 08:36:34.0030,-0.7,1.1,2017-11-29 08:40:47.0030,-0.2,-0.2,2017-11-29 08:42:42.0030,-0.6,0.9
2017-11-29 08:36:34.0035,-0.6,1.3,2017-11-29 08:40:47.0035,-0.1,0,2017-11-29 08:42:42.0035,-0.4,1
2017-11-29 08:36:34.0041,-0.5,1.4,2017-11-29 08:40:47.0041,0,0,2017-11-29 08:42:42.0041,-0.3,1
2017-11-29 08:36:34.0047,-0.3,1.6,2017-11-29 08:40:47.0047,0,0,2017-11-29 08:42:42.0047,-0.2,1.1
2017-11-29 08:36:34.0053,0,1.8,2017-11-29 08:40:47.0053,0,0,2017-11-29 08:42:42.0053,-0.1,1
2017-11-29 08:36:34.0059,0.1,1.9,2017-11-29 08:40:47.0059,0,0.1,2017-11-29 08:42:42.0059,0,1
2017-11-29 08:36:34.0065,0.2,1.8,2017-11-29 08:40:47.0065,0.3,0.1,2017-11-29 08:42:42.0065,0.1,1
2017-11-29 08:36:34.0071,0.2,1.8,2017-11-29 08:40:47.0071,0.3,0.2,2017-11-29 08:42:42.0071,0.1,0.9
2017-11-29 08:36:34.0077,0.3,1.7,2017-11-29 08:40:47.0077,0.5,0.2,2017-11-29 08:42:42.0077,0,0.7
2017-11-29 08:36:34.0083,0.3,1.6,2017-11-29 08:40:47.0083,0.6,0.3,2017-11-29 08:42:42.0083,0,0.6
2017-11-29 08:36:34.0089,0.2,1.5,2017-11-29 08:40:47.0089,0.6,0.3,2017-11-29 08:42:42.0089,-0.2,0.6
2017-11-29 08:36:34.0094,-0.1,1.4,2017-11-29 08:40:47.0094,0.2,0.5,2017-11-29 08:42:42.0094,-0.6,0.6
2017-11-29 08:36:34.0100,-0.4,1.3,2017-11-29 08:40:47.0100,0,0.5,2017-11-29 08:42:42.0100,-0.9,0.7
2017-11-29 08:36:34.0106,-0.8,1.3,2017-11-29 08:40:47.0106,-0.1,0.5,2017-11-29 08:42:42.0106,-1,0.8
2017-11-29 08:36:34.0112,-0.9,1.5,2017-11-29 08:40:47.0112,-0.1,0.3,2017-11-29 08:42:42.0112,-0.7,0.9
2017-11-29 08:36:34.0118,-0.9,1.6,2017-11-29 08:40:47.0118,0,0,2017-11-29 08:42:42.0118,-0.5,0.9
2017-11-29 08:36:34.0124,-1,1.8,2017-11-29 08:40:47.0124,0,-0.1,2017-11-29 08:42:42.0124,-0.4,0.9
2017-11-29 08:36:34.0130,-0.9,1.9,2017-11-29 08:40:47.0130,0,-0.2,2017-11-29 08:42:42.0130,-0.4,0.9
2017-11-29 08:36:34.0136,-0.8,2,2017-11-29 08:40:47.0136,0,-0.2,2017-11-29 08:42:42.0136,-0.6,0.8
2017-11-29 08:36:34.0142,-0.7,2,2017-11-29 08:40:47.0142,-0.1,-0.2,2017-11-29 08:42:42.0142,-0.6,0.9
2017-11-29 08:36:34.0148,-0.7,2.1,2017-11-29 08:40:47.0148,0,-0.1,2017-11-29 08:42:42.0148,-0.5,0.9
2017-11-29 08:36:34.0153,-0.6,1.9,2017-11-29 08:40:47.0153,0.1,-0.1,2017-11-29 08:42:42.0153,-0.5,1
2017-11-29 08:36:34.0159,-0.5,1.7,2017-11-29 08:40:47.0159,0.2,0,2017-11-29 08:42:42.0159,-0.8,1
2017-11-29 08:36:34.0165,-0.4,1.4,2017-11-29 08:40:47.0165,0.1,0,2017-11-29 08:42:42.0165,-0.9,1.1
2017-11-29 08:36:34.0171,-0.4,1.2,2017-11-29 08:40:47.0171,0.1,0,2017-11-29 08:42:42.0171,-1.2,1.2
2017-11-29 08:36:34.0177,-0.8,1.3,2017-11-29 08:40:47.0177,0,0.1,2017-11-29 08:42:42.0177,-1.6,1.3
2017-11-29 08:36:34.0183,-0.9,1.2,2017-11-29 08:40:47.0183,-0.1,0.1,2017-11-29 08:42:42.0183,-1.9,1.4
2017-11-29 08:36:34.0189,-1,1.3,2017-11-29 08:40:47.0189,-0.1,0,2017-11-29 08:42:42.0189,-2,1.4
