TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2016-07-06 10:20:00.0000,0,0,2016-07-06 10:30:13.0000,0,0
2016-07-06 10:20:00.0006,0,0.3,2016-07-06 10:30:13.0006,0,0.7
2016-07-06 10:20:00.0012,-0.2,0.5,2016-07-06 10:30:13.0012,0.3,0.7
2016-07-06 10:20:00.0018,-0.5,0.6,2016-07-06 10:30:13.0018,0.4,0.8
2016-07-06 10:20:00.0024,-0.7,0.7,2016-07-06 10:30:13.0024,0.8,0.8
2016-07-06 10:20:00.0030,-1.1,0.8,2016-07-06 10:30:13.0030,1,0.8
2016-07-06 10:20:00.0035,-1.2,0.8,2016-07-06 10:30:13.0035,1.1,0.7
2016-07-06 10:20:00.0041,-1.6,1,2016-07-06 10:30:13.0041,1.4,0.8
2016-07-06 10:20:00.0047,-1.9,1.1,2016-07-06 10:30:13.0047,1.7,0.8
2016-07-06 10:20:00.0053,-2.1,1.3,2016-07-06 10:30:13.0053,2.1,0.7
2016-07-06 10:20:00.0059,-2.6,1.5,2016-07-06 10:30:13.0059,2.4,0.6
2016-07-06 10:20:00.0065,-2.9,1.7,2016-07-06 10:30:13.0065,2.6,0.6
2016-07-06 10:20:00.0071,-3.2,2,2016-07-06 10:30:13.0071,2.7,0.5
2016-07-06 10:20:00.0077,-3.4,2,2016-07-06 10:30:13.0077,2.7,0.4
2016-07-06 10:20:00.0083,-3.4,2,2016-07-06 10:30:13.0083,2.7,0.3
2016-07-06 10:20:00.0089,-3.3,2.1,2016-07-06 10:30:13.0089,2.7,0.2
2016-07-06 10:20:00.0094,-3.3,2.1,2016-07-06 10:30:13.0094,2.6,0.2
2016-07-06 10:20:00.0100,-3.2,2.1,2016-07-06 10:30:13.0100,2.5,0.1
2016-07-06 10:20:00.0106,-3,2.1,2016-07-06 10:30:13.0106,2.4,0.1
2016-07-06 10:20:00.0112,-2.8,2.1,2016-07-06 10:30:13.0112,2.4,0
2016-07-06 10:20:00.0118,-2.8,2.1,2016-07-06 10:30:13.0118,2.4,0
2016-07-06 10:20:00.0124,-2.5,2.1,2016-07-06 10:30:13.0124,2.4,0
2016-07-06 10:20:00.0130,-2.3,2.2,2016-07-06 10:30:13.0130,2.5,0
2016-07-06 10:20:00.0136,-2.2,2.2,2016-07-06 10:30:13.0136,2.4,0
2016-07-06 10:20:00.0142,-2.1,2.2,2016-07-06 10:30:13.0142,2.3,0
2016-07-06 10:20:00.0148,-1.8,2.2,2016-07-06 10:30:13.0148,2.3,-0.1
2016-07-06 10:20:00.0153,-1.5,2.2,2016-07-06 10:30:13.0153,2.1,-0.1
2016-07-06 10:20:00.0159,-1.4,2.2,2016-07-06 10:30:13.0159,2,-0.1
2016-07-06 10:20:00.0165,-1.1,2.1,2016-07-06 10:30:13.0165,1.8,-0.1
2016-07-06 10:20:00.0171,-1,1.7,2016-07-06 10:30:13.0171,1.6,-0.1
2016-07-06 10:20:00.0177,-0.7,1.6,2016-07-06 10:30:13.0177,1.5,-0.2
2016-07-06 10:20:00.0183,-0.5,1.4,2016-07-06 10:30:13.0183,1.5,-0.1
2016-07-06 10:20:00.0189,-0.3,1.3,2016-07-06 10:30:13.0189,1.4,0
2016-07-06 10:20:00.0195,-0.4,1.4,2016-07-06 10:30:13.0195,1.5,0
2016-07-06 10:20:00.0201,-0.4,1.3,2016-07-06 10:30:13.0201,1.7,0
2016-07-06 10:20:00.0207,-0.5,1.3,2016-07-06 10:30:13.0207,1.9,0
2016-07-06 10:20:00.0212,-0.6,1.4,2016-07-06 10:30:13.0212,2.1,0
2016-07-06 10:20:00.0218,-0.8,1.4,2016-07-06 10:30:13.0218,2.2,0.1
2016-07-06 10:20:00.0224,-1.1,1.4,2016-07-06 10:30:13.0224,2.4,0.1
2016-07-06 10:20:00.0230,-1.3,1.4,2016-07-06 10:30:13.0230,2.7,0.1
2016-07-06 10:20:00.0236,-1.6,1.5,2016-07-06 10:30:13.0236,3,0.1
2016-07-06 10:20:00.0242,-1.9,1.6,2016-07-06 10:30:13.0242,3.3,0
2016-07-06 10:20:00.0248,-2.1,1.7,2016-07-06 10:30:13.0248,3.5,0
2016-07-06 10:20:00.0254,-2.3,1.7,2016-07-06 10:30:13.0254,3.7,0
2016-07-06 10:20:00.0260,-2.5,1.6,2016-07-06 10:30:13.0260,3.8,0
2016-07-06 10:20:00.0266,-2.7,1.5,2016-07-06 10:30:13.0266,4,0
2016-07-06 10:20:00.0272,-2.8,1.5,2016-07-06 10:30:13.0272,4.2,-0.1
2016-07-06 10:20:00.0277,-2.8,1.4,2016-07-06 10:30:13.0277,4.3,-0.2
2016-07-06 10:20:00.0283,-2.9,1.3,2016-07-06 10:30:13.0283,4.4,-0.2
2016-07-06 10:20:00.0289,-2.9,1.3,2016-07-06 10:30:13.0289,4.2,-0.3
2016-07-06 10:20:00.0295,-2.9,1.5,2016-07-06 10:30:13.0295,4.2,-0.3
2016-07-06 10:20:00.0301,-3,1.5,2016-07-06 10:30:13.0301,4,-0.3
2016-07-06 10:20:00.0307,-3,1.8,2016-07-06 10:30:13.0307,3.8,-0.3
2016-07-06 10:20:00.0313,-2.9,1.9,2016-07-06 10:30:13.0313,3.6,-0.2
2016-07-06 10:20:00.0319,-2.8,2.1,2016-07-06 10:30:13.0319,3.4,-0.3
2016-07-06 10:20:00.0325,-2.7,2.1,2016-07-06 10:30:13.0325,3.2,-0.4
2016-07-06 10:20:00.0331,-2.4,2.1,2016-07-06 10:30:13.0331,3.1,-0.4
2016-07-06 10:20:00.0336,-2.1,2,2016-07-06 10:30:13.0336,3,-0.2
2016-07-06 10:20:00.0342,-2,1.8,2016-07-06 10:30:13.0342,2.8,-0.3
2016-07-06 10:20:00.0348,-1.6,1.7,2016-07-06 10:30:13.0348,2.9,-0.4
2016-07-06 10:20:00.0354,-1.5,1.7,2016-07-06 10:30:13.0354,2.9,-0.4
2016-07-06 10:20:00.0360,-1.2,1.7,2016-07-06 10:30:13.0360,2.8,-0.4
2016-07-06 10:20:00.0366,-0.9,1.7,2016-07-06 10:30:13.0366,2.9,-0.4
2016-07-06 10:20:00.0372,-0.8,1.6,2016-07-06 10:30:13.0372,3,-0.5
2016-07-06 10:20:00.0378,-0.7,1.4,2016-07-06 10:30:13.0378,3.1,-0.4
2016-07-06 10:20:00.0384,-0.5,1.2,2016-07-06 10:30:13.0384,3.4,-0.5
2016-07-06 10:20:00.0390,-0.2,0.9,2016-07-06 10:30:13.0390,3.5,-0.5
2016-07-06 10:20:00.0395,0,0.8,2016-07-06 10:30:13.0395,3.8,-0.5
2016-07-06 10:20:00.0401,0,0.7,2016-07-06 10:30:13.0401,4.1,-0.5
2016-07-06 10:20:00.0407,0.1,0.6,2016-07-06 10:30:13.0407,4.3,-0.5
2016-07-06 10:20:00.0413,0.1,0.5,2016-07-06 10:30:13.0413,4.6,-0.4
2016-07-06 10:20:00.0419,0.1,0.3,2016-07-06 10:30:13.0419,4.9,-0.5
2016-07-06 10:20:00.0425,0,0.1,2016-07-06 10:30:13.0425,4.9,-0.5
2016-07-06 10:20:00.0431,-0.3,0,2016-07-06 10:30:13.0431,4.8,-0.6
2016-07-06 10:20:00.0437,-0.8,0.2,2016-07-06 10:30:13.0437,4.6,-0.6
2016-07-06 10:20:00.0443,-1.1,0.3,2016-07-06 10:30:13.0443,4.6,-0.5
2016-07-06 10:20:00.0449,-1.6,0.5,2016-07-06 10:30:13.0449,4.7,-0.6
2016-07-06 10:20:00.0455,-2,0.6,2016-07-06 10:30:13.0455,4.8,-0.5
2016-07-06 10:20:00.0460,-2.4,0.6,2016-07-06 10:30:13.0460,5.1,-0.5
2016-07-06 10:20:00.0466,-2.7,0.7,2016-07-06 10:30:13.0466,5.2,-0.6
2016-07-06 10:20:00.0472,-2.9,0.7,2016-07-06 10:30:13.0472,5.4,-0.6
2016-07-06 10:20:00.0478,-3,0.8,2016-07-06 10:30:13.0478,5.4,-0.6
2016-07-06 10:20:00.0484,-3,0.9,2016-07-06 10:30:13.0484,5.5,-0.5
2016-07-06 10:20:00.0490,-3,1,2016-07-06 10:30:13.0490,5.6,-0.6
