TIME_1,RE_1,LE_1
2003-09-12 12:50:12.0000,0,0
2003-09-12 12:50:12.0006,0,0
2003-09-12 12:50:12.0012,-0.1,-0.1
2003-09-12 12:50:12.0018,-0.1,-0.2
2003-09-12 12:50:12.0024,-0.1,-0.2
2003-09-12 12:50:12.0030,-0.2,-0.2
2003-09-12 12:50:12.0035,-0.1,-0.1
2003-09-12 12:50:12.0041,-0.1,-0.1
2003-09-12 12:50:12.0047,0,0
2003-09-12 12:50:12.0053,0,0
2003-09-12 12:50:12.0059,0.1,0.1
2003-09-12 12:50:12.0065,0.3,0.1
2003-09-12 12:50:12.0071,0.4,0
2003-09-12 12:50:12.0077,0.5,0
2003-09-12 12:50:12.0083,0.5,0
2003-09-12 12:50:12.0089,0.5,0
2003-09-12 12:50:12.0094,0.3,-0.1
2003-09-12 12:50:12.0100,0.2,-0.1
2003-09-12 12:50:12.0106,0.2,0
2003-09-12 12:50:12.0112,0.1,0
2003-09-12 12:50:12.0118,0,0
2003-09-12 12:50:12.0124,0.1,0
2003-09-12 12:50:12.0130,0.2,0
2003-09-12 12:50:12.0136,0.3,0
2003-09-12 12:50:12.0142,0.4,0.1
2003-09-12 12:50:12.0148,0.5,0
2003-09-12 12:50:12.0153,0.5,0
2003-09-12 12:50:12.0159,0.6,0.1
2003-09-12 12:50:12.0165,0.7,0.1
2003-09-12 12:50:12.0171,0.7,0.2
2003-09-12 12:50:12.0177,0.6,0.2
2003-09-12 12:50:12.0183,0.5,0.2
2003-09-12 12:50:12.0189,0.4,0.2
2003-09-12 12:50:12.0195,0.4,0.3
2003-09-12 12:50:12.0201,0.4,0.2
2003-09-12 12:50:12.0207,0.4,0.2
2003-09-12 12:50:12.0212,0.4,0.1
2003-09-12 12:50:12.0218,0.5,0.1
2003-09-12 12:50:12.0224,0.4,0
2003-09-12 12:50:12.0230,0.3,0
2003-09-12 12:50:12.0236,0.2,-0.1
2003-09-12 12:50:12.0242,0.1,-0.1
2003-09-12 12:50:12.0248,0.1,-0.2
2003-09-12 12:50:12.0254,0,-0.3
2003-09-12 12:50:12.0260,-0.1,-0.5
2003-09-12 12:50:12.0266,-0.3,-0.4
2003-09-12 12:50:12.0272,-0.2,-0.4
2003-09-12 12:50:12.0277,0,-0.3
2003-09-12 12:50:12.0283,0.1,-0.1
2003-09-12 12:50:12.0289,0.5,0.1
2003-09-12 12:50:12.0295,0.7,0.2
2003-09-12 12:50:12.0301,0.8,0.3
2003-09-12 12:50:12.0307,0.8,0.4
2003-09-12 12:50:12.0313,0.8,0.6
2003-09-12 12:50:12.0319,0.9,0.7
2003-09-12 12:50:12.0325,1,0.8
2003-09-12 12:50:12.0331,1,0.9
2003-09-12 12:50:12.0336,1.1,0.8
2003-09-12 12:50:12.0342,0.9,0.8
2003-09-12 12:50:12.0348,1,0.7
2003-09-12 12:50:12.0354,0.9,0.8
2003-09-12 12:50:12.0360,1.1,0.9
2003-09-12 12:50:12.0366,1.3,0.9
2003-09-12 12:50:12.0372,1.6,1
2003-09-12 12:50:12.0378,1.8,1.1
2003-09-12 12:50:12.0384,1.9,1.1
2003-09-12 12:50:12.0390,2.1,1.2
2003-09-12 12:50:12.0395,2.1,1.3
2003-09-12 12:50:12.0401,2.3,1.4
2003-09-12 12:50:12.0407,2.4,1.6
2003-09-12 12:50:12.0413,2.4,1.8
2003-09-12 12:50:12.0419,2.4,1.9
2003-09-12 12:50:12.0425,2.2,1.9
2003-09-12 12:50:12.0431,2.1,1.9
2003-09-12 12:50:12.0437,2.1,2.1
2003-09-12 12:50:12.0443,2.1,2.2
2003-09-12 12:50:12.0449,2.3,2.3
2003-09-12 12:50:12.0455,2.4,2.4
2003-09-12 12:50:12.0460,2.5,2.4
2003-09-12 12:50:12.0466,2.5,2.3
2003-09-12 12:50:12.0472,2.7,2.4
2003-09-12 12:50:12.0478,2.8,2.4
2003-09-12 12:50:12.0484,3,2.4
2003-09-12 12:50:12.0490,3.1,2.3
2003-09-12 12:50:12.0496,3.3,2.3
2003-09-12 12:50:12.0502,3.3,2.2
2003-09-12 12:50:12.0508,3.3,2.1
2003-09-12 12:50:12.0514,3.2,2
2003-09-12 12:50:12.0519,3.1,2
2003-09-12 12:50:12.0525,3,1.9
2003-09-12 12:50:12.0531,3,2
2003-09-12 12:50:12.0537,2.9,2
2003-09-12 12:50:12.0543,2.9,2
2003-09-12 12:50:12.0549,2.8,1.9
2003-09-12 12:50:12.0555,2.6,1.9
2003-09-12 12:50:12.0561,2.5,1.8
2003-09-12 12:50:12.0567,2.4,1.7
2003-09-12 12:50:12.0573,2.4,1.6
2003-09-12 12:50:12.0578,2.2,1.5
2003-09-12 12:50:12.0584,2.1,1.3
2003-09-12 12:50:12.0590,1.8,1.1
2003-09-12 12:50:12.0596,1.4,0.9
2003-09-12 12:50:12.0602,1.3,0.8
2003-09-12 12:50:12.0608,1.3,0.8
2003-09-12 12:50:12.0614,1.2,0.7
2003-09-12 12:50:12.0620,1.2,0.7
2003-09-12 12:50:12.0626,1.3,0.6
2003-09-12 12:50:12.0632,1.2,0.5
2003-09-12 12:50:12.0637,1.3,0.4
2003-09-12 12:50:12.0643,1.2,0.6
2003-09-12 12:50:12.0649,1.3,0.5
2003-09-12 12:50:12.0655,1.1,0.5
2003-09-12 12:50:12.0661,1,0.5
2003-09-12 12:50:12.0667,0.9,0.3
2003-09-12 12:50:12.0673,0.7,0.1
2003-09-12 12:50:12.0679,0.4,0
2003-09-12 12:50:12.0685,0.3,0
2003-09-12 12:50:12.0691,0.2,0.1
2003-09-12 12:50:12.0697,0.2,0
2003-09-12 12:50:12.0702,0.1,0
2003-09-12 12:50:12.0708,0,0
2003-09-12 12:50:12.0714,0.1,-0.1
2003-09-12 12:50:12.0720,0.1,-0.1
2003-09-12 12:50:12.0726,0,-0.1
2003-09-12 12:50:12.0732,0,0
2003-09-12 12:50:12.0738,0,-0.1
2003-09-12 12:50:12.0744,-0.1,-0.2
2003-09-12 12:50:12.0750,-0.2,-0.2
2003-09-12 12:50:12.0756,-0.4,-0.5
2003-09-12 12:50:12.0761,-0.7,-0.6
2003-09-12 12:50:12.0767,-0.8,-0.7
2003-09-12 12:50:12.0773,-1,-0.7
2003-09-12 12:50:12.0779,-1,-0.8
2003-09-12 12:50:12.0785,-1,-0.9
2003-09-12 12:50:12.0791,-1.1,-1
2003-09-12 12:50:12.0797,-1.1,-1.1
2003-09-12 12:50:12.0803,-1.1,-1.1
2003-09-12 12:50:12.0809,-1,-1.2
2003-09-12 12:50:12.0815,-1,-1.2
2003-09-12 12:50:12.0820,-1,-1.2
2003-09-12 12:50:12.0826,-1,-1.1
2003-09-12 12:50:12.0832,-1.1,-1.2
2003-09-12 12:50:12.0838,-1.3,-1.4
2003-09-12 12:50:12.0844,-1.6,-1.5
2003-09-12 12:50:12.0850,-1.8,-1.6
2003-09-12 12:50:12.0856,-1.9,-1.7
2003-09-12 12:50:12.0862,-2.1,-1.8
2003-09-12 12:50:12.0868,-2.1,-1.9
2003-09-12 12:50:12.0874,-2.1,-1.9
2003-09-12 12:50:12.0880,-2.1,-2.1
2003-09-12 12:50:12.0885,-2.1,-2
2003-09-12 12:50:12.0891,-2,-2.1
2003-09-12 12:50:12.0897,-1.9,-2
2003-09-12 12:50:12.0903,-1.9,-2.1
2003-09-12 12:50:12.0909,-1.9,-2.1
2003-09-12 12:50:12.0915,-1.9,-2
2003-09-12 12:50:12.0921,-1.9,-2.1
2003-09-12 12:50:12.0927,-2,-2.1
2003-09-12 12:50:12.0933,-1.9,-2.1
2003-09-12 12:50:12.0939,-2,-2
2003-09-12 12:50:12.0944,-1.7,-1.9
2003-09-12 12:50:12.0950,-1.7,-1.9
2003-09-12 12:50:12.0956,-1.6,-1.7
2003-09-12 12:50:12.0962,-1.6,-1.6
2003-09-12 12:50:12.0968,-1.6,-1.6
2003-09-12 12:50:12.0974,-1.6,-1.6
2003-09-12 12:50:12.0980,-1.6,-1.7
2003-09-12 12:50:12.0986,-1.8,-1.8
2003-09-12 12:50:12.0992,-1.9,-1.9
2003-09-12 12:50:12.0998,-2,-2
2003-09-12 12:50:12.1003,-2,-2.1
2003-09-12 12:50:12.1009,-2.1,-2.1
2003-09-12 12:50:12.1015,-2.2,-2.1
2003-09-12 12:50:12.1021,-2.2,-2.1
2003-09-12 12:50:12.1027,-2.3,-2.1
2003-09-12 12:50:12.1033,-2.4,-2.1
2003-09-12 12:50:12.1039,-2.3,-2.1
2003-09-12 12:50:12.1045,-2.2,-1.9
2003-09-12 12:50:12.1051,-2.1,-1.7
2003-09-12 12:50:12.1057,-2.1,-1.6
2003-09-12 12:50:12.1062,-2.1,-1.6
2003-09-12 12:50:12.1068,-2.1,-1.5
2003-09-12 12:50:12.1074,-2.2,-1.5
2003-09-12 12:50:12.1080,-2.2,-1.4
2003-09-12 12:50:12.1086,-2.2,-1.5
2003-09-12 12:50:12.1092,-2.2,-1.6
2003-09-12 12:50:12.1098,-2.2,-1.6
2003-09-12 12:50:12.1104,-2.1,-1.6
2003-09-12 12:50:12.1110,-1.9,-1.6
2003-09-12 12:50:12.1116,-1.7,-1.5
2003-09-12 12:50:12.1122,-1.6,-1.5
2003-09-12 12:50:12.1127,-1.5,-1.3
2003-09-12 12:50:12.1133,-1.4,-1.3
2003-09-12 12:50:12.1139,-1.4,-1.4
2003-09-12 12:50:12.1145,-1.4,-1.4
2003-09-12 12:50:12.1151,-1.4,-1.3
2003-09-12 12:50:12.1157,-1.4,-1.1
2003-09-12 12:50:12.1163,-1.4,-0.9
2003-09-12 12:50:12.1169,-1.4,-0.8
2003-09-12 12:50:12.1175,-1.6,-0.8
2003-09-12 12:50:12.1181,-1.8,-0.8
2003-09-12 12:50:12.1186,-1.9,-0.8
2003-09-12 12:50:12.1192,-1.9,-0.7
2003-09-12 12:50:12.1198,-1.9,-0.6
2003-09-12 12:50:12.1204,-1.9,-0.5
2003-09-12 12:50:12.1210,-1.7,-0.5
2003-09-12 12:50:12.1216,-1.6,-0.4
2003-09-12 12:50:12.1222,-1.6,-0.4
2003-09-12 12:50:12.1228,-1.4,-0.4
2003-09-12 12:50:12.1234,-1.2,-0.4
2003-09-12 12:50:12.1240,-1,-0.4
2003-09-12 12:50:12.1245,-0.9,-0.2
2003-09-12 12:50:12.1251,-0.8,-0.3
2003-09-12 12:50:12.1257,-0.9,-0.6
2003-09-12 12:50:12.1263,-1,-0.7
2003-09-12 12:50:12.1269,-1,-0.8
2003-09-12 12:50:12.1275,-1,-0.7
2003-09-12 12:50:12.1281,-0.9,-0.6
2003-09-12 12:50:12.1287,-0.7,-0.5
2003-09-12 12:50:12.1293,-0.6,-0.4
2003-09-12 12:50:12.1299,-0.5,-0.3
