TIME_1,RE_1,LE_1
2003-08-13 10:17:47.0000,0,0
2003-08-13 10:17:47.0006,0,-0.4
2003-08-13 10:17:47.0012,0,-0.4
2003-08-13 10:17:47.0018,0,-0.4
2003-08-13 10:17:47.0024,0,-0.3
2003-08-13 10:17:47.0030,-0.1,-0.2
2003-08-13 10:17:47.0035,0,-0.2
2003-08-13 10:17:47.0041,-0.1,-0.2
2003-08-13 10:17:47.0047,-0.2,-0.2
2003-08-13 10:17:47.0053,-0.2,-0.2
2003-08-13 10:17:47.0059,-0.2,-0.2
2003-08-13 10:17:47.0065,-0.1,-0.2
2003-08-13 10:17:47.0071,-0.1,-0.2
2003-08-13 10:17:47.0077,0,-0.2
2003-08-13 10:17:47.0083,0,-0.3
2003-08-13 10:17:47.0089,0,-0.3
2003-08-13 10:17:47.0094,0.1,-0.4
2003-08-13 10:17:47.0100,0.1,-0.4
2003-08-13 10:17:47.0106,0.1,-0.3
2003-08-13 10:17:47.0112,0.1,-0.3
2003-08-13 10:17:47.0118,0.1,-0.2
2003-08-13 10:17:47.0124,0,-0.2
2003-08-13 10:17:47.0130,0,-0.1
2003-08-13 10:17:47.0136,0,-0.1
2003-08-13 10:17:47.0142,0,0
2003-08-13 10:17:47.0148,0,0
2003-08-13 10:17:47.0153,0,0
2003-08-13 10:17:47.0159,-0.1,0
2003-08-13 10:17:47.0165,-0.1,0
2003-08-13 10:17:47.0171,-0.2,-0.2
2003-08-13 10:17:47.0177,-0.3,-0.4
2003-08-13 10:17:47.0183,-0.3,-0.5
2003-08-13 10:17:47.0189,-0.4,-0.5
2003-08-13 10:17:47.0195,-0.4,-0.4
2003-08-13 10:17:47.0201,-0.4,-0.3
2003-08-13 10:17:47.0207,-0.3,-0.2
2003-08-13 10:17:47.0212,-0.3,-0.2
2003-08-13 10:17:47.0218,-0.3,-0.1
2003-08-13 10:17:47.0224,-0.3,-0.2
2003-08-13 10:17:47.0230,-0.4,-0.2
2003-08-13 10:17:47.0236,-0.5,-0.3
2003-08-13 10:17:47.0242,-0.6,-0.4
2003-08-13 10:17:47.0248,-0.7,-0.5
2003-08-13 10:17:47.0254,-0.8,-0.6
2003-08-13 10:17:47.0260,-0.8,-0.7
2003-08-13 10:17:47.0266,-0.8,-0.7
2003-08-13 10:17:47.0272,-0.8,-0.8
2003-08-13 10:17:47.0277,-0.7,-0.8
2003-08-13 10:17:47.0283,-0.8,-0.8
2003-08-13 10:17:47.0289,-0.7,-0.8
2003-08-13 10:17:47.0295,-0.6,-0.7
2003-08-13 10:17:47.0301,-0.5,-0.7
2003-08-13 10:17:47.0307,-0.5,-0.6
2003-08-13 10:17:47.0313,-0.3,-0.5
2003-08-13 10:17:47.0319,-0.2,-0.4
2003-08-13 10:17:47.0325,-0.2,-0.3
2003-08-13 10:17:47.0331,0,-0.2
2003-08-13 10:17:47.0336,0,-0.1
2003-08-13 10:17:47.0342,0.1,0
2003-08-13 10:17:47.0348,0.3,0.1
2003-08-13 10:17:47.0354,0.4,0.3
2003-08-13 10:17:47.0360,0.6,0.5
2003-08-13 10:17:47.0366,0.7,0.6
2003-08-13 10:17:47.0372,0.8,0.7
2003-08-13 10:17:47.0378,0.9,0.8
2003-08-13 10:17:47.0384,1,0.9
2003-08-13 10:17:47.0390,1.1,1
2003-08-13 10:17:47.0395,1.1,1.2
2003-08-13 10:17:47.0401,1.3,1.3
2003-08-13 10:17:47.0407,1.4,1.5
2003-08-13 10:17:47.0413,1.5,1.6
2003-08-13 10:17:47.0419,1.6,1.7
2003-08-13 10:17:47.0425,1.7,1.7
2003-08-13 10:17:47.0431,1.9,1.9
2003-08-13 10:17:47.0437,2,2
2003-08-13 10:17:47.0443,2.1,2.1
2003-08-13 10:17:47.0449,2.3,2.3
2003-08-13 10:17:47.0455,2.4,2.6
2003-08-13 10:17:47.0460,2.5,2.7
2003-08-13 10:17:47.0466,2.7,2.9
2003-08-13 10:17:47.0472,2.7,3
2003-08-13 10:17:47.0478,2.8,3.1
2003-08-13 10:17:47.0484,2.8,3.1
2003-08-13 10:17:47.0490,2.9,3.2
2003-08-13 10:17:47.0496,2.8,3.1
2003-08-13 10:17:47.0502,2.8,3.1
2003-08-13 10:17:47.0508,2.8,2.9
2003-08-13 10:17:47.0514,2.7,2.8
2003-08-13 10:17:47.0519,2.7,2.8
2003-08-13 10:17:47.0525,2.6,2.8
2003-08-13 10:17:47.0531,2.5,2.7
2003-08-13 10:17:47.0537,2.5,2.7
2003-08-13 10:17:47.0543,2.4,2.7
2003-08-13 10:17:47.0549,2.4,2.6
2003-08-13 10:17:47.0555,2.3,2.5
2003-08-13 10:17:47.0561,2.3,2.4
2003-08-13 10:17:47.0567,2.2,2.3
2003-08-13 10:17:47.0573,2.1,2.1
2003-08-13 10:17:47.0578,2,2.1
2003-08-13 10:17:47.0584,1.7,2.1
2003-08-13 10:17:47.0590,1.5,1.8
2003-08-13 10:17:47.0596,1.5,1.7
2003-08-13 10:17:47.0602,1.3,1.5
2003-08-13 10:17:47.0608,1.2,1.4
2003-08-13 10:17:47.0614,1.2,1.3
2003-08-13 10:17:47.0620,1.1,1
2003-08-13 10:17:47.0626,1,0.8
2003-08-13 10:17:47.0632,0.9,0.7
2003-08-13 10:17:47.0637,0.9,0.5
2003-08-13 10:17:47.0643,0.8,0.4
2003-08-13 10:17:47.0649,0.7,0.4
2003-08-13 10:17:47.0655,0.6,0.3
2003-08-13 10:17:47.0661,0.5,0.3
2003-08-13 10:17:47.0667,0.4,0.3
2003-08-13 10:17:47.0673,0.4,0.2
2003-08-13 10:17:47.0679,0.4,0.2
2003-08-13 10:17:47.0685,0.3,0.2
2003-08-13 10:17:47.0691,0.3,0.1
2003-08-13 10:17:47.0697,0.2,0.1
2003-08-13 10:17:47.0702,0.2,0.1
2003-08-13 10:17:47.0708,0.2,0
2003-08-13 10:17:47.0714,0.2,0
2003-08-13 10:17:47.0720,0.1,0
2003-08-13 10:17:47.0726,0,-0.1
2003-08-13 10:17:47.0732,0.1,-0.1
2003-08-13 10:17:47.0738,0.1,-0.2
2003-08-13 10:17:47.0744,0,-0.4
2003-08-13 10:17:47.0750,0,-0.4
2003-08-13 10:17:47.0756,0,-0.7
2003-08-13 10:17:47.0761,-0.1,-0.8
2003-08-13 10:17:47.0767,-0.3,-0.9
2003-08-13 10:17:47.0773,-0.5,-1.1
2003-08-13 10:17:47.0779,-0.6,-1.2
2003-08-13 10:17:47.0785,-0.7,-1.3
2003-08-13 10:17:47.0791,-0.8,-1.4
2003-08-13 10:17:47.0797,-0.9,-1.4
2003-08-13 10:17:47.0803,-1.1,-1.5
2003-08-13 10:17:47.0809,-1.1,-1.5
2003-08-13 10:17:47.0815,-1.1,-1.5
2003-08-13 10:17:47.0820,-1.2,-1.5
2003-08-13 10:17:47.0826,-1.3,-1.7
2003-08-13 10:17:47.0832,-1.4,-1.8
2003-08-13 10:17:47.0838,-1.5,-2
2003-08-13 10:17:47.0844,-1.7,-2.1
2003-08-13 10:17:47.0850,-1.8,-2.1
2003-08-13 10:17:47.0856,-1.9,-2.1
2003-08-13 10:17:47.0862,-1.9,-2.1
2003-08-13 10:17:47.0868,-1.9,-2.1
2003-08-13 10:17:47.0874,-1.9,-2.1
2003-08-13 10:17:47.0880,-1.9,-2.1
2003-08-13 10:17:47.0885,-1.9,-2.1
2003-08-13 10:17:47.0891,-1.9,-2.2
2003-08-13 10:17:47.0897,-2,-2.2
2003-08-13 10:17:47.0903,-1.9,-2.2
2003-08-13 10:17:47.0909,-1.9,-2.3
2003-08-13 10:17:47.0915,-2,-2.4
2003-08-13 10:17:47.0921,-2,-2.5
2003-08-13 10:17:47.0927,-2,-2.6
2003-08-13 10:17:47.0933,-2,-2.5
2003-08-13 10:17:47.0939,-2,-2.5
2003-08-13 10:17:47.0944,-2,-2.4
