TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2009-03-05 14:32:48.0000,0,0,2009-03-05 14:35:37.0000,0,0,2009-03-05 14:37:58.0000,0,0
2009-03-05 14:32:48.0006,-0.1,-0.5,2009-03-05 14:35:37.0006,0,-0.4,2009-03-05 14:37:58.0006,0,0
2009-03-05 14:32:48.0012,-0.1,-0.4,2009-03-05 14:35:37.0012,0,-0.4,2009-03-05 14:37:58.0012,0.1,0
2009-03-05 14:32:48.0018,0,-0.3,2009-03-05 14:35:37.0018,-0.1,-0.4,2009-03-05 14:37:58.0018,0.1,0
2009-03-05 14:32:48.0024,0,-0.1,2009-03-05 14:35:37.0024,-0.1,-0.4,2009-03-05 14:37:58.0024,0.2,-0.1
2009-03-05 14:32:48.0030,0.2,0,2009-03-05 14:35:37.0030,-0.2,-0.3,2009-03-05 14:37:58.0030,0.2,-0.2
2009-03-05 14:32:48.0035,0.4,0.2,2009-03-05 14:35:37.0035,-0.1,-0.2,2009-03-05 14:37:58.0035,0.2,-0.2
2009-03-05 14:32:48.0041,0.7,0.5,2009-03-05 14:35:37.0041,0,-0.2,2009-03-05 14:37:58.0041,0.3,-0.1
2009-03-05 14:32:48.0047,0.9,0.6,2009-03-05 14:35:37.0047,-0.1,-0.1,2009-03-05 14:37:58.0047,0.4,0
2009-03-05 14:32:48.0053,1,0.7,2009-03-05 14:35:37.0053,0,0,2009-03-05 14:37:58.0053,0.5,0
2009-03-05 14:32:48.0059,1.1,0.7,2009-03-05 14:35:37.0059,0,0,2009-03-05 14:37:58.0059,0.4,0
2009-03-05 14:32:48.0065,1.2,0.7,2009-03-05 14:35:37.0065,0,0,2009-03-05 14:37:58.0065,0.4,0.1
2009-03-05 14:32:48.0071,1.3,0.6,2009-03-05 14:35:37.0071,0,0,2009-03-05 14:37:58.0071,0.5,0.2
2009-03-05 14:32:48.0077,1.2,0.5,2009-03-05 14:35:37.0077,0,0,2009-03-05 14:37:58.0077,0.3,0.4
2009-03-05 14:32:48.0083,1.2,0.6,2009-03-05 14:35:37.0083,0,0,2009-03-05 14:37:58.0083,0.3,0.5
2009-03-05 14:32:48.0089,1.1,0.4,2009-03-05 14:35:37.0089,0.1,-0.1,2009-03-05 14:37:58.0089,0.3,0.6
2009-03-05 14:32:48.0094,1.1,0.3,2009-03-05 14:35:37.0094,0,-0.3,2009-03-05 14:37:58.0094,0.4,0.6
2009-03-05 14:32:48.0100,0.8,0.3,2009-03-05 14:35:37.0100,0,-0.3,2009-03-05 14:37:58.0100,0.3,0.5
2009-03-05 14:32:48.0106,0.8,0.2,2009-03-05 14:35:37.0106,-0.1,-0.4,2009-03-05 14:37:58.0106,0.2,0.5
2009-03-05 14:32:48.0112,0.6,0.1,2009-03-05 14:35:37.0112,-0.1,-0.4,2009-03-05 14:37:58.0112,0.1,0.5
2009-03-05 14:32:48.0118,0.5,0.1,2009-03-05 14:35:37.0118,0,-0.4,2009-03-05 14:37:58.0118,0.2,0.3
2009-03-05 14:32:48.0124,0.5,0.1,2009-03-05 14:35:37.0124,0,-0.4,2009-03-05 14:37:58.0124,0.3,0.3
2009-03-05 14:32:48.0130,0.4,0.1,2009-03-05 14:35:37.0130,0,-0.4,2009-03-05 14:37:58.0130,0.3,0.4
2009-03-05 14:32:48.0136,0.4,0,2009-03-05 14:35:37.0136,0,-0.4,2009-03-05 14:37:58.0136,0.4,0.4
2009-03-05 14:32:48.0142,0.3,0.1,2009-03-05 14:35:37.0142,0,-0.4,2009-03-05 14:37:58.0142,0.4,0.4
2009-03-05 14:32:48.0148,0.4,0,2009-03-05 14:35:37.0148,0,-0.4,2009-03-05 14:37:58.0148,0.5,0.3
2009-03-05 14:32:48.0153,0.3,-0.1,2009-03-05 14:35:37.0153,0,-0.3,2009-03-05 14:37:58.0153,0.5,0.3
2009-03-05 14:32:48.0159,0.3,-0.2,2009-03-05 14:35:37.0159,0,-0.3,2009-03-05 14:37:58.0159,0.5,0.4
2009-03-05 14:32:48.0165,0.4,-0.2,2009-03-05 14:35:37.0165,0,-0.4,2009-03-05 14:37:58.0165,0.6,0.5
2009-03-05 14:32:48.0171,0.3,-0.3,2009-03-05 14:35:37.0171,-0.1,-0.6,2009-03-05 14:37:58.0171,0.7,0.4
2009-03-05 14:32:48.0177,0.1,-0.6,2009-03-05 14:35:37.0177,-0.2,-0.8,2009-03-05 14:37:58.0177,0.7,0.2
2009-03-05 14:32:48.0183,0,-0.6,2009-03-05 14:35:37.0183,-0.4,-0.9,2009-03-05 14:37:58.0183,0.7,0.2
2009-03-05 14:32:48.0189,-0.1,-0.8,2009-03-05 14:35:37.0189,-0.4,-0.9,2009-03-05 14:37:58.0189,0.7,0.2
2009-03-05 14:32:48.0195,-0.2,-0.9,2009-03-05 14:35:37.0195,-0.4,-1,2009-03-05 14:37:58.0195,0.6,0.2
2009-03-05 14:32:48.0201,-0.4,-1,2009-03-05 14:35:37.0201,-0.4,-0.9,2009-03-05 14:37:58.0201,0.8,0.1
