TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2005-10-13 11:10:03.0000,0,0,2005-10-13 11:12:01.0000,0,0
2005-10-13 11:10:03.0006,0,-0.1,2005-10-13 11:12:01.0006,-0.1,0
2005-10-13 11:10:03.0012,-0.1,0,2005-10-13 11:12:01.0012,-0.2,0
2005-10-13 11:10:03.0018,0,0,2005-10-13 11:12:01.0018,-0.3,0.1
2005-10-13 11:10:03.0024,0,0,2005-10-13 11:12:01.0024,-0.4,0.1
2005-10-13 11:10:03.0030,0.1,0.2,2005-10-13 11:12:01.0030,-0.3,0.2
2005-10-13 11:10:03.0035,0.3,0.4,2005-10-13 11:12:01.0035,-0.3,0.3
2005-10-13 11:10:03.0041,0.4,0.5,2005-10-13 11:12:01.0041,-0.2,0.4
2005-10-13 11:10:03.0047,0.6,0.4,2005-10-13 11:12:01.0047,-0.2,0.4
2005-10-13 11:10:03.0053,0.8,0.3,2005-10-13 11:12:01.0053,0,0.4
2005-10-13 11:10:03.0059,0.9,0.3,2005-10-13 11:12:01.0059,0,0.5
2005-10-13 11:10:03.0065,1.2,0.2,2005-10-13 11:12:01.0065,0,0.4
2005-10-13 11:10:03.0071,1.3,0.3,2005-10-13 11:12:01.0071,0,0.3
2005-10-13 11:10:03.0077,1.4,0.3,2005-10-13 11:12:01.0077,-0.1,0.2
2005-10-13 11:10:03.0083,1.5,0.3,2005-10-13 11:12:01.0083,-0.2,0.2
2005-10-13 11:10:03.0089,1.4,0.2,2005-10-13 11:12:01.0089,-0.2,0.1
2005-10-13 11:10:03.0094,1.2,0.1,2005-10-13 11:12:01.0094,-0.2,0
2005-10-13 11:10:03.0100,1,0.1,2005-10-13 11:12:01.0100,-0.2,0
2005-10-13 11:10:03.0106,0.9,0.1,2005-10-13 11:12:01.0106,-0.2,0
2005-10-13 11:10:03.0112,0.8,0.1,2005-10-13 11:12:01.0112,-0.1,0
2005-10-13 11:10:03.0118,0.8,0.1,2005-10-13 11:12:01.0118,-0.1,-0.1
2005-10-13 11:10:03.0124,0.7,0.1,2005-10-13 11:12:01.0124,-0.1,-0.1
2005-10-13 11:10:03.0130,0.7,0.1,2005-10-13 11:12:01.0130,0,-0.2
2005-10-13 11:10:03.0136,0.6,0,2005-10-13 11:12:01.0136,0,-0.2
2005-10-13 11:10:03.0142,0.5,0.2,2005-10-13 11:12:01.0142,0,-0.2
2005-10-13 11:10:03.0148,0.4,0.2,2005-10-13 11:12:01.0148,0,-0.2
2005-10-13 11:10:03.0153,0.4,0.2,2005-10-13 11:12:01.0153,0,-0.2
2005-10-13 11:10:03.0159,0.5,0.4,2005-10-13 11:12:01.0159,0,-0.2
2005-10-13 11:10:03.0165,0.6,0.4,2005-10-13 11:12:01.0165,-0.1,-0.2
2005-10-13 11:10:03.0171,0.8,0.5,2005-10-13 11:12:01.0171,0,-0.2
2005-10-13 11:10:03.0177,0.7,0.5,2005-10-13 11:12:01.0177,0,-0.3
2005-10-13 11:10:03.0183,0.7,0.5,2005-10-13 11:12:01.0183,-0.1,-0.2
2005-10-13 11:10:03.0189,0.6,0.6,2005-10-13 11:12:01.0189,-0.2,-0.3
2005-10-13 11:10:03.0195,0.7,0.6,2005-10-13 11:12:01.0195,-0.3,-0.3
2005-10-13 11:10:03.0201,0.7,0.7,2005-10-13 11:12:01.0201,-0.3,-0.4
2005-10-13 11:10:03.0207,0.7,0.8,2005-10-13 11:12:01.0207,-0.2,-0.4
2005-10-13 11:10:03.0212,0.7,0.9,2005-10-13 11:12:01.0212,-0.1,-0.6
2005-10-13 11:10:03.0218,0.7,1,2005-10-13 11:12:01.0218,-0.1,-0.7
2005-10-13 11:10:03.0224,0.7,1.2,2005-10-13 11:12:01.0224,-0.1,-0.8
2005-10-13 11:10:03.0230,0.8,1.1,2005-10-13 11:12:01.0230,-0.2,-0.9
2005-10-13 11:10:03.0236,0.8,1.1,2005-10-13 11:12:01.0236,-0.3,-0.9
2005-10-13 11:10:03.0242,0.9,1,2005-10-13 11:12:01.0242,-0.3,-1
2005-10-13 11:10:03.0248,0.8,1,2005-10-13 11:12:01.0248,-0.4,-1.1
2005-10-13 11:10:03.0254,0.7,1,2005-10-13 11:12:01.0254,-0.2,-1.2
2005-10-13 11:10:03.0260,0.5,1,2005-10-13 11:12:01.0260,-0.3,-1.1
2005-10-13 11:10:03.0266,0.5,1,2005-10-13 11:12:01.0266,-0.4,-1.1
2005-10-13 11:10:03.0272,0.5,1.1,2005-10-13 11:12:01.0272,-0.5,-1.1
2005-10-13 11:10:03.0277,0.5,1.2,2005-10-13 11:12:01.0277,-0.6,-1.2
2005-10-13 11:10:03.0283,0.5,1.3,2005-10-13 11:12:01.0283,-0.5,-1.3
2005-10-13 11:10:03.0289,0.7,1.2,2005-10-13 11:12:01.0289,-0.5,-1.5
2005-10-13 11:10:03.0295,0.7,1.2,2005-10-13 11:12:01.0295,-0.4,-1.7
2005-10-13 11:10:03.0301,0.9,1.2,2005-10-13 11:12:01.0301,-0.5,-1.8
2005-10-13 11:10:03.0307,0.9,1.2,2005-10-13 11:12:01.0307,-0.3,-1.9
2005-10-13 11:10:03.0313,0.9,1.2,2005-10-13 11:12:01.0313,-0.3,-1.9
2005-10-13 11:10:03.0319,0.8,1.3,2005-10-13 11:12:01.0319,-0.2,-1.8
2005-10-13 11:10:03.0325,0.7,1.1,2005-10-13 11:12:01.0325,-0.1,-1.8
2005-10-13 11:10:03.0331,0.5,1.1,2005-10-13 11:12:01.0331,0,-1.9
2005-10-13 11:10:03.0336,0.5,0.9,2005-10-13 11:12:01.0336,0,-2.1
2005-10-13 11:10:03.0342,0.2,0.8,2005-10-13 11:12:01.0342,0,-2.3
2005-10-13 11:10:03.0348,0.1,0.6,2005-10-13 11:12:01.0348,-0.1,-2.6
2005-10-13 11:10:03.0354,0,0.6,2005-10-13 11:12:01.0354,-0.3,-2.7
2005-10-13 11:10:03.0360,0,0.6,2005-10-13 11:12:01.0360,-0.4,-2.7
2005-10-13 11:10:03.0366,0,0.8,2005-10-13 11:12:01.0366,-0.4,-2.5
2005-10-13 11:10:03.0372,0.1,0.8,2005-10-13 11:12:01.0372,-0.5,-2.5
2005-10-13 11:10:03.0378,0.3,1,2005-10-13 11:12:01.0378,-0.5,-2.3
2005-10-13 11:10:03.0384,0.4,1.2,2005-10-13 11:12:01.0384,-0.5,-2.2
2005-10-13 11:10:03.0390,0.5,1.1,2005-10-13 11:12:01.0390,-0.5,-2.1
2005-10-13 11:10:03.0395,0.6,1.1,2005-10-13 11:12:01.0395,-0.5,-2.1
2005-10-13 11:10:03.0401,0.7,1.2,2005-10-13 11:12:01.0401,-0.6,-2.1
2005-10-13 11:10:03.0407,0.9,1.2,2005-10-13 11:12:01.0407,-0.6,-2.1
2005-10-13 11:10:03.0413,1.1,1.2,2005-10-13 11:12:01.0413,-0.5,-2.2
2005-10-13 11:10:03.0419,1.2,1.1,2005-10-13 11:12:01.0419,-0.5,-2.4
2005-10-13 11:10:03.0425,1.2,1.1,2005-10-13 11:12:01.0425,-0.5,-2.7
2005-10-13 11:10:03.0431,1.2,1.1,2005-10-13 11:12:01.0431,-0.4,-2.8
2005-10-13 11:10:03.0437,1.2,0.9,2005-10-13 11:12:01.0437,-0.5,-2.9
2005-10-13 11:10:03.0443,1.2,0.9,2005-10-13 11:12:01.0443,-0.4,-2.8
2005-10-13 11:10:03.0449,1.3,0.8,2005-10-13 11:12:01.0449,-0.3,-2.9
2005-10-13 11:10:03.0455,1.3,0.7,2005-10-13 11:12:01.0455,-0.2,-2.8
2005-10-13 11:10:03.0460,1.2,0.6,2005-10-13 11:12:01.0460,-0.1,-2.8
2005-10-13 11:10:03.0466,1.2,0.5,2005-10-13 11:12:01.0466,0,-2.7
2005-10-13 11:10:03.0472,1.1,0.4,2005-10-13 11:12:01.0472,0,-2.5
2005-10-13 11:10:03.0478,1,0.4,2005-10-13 11:12:01.0478,0,-2.5
2005-10-13 11:10:03.0484,1.1,0.6,2005-10-13 11:12:01.0484,0,-2.4
2005-10-13 11:10:03.0490,1.1,0.7,2005-10-13 11:12:01.0490,-0.1,-2.4
2005-10-13 11:10:03.0496,1.3,0.8,2005-10-13 11:12:01.0496,-0.2,-2.3
2005-10-13 11:10:03.0502,1.4,0.9,2005-10-13 11:12:01.0502,-0.5,-2.4
2005-10-13 11:10:03.0508,1.4,0.9,2005-10-13 11:12:01.0508,-0.7,-2.6
2005-10-13 11:10:03.0514,1.4,0.9,2005-10-13 11:12:01.0514,-0.9,-2.6
2005-10-13 11:10:03.0519,1.4,0.8,2005-10-13 11:12:01.0519,-0.8,-2.5
2005-10-13 11:10:03.0525,1.5,0.7,2005-10-13 11:12:01.0525,-0.6,-2.5
2005-10-13 11:10:03.0531,1.6,0.5,2005-10-13 11:12:01.0531,-0.5,-2.4
2005-10-13 11:10:03.0537,1.8,0.5,2005-10-13 11:12:01.0537,-0.3,-2.5
2005-10-13 11:10:03.0543,1.8,0.5,2005-10-13 11:12:01.0543,-0.2,-2.5
2005-10-13 11:10:03.0549,1.9,0.4,2005-10-13 11:12:01.0549,0,-2.4
2005-10-13 11:10:03.0555,1.8,0.6,2005-10-13 11:12:01.0555,0,-2.4
2005-10-13 11:10:03.0561,1.9,0.6,2005-10-13 11:12:01.0561,0,-2.4
2005-10-13 11:10:03.0567,2.1,0.7,2005-10-13 11:12:01.0567,-0.2,-2.5
2005-10-13 11:10:03.0573,2.1,0.6,2005-10-13 11:12:01.0573,-0.3,-2.6
2005-10-13 11:10:03.0578,2.1,0.5,2005-10-13 11:12:01.0578,-0.4,-2.6
2005-10-13 11:10:03.0584,2.1,0.4,2005-10-13 11:12:01.0584,-0.4,-2.9
2005-10-13 11:10:03.0590,2.1,0.2,2005-10-13 11:12:01.0590,-0.4,-3.2
2005-10-13 11:10:03.0596,2.1,0.1,2005-10-13 11:12:01.0596,-0.5,-3.3
2005-10-13 11:10:03.0602,2.1,0.1,2005-10-13 11:12:01.0602,-0.6,-3.2
2005-10-13 11:10:03.0608,2.1,0.2,2005-10-13 11:12:01.0608,-0.6,-3.2
2005-10-13 11:10:03.0614,2.1,0.3,2005-10-13 11:12:01.0614,-0.6,-2.9
2005-10-13 11:10:03.0620,2.1,0.5,2005-10-13 11:12:01.0620,-0.5,-2.8
2005-10-13 11:10:03.0626,2.1,0.7,2005-10-13 11:12:01.0626,-0.4,-2.7
2005-10-13 11:10:03.0632,2.2,0.8,2005-10-13 11:12:01.0632,-0.3,-2.5
2005-10-13 11:10:03.0637,2.4,0.8,2005-10-13 11:12:01.0637,-0.3,-2.5
2005-10-13 11:10:03.0643,2.4,1,2005-10-13 11:12:01.0643,-0.3,-2.4
2005-10-13 11:10:03.0649,2.5,0.9,2005-10-13 11:12:01.0649,-0.4,-2.4
2005-10-13 11:10:03.0655,2.5,0.8,2005-10-13 11:12:01.0655,-0.4,-2.4
