TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2015-05-15 11:11:05.0000,0,0,2015-05-15 11:13:04.0000,0,0,2015-05-15 11:15:31.0000,0,0
2015-05-15 11:11:05.0006,-0.2,-0.1,2015-05-15 11:13:04.0006,0,-0.2,2015-05-15 11:15:31.0006,0,0.2
2015-05-15 11:11:05.0012,-0.4,-0.2,2015-05-15 11:13:04.0012,-0.2,-0.4,2015-05-15 11:15:31.0012,-0.2,0.1
2015-05-15 11:11:05.0018,-0.3,-0.1,2015-05-15 11:13:04.0018,-0.2,-0.3,2015-05-15 11:15:31.0018,-0.2,0
2015-05-15 11:11:05.0024,-0.3,-0.2,2015-05-15 11:13:04.0024,-0.2,-0.2,2015-05-15 11:15:31.0024,-0.3,0.1
2015-05-15 11:11:05.0030,-0.4,-0.2,2015-05-15 11:13:04.0030,-0.2,-0.1,2015-05-15 11:15:31.0030,-0.3,0
2015-05-15 11:11:05.0035,-0.2,0,2015-05-15 11:13:04.0035,-0.1,0,2015-05-15 11:15:31.0035,-0.2,0
2015-05-15 11:11:05.0041,-0.1,0.2,2015-05-15 11:13:04.0041,0,0,2015-05-15 11:15:31.0041,0,0.4
2015-05-15 11:11:05.0047,0,0.3,2015-05-15 11:13:04.0047,0.1,0,2015-05-15 11:15:31.0047,0.2,0.2
2015-05-15 11:11:05.0053,0,0.2,2015-05-15 11:13:04.0053,0.2,0,2015-05-15 11:15:31.0053,0.4,0.4
2015-05-15 11:11:05.0059,0.1,0.3,2015-05-15 11:13:04.0059,0.3,0,2015-05-15 11:15:31.0059,0.5,0.4
2015-05-15 11:11:05.0065,0.2,0.3,2015-05-15 11:13:04.0065,0.5,0,2015-05-15 11:15:31.0065,0.7,0.4
2015-05-15 11:11:05.0071,0.4,0.7,2015-05-15 11:13:04.0071,0.6,0.1,2015-05-15 11:15:31.0071,0.7,0.4
2015-05-15 11:11:05.0077,0.6,0.8,2015-05-15 11:13:04.0077,0.6,0.1,2015-05-15 11:15:31.0077,0.7,0.2
2015-05-15 11:11:05.0083,0.6,0.8,2015-05-15 11:13:04.0083,0.7,0.1,2015-05-15 11:15:31.0083,0.7,0.6
2015-05-15 11:11:05.0089,0.4,0.6,2015-05-15 11:13:04.0089,0.6,0,2015-05-15 11:15:31.0089,0.7,0.2
2015-05-15 11:11:05.0094,0,0.5,2015-05-15 11:13:04.0094,0.4,-0.1,2015-05-15 11:15:31.0094,0.5,0.2
2015-05-15 11:11:05.0100,0,0.6,2015-05-15 11:13:04.0100,0.3,-0.2,2015-05-15 11:15:31.0100,0.3,0
2015-05-15 11:11:05.0106,0,0.6,2015-05-15 11:13:04.0106,0.3,-0.1,2015-05-15 11:15:31.0106,0.3,0.1
