TIME_1,RE_1,LE_1
2004-05-25 11:19:52.0000,0,0
2004-05-25 11:19:52.0006,-0.2,-0.1
2004-05-25 11:19:52.0012,-0.3,0
2004-05-25 11:19:52.0018,-0.3,0
2004-05-25 11:19:52.0024,-0.2,0.1
2004-05-25 11:19:52.0030,-0.2,0.4
2004-05-25 11:19:52.0035,-0.1,0.6
2004-05-25 11:19:52.0041,-0.2,0.8
2004-05-25 11:19:52.0047,-0.1,0.8
2004-05-25 11:19:52.0053,-0.1,0.9
2004-05-25 11:19:52.0059,-0.1,0.9
2004-05-25 11:19:52.0065,0,0.6
2004-05-25 11:19:52.0071,0,0.4
2004-05-25 11:19:52.0077,0,0.2
2004-05-25 11:19:52.0083,0,0
2004-05-25 11:19:52.0089,0,0
2004-05-25 11:19:52.0094,-0.1,0
2004-05-25 11:19:52.0100,-0.2,0
2004-05-25 11:19:52.0106,-0.3,0.1
2004-05-25 11:19:52.0112,-0.4,0.4
2004-05-25 11:19:52.0118,-0.4,0.4
2004-05-25 11:19:52.0124,-0.4,0.5
2004-05-25 11:19:52.0130,-0.5,0.5
2004-05-25 11:19:52.0136,-0.6,0.6
2004-05-25 11:19:52.0142,-0.5,0.7
2004-05-25 11:19:52.0148,-0.6,0.6
2004-05-25 11:19:52.0153,-0.7,0.5
2004-05-25 11:19:52.0159,-0.8,0.4
2004-05-25 11:19:52.0165,-0.9,0.1
2004-05-25 11:19:52.0171,-1,0.1
2004-05-25 11:19:52.0177,-1,0
2004-05-25 11:19:52.0183,-1.2,0
2004-05-25 11:19:52.0189,-1.2,-0.1
2004-05-25 11:19:52.0195,-1.2,-0.2
2004-05-25 11:19:52.0201,-1.2,0
2004-05-25 11:19:52.0207,-1.1,0
2004-05-25 11:19:52.0212,-1.1,0
2004-05-25 11:19:52.0218,-1,0.1
2004-05-25 11:19:52.0224,-0.9,0
2004-05-25 11:19:52.0230,-1,-0.1
2004-05-25 11:19:52.0236,-1,-0.2
2004-05-25 11:19:52.0242,-1.1,-0.1
2004-05-25 11:19:52.0248,-1.2,0
