TIME_1,RE_1,LE_1
2017-02-02 12:55:26.0000,0,0
2017-02-02 12:55:26.0006,0.3,0.9
2017-02-02 12:55:26.0012,0.2,1.7
2017-02-02 12:55:26.0018,0.1,1.7
2017-02-02 12:55:26.0024,0,1.6
2017-02-02 12:55:26.0030,-0.1,1.6
2017-02-02 12:55:26.0035,-0.1,1.7
2017-02-02 12:55:26.0041,0,1.9
2017-02-02 12:55:26.0047,0.3,2
2017-02-02 12:55:26.0053,0.6,2
2017-02-02 12:55:26.0059,0.6,2
2017-02-02 12:55:26.0065,1.2,2
2017-02-02 12:55:26.0071,1.6,1.8
2017-02-02 12:55:26.0077,1.9,1.5
2017-02-02 12:55:26.0083,1.7,1.4
2017-02-02 12:55:26.0089,1.5,1.2
2017-02-02 12:55:26.0094,0.5,1
2017-02-02 12:55:26.0100,-0.2,1
2017-02-02 12:55:26.0106,-0.7,1.2
2017-02-02 12:55:26.0112,-1.4,1.3
2017-02-02 12:55:26.0118,-1.5,1.5
2017-02-02 12:55:26.0124,-1.3,1.7
2017-02-02 12:55:26.0130,-0.9,2
2017-02-02 12:55:26.0136,-0.9,2
2017-02-02 12:55:26.0142,-1,2
2017-02-02 12:55:26.0148,-0.9,1.9
2017-02-02 12:55:26.0153,-0.8,2.2
2017-02-02 12:55:26.0159,-0.2,2.8
2017-02-02 12:55:26.0165,0.1,3.6
2017-02-02 12:55:26.0171,0.7,4.3
2017-02-02 12:55:26.0177,1,4.7
2017-02-02 12:55:26.0183,0.9,5.1
2017-02-02 12:55:26.0189,0.9,5
2017-02-02 12:55:26.0195,0.7,5
2017-02-02 12:55:26.0201,0.3,4.9
2017-02-02 12:55:26.0207,0.4,5
2017-02-02 12:55:26.0212,1,5.1
2017-02-02 12:55:26.0218,1.6,4.9
2017-02-02 12:55:26.0224,1.7,4.4
2017-02-02 12:55:26.0230,1.5,4
2017-02-02 12:55:26.0236,0.9,3.3
2017-02-02 12:55:26.0242,0.6,2.7
2017-02-02 12:55:26.0248,0.1,2.1
2017-02-02 12:55:26.0254,0,1.5
2017-02-02 12:55:26.0260,-0.4,0.9
2017-02-02 12:55:26.0266,-0.9,0.4
2017-02-02 12:55:26.0272,-1,0
2017-02-02 12:55:26.0277,-1.4,-0.4
2017-02-02 12:55:26.0283,-2.1,-0.6
2017-02-02 12:55:26.0289,-2.6,-0.7
2017-02-02 12:55:26.0295,-3.3,-0.8
2017-02-02 12:55:26.0301,-3.4,-0.7
2017-02-02 12:55:26.0307,-2.9,-0.6
2017-02-02 12:55:26.0313,-2.1,-0.5
2017-02-02 12:55:26.0319,-1,-0.2
2017-02-02 12:55:26.0325,-0.4,-0.3
2017-02-02 12:55:26.0331,-0.1,-0.4
2017-02-02 12:55:26.0336,0.1,-0.7
2017-02-02 12:55:26.0342,-0.3,-0.8
2017-02-02 12:55:26.0348,-0.7,-0.7
