TIME_1,RE_1,LE_1
2005-09-08 10:09:39.0000,0,0
2005-09-08 10:09:39.0006,0,-0.1
2005-09-08 10:09:39.0012,0,-0.2
2005-09-08 10:09:39.0018,0,-0.2
2005-09-08 10:09:39.0024,0.1,-0.2
2005-09-08 10:09:39.0030,0.3,-0.2
2005-09-08 10:09:39.0035,0.4,-0.2
2005-09-08 10:09:39.0041,0.5,-0.2
2005-09-08 10:09:39.0047,0.6,-0.2
2005-09-08 10:09:39.0053,0.7,-0.2
2005-09-08 10:09:39.0059,0.7,-0.1
2005-09-08 10:09:39.0065,0.9,0
2005-09-08 10:09:39.0071,0.9,0.1
2005-09-08 10:09:39.0077,0.9,0.4
2005-09-08 10:09:39.0083,0.9,0.6
2005-09-08 10:09:39.0089,0.9,0.6
2005-09-08 10:09:39.0094,0.8,0.6
2005-09-08 10:09:39.0100,0.8,0.5
2005-09-08 10:09:39.0106,0.8,0.5
2005-09-08 10:09:39.0112,0.8,0.3
2005-09-08 10:09:39.0118,0.9,0.3
2005-09-08 10:09:39.0124,0.9,0.4
2005-09-08 10:09:39.0130,0.8,0.2
2005-09-08 10:09:39.0136,0.7,0.4
2005-09-08 10:09:39.0142,0.8,0.4
2005-09-08 10:09:39.0148,0.8,0.5
2005-09-08 10:09:39.0153,1.1,0.7
2005-09-08 10:09:39.0159,1.4,0.9
2005-09-08 10:09:39.0165,1.5,1.1
2005-09-08 10:09:39.0171,1.5,1.1
2005-09-08 10:09:39.0177,1.2,1.3
2005-09-08 10:09:39.0183,0.8,1.3
2005-09-08 10:09:39.0189,0.3,1.4
2005-09-08 10:09:39.0195,0,1.4
2005-09-08 10:09:39.0201,0,1.5
2005-09-08 10:09:39.0207,0.1,1.6
2005-09-08 10:09:39.0212,0.3,1.7
2005-09-08 10:09:39.0218,0.6,1.7
2005-09-08 10:09:39.0224,0.7,1.9
2005-09-08 10:09:39.0230,0.6,2.1
2005-09-08 10:09:39.0236,0.5,2.1
2005-09-08 10:09:39.0242,0.5,2.2
2005-09-08 10:09:39.0248,0.3,2.3
2005-09-08 10:09:39.0254,0.2,2.1
2005-09-08 10:09:39.0260,0,2
2005-09-08 10:09:39.0266,-0.3,2
2005-09-08 10:09:39.0272,-0.5,2
2005-09-08 10:09:39.0277,-0.8,2
2005-09-08 10:09:39.0283,-0.9,2
2005-09-08 10:09:39.0289,-1,2.1
2005-09-08 10:09:39.0295,-1.1,2
2005-09-08 10:09:39.0301,-1,2.1
2005-09-08 10:09:39.0307,-0.8,2.1
2005-09-08 10:09:39.0313,-0.6,2.2
2005-09-08 10:09:39.0319,-0.3,2.3
2005-09-08 10:09:39.0325,0,2.4
2005-09-08 10:09:39.0331,0,2.3
2005-09-08 10:09:39.0336,0,2.1
2005-09-08 10:09:39.0342,0,2.1
2005-09-08 10:09:39.0348,-0.1,2.2
2005-09-08 10:09:39.0354,0,2.2
2005-09-08 10:09:39.0360,-0.2,2.4
2005-09-08 10:09:39.0366,-0.4,2.7
2005-09-08 10:09:39.0372,-0.5,2.9
2005-09-08 10:09:39.0378,-0.5,3.2
2005-09-08 10:09:39.0384,-0.4,3.5
2005-09-08 10:09:39.0390,-0.2,3.7
2005-09-08 10:09:39.0395,0,4.1
2005-09-08 10:09:39.0401,0.2,4.3
2005-09-08 10:09:39.0407,0.5,4.5
2005-09-08 10:09:39.0413,0.8,4.7
2005-09-08 10:09:39.0419,1.1,4.8
2005-09-08 10:09:39.0425,1.1,4.7
2005-09-08 10:09:39.0431,1.1,4.7
2005-09-08 10:09:39.0437,1.1,4.5
2005-09-08 10:09:39.0443,0.9,4.4
2005-09-08 10:09:39.0449,0.8,4.2
2005-09-08 10:09:39.0455,0.5,4.1
2005-09-08 10:09:39.0460,0.2,4.1
2005-09-08 10:09:39.0466,-0.1,4.1
2005-09-08 10:09:39.0472,-0.3,4.1
2005-09-08 10:09:39.0478,-0.7,4.2
2005-09-08 10:09:39.0484,-0.8,4.4
2005-09-08 10:09:39.0490,-0.7,4.6
2005-09-08 10:09:39.0496,-0.6,4.7
2005-09-08 10:09:39.0502,-0.5,4.8
2005-09-08 10:09:39.0508,-0.4,4.9
2005-09-08 10:09:39.0514,-0.4,4.9
2005-09-08 10:09:39.0519,-0.4,5
2005-09-08 10:09:39.0525,-0.5,4.9
2005-09-08 10:09:39.0531,-0.6,4.7
2005-09-08 10:09:39.0537,-0.7,4.6
2005-09-08 10:09:39.0543,-0.9,4.4
2005-09-08 10:09:39.0549,-1.1,4.3
2005-09-08 10:09:39.0555,-1.1,4.3
2005-09-08 10:09:39.0561,-1.2,4.1
2005-09-08 10:09:39.0567,-1.3,4.1
2005-09-08 10:09:39.0573,-1.4,4.1
2005-09-08 10:09:39.0578,-1.4,4
2005-09-08 10:09:39.0584,-1.5,4
2005-09-08 10:09:39.0590,-1.6,4
2005-09-08 10:09:39.0596,-1.7,4.1
