TIME_1,RE_1,LE_1
2011-01-07 10:48:21.0000,0,0
2011-01-07 10:48:21.0006,-0.1,0
2011-01-07 10:48:21.0012,-0.5,-0.1
2011-01-07 10:48:21.0018,-0.8,-0.2
2011-01-07 10:48:21.0024,-0.9,-0.2
2011-01-07 10:48:21.0030,-0.7,-0.1
2011-01-07 10:48:21.0035,-0.5,0
2011-01-07 10:48:21.0041,-0.3,0
2011-01-07 10:48:21.0047,-0.2,0
2011-01-07 10:48:21.0053,-0.2,0
2011-01-07 10:48:21.0059,-0.1,0.1
2011-01-07 10:48:21.0065,-0.1,0.3
2011-01-07 10:48:21.0071,-0.2,0.3
2011-01-07 10:48:21.0077,-0.3,0.3
2011-01-07 10:48:21.0083,-0.3,0.3
2011-01-07 10:48:21.0089,-0.5,0
2011-01-07 10:48:21.0094,-0.9,-0.1
2011-01-07 10:48:21.0100,-1.1,-0.3
2011-01-07 10:48:21.0106,-1.1,-0.5
2011-01-07 10:48:21.0112,-1,-0.6
2011-01-07 10:48:21.0118,-0.9,-0.6
2011-01-07 10:48:21.0124,-0.7,-0.7
2011-01-07 10:48:21.0130,-0.7,-0.7
2011-01-07 10:48:21.0136,-0.7,-0.8
2011-01-07 10:48:21.0142,-0.6,-0.7
2011-01-07 10:48:21.0148,-0.5,-0.6
2011-01-07 10:48:21.0153,-0.4,-0.6
2011-01-07 10:48:21.0159,-0.5,-0.4
2011-01-07 10:48:21.0165,-0.5,-0.2
2011-01-07 10:48:21.0171,-0.7,-0.2
2011-01-07 10:48:21.0177,-1.1,-0.2
2011-01-07 10:48:21.0183,-1.2,-0.1
2011-01-07 10:48:21.0189,-1,0
2011-01-07 10:48:21.0195,-0.8,0.1
2011-01-07 10:48:21.0201,-0.4,0.2
2011-01-07 10:48:21.0207,-0.2,0.2
2011-01-07 10:48:21.0212,-0.1,0.3
2011-01-07 10:48:21.0218,-0.3,0.2
2011-01-07 10:48:21.0224,-0.2,0.3
2011-01-07 10:48:21.0230,-0.2,0.3
2011-01-07 10:48:21.0236,-0.1,0.4
2011-01-07 10:48:21.0242,-0.1,0.3
2011-01-07 10:48:21.0248,-0.3,0.2
2011-01-07 10:48:21.0254,-0.5,0
2011-01-07 10:48:21.0260,-0.9,-0.2
2011-01-07 10:48:21.0266,-1.2,-0.3
2011-01-07 10:48:21.0272,-1.3,-0.4
2011-01-07 10:48:21.0277,-1.3,-0.4
2011-01-07 10:48:21.0283,-1.3,-0.3
2011-01-07 10:48:21.0289,-1.2,-0.3
2011-01-07 10:48:21.0295,-1,-0.2
2011-01-07 10:48:21.0301,-1,-0.1
2011-01-07 10:48:21.0307,-0.8,-0.1
2011-01-07 10:48:21.0313,-0.4,0
2011-01-07 10:48:21.0319,-0.1,0
2011-01-07 10:48:21.0325,0,0
2011-01-07 10:48:21.0331,0,-0.1
2011-01-07 10:48:21.0336,-0.1,-0.2
2011-01-07 10:48:21.0342,-0.5,-0.4
2011-01-07 10:48:21.0348,-0.6,-0.4
2011-01-07 10:48:21.0354,-0.7,-0.5
2011-01-07 10:48:21.0360,-0.8,-0.5
2011-01-07 10:48:21.0366,-0.8,-0.6
2011-01-07 10:48:21.0372,-0.8,-0.5
2011-01-07 10:48:21.0378,-0.7,-0.5
2011-01-07 10:48:21.0384,-0.5,-0.4
2011-01-07 10:48:21.0390,-0.5,-0.2
2011-01-07 10:48:21.0395,-0.3,0
2011-01-07 10:48:21.0401,-0.1,0.2
2011-01-07 10:48:21.0407,-0.1,0.4
2011-01-07 10:48:21.0413,0,0.5
2011-01-07 10:48:21.0419,-0.3,0.5
2011-01-07 10:48:21.0425,-0.5,0.5
2011-01-07 10:48:21.0431,-0.5,0.7
2011-01-07 10:48:21.0437,-0.4,0.8
2011-01-07 10:48:21.0443,-0.3,0.8
2011-01-07 10:48:21.0449,-0.3,0.8
2011-01-07 10:48:21.0455,-0.2,0.9
2011-01-07 10:48:21.0460,0,1.1
2011-01-07 10:48:21.0466,0,1.3
2011-01-07 10:48:21.0472,0,1.3
2011-01-07 10:48:21.0478,0.2,1.4
2011-01-07 10:48:21.0484,0.4,1.3
2011-01-07 10:48:21.0490,0.4,1.1
2011-01-07 10:48:21.0496,0.5,0.9
2011-01-07 10:48:21.0502,0.4,0.7
2011-01-07 10:48:21.0508,0.3,0.5
2011-01-07 10:48:21.0514,0.2,0.4
2011-01-07 10:48:21.0519,0.3,0.7
2011-01-07 10:48:21.0525,0.5,0.9
2011-01-07 10:48:21.0531,0.4,1
2011-01-07 10:48:21.0537,0.3,1.1
2011-01-07 10:48:21.0543,0.3,1.2
2011-01-07 10:48:21.0549,0.4,1.3
2011-01-07 10:48:21.0555,0.5,1.4
2011-01-07 10:48:21.0561,0.4,1.4
2011-01-07 10:48:21.0567,0.3,1.5
2011-01-07 10:48:21.0573,0.3,1.7
2011-01-07 10:48:21.0578,0.3,1.9
2011-01-07 10:48:21.0584,0.3,1.9
2011-01-07 10:48:21.0590,0.2,1.8
2011-01-07 10:48:21.0596,0.1,1.8
2011-01-07 10:48:21.0602,0.1,1.7
2011-01-07 10:48:21.0608,0.2,1.5
2011-01-07 10:48:21.0614,0.2,1.4
2011-01-07 10:48:21.0620,0,1.5
2011-01-07 10:48:21.0626,0,1.4
2011-01-07 10:48:21.0632,0.2,1.4
2011-01-07 10:48:21.0637,0.3,1.3
2011-01-07 10:48:21.0643,0.3,1.1
2011-01-07 10:48:21.0649,0.2,1
2011-01-07 10:48:21.0655,0.2,0.9
2011-01-07 10:48:21.0661,0.2,1
2011-01-07 10:48:21.0667,0.1,0.9
2011-01-07 10:48:21.0673,0,0.7
2011-01-07 10:48:21.0679,-0.4,0.7
2011-01-07 10:48:21.0685,-0.5,0.6
2011-01-07 10:48:21.0691,-0.5,0.5
2011-01-07 10:48:21.0697,-0.6,0.5
