TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2016-06-23 12:31:39.0000,0,0,2016-06-23 12:33:53.0000,0,0,2016-06-23 12:35:58.0000,0,0
2016-06-23 12:31:39.0006,0,-0.1,2016-06-23 12:33:53.0006,0,-0.1,2016-06-23 12:35:58.0006,0,0.3
2016-06-23 12:31:39.0012,-0.1,-0.3,2016-06-23 12:33:53.0012,-0.3,-0.2,2016-06-23 12:35:58.0012,-0.3,0.1
2016-06-23 12:31:39.0018,0,-0.2,2016-06-23 12:33:53.0018,-0.3,-0.3,2016-06-23 12:35:58.0018,-0.4,0.1
2016-06-23 12:31:39.0024,0.1,-0.1,2016-06-23 12:33:53.0024,-0.1,-0.2,2016-06-23 12:35:58.0024,-0.5,0.1
2016-06-23 12:31:39.0030,0.1,0,2016-06-23 12:33:53.0030,0,-0.1,2016-06-23 12:35:58.0030,-0.4,0.3
2016-06-23 12:31:39.0035,0.2,0.2,2016-06-23 12:33:53.0035,0.1,0,2016-06-23 12:35:58.0035,-0.2,0.5
2016-06-23 12:31:39.0041,0.2,0.3,2016-06-23 12:33:53.0041,0.2,0.2,2016-06-23 12:35:58.0041,-0.1,0.7
2016-06-23 12:31:39.0047,0.5,0.5,2016-06-23 12:33:53.0047,0.2,0.3,2016-06-23 12:35:58.0047,0,1
2016-06-23 12:31:39.0053,0.7,0.7,2016-06-23 12:33:53.0053,0.5,0.6,2016-06-23 12:35:58.0053,0,1.1
2016-06-23 12:31:39.0059,0.8,0.9,2016-06-23 12:33:53.0059,0.6,0.8,2016-06-23 12:35:58.0059,0,1.1
2016-06-23 12:31:39.0065,0.6,1.1,2016-06-23 12:33:53.0065,0.8,0.9,2016-06-23 12:35:58.0065,0,1.3
2016-06-23 12:31:39.0071,0.6,1.3,2016-06-23 12:33:53.0071,0.9,1,2016-06-23 12:35:58.0071,0,1.2
2016-06-23 12:31:39.0077,0.6,1.3,2016-06-23 12:33:53.0077,0.7,1.2,2016-06-23 12:35:58.0077,0,1.3
2016-06-23 12:31:39.0083,0.6,1.4,2016-06-23 12:33:53.0083,0.8,1.3,2016-06-23 12:35:58.0083,0,1.3
2016-06-23 12:31:39.0089,0.6,1.2,2016-06-23 12:33:53.0089,0.6,1,2016-06-23 12:35:58.0089,0.1,1
2016-06-23 12:31:39.0094,0.2,1.1,2016-06-23 12:33:53.0094,0.3,0.9,2016-06-23 12:35:58.0094,0,0.8
2016-06-23 12:31:39.0100,0.1,1.1,2016-06-23 12:33:53.0100,0.2,0.9,2016-06-23 12:35:58.0100,0,0.8
2016-06-23 12:31:39.0106,0,1,2016-06-23 12:33:53.0106,0.2,0.9,2016-06-23 12:35:58.0106,0,0.9
2016-06-23 12:31:39.0112,0.1,1.2,2016-06-23 12:33:53.0112,0.2,1,2016-06-23 12:35:58.0112,0,1
2016-06-23 12:31:39.0118,0.4,1.3,2016-06-23 12:33:53.0118,0.4,1.2,2016-06-23 12:35:58.0118,0.2,1.2
2016-06-23 12:31:39.0124,0.4,1.5,2016-06-23 12:33:53.0124,0.6,1.3,2016-06-23 12:35:58.0124,0.4,1.2
2016-06-23 12:31:39.0130,0.6,1.7,2016-06-23 12:33:53.0130,0.8,1.5,2016-06-23 12:35:58.0130,0.4,1.3
2016-06-23 12:31:39.0136,0.7,1.9,2016-06-23 12:33:53.0136,1,1.8,2016-06-23 12:35:58.0136,0.5,1.4
2016-06-23 12:31:39.0142,0.8,2,2016-06-23 12:33:53.0142,1.3,1.8,2016-06-23 12:35:58.0142,0.6,1.4
2016-06-23 12:31:39.0148,0.7,2,2016-06-23 12:33:53.0148,1.4,2,2016-06-23 12:35:58.0148,0.8,1.6
2016-06-23 12:31:39.0153,0.8,2,2016-06-23 12:33:53.0153,1.7,2,2016-06-23 12:35:58.0153,0.8,1.6
2016-06-23 12:31:39.0159,0.7,2,2016-06-23 12:33:53.0159,1.7,2.1,2016-06-23 12:35:58.0159,0.9,1.7
2016-06-23 12:31:39.0165,0.8,2,2016-06-23 12:33:53.0165,1.7,2.1,2016-06-23 12:35:58.0165,0.8,1.8
2016-06-23 12:31:39.0171,0.9,1.8,2016-06-23 12:33:53.0171,1.8,2.1,2016-06-23 12:35:58.0171,0.8,1.6
2016-06-23 12:31:39.0177,0.7,1.4,2016-06-23 12:33:53.0177,1.6,2.1,2016-06-23 12:35:58.0177,0.5,1.4
2016-06-23 12:31:39.0183,0.7,1.2,2016-06-23 12:33:53.0183,1.5,2.1,2016-06-23 12:35:58.0183,0.3,1.5
2016-06-23 12:31:39.0189,0.6,1,2016-06-23 12:33:53.0189,1.3,2.1,2016-06-23 12:35:58.0189,0.2,1.5
2016-06-23 12:31:39.0195,0.5,0.9,2016-06-23 12:33:53.0195,1.3,2.1,2016-06-23 12:35:58.0195,0.2,1.6
2016-06-23 12:31:39.0201,0.5,0.8,2016-06-23 12:33:53.0201,1.1,2.1,2016-06-23 12:35:58.0201,0.2,1.8
2016-06-23 12:31:39.0207,0.5,0.7,2016-06-23 12:33:53.0207,1,2.1,2016-06-23 12:35:58.0207,0.4,1.9
2016-06-23 12:31:39.0212,0.3,0.7,2016-06-23 12:33:53.0212,1.1,2.1,2016-06-23 12:35:58.0212,0.5,1.9
2016-06-23 12:31:39.0218,0.2,0.6,2016-06-23 12:33:53.0218,1.1,2.1,2016-06-23 12:35:58.0218,0.5,1.9
2016-06-23 12:31:39.0224,0,0.5,2016-06-23 12:33:53.0224,1.3,2.1,2016-06-23 12:35:58.0224,0.6,1.9
2016-06-23 12:31:39.0230,-0.2,0.5,2016-06-23 12:33:53.0230,1.4,2.1,2016-06-23 12:35:58.0230,0.8,1.9
2016-06-23 12:31:39.0236,-0.1,0.5,2016-06-23 12:33:53.0236,1.5,2.1,2016-06-23 12:35:58.0236,1,1.8
2016-06-23 12:31:39.0242,-0.3,0.6,2016-06-23 12:33:53.0242,1.5,2.1,2016-06-23 12:35:58.0242,1.1,1.7
2016-06-23 12:31:39.0248,-0.3,0.6,2016-06-23 12:33:53.0248,1.4,2.1,2016-06-23 12:35:58.0248,1.1,1.6
2016-06-23 12:31:39.0254,-0.3,0.4,2016-06-23 12:33:53.0254,1.5,2,2016-06-23 12:35:58.0254,0.9,1.2
2016-06-23 12:31:39.0260,-0.6,0.2,2016-06-23 12:33:53.0260,1.3,1.8,2016-06-23 12:35:58.0260,0.5,0.9
2016-06-23 12:31:39.0266,-0.7,0.2,2016-06-23 12:33:53.0266,1.2,1.8,2016-06-23 12:35:58.0266,0.3,0.6
2016-06-23 12:31:39.0272,-0.8,0.2,2016-06-23 12:33:53.0272,1.1,1.8,2016-06-23 12:35:58.0272,0.2,0.5
2016-06-23 12:31:39.0277,-0.9,0.5,2016-06-23 12:33:53.0277,1,1.9,2016-06-23 12:35:58.0277,0.1,0.5
2016-06-23 12:31:39.0283,-0.9,0.6,2016-06-23 12:33:53.0283,1,2,2016-06-23 12:35:58.0283,0.3,0.5
2016-06-23 12:31:39.0289,-1,0.9,2016-06-23 12:33:53.0289,1.1,2.1,2016-06-23 12:35:58.0289,0.4,0.6
2016-06-23 12:31:39.0295,-1.1,1.2,2016-06-23 12:33:53.0295,1.2,2.2,2016-06-23 12:35:58.0295,0.6,0.7
2016-06-23 12:31:39.0301,-1.1,1.4,2016-06-23 12:33:53.0301,1.3,2.5,2016-06-23 12:35:58.0301,0.7,0.8
2016-06-23 12:31:39.0307,-1,1.5,2016-06-23 12:33:53.0307,1.4,2.6,2016-06-23 12:35:58.0307,0.7,0.9
2016-06-23 12:31:39.0313,-0.7,1.8,2016-06-23 12:33:53.0313,1.7,2.7,2016-06-23 12:35:58.0313,0.8,1
2016-06-23 12:31:39.0319,-0.6,1.9,2016-06-23 12:33:53.0319,1.7,2.9,2016-06-23 12:35:58.0319,0.9,1.1
2016-06-23 12:31:39.0325,-0.5,2,2016-06-23 12:33:53.0325,1.9,2.9,2016-06-23 12:35:58.0325,1.1,1.2
