TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2016-02-28 10:44:18.0000,0,0,2016-02-28 10:47:35.0000,0,0
2016-02-28 10:44:18.0006,0,-0.2,2016-02-28 10:47:35.0006,0,0
2016-02-28 10:44:18.0012,-0.4,-0.5,2016-02-28 10:47:35.0012,-0.2,-0.1
2016-02-28 10:44:18.0018,-0.5,-0.6,2016-02-28 10:47:35.0018,-0.2,0.1
2016-02-28 10:44:18.0024,-0.5,-0.5,2016-02-28 10:47:35.0024,-0.1,0.3
2016-02-28 10:44:18.0030,-0.4,-0.2,2016-02-28 10:47:35.0030,0,0.6
2016-02-28 10:44:18.0035,-0.4,0,2016-02-28 10:47:35.0035,0,0.9
2016-02-28 10:44:18.0041,-0.3,0.2,2016-02-28 10:47:35.0041,0,1.1
2016-02-28 10:44:18.0047,-0.2,0.4,2016-02-28 10:47:35.0047,0,1.2
2016-02-28 10:44:18.0053,-0.1,0.5,2016-02-28 10:47:35.0053,0,1.5
2016-02-28 10:44:18.0059,0,0.6,2016-02-28 10:47:35.0059,0.1,1.6
2016-02-28 10:44:18.0065,0.2,0.6,2016-02-28 10:47:35.0065,0.1,1.6
2016-02-28 10:44:18.0071,0.4,0.4,2016-02-28 10:47:35.0071,0.1,1.5
2016-02-28 10:44:18.0077,0.3,0.5,2016-02-28 10:47:35.0077,0.1,1.5
2016-02-28 10:44:18.0083,0.3,0.5,2016-02-28 10:47:35.0083,0.2,1.5
2016-02-28 10:44:18.0089,0.1,0,2016-02-28 10:47:35.0089,0,1.3
2016-02-28 10:44:18.0094,-0.2,-0.2,2016-02-28 10:47:35.0094,-0.2,1
2016-02-28 10:44:18.0100,-0.4,-0.3,2016-02-28 10:47:35.0100,-0.3,0.9
2016-02-28 10:44:18.0106,-0.3,-0.4,2016-02-28 10:47:35.0106,-0.4,0.8
2016-02-28 10:44:18.0112,-0.2,-0.2,2016-02-28 10:47:35.0112,-0.4,0.7
2016-02-28 10:44:18.0118,0,-0.2,2016-02-28 10:47:35.0118,-0.3,0.7
2016-02-28 10:44:18.0124,0,-0.1,2016-02-28 10:47:35.0124,-0.2,0.7
2016-02-28 10:44:18.0130,0,-0.1,2016-02-28 10:47:35.0130,-0.2,0.5
2016-02-28 10:44:18.0136,0,0,2016-02-28 10:47:35.0136,-0.2,0.4
2016-02-28 10:44:18.0142,0,0,2016-02-28 10:47:35.0142,-0.1,0.4
2016-02-28 10:44:18.0148,0,0,2016-02-28 10:47:35.0148,0,0.1
2016-02-28 10:44:18.0153,0,0,2016-02-28 10:47:35.0153,0,0
2016-02-28 10:44:18.0159,0,0,2016-02-28 10:47:35.0159,0,-0.1
2016-02-28 10:44:18.0165,0,0,2016-02-28 10:47:35.0165,0,-0.3
2016-02-28 10:44:18.0171,0,-0.3,2016-02-28 10:47:35.0171,-0.2,-0.5
2016-02-28 10:44:18.0177,-0.2,-0.7,2016-02-28 10:47:35.0177,-0.5,-0.7
2016-02-28 10:44:18.0183,-0.4,-0.8,2016-02-28 10:47:35.0183,-0.8,-0.6
2016-02-28 10:44:18.0189,-0.4,-0.9,2016-02-28 10:47:35.0189,-1,-0.6
2016-02-28 10:44:18.0195,-0.3,-0.9,2016-02-28 10:47:35.0195,-1.1,-0.5
2016-02-28 10:44:18.0201,-0.4,-0.8,2016-02-28 10:47:35.0201,-1,-0.4
2016-02-28 10:44:18.0207,-0.3,-0.6,2016-02-28 10:47:35.0207,-0.9,-0.3
2016-02-28 10:44:18.0212,-0.3,-0.7,2016-02-28 10:47:35.0212,-0.8,-0.1
2016-02-28 10:44:18.0218,-0.3,-0.8,2016-02-28 10:47:35.0218,-0.6,0
2016-02-28 10:44:18.0224,-0.4,-0.8,2016-02-28 10:47:35.0224,-0.6,0
2016-02-28 10:44:18.0230,-0.4,-0.9,2016-02-28 10:47:35.0230,-0.5,0
2016-02-28 10:44:18.0236,-0.4,-0.9,2016-02-28 10:47:35.0236,-0.5,0
2016-02-28 10:44:18.0242,-0.4,-0.8,2016-02-28 10:47:35.0242,-0.6,0
2016-02-28 10:44:18.0248,-0.4,-0.8,2016-02-28 10:47:35.0248,-0.7,-0.1
2016-02-28 10:44:18.0254,-0.4,-0.9,2016-02-28 10:47:35.0254,-0.9,-0.3
2016-02-28 10:44:18.0260,-0.5,-1.1,2016-02-28 10:47:35.0260,-1.3,-0.5
2016-02-28 10:44:18.0266,-0.6,-1.3,2016-02-28 10:47:35.0266,-1.5,-0.6
2016-02-28 10:44:18.0272,-0.6,-1.5,2016-02-28 10:47:35.0272,-1.6,-0.6
2016-02-28 10:44:18.0277,-0.6,-1.7,2016-02-28 10:47:35.0277,-1.6,-0.6
2016-02-28 10:44:18.0283,-0.5,-1.8,2016-02-28 10:47:35.0283,-1.6,-0.7
2016-02-28 10:44:18.0289,-0.5,-1.9,2016-02-28 10:47:35.0289,-1.5,-0.7
2016-02-28 10:44:18.0295,-0.4,-2.1,2016-02-28 10:47:35.0295,-1.5,-0.7
2016-02-28 10:44:18.0301,-0.3,-2.1,2016-02-28 10:47:35.0301,-1.3,-0.8
2016-02-28 10:44:18.0307,-0.4,-2.1,2016-02-28 10:47:35.0307,-1.3,-1
2016-02-28 10:44:18.0313,-0.4,-2,2016-02-28 10:47:35.0313,-1.3,-1.2
2016-02-28 10:44:18.0319,-0.5,-2,2016-02-28 10:47:35.0319,-1.3,-1.3
2016-02-28 10:44:18.0325,-0.6,-2.2,2016-02-28 10:47:35.0325,-1.4,-1.5
2016-02-28 10:44:18.0331,-0.8,-2.2,2016-02-28 10:47:35.0331,-1.4,-1.6
2016-02-28 10:44:18.0336,-1.1,-2.5,2016-02-28 10:47:35.0336,-1.5,-1.9
2016-02-28 10:44:18.0342,-1.6,-2.7,2016-02-28 10:47:35.0342,-1.7,-2.1
2016-02-28 10:44:18.0348,-2,-2.7,2016-02-28 10:47:35.0348,-1.9,-2.3
2016-02-28 10:44:18.0354,-2.1,-2.5,2016-02-28 10:47:35.0354,-1.9,-2.3
2016-02-28 10:44:18.0360,-2.2,-2.2,2016-02-28 10:47:35.0360,-1.8,-2.3
2016-02-28 10:44:18.0366,-2.2,-2.1,2016-02-28 10:47:35.0366,-1.7,-2.2
2016-02-28 10:44:18.0372,-2,-1.8,2016-02-28 10:47:35.0372,-1.4,-2
2016-02-28 10:44:18.0378,-1.7,-1.8,2016-02-28 10:47:35.0378,-1.2,-1.8
2016-02-28 10:44:18.0384,-1.1,-1.7,2016-02-28 10:47:35.0384,-1.1,-1.6
2016-02-28 10:44:18.0390,-0.7,-1.5,2016-02-28 10:47:35.0390,-0.9,-1.3
2016-02-28 10:44:18.0395,-0.3,-1,2016-02-28 10:47:35.0395,-0.9,-1
2016-02-28 10:44:18.0401,0,-0.8,2016-02-28 10:47:35.0401,-0.8,-0.6
2016-02-28 10:44:18.0407,0.2,-0.5,2016-02-28 10:47:35.0407,-0.7,-0.2
2016-02-28 10:44:18.0413,0.5,-0.2,2016-02-28 10:47:35.0413,-0.7,0
2016-02-28 10:44:18.0419,0.7,-0.1,2016-02-28 10:47:35.0419,-0.6,0.2
2016-02-28 10:44:18.0425,0.6,-0.1,2016-02-28 10:47:35.0425,-0.5,0.2
2016-02-28 10:44:18.0431,0.7,0,2016-02-28 10:47:35.0431,-0.5,0.4
2016-02-28 10:44:18.0437,0.9,0.2,2016-02-28 10:47:35.0437,-0.3,0.7
2016-02-28 10:44:18.0443,1.1,0.5,2016-02-28 10:47:35.0443,-0.2,1
2016-02-28 10:44:18.0449,1.3,0.7,2016-02-28 10:47:35.0449,0,1.3
2016-02-28 10:44:18.0455,1.4,1,2016-02-28 10:47:35.0455,0.2,1.7
2016-02-28 10:44:18.0460,1.5,1.4,2016-02-28 10:47:35.0460,0.4,2.1
2016-02-28 10:44:18.0466,1.8,1.6,2016-02-28 10:47:35.0466,0.7,2.3
2016-02-28 10:44:18.0472,1.9,1.7,2016-02-28 10:47:35.0472,0.9,2.5
2016-02-28 10:44:18.0478,2.1,1.9,2016-02-28 10:47:35.0478,1,2.8
2016-02-28 10:44:18.0484,2.2,2,2016-02-28 10:47:35.0484,1.3,3
2016-02-28 10:44:18.0490,2.2,2.1,2016-02-28 10:47:35.0490,1.5,3
2016-02-28 10:44:18.0496,2.3,2.3,2016-02-28 10:47:35.0496,1.8,3
2016-02-28 10:44:18.0502,2.4,2.3,2016-02-28 10:47:35.0502,1.8,2.9
2016-02-28 10:44:18.0508,2.2,2.1,2016-02-28 10:47:35.0508,1.6,2.6
2016-02-28 10:44:18.0514,2.1,2,2016-02-28 10:47:35.0514,1.4,2.5
2016-02-28 10:44:18.0519,2.1,1.8,2016-02-28 10:47:35.0519,1.3,2.4
2016-02-28 10:44:18.0525,2.1,1.8,2016-02-28 10:47:35.0525,1.2,2.3
2016-02-28 10:44:18.0531,2.2,1.7,2016-02-28 10:47:35.0531,1.1,2.2
2016-02-28 10:44:18.0537,2.2,1.8,2016-02-28 10:47:35.0537,1.1,2.1
2016-02-28 10:44:18.0543,2.4,1.8,2016-02-28 10:47:35.0543,1,2.1
2016-02-28 10:44:18.0549,2.4,1.9,2016-02-28 10:47:35.0549,1,2.1
2016-02-28 10:44:18.0555,2.5,1.8,2016-02-28 10:47:35.0555,1,1.9
2016-02-28 10:44:18.0561,2.4,1.9,2016-02-28 10:47:35.0561,0.8,1.8
2016-02-28 10:44:18.0567,2.4,1.9,2016-02-28 10:47:35.0567,0.8,1.7
2016-02-28 10:44:18.0573,2.3,1.9,2016-02-28 10:47:35.0573,0.9,1.7
2016-02-28 10:44:18.0578,2.2,1.9,2016-02-28 10:47:35.0578,0.9,1.7
2016-02-28 10:44:18.0584,2.1,1.8,2016-02-28 10:47:35.0584,0.8,1.6
2016-02-28 10:44:18.0590,1.7,1.4,2016-02-28 10:47:35.0590,0.5,1.2
2016-02-28 10:44:18.0596,1.2,1.2,2016-02-28 10:47:35.0596,0.4,1.1
2016-02-28 10:44:18.0602,1.1,1,2016-02-28 10:47:35.0602,0.3,1.2
2016-02-28 10:44:18.0608,1,0.8,2016-02-28 10:47:35.0608,0.4,1.2
2016-02-28 10:44:18.0614,1.1,0.8,2016-02-28 10:47:35.0614,0.5,1.4
2016-02-28 10:44:18.0620,1.1,0.8,2016-02-28 10:47:35.0620,0.6,1.6
2016-02-28 10:44:18.0626,1.2,0.7,2016-02-28 10:47:35.0626,0.8,1.8
2016-02-28 10:44:18.0632,1.2,0.6,2016-02-28 10:47:35.0632,0.8,1.9
2016-02-28 10:44:18.0637,1.3,0.5,2016-02-28 10:47:35.0637,0.8,1.9
