TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2016-03-09 10:11:19.0000,0,0,2016-03-09 10:14:38.0000,0,0,2016-03-09 10:15:06.0000,0,0
2016-03-09 10:11:19.0006,-0.1,-0.4,2016-03-09 10:14:38.0006,0,-0.3,2016-03-09 10:15:06.0006,0,0
2016-03-09 10:11:19.0012,-0.3,-0.5,2016-03-09 10:14:38.0012,-0.1,-0.6,2016-03-09 10:15:06.0012,0,-0.1
2016-03-09 10:11:19.0018,-0.4,-0.5,2016-03-09 10:14:38.0018,-0.1,-0.7,2016-03-09 10:15:06.0018,0,-0.2
2016-03-09 10:11:19.0024,-0.3,-0.4,2016-03-09 10:14:38.0024,-0.1,-0.6,2016-03-09 10:15:06.0024,0.4,-0.3
2016-03-09 10:11:19.0030,-0.3,-0.5,2016-03-09 10:14:38.0030,0,-0.5,2016-03-09 10:15:06.0030,0.7,-0.2
2016-03-09 10:11:19.0035,-0.2,-0.4,2016-03-09 10:14:38.0035,0,-0.5,2016-03-09 10:15:06.0035,1,-0.1
2016-03-09 10:11:19.0041,-0.2,-0.3,2016-03-09 10:14:38.0041,0,-0.5,2016-03-09 10:15:06.0041,1.2,0
2016-03-09 10:11:19.0047,-0.3,-0.2,2016-03-09 10:14:38.0047,0,-0.4,2016-03-09 10:15:06.0047,1.6,0.1
2016-03-09 10:11:19.0053,-0.2,-0.1,2016-03-09 10:14:38.0053,0.1,-0.3,2016-03-09 10:15:06.0053,1.5,0.1
2016-03-09 10:11:19.0059,-0.3,-0.1,2016-03-09 10:14:38.0059,0,-0.3,2016-03-09 10:15:06.0059,1.5,0.2
2016-03-09 10:11:19.0065,-0.3,-0.1,2016-03-09 10:14:38.0065,0.1,-0.2,2016-03-09 10:15:06.0065,1.4,0.1
2016-03-09 10:11:19.0071,-0.2,-0.1,2016-03-09 10:14:38.0071,0.2,-0.1,2016-03-09 10:15:06.0071,1.1,0.2
2016-03-09 10:11:19.0077,-0.3,0,2016-03-09 10:14:38.0077,0.1,-0.1,2016-03-09 10:15:06.0077,0.9,0.3
2016-03-09 10:11:19.0083,-0.2,0,2016-03-09 10:14:38.0083,0,0,2016-03-09 10:15:06.0083,0.6,0.4
2016-03-09 10:11:19.0089,-0.5,-0.2,2016-03-09 10:14:38.0089,0,-0.1,2016-03-09 10:15:06.0089,0.5,0.2
2016-03-09 10:11:19.0094,-0.8,-0.4,2016-03-09 10:14:38.0094,-0.3,-0.2,2016-03-09 10:15:06.0094,0.1,0.1
2016-03-09 10:11:19.0100,-0.9,-0.3,2016-03-09 10:14:38.0100,-0.4,-0.3,2016-03-09 10:15:06.0100,0,0.1
2016-03-09 10:11:19.0106,-0.9,-0.2,2016-03-09 10:14:38.0106,-0.5,-0.5,2016-03-09 10:15:06.0106,0.1,0.2
2016-03-09 10:11:19.0112,-0.8,-0.1,2016-03-09 10:14:38.0112,-0.5,-0.3,2016-03-09 10:15:06.0112,0.5,0.3
2016-03-09 10:11:19.0118,-0.7,0,2016-03-09 10:14:38.0118,-0.3,-0.3,2016-03-09 10:15:06.0118,0.7,0.5
2016-03-09 10:11:19.0124,-0.7,0,2016-03-09 10:14:38.0124,-0.2,-0.3,2016-03-09 10:15:06.0124,0.8,0.8
2016-03-09 10:11:19.0130,-0.6,0.2,2016-03-09 10:14:38.0130,-0.1,-0.4,2016-03-09 10:15:06.0130,1.1,1.2
2016-03-09 10:11:19.0136,-0.4,0.3,2016-03-09 10:14:38.0136,0,-0.5,2016-03-09 10:15:06.0136,1.2,1.3
2016-03-09 10:11:19.0142,-0.3,0.3,2016-03-09 10:14:38.0142,0,-0.6,2016-03-09 10:15:06.0142,1.2,1.3
2016-03-09 10:11:19.0148,-0.2,0.4,2016-03-09 10:14:38.0148,-0.1,-0.7,2016-03-09 10:15:06.0148,1.2,1.5
2016-03-09 10:11:19.0153,-0.1,0.4,2016-03-09 10:14:38.0153,-0.2,-0.6,2016-03-09 10:15:06.0153,1.2,1.5
2016-03-09 10:11:19.0159,0,0.4,2016-03-09 10:14:38.0159,-0.2,-0.6,2016-03-09 10:15:06.0159,1.5,1.5
2016-03-09 10:11:19.0165,0.2,0.5,2016-03-09 10:14:38.0165,-0.3,-0.6,2016-03-09 10:15:06.0165,1.6,1.6
2016-03-09 10:11:19.0171,0.4,0.4,2016-03-09 10:14:38.0171,-0.4,-0.7,2016-03-09 10:15:06.0171,1.8,1.4
2016-03-09 10:11:19.0177,0.3,0.2,2016-03-09 10:14:38.0177,-0.7,-0.9,2016-03-09 10:15:06.0177,1.8,1.3
2016-03-09 10:11:19.0183,0.4,0.1,2016-03-09 10:14:38.0183,-0.9,-0.9,2016-03-09 10:15:06.0183,1.9,1.2
2016-03-09 10:11:19.0189,0.5,0.2,2016-03-09 10:14:38.0189,-0.8,-1,2016-03-09 10:15:06.0189,2,1.1
2016-03-09 10:11:19.0195,0.6,0.3,2016-03-09 10:14:38.0195,-0.7,-0.8,2016-03-09 10:15:06.0195,1.9,0.9
2016-03-09 10:11:19.0201,0.5,0.4,2016-03-09 10:14:38.0201,-0.5,-0.7,2016-03-09 10:15:06.0201,1.8,0.9
2016-03-09 10:11:19.0207,0.4,0.5,2016-03-09 10:14:38.0207,-0.3,-0.6,2016-03-09 10:15:06.0207,1.8,0.6
