TIME_1,RE_1,LE_1
2013-10-09 10:38:24.0000,0,0
2013-10-09 10:38:24.0006,0.3,1.5
2013-10-09 10:38:24.0012,0.1,2.1
2013-10-09 10:38:24.0018,0.1,2.9
2013-10-09 10:38:24.0024,0.5,3.2
2013-10-09 10:38:24.0030,0.5,3.4
2013-10-09 10:38:24.0035,1.5,3.6
2013-10-09 10:38:24.0041,2.5,3.9
2013-10-09 10:38:24.0047,3.6,4.1
2013-10-09 10:38:24.0053,4.8,3.6
2013-10-09 10:38:24.0059,5.5,3.4
2013-10-09 10:38:24.0065,5,2.1
2013-10-09 10:38:24.0071,5,0.7
2013-10-09 10:38:24.0077,5.2,0
2013-10-09 10:38:24.0083,6.2,-1.4
2013-10-09 10:38:24.0089,6.1,-2.1
2013-10-09 10:38:24.0094,5.5,-3.2
2013-10-09 10:38:24.0100,3.6,-4.7
2013-10-09 10:38:24.0106,2.2,-5.9
2013-10-09 10:38:24.0112,1.5,-7
2013-10-09 10:38:24.0118,0.5,-7.8
2013-10-09 10:38:24.0124,-0.5,-8.8
2013-10-09 10:38:24.0130,-1.2,-9.2
2013-10-09 10:38:24.0136,-1.9,-9.7
2013-10-09 10:38:24.0142,-2.3,-9.5
2013-10-09 10:38:24.0148,-3.6,-9.5
2013-10-09 10:38:24.0153,-3.8,-8.8
2013-10-09 10:38:24.0159,-3.9,-8.1
2013-10-09 10:38:24.0165,-3.1,-6.3
2013-10-09 10:38:24.0171,-1.9,-5.5
2013-10-09 10:38:24.0177,-2.2,-4.3
2013-10-09 10:38:24.0183,-3.2,-3.6
2013-10-09 10:38:24.0189,-3.4,-2.7
2013-10-09 10:38:24.0195,-2.9,-1.7
2013-10-09 10:38:24.0201,-1.7,-0.3
2013-10-09 10:38:24.0207,-0.8,0.7
2013-10-09 10:38:24.0212,-1,2.1
2013-10-09 10:38:24.0218,-0.8,2.7
2013-10-09 10:38:24.0224,-0.7,3.4
2013-10-09 10:38:24.0230,-0.8,4.3
2013-10-09 10:38:24.0236,-0.5,4.8
2013-10-09 10:38:24.0242,-0.3,4.8
2013-10-09 10:38:24.0248,0.3,5.5
2013-10-09 10:38:24.0254,1,5
2013-10-09 10:38:24.0260,0.5,4.3
2013-10-09 10:38:24.0266,0.7,3.4
2013-10-09 10:38:24.0272,-0.1,2.2
