TIME_1,RE_1,LE_1
2003-05-09 12:12:09.0000,0,0
2003-05-09 12:12:09.0006,0,0
2003-05-09 12:12:09.0012,-0.1,0
2003-05-09 12:12:09.0018,-0.2,0.1
2003-05-09 12:12:09.0024,-0.2,0.2
2003-05-09 12:12:09.0030,-0.2,0.3
2003-05-09 12:12:09.0035,-0.1,0.3
2003-05-09 12:12:09.0041,-0.1,0.3
2003-05-09 12:12:09.0047,-0.1,0.4
2003-05-09 12:12:09.0053,-0.1,0.3
2003-05-09 12:12:09.0059,-0.1,0.3
2003-05-09 12:12:09.0065,-0.1,0.3
2003-05-09 12:12:09.0071,0,0.3
2003-05-09 12:12:09.0077,0,0.3
2003-05-09 12:12:09.0083,0,0.3
2003-05-09 12:12:09.0089,0,0.2
2003-05-09 12:12:09.0094,-0.2,0.2
2003-05-09 12:12:09.0100,-0.3,0.2
2003-05-09 12:12:09.0106,-0.3,0.3
2003-05-09 12:12:09.0112,-0.4,0.4
2003-05-09 12:12:09.0118,-0.4,0.5
2003-05-09 12:12:09.0124,-0.3,0.6
2003-05-09 12:12:09.0130,-0.3,0.6
2003-05-09 12:12:09.0136,-0.2,0.6
2003-05-09 12:12:09.0142,-0.2,0.7
2003-05-09 12:12:09.0148,-0.2,0.7
2003-05-09 12:12:09.0153,-0.1,0.9
2003-05-09 12:12:09.0159,0,0.9
2003-05-09 12:12:09.0165,0,0.9
2003-05-09 12:12:09.0171,0,0.9
2003-05-09 12:12:09.0177,-0.2,0.8
2003-05-09 12:12:09.0183,-0.3,0.7
2003-05-09 12:12:09.0189,-0.3,0.7
2003-05-09 12:12:09.0195,-0.3,0.7
2003-05-09 12:12:09.0201,-0.3,0.7
2003-05-09 12:12:09.0207,-0.3,0.7
2003-05-09 12:12:09.0212,-0.2,0.7
2003-05-09 12:12:09.0218,-0.3,0.7
2003-05-09 12:12:09.0224,-0.3,0.7
2003-05-09 12:12:09.0230,-0.3,0.8
2003-05-09 12:12:09.0236,-0.3,0.8
