TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2014-09-18 10:18:16.0000,0,0,2014-09-18 10:20:22.0000,0,0
2014-09-18 10:18:16.0006,-0.1,0.4,2014-09-18 10:20:22.0006,-0.1,0.4
2014-09-18 10:18:16.0012,-0.3,0.3,2014-09-18 10:20:22.0012,-0.3,0.5
2014-09-18 10:18:16.0018,-0.1,0.5,2014-09-18 10:20:22.0018,-0.2,0.6
2014-09-18 10:18:16.0024,0,0.8,2014-09-18 10:20:22.0024,0,0.7
2014-09-18 10:18:16.0030,0.1,0.9,2014-09-18 10:20:22.0030,0,0.7
2014-09-18 10:18:16.0035,0.3,0.9,2014-09-18 10:20:22.0035,0.3,0.8
2014-09-18 10:18:16.0041,0.6,1.1,2014-09-18 10:20:22.0041,0.6,1
2014-09-18 10:18:16.0047,0.7,1,2014-09-18 10:20:22.0047,0.8,1.1
2014-09-18 10:18:16.0053,0.7,1,2014-09-18 10:20:22.0053,1,1.2
2014-09-18 10:18:16.0059,0.8,0.9,2014-09-18 10:20:22.0059,1,1.3
2014-09-18 10:18:16.0065,0.9,1.1,2014-09-18 10:20:22.0065,1,1.3
2014-09-18 10:18:16.0071,1.1,1.2,2014-09-18 10:20:22.0071,0.9,1.4
2014-09-18 10:18:16.0077,1,1,2014-09-18 10:20:22.0077,0.9,1.3
2014-09-18 10:18:16.0083,1.1,1.2,2014-09-18 10:20:22.0083,0.9,1.4
2014-09-18 10:18:16.0089,0.9,1.1,2014-09-18 10:20:22.0089,0.7,1.2
2014-09-18 10:18:16.0094,0.4,1.1,2014-09-18 10:20:22.0094,0.2,1.2
2014-09-18 10:18:16.0100,0.2,1,2014-09-18 10:20:22.0100,0,1.1
2014-09-18 10:18:16.0106,0,0.9,2014-09-18 10:20:22.0106,-0.1,1.2
2014-09-18 10:18:16.0112,0.1,0.8,2014-09-18 10:20:22.0112,-0.1,1.2
2014-09-18 10:18:16.0118,0.1,0.8,2014-09-18 10:20:22.0118,-0.2,1.1
2014-09-18 10:18:16.0124,0.3,0.8,2014-09-18 10:20:22.0124,-0.1,1.2
2014-09-18 10:18:16.0130,0.3,0.9,2014-09-18 10:20:22.0130,0,1.2
2014-09-18 10:18:16.0136,0.4,0.8,2014-09-18 10:20:22.0136,0.2,1.2
2014-09-18 10:18:16.0142,0.2,0.7,2014-09-18 10:20:22.0142,0.4,1.3
2014-09-18 10:18:16.0148,0.2,0.8,2014-09-18 10:20:22.0148,0.5,1.4
2014-09-18 10:18:16.0153,0.3,0.7,2014-09-18 10:20:22.0153,0.6,1.4
2014-09-18 10:18:16.0159,0.4,0.6,2014-09-18 10:20:22.0159,0.8,1.4
2014-09-18 10:18:16.0165,0.3,0.7,2014-09-18 10:20:22.0165,1,1.4
2014-09-18 10:18:16.0171,0,0.6,2014-09-18 10:20:22.0171,1,1.4
2014-09-18 10:18:16.0177,-0.4,0.6,2014-09-18 10:20:22.0177,0.6,1.3
2014-09-18 10:18:16.0183,-0.5,0.6,2014-09-18 10:20:22.0183,0.5,1.2
2014-09-18 10:18:16.0189,-0.5,0.6,2014-09-18 10:20:22.0189,0.5,1.3
2014-09-18 10:18:16.0195,-0.7,0.5,2014-09-18 10:20:22.0195,0.5,1.2
2014-09-18 10:18:16.0201,-0.4,0.5,2014-09-18 10:20:22.0201,0.5,1.3
2014-09-18 10:18:16.0207,-0.4,0.5,2014-09-18 10:20:22.0207,0.4,1.2
