TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2018-08-15 13:18:52.0000,0,0,2018-08-15 13:19:28.0000,0,0
2018-08-15 13:18:52.0006,-0.1,0,2018-08-15 13:19:28.0006,-0.1,-0.1
2018-08-15 13:18:52.0012,-0.1,0.1,2018-08-15 13:19:28.0012,-0.3,-0.3
2018-08-15 13:18:52.0018,0,0.2,2018-08-15 13:19:28.0018,-0.5,-0.3
2018-08-15 13:18:52.0024,0.1,0.4,2018-08-15 13:19:28.0024,-0.5,-0.2
2018-08-15 13:18:52.0030,0.3,0.6,2018-08-15 13:19:28.0030,-0.4,-0.1
2018-08-15 13:18:52.0035,0.4,0.8,2018-08-15 13:19:28.0035,-0.3,0
2018-08-15 13:18:52.0041,0.6,1.1,2018-08-15 13:19:28.0041,-0.2,0
2018-08-15 13:18:52.0047,0.9,1.2,2018-08-15 13:19:28.0047,-0.1,0.1
2018-08-15 13:18:52.0053,1.2,1.3,2018-08-15 13:19:28.0053,0,0.3
2018-08-15 13:18:52.0059,1.3,1.2,2018-08-15 13:19:28.0059,0.1,0.4
2018-08-15 13:18:52.0065,1.4,1.1,2018-08-15 13:19:28.0065,0.3,0.3
2018-08-15 13:18:52.0071,1.3,1,2018-08-15 13:19:28.0071,0.3,0.2
2018-08-15 13:18:52.0077,1.1,0.9,2018-08-15 13:19:28.0077,0.3,0.1
2018-08-15 13:18:52.0083,1,0.8,2018-08-15 13:19:28.0083,0.4,0.1
2018-08-15 13:18:52.0089,0.7,0.6,2018-08-15 13:19:28.0089,0.4,-0.1
2018-08-15 13:18:52.0094,0.2,0.4,2018-08-15 13:19:28.0094,0,-0.3
2018-08-15 13:18:52.0100,0.2,0.4,2018-08-15 13:19:28.0100,-0.1,-0.3
2018-08-15 13:18:52.0106,0.2,0.4,2018-08-15 13:19:28.0106,-0.2,-0.2
2018-08-15 13:18:52.0112,0.2,0.4,2018-08-15 13:19:28.0112,-0.1,0
2018-08-15 13:18:52.0118,0.2,0.4,2018-08-15 13:19:28.0118,0,0.1
2018-08-15 13:18:52.0124,0.3,0.6,2018-08-15 13:19:28.0124,0.1,0.3
2018-08-15 13:18:52.0130,0.4,0.6,2018-08-15 13:19:28.0130,0.1,0.4
2018-08-15 13:18:52.0136,0.4,0.7,2018-08-15 13:19:28.0136,0.2,0.4
2018-08-15 13:18:52.0142,0.3,0.7,2018-08-15 13:19:28.0142,0.4,0.5
2018-08-15 13:18:52.0148,0.2,0.5,2018-08-15 13:19:28.0148,0.5,0.5
2018-08-15 13:18:52.0153,0.1,0.7,2018-08-15 13:19:28.0153,0.5,0.4
2018-08-15 13:18:52.0159,0.1,0.7,2018-08-15 13:19:28.0159,0.5,0.4
2018-08-15 13:18:52.0165,0.1,0.8,2018-08-15 13:19:28.0165,0.5,0.4
2018-08-15 13:18:52.0171,0,0.6,2018-08-15 13:19:28.0171,0.5,0.3
2018-08-15 13:18:52.0177,-0.1,0.3,2018-08-15 13:19:28.0177,0.2,0.2
2018-08-15 13:18:52.0183,-0.3,0.3,2018-08-15 13:19:28.0183,0,0.2
2018-08-15 13:18:52.0189,-0.1,0.1,2018-08-15 13:19:28.0189,-0.1,0.5
2018-08-15 13:18:52.0195,0,0.2,2018-08-15 13:19:28.0195,-0.1,0.5
2018-08-15 13:18:52.0201,0.1,0.2,2018-08-15 13:19:28.0201,-0.1,0.5
2018-08-15 13:18:52.0207,0.2,0.2,2018-08-15 13:19:28.0207,0,0.5
2018-08-15 13:18:52.0212,0.2,0.1,2018-08-15 13:19:28.0212,-0.1,0.3
2018-08-15 13:18:52.0218,0.3,0.1,2018-08-15 13:19:28.0218,-0.1,0.2
2018-08-15 13:18:52.0224,0.3,0,2018-08-15 13:19:28.0224,-0.1,0.1
2018-08-15 13:18:52.0230,0.2,0,2018-08-15 13:19:28.0230,-0.2,0
