TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2003-04-03 13:07:05.0000,0,0,2003-04-03 13:10:01.0000,0,0,2003-04-03 13:13:30.0000,0,0
2003-04-03 13:07:05.0006,-0.2,-0.2,2003-04-03 13:10:01.0006,0,-0.1,2003-04-03 13:13:30.0006,0,-0.1
2003-04-03 13:07:05.0012,-0.3,-0.4,2003-04-03 13:10:01.0012,0.4,-0.1,2003-04-03 13:13:30.0012,0,-0.1
2003-04-03 13:07:05.0018,-0.4,-0.7,2003-04-03 13:10:01.0018,0.5,-0.1,2003-04-03 13:13:30.0018,0,-0.2
2003-04-03 13:07:05.0024,-0.6,-0.7,2003-04-03 13:10:01.0024,0.6,-0.2,2003-04-03 13:13:30.0024,0,-0.1
2003-04-03 13:07:05.0030,-0.6,-0.7,2003-04-03 13:10:01.0030,0.3,-0.3,2003-04-03 13:13:30.0030,0,-0.2
2003-04-03 13:07:05.0035,-0.5,-0.6,2003-04-03 13:10:01.0035,0.1,-0.2,2003-04-03 13:13:30.0035,-0.2,0
2003-04-03 13:07:05.0041,-0.5,-0.4,2003-04-03 13:10:01.0041,0,-0.1,2003-04-03 13:13:30.0041,-0.1,-0.1
2003-04-03 13:07:05.0047,-0.5,-0.2,2003-04-03 13:10:01.0047,-0.2,-0.1,2003-04-03 13:13:30.0047,0,0
2003-04-03 13:07:05.0053,-0.5,-0.1,2003-04-03 13:10:01.0053,-0.3,0,2003-04-03 13:13:30.0053,0.1,0.1
2003-04-03 13:07:05.0059,-0.5,-0.1,2003-04-03 13:10:01.0059,-0.1,-0.1,2003-04-03 13:13:30.0059,0.2,0.1
2003-04-03 13:07:05.0065,-0.7,-0.1,2003-04-03 13:10:01.0065,0,-0.2,2003-04-03 13:13:30.0065,0.2,0.1
2003-04-03 13:07:05.0071,-0.9,-0.1,2003-04-03 13:10:01.0071,0.2,-0.2,2003-04-03 13:13:30.0071,0.1,0
2003-04-03 13:07:05.0077,-1.1,-0.1,2003-04-03 13:10:01.0077,0.3,-0.2,2003-04-03 13:13:30.0077,0,-0.2
2003-04-03 13:07:05.0083,-1.3,0,2003-04-03 13:10:01.0083,0.4,-0.3,2003-04-03 13:13:30.0083,-0.2,-0.3
2003-04-03 13:07:05.0089,-1.6,0,2003-04-03 13:10:01.0089,0.5,-0.6,2003-04-03 13:13:30.0089,-0.4,-0.6
2003-04-03 13:07:05.0094,-1.9,-0.1,2003-04-03 13:10:01.0094,0.6,-0.9,2003-04-03 13:13:30.0094,-0.5,-0.6
2003-04-03 13:07:05.0100,-2.1,-0.3,2003-04-03 13:10:01.0100,0.6,-1.1,2003-04-03 13:13:30.0100,-0.6,-0.6
2003-04-03 13:07:05.0106,-2.1,-0.5,2003-04-03 13:10:01.0106,0.5,-1.3,2003-04-03 13:13:30.0106,-0.6,-0.5
2003-04-03 13:07:05.0112,-2.1,-0.7,2003-04-03 13:10:01.0112,0.4,-1.4,2003-04-03 13:13:30.0112,-0.7,-0.4
2003-04-03 13:07:05.0118,-2.1,-0.9,2003-04-03 13:10:01.0118,0.2,-1.5,2003-04-03 13:13:30.0118,-0.6,-0.2
2003-04-03 13:07:05.0124,-2.1,-1,2003-04-03 13:10:01.0124,0.1,-1.5,2003-04-03 13:13:30.0124,-0.7,0
2003-04-03 13:07:05.0130,-2,-1,2003-04-03 13:10:01.0130,0,-1.4,2003-04-03 13:13:30.0130,-0.7,0.2
2003-04-03 13:07:05.0136,-2,-0.9,2003-04-03 13:10:01.0136,0,-1.4,2003-04-03 13:13:30.0136,-0.7,0.4
2003-04-03 13:07:05.0142,-2,-0.7,2003-04-03 13:10:01.0142,0,-1.3,2003-04-03 13:13:30.0142,-0.8,0.4
2003-04-03 13:07:05.0148,-2,-0.7,2003-04-03 13:10:01.0148,0.2,-1.2,2003-04-03 13:13:30.0148,-0.8,0.5
2003-04-03 13:07:05.0153,-2,-0.6,2003-04-03 13:10:01.0153,0.3,-1.1,2003-04-03 13:13:30.0153,-0.9,0.5
2003-04-03 13:07:05.0159,-2,-0.4,2003-04-03 13:10:01.0159,0.3,-1,2003-04-03 13:13:30.0159,-0.9,0.5
2003-04-03 13:07:05.0165,-1.8,-0.3,2003-04-03 13:10:01.0165,0.4,-0.9,2003-04-03 13:13:30.0165,-1.1,0.5
2003-04-03 13:07:05.0171,-1.9,-0.2,2003-04-03 13:10:01.0171,0.4,-0.8,2003-04-03 13:13:30.0171,-1,0.5
2003-04-03 13:07:05.0177,-1.8,-0.1,2003-04-03 13:10:01.0177,0.3,-0.9,2003-04-03 13:13:30.0177,-1,0.5
2003-04-03 13:07:05.0183,-1.7,-0.1,2003-04-03 13:10:01.0183,0.4,-0.8,2003-04-03 13:13:30.0183,-0.8,0.3
2003-04-03 13:07:05.0189,-1.6,0,2003-04-03 13:10:01.0189,0.3,-0.8,2003-04-03 13:13:30.0189,-0.8,0.3
2003-04-03 13:07:05.0195,-1.6,0,2003-04-03 13:10:01.0195,0.1,-0.8,2003-04-03 13:13:30.0195,-0.7,0.3
2003-04-03 13:07:05.0201,-1.7,0,2003-04-03 13:10:01.0201,0,-1,2003-04-03 13:13:30.0201,-0.6,0.3
2003-04-03 13:07:05.0207,-1.7,0,2003-04-03 13:10:01.0207,-0.1,-1,2003-04-03 13:13:30.0207,-0.7,0.4
2003-04-03 13:07:05.0212,-1.8,0,2003-04-03 13:10:01.0212,-0.1,-1.1,2003-04-03 13:13:30.0212,-0.8,0.4
2003-04-03 13:07:05.0218,-1.9,0.1,2003-04-03 13:10:01.0218,-0.1,-1.2,2003-04-03 13:13:30.0218,-0.9,0.4
2003-04-03 13:07:05.0224,-2,0.2,2003-04-03 13:10:01.0224,0,-1.3,2003-04-03 13:13:30.0224,-1,0.4
2003-04-03 13:07:05.0230,-1.9,0.4,2003-04-03 13:10:01.0230,-0.1,-1.4,2003-04-03 13:13:30.0230,-1.2,0.4
2003-04-03 13:07:05.0236,-1.8,0.4,2003-04-03 13:10:01.0236,-0.1,-1.5,2003-04-03 13:13:30.0236,-1.2,0.4
2003-04-03 13:07:05.0242,-1.6,0.4,2003-04-03 13:10:01.0242,-0.3,-1.5,2003-04-03 13:13:30.0242,-1,0.5
2003-04-03 13:07:05.0248,-1.6,0.3,2003-04-03 13:10:01.0248,-0.3,-1.5,2003-04-03 13:13:30.0248,-0.8,0.5
2003-04-03 13:07:05.0254,-1.7,0.1,2003-04-03 13:10:01.0254,-0.4,-1.5,2003-04-03 13:13:30.0254,-0.5,0.6
2003-04-03 13:07:05.0260,-1.9,-0.2,2003-04-03 13:10:01.0260,-0.5,-1.4,2003-04-03 13:13:30.0260,-0.2,0.6
2003-04-03 13:07:05.0266,-2.1,-0.6,2003-04-03 13:10:01.0266,-0.5,-1.3,2003-04-03 13:13:30.0266,-0.1,0.3
2003-04-03 13:07:05.0272,-2.3,-0.9,2003-04-03 13:10:01.0272,-0.5,-1.2,2003-04-03 13:13:30.0272,-0.1,0
2003-04-03 13:07:05.0277,-2.5,-1,2003-04-03 13:10:01.0277,-0.6,-1.1,2003-04-03 13:13:30.0277,-0.2,-0.2
2003-04-03 13:07:05.0283,-2.3,-1.2,2003-04-03 13:10:01.0283,-0.8,-1.1,2003-04-03 13:13:30.0283,-0.3,-0.3
2003-04-03 13:07:05.0289,-2.1,-1.2,2003-04-03 13:10:01.0289,-1,-1.1,2003-04-03 13:13:30.0289,-0.6,-0.4
2003-04-03 13:07:05.0295,-2,-1.1,2003-04-03 13:10:01.0295,-1.1,-1.2,2003-04-03 13:13:30.0295,-0.8,-0.4
2003-04-03 13:07:05.0301,-1.9,-1,2003-04-03 13:10:01.0301,-1.3,-1.4,2003-04-03 13:13:30.0301,-1.1,-0.3
2003-04-03 13:07:05.0307,-1.9,-0.9,2003-04-03 13:10:01.0307,-1.5,-1.8,2003-04-03 13:13:30.0307,-1.5,-0.1
2003-04-03 13:07:05.0313,-1.9,-0.9,2003-04-03 13:10:01.0313,-1.7,-2,2003-04-03 13:13:30.0313,-1.7,0.1
2003-04-03 13:07:05.0319,-2,-0.7,2003-04-03 13:10:01.0319,-1.9,-2.1,2003-04-03 13:13:30.0319,-1.9,0.4
2003-04-03 13:07:05.0325,-2,-0.5,2003-04-03 13:10:01.0325,-1.9,-2.1,2003-04-03 13:13:30.0325,-1.9,0.8
2003-04-03 13:07:05.0331,-2,-0.5,2003-04-03 13:10:01.0331,-2,-2,2003-04-03 13:13:30.0331,-1.9,1
2003-04-03 13:07:05.0336,-2,-0.6,2003-04-03 13:10:01.0336,-2.1,-2.1,2003-04-03 13:13:30.0336,-1.9,1.1
2003-04-03 13:07:05.0342,-2,-0.7,2003-04-03 13:10:01.0342,-2.2,-2.1,2003-04-03 13:13:30.0342,-1.9,0.9
2003-04-03 13:07:05.0348,-2,-0.6,2003-04-03 13:10:01.0348,-2.2,-2.1,2003-04-03 13:13:30.0348,-1.8,0.7
2003-04-03 13:07:05.0354,-1.9,-0.5,2003-04-03 13:10:01.0354,-2.3,-2.1,2003-04-03 13:13:30.0354,-1.8,0.3
2003-04-03 13:07:05.0360,-1.7,-0.5,2003-04-03 13:10:01.0360,-2.4,-2.1,2003-04-03 13:13:30.0360,-1.6,0.1
2003-04-03 13:07:05.0366,-1.8,-0.2,2003-04-03 13:10:01.0366,-2.5,-2.2,2003-04-03 13:13:30.0366,-1.3,0
2003-04-03 13:07:05.0372,-1.7,-0.1,2003-04-03 13:10:01.0372,-2.7,-2.2,2003-04-03 13:13:30.0372,-0.9,-0.1
2003-04-03 13:07:05.0378,-1.8,0,2003-04-03 13:10:01.0378,-2.7,-2.1,2003-04-03 13:13:30.0378,-0.7,0
2003-04-03 13:07:05.0384,-1.7,0.1,2003-04-03 13:10:01.0384,-2.8,-2.1,2003-04-03 13:13:30.0384,-0.4,0
2003-04-03 13:07:05.0390,-1.6,0.3,2003-04-03 13:10:01.0390,-2.7,-2.1,2003-04-03 13:13:30.0390,-0.1,0.1
2003-04-03 13:07:05.0395,-1.4,0.5,2003-04-03 13:10:01.0395,-2.7,-2.1,2003-04-03 13:13:30.0395,-0.2,0.1
2003-04-03 13:07:05.0401,-1.3,0.6,2003-04-03 13:10:01.0401,-2.7,-2.1,2003-04-03 13:13:30.0401,-0.3,0
2003-04-03 13:07:05.0407,-1.3,0.5,2003-04-03 13:10:01.0407,-2.6,-2.1,2003-04-03 13:13:30.0407,-0.4,0
2003-04-03 13:07:05.0413,-1.3,0.3,2003-04-03 13:10:01.0413,-2.4,-2.1,2003-04-03 13:13:30.0413,-0.6,0
2003-04-03 13:07:05.0419,-1.4,0,2003-04-03 13:10:01.0419,-2.2,-2.1,2003-04-03 13:13:30.0419,-0.7,-0.2
2003-04-03 13:07:05.0425,-1.7,-0.2,2003-04-03 13:10:01.0425,-2.1,-2.1,2003-04-03 13:13:30.0425,-0.9,-0.2
2003-04-03 13:07:05.0431,-1.7,-0.4,2003-04-03 13:10:01.0431,-2.1,-2.2,2003-04-03 13:13:30.0431,-1.1,-0.2
2003-04-03 13:07:05.0437,-1.6,-0.5,2003-04-03 13:10:01.0437,-2.1,-2.2,2003-04-03 13:13:30.0437,-1.1,-0.1
2003-04-03 13:07:05.0443,-1.7,-0.5,2003-04-03 13:10:01.0443,-2.1,-2.2,2003-04-03 13:13:30.0443,-1,-0.1
2003-04-03 13:07:05.0449,-1.6,-0.3,2003-04-03 13:10:01.0449,-2.1,-2.1,2003-04-03 13:13:30.0449,-0.9,0
2003-04-03 13:07:05.0455,-1.5,-0.1,2003-04-03 13:10:01.0455,-2.1,-2.1,2003-04-03 13:13:30.0455,-0.7,0
2003-04-03 13:07:05.0460,-1.5,0,2003-04-03 13:10:01.0460,-2,-1.9,2003-04-03 13:13:30.0460,-0.4,0.1
2003-04-03 13:07:05.0466,-1.4,0.2,2003-04-03 13:10:01.0466,-1.8,-1.8,2003-04-03 13:13:30.0466,-0.4,0
2003-04-03 13:07:05.0472,-1.3,0.3,2003-04-03 13:10:01.0472,-1.7,-1.6,2003-04-03 13:13:30.0472,-0.5,-0.1
2003-04-03 13:07:05.0478,-1.4,0.4,2003-04-03 13:10:01.0478,-1.6,-1.4,2003-04-03 13:13:30.0478,-0.7,-0.2
2003-04-03 13:07:05.0484,-1.3,0.5,2003-04-03 13:10:01.0484,-1.6,-1.3,2003-04-03 13:13:30.0484,-1,-0.3
2003-04-03 13:07:05.0490,-1.3,0.4,2003-04-03 13:10:01.0490,-1.7,-1.2,2003-04-03 13:13:30.0490,-1.2,-0.5
2003-04-03 13:07:05.0496,-1.3,0.4,2003-04-03 13:10:01.0496,-1.9,-1.2,2003-04-03 13:13:30.0496,-1.3,-0.4
2003-04-03 13:07:05.0502,-1.1,0.3,2003-04-03 13:10:01.0502,-2.1,-1,2003-04-03 13:13:30.0502,-1.3,-0.3
2003-04-03 13:07:05.0508,-1,0.3,2003-04-03 13:10:01.0508,-2.2,-1.3,2003-04-03 13:13:30.0508,-1.3,-0.2
2003-04-03 13:07:05.0514,-0.9,0.3,2003-04-03 13:10:01.0514,-2.4,-1.4,2003-04-03 13:13:30.0514,-1.2,0
2003-04-03 13:07:05.0519,-0.8,0.3,2003-04-03 13:10:01.0519,-2.6,-1.5,2003-04-03 13:13:30.0519,-1.1,0.2
2003-04-03 13:07:05.0525,-0.9,0.4,2003-04-03 13:10:01.0525,-2.7,-1.6,2003-04-03 13:13:30.0525,-1,0.4
2003-04-03 13:07:05.0531,-1,0.5,2003-04-03 13:10:01.0531,-2.7,-1.7,2003-04-03 13:13:30.0531,-0.9,0.5
2003-04-03 13:07:05.0537,-1.1,0.4,2003-04-03 13:10:01.0537,-2.7,-1.6,2003-04-03 13:13:30.0537,-1,0.6
2003-04-03 13:07:05.0543,-1.3,0.4,2003-04-03 13:10:01.0543,-2.4,-1.7,2003-04-03 13:13:30.0543,-1.3,0.5
2003-04-03 13:07:05.0549,-1.4,0.4,2003-04-03 13:10:01.0549,-2.3,-1.8,2003-04-03 13:13:30.0549,-1.5,0.4
2003-04-03 13:07:05.0555,-1.5,0.4,2003-04-03 13:10:01.0555,-2.1,-1.7,2003-04-03 13:13:30.0555,-1.8,0.3
2003-04-03 13:07:05.0561,-1.5,0.6,2003-04-03 13:10:01.0561,-2.1,-1.8,2003-04-03 13:13:30.0561,-1.7,0.3
2003-04-03 13:07:05.0567,-1.3,0.7,2003-04-03 13:10:01.0567,-2.1,-1.8,2003-04-03 13:13:30.0567,-1.5,0.4
2003-04-03 13:07:05.0573,-1.1,0.9,2003-04-03 13:10:01.0573,-2.1,-1.7,2003-04-03 13:13:30.0573,-1.3,0.6
2003-04-03 13:07:05.0578,-0.7,1,2003-04-03 13:10:01.0578,-2.1,-1.7,2003-04-03 13:13:30.0578,-1,0.7
2003-04-03 13:07:05.0584,-0.7,1.2,2003-04-03 13:10:01.0584,-2,-1.7,2003-04-03 13:13:30.0584,-0.7,0.8
2003-04-03 13:07:05.0590,-0.6,1.1,2003-04-03 13:10:01.0590,-2,-1.8,2003-04-03 13:13:30.0590,-0.7,0.8
2003-04-03 13:07:05.0596,-0.8,1,2003-04-03 13:10:01.0596,-2.1,-1.8,2003-04-03 13:13:30.0596,-0.7,0.6
2003-04-03 13:07:05.0602,-0.9,0.9,2003-04-03 13:10:01.0602,-2.1,-1.9,2003-04-03 13:13:30.0602,-0.7,0.5
2003-04-03 13:07:05.0608,-1.1,0.8,2003-04-03 13:10:01.0608,-2.1,-1.9,2003-04-03 13:13:30.0608,-0.6,0.5
2003-04-03 13:07:05.0614,-1.2,0.7,2003-04-03 13:10:01.0614,-2.1,-1.9,2003-04-03 13:13:30.0614,-0.7,0.4
2003-04-03 13:07:05.0620,-1.2,0.6,2003-04-03 13:10:01.0620,-2.1,-1.8,2003-04-03 13:13:30.0620,-0.8,0.2
2003-04-03 13:07:05.0626,-1.1,0.5,2003-04-03 13:10:01.0626,-2.3,-1.7,2003-04-03 13:13:30.0626,-0.8,0
2003-04-03 13:07:05.0632,-1.2,0.4,2003-04-03 13:10:01.0632,-2.5,-1.8,2003-04-03 13:13:30.0632,-1.1,-0.1
2003-04-03 13:07:05.0637,-1.2,0.2,2003-04-03 13:10:01.0637,-2.6,-1.7,2003-04-03 13:13:30.0637,-1.2,0
2003-04-03 13:07:05.0643,-1.1,0.1,2003-04-03 13:10:01.0643,-2.7,-1.6,2003-04-03 13:13:30.0643,-1.3,0
2003-04-03 13:07:05.0649,-1.1,0,2003-04-03 13:10:01.0649,-2.8,-1.6,2003-04-03 13:13:30.0649,-1.4,0.2
2003-04-03 13:07:05.0655,-1.2,-0.3,2003-04-03 13:10:01.0655,-2.8,-1.6,2003-04-03 13:13:30.0655,-1.5,0.5
2003-04-03 13:07:05.0661,-1.3,-0.5,2003-04-03 13:10:01.0661,-2.8,-1.5,2003-04-03 13:13:30.0661,-1.6,0.6
2003-04-03 13:07:05.0667,-1.6,-0.7,2003-04-03 13:10:01.0667,-2.6,-1.5,2003-04-03 13:13:30.0667,-1.7,0.7
2003-04-03 13:07:05.0673,-1.9,-1,2003-04-03 13:10:01.0673,-2.5,-1.5,2003-04-03 13:13:30.0673,-2.1,0.5
2003-04-03 13:07:05.0679,-2.1,-1.1,2003-04-03 13:10:01.0679,-2.2,-1.5,2003-04-03 13:13:30.0679,-2.3,0.5
2003-04-03 13:07:05.0685,-2.5,-1,2003-04-03 13:10:01.0685,-1.9,-1.6,2003-04-03 13:13:30.0685,-2.7,0.5
2003-04-03 13:07:05.0691,-2.5,-1,2003-04-03 13:10:01.0691,-1.5,-1.7,2003-04-03 13:13:30.0691,-2.8,0.4
2003-04-03 13:07:05.0697,-2.4,-0.8,2003-04-03 13:10:01.0697,-1.4,-1.7,2003-04-03 13:13:30.0697,-2.9,0.3
2003-04-03 13:07:05.0702,-2.4,-0.7,2003-04-03 13:10:01.0702,-1.5,-1.6,2003-04-03 13:13:30.0702,-2.9,0.2
