TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2008-01-17 12:51:16.0000,0,0,2008-01-17 12:52:21.0000,0,0
2008-01-17 12:51:16.0006,-0.3,0.2,2008-01-17 12:52:21.0006,0.1,-0.1
2008-01-17 12:51:16.0012,-0.4,0.2,2008-01-17 12:52:21.0012,0.2,-0.2
2008-01-17 12:51:16.0018,-0.4,0.1,2008-01-17 12:52:21.0018,0.3,-0.2
2008-01-17 12:51:16.0024,-0.4,0,2008-01-17 12:52:21.0024,0.4,-0.3
2008-01-17 12:51:16.0030,-0.2,0,2008-01-17 12:52:21.0030,0.6,-0.2
2008-01-17 12:51:16.0035,0,0.1,2008-01-17 12:52:21.0035,0.9,0
2008-01-17 12:51:16.0041,0,0.2,2008-01-17 12:52:21.0041,1.1,0.1
2008-01-17 12:51:16.0047,0,0.3,2008-01-17 12:52:21.0047,1.4,0.2
2008-01-17 12:51:16.0053,0.2,0.3,2008-01-17 12:52:21.0053,1.6,0.4
2008-01-17 12:51:16.0059,0.2,0.5,2008-01-17 12:52:21.0059,1.7,0.4
2008-01-17 12:51:16.0065,0.1,0.5,2008-01-17 12:52:21.0065,1.9,0.5
2008-01-17 12:51:16.0071,0.1,0.5,2008-01-17 12:52:21.0071,1.9,0.4
2008-01-17 12:51:16.0077,0,0.4,2008-01-17 12:52:21.0077,1.8,0.4
2008-01-17 12:51:16.0083,0.2,0.3,2008-01-17 12:52:21.0083,1.7,0.3
2008-01-17 12:51:16.0089,0.2,0.3,2008-01-17 12:52:21.0089,1.4,0.2
2008-01-17 12:51:16.0094,0.2,0.3,2008-01-17 12:52:21.0094,1.2,0.2
2008-01-17 12:51:16.0100,0.3,0.3,2008-01-17 12:52:21.0100,1.1,0.1
2008-01-17 12:51:16.0106,0.5,0.4,2008-01-17 12:52:21.0106,1,0
2008-01-17 12:51:16.0112,0.6,0.4,2008-01-17 12:52:21.0112,1,0.1
2008-01-17 12:51:16.0118,0.8,0.5,2008-01-17 12:52:21.0118,1.2,0.1
2008-01-17 12:51:16.0124,0.9,0.7,2008-01-17 12:52:21.0124,1.2,0
2008-01-17 12:51:16.0130,0.9,0.6,2008-01-17 12:52:21.0130,1.1,-0.1
2008-01-17 12:51:16.0136,0.7,0.6,2008-01-17 12:52:21.0136,1.1,0
2008-01-17 12:51:16.0142,0.7,0.5,2008-01-17 12:52:21.0142,1,0
2008-01-17 12:51:16.0148,0.6,0.4,2008-01-17 12:52:21.0148,0.8,0
2008-01-17 12:51:16.0153,0.6,0.1,2008-01-17 12:52:21.0153,0.6,0
