TIME_1,RE_1,LE_1
2016-09-15 09:40:21.0000,0,0
2016-09-15 09:40:21.0006,-0.1,0.1
2016-09-15 09:40:21.0012,-0.2,0.2
2016-09-15 09:40:21.0018,-0.2,0.4
2016-09-15 09:40:21.0024,-0.2,0.6
2016-09-15 09:40:21.0030,0,0.7
2016-09-15 09:40:21.0035,0,0.8
2016-09-15 09:40:21.0041,0,0.8
2016-09-15 09:40:21.0047,0,0.6
2016-09-15 09:40:21.0053,-0.2,0.6
2016-09-15 09:40:21.0059,-0.2,0.5
2016-09-15 09:40:21.0065,-0.2,0.6
2016-09-15 09:40:21.0071,-0.2,0.6
2016-09-15 09:40:21.0077,-0.4,0.6
2016-09-15 09:40:21.0083,-0.6,0.5
2016-09-15 09:40:21.0089,-0.8,0.4
2016-09-15 09:40:21.0094,-1.2,0.3
2016-09-15 09:40:21.0100,-1.3,0.2
2016-09-15 09:40:21.0106,-1.4,0.3
2016-09-15 09:40:21.0112,-1.4,0.2
2016-09-15 09:40:21.0118,-1.2,0.2
2016-09-15 09:40:21.0124,-1.1,0.2
2016-09-15 09:40:21.0130,-0.8,0.3
2016-09-15 09:40:21.0136,-0.7,0.3
2016-09-15 09:40:21.0142,-0.5,0.6
2016-09-15 09:40:21.0148,-0.2,0.8
2016-09-15 09:40:21.0153,0,1.1
2016-09-15 09:40:21.0159,0.1,1.3
2016-09-15 09:40:21.0165,0.1,1.4
2016-09-15 09:40:21.0171,0.2,1.6
2016-09-15 09:40:21.0177,0.2,1.5
2016-09-15 09:40:21.0183,0.2,1.6
2016-09-15 09:40:21.0189,0.3,1.7
2016-09-15 09:40:21.0195,0.2,1.7
2016-09-15 09:40:21.0201,0.2,1.8
2016-09-15 09:40:21.0207,0,1.7
2016-09-15 09:40:21.0212,-0.2,1.8
2016-09-15 09:40:21.0218,-0.5,1.8
2016-09-15 09:40:21.0224,-0.6,1.7
2016-09-15 09:40:21.0230,-0.8,1.5
2016-09-15 09:40:21.0236,-1,1.2
2016-09-15 09:40:21.0242,-1.3,1.1
2016-09-15 09:40:21.0248,-1.6,0.8
2016-09-15 09:40:21.0254,-2,0.5
2016-09-15 09:40:21.0260,-2.2,0.2
2016-09-15 09:40:21.0266,-2.5,0
2016-09-15 09:40:21.0272,-2.5,0
2016-09-15 09:40:21.0277,-2.5,-0.2
2016-09-15 09:40:21.0283,-2.5,-0.3
2016-09-15 09:40:21.0289,-2.5,-0.3
2016-09-15 09:40:21.0295,-2.4,-0.2
2016-09-15 09:40:21.0301,-2.3,-0.2
2016-09-15 09:40:21.0307,-2.3,-0.1
2016-09-15 09:40:21.0313,-2.2,-0.1
2016-09-15 09:40:21.0319,-2.2,0
2016-09-15 09:40:21.0325,-2,0.2
2016-09-15 09:40:21.0331,-1.9,0.4
2016-09-15 09:40:21.0336,-1.6,0.6
2016-09-15 09:40:21.0342,-1.5,0.8
2016-09-15 09:40:21.0348,-1.1,1.1
2016-09-15 09:40:21.0354,-0.5,1.4
2016-09-15 09:40:21.0360,0,1.7
2016-09-15 09:40:21.0366,0.5,2
2016-09-15 09:40:21.0372,1.1,2.2
2016-09-15 09:40:21.0378,1.6,2.6
2016-09-15 09:40:21.0384,2.1,3
2016-09-15 09:40:21.0390,2.4,3.4
2016-09-15 09:40:21.0395,2.7,3.7
2016-09-15 09:40:21.0401,2.9,4
2016-09-15 09:40:21.0407,3,4.2
2016-09-15 09:40:21.0413,3.1,4.5
2016-09-15 09:40:21.0419,3.2,4.7
2016-09-15 09:40:21.0425,3.1,4.8
2016-09-15 09:40:21.0431,3,5
2016-09-15 09:40:21.0437,3.1,5.3
2016-09-15 09:40:21.0443,3.3,5.4
2016-09-15 09:40:21.0449,3.3,5.6
2016-09-15 09:40:21.0455,3.5,5.7
2016-09-15 09:40:21.0460,3.6,5.9
2016-09-15 09:40:21.0466,3.9,6
2016-09-15 09:40:21.0472,4,6
2016-09-15 09:40:21.0478,4.1,6.2
2016-09-15 09:40:21.0484,4.1,6.3
2016-09-15 09:40:21.0490,4.2,6.4
2016-09-15 09:40:21.0496,4.4,6.6
2016-09-15 09:40:21.0502,4.7,6.7
2016-09-15 09:40:21.0508,4.7,6.9
2016-09-15 09:40:21.0514,4.8,7
2016-09-15 09:40:21.0519,4.9,7
2016-09-15 09:40:21.0525,5,7.2
2016-09-15 09:40:21.0531,4.9,7.2
2016-09-15 09:40:21.0537,4.9,7.3
2016-09-15 09:40:21.0543,4.8,7.3
2016-09-15 09:40:21.0549,4.9,7.4
2016-09-15 09:40:21.0555,4.8,7.2
2016-09-15 09:40:21.0561,4.7,7.2
2016-09-15 09:40:21.0567,4.5,7.1
2016-09-15 09:40:21.0573,4.2,6.9
2016-09-15 09:40:21.0578,4,6.8
2016-09-15 09:40:21.0584,3.9,6.6
2016-09-15 09:40:21.0590,3.6,6.3
2016-09-15 09:40:21.0596,3.1,6.1
2016-09-15 09:40:21.0602,2.7,5.9
2016-09-15 09:40:21.0608,2.4,5.7
2016-09-15 09:40:21.0614,2.1,5.5
2016-09-15 09:40:21.0620,1.8,5.2
2016-09-15 09:40:21.0626,1.5,5
2016-09-15 09:40:21.0632,1.3,4.6
2016-09-15 09:40:21.0637,1.1,4.2
2016-09-15 09:40:21.0643,0.6,3.9
2016-09-15 09:40:21.0649,0.1,3.5
2016-09-15 09:40:21.0655,-0.1,3.3
2016-09-15 09:40:21.0661,-0.5,3.1
2016-09-15 09:40:21.0667,-0.7,2.8
2016-09-15 09:40:21.0673,-1.1,2.4
2016-09-15 09:40:21.0679,-1.8,2.1
2016-09-15 09:40:21.0685,-2.3,1.8
2016-09-15 09:40:21.0691,-2.7,1.5
2016-09-15 09:40:21.0697,-2.9,1.3
2016-09-15 09:40:21.0702,-3.2,1.1
2016-09-15 09:40:21.0708,-3.2,0.9
2016-09-15 09:40:21.0714,-3.3,0.8
2016-09-15 09:40:21.0720,-3.3,0.7
2016-09-15 09:40:21.0726,-3.3,0.5
2016-09-15 09:40:21.0732,-3.3,0.4
2016-09-15 09:40:21.0738,-3.2,0.4
2016-09-15 09:40:21.0744,-3.1,0.3
2016-09-15 09:40:21.0750,-2.8,0.3
2016-09-15 09:40:21.0756,-2.6,0.2
2016-09-15 09:40:21.0761,-2.7,0.2
2016-09-15 09:40:21.0767,-2.7,0.4
2016-09-15 09:40:21.0773,-2.6,0.6
2016-09-15 09:40:21.0779,-2.6,0.8
2016-09-15 09:40:21.0785,-2.5,0.9
2016-09-15 09:40:21.0791,-2.5,1.1
2016-09-15 09:40:21.0797,-2.8,0.9
2016-09-15 09:40:21.0803,-3.1,1
2016-09-15 09:40:21.0809,-3.4,0.9
2016-09-15 09:40:21.0815,-3.6,0.9
2016-09-15 09:40:21.0820,-3.8,0.7
2016-09-15 09:40:21.0826,-3.9,0.6
2016-09-15 09:40:21.0832,-4.1,0.3
2016-09-15 09:40:21.0838,-4.4,0
2016-09-15 09:40:21.0844,-4.8,-0.2
2016-09-15 09:40:21.0850,-5.2,-0.5
2016-09-15 09:40:21.0856,-5.5,-0.7
2016-09-15 09:40:21.0862,-5.6,-0.9
2016-09-15 09:40:21.0868,-5.7,-1
2016-09-15 09:40:21.0874,-5.9,-1.2
2016-09-15 09:40:21.0880,-6.1,-1.4
2016-09-15 09:40:21.0885,-6.3,-1.6
2016-09-15 09:40:21.0891,-6.5,-1.8
2016-09-15 09:40:21.0897,-6.6,-1.8
2016-09-15 09:40:21.0903,-6.6,-1.9
2016-09-15 09:40:21.0909,-6.6,-1.9
2016-09-15 09:40:21.0915,-6.5,-2
2016-09-15 09:40:21.0921,-6.5,-2.1
2016-09-15 09:40:21.0927,-6.7,-2.1
2016-09-15 09:40:21.0933,-6.6,-2
2016-09-15 09:40:21.0939,-6.5,-1.9
2016-09-15 09:40:21.0944,-6.3,-1.8
2016-09-15 09:40:21.0950,-6.1,-1.6
2016-09-15 09:40:21.0956,-5.8,-1.5
2016-09-15 09:40:21.0962,-5.4,-1.3
2016-09-15 09:40:21.0968,-5.3,-1.3
2016-09-15 09:40:21.0974,-5.2,-1.1
2016-09-15 09:40:21.0980,-4.8,-0.9
2016-09-15 09:40:21.0986,-4.6,-0.6
2016-09-15 09:40:21.0992,-4.5,-0.3
2016-09-15 09:40:21.0998,-4.4,-0.2
2016-09-15 09:40:21.1003,-4.3,0
2016-09-15 09:40:21.1009,-4.6,0
2016-09-15 09:40:21.1015,-4.8,0.1
2016-09-15 09:40:21.1021,-4.8,0.1
2016-09-15 09:40:21.1027,-4.9,0.1
2016-09-15 09:40:21.1033,-4.8,0
2016-09-15 09:40:21.1039,-4.8,0
2016-09-15 09:40:21.1045,-4.8,0
2016-09-15 09:40:21.1051,-4.9,0
2016-09-15 09:40:21.1057,-5,0
2016-09-15 09:40:21.1062,-5.1,0
2016-09-15 09:40:21.1068,-5.1,0.1
2016-09-15 09:40:21.1074,-5.2,0
2016-09-15 09:40:21.1080,-5.4,0
2016-09-15 09:40:21.1086,-5.5,-0.1
2016-09-15 09:40:21.1092,-5.7,-0.3
2016-09-15 09:40:21.1098,-5.6,-0.3
2016-09-15 09:40:21.1104,-5.3,-0.3
2016-09-15 09:40:21.1110,-5.2,-0.3
2016-09-15 09:40:21.1116,-5,-0.2
2016-09-15 09:40:21.1122,-4.8,-0.2
2016-09-15 09:40:21.1127,-4.6,0
2016-09-15 09:40:21.1133,-4.5,0
2016-09-15 09:40:21.1139,-4.3,0.2
2016-09-15 09:40:21.1145,-4,0.5
2016-09-15 09:40:21.1151,-3.6,0.8
2016-09-15 09:40:21.1157,-3.3,1
2016-09-15 09:40:21.1163,-3,1.1
2016-09-15 09:40:21.1169,-2.8,1.3
2016-09-15 09:40:21.1175,-2.7,1.5
2016-09-15 09:40:21.1181,-2.5,1.7
2016-09-15 09:40:21.1186,-2.1,2
2016-09-15 09:40:21.1192,-1.9,2.1
2016-09-15 09:40:21.1198,-1.7,2.5
2016-09-15 09:40:21.1204,-1.5,2.6
2016-09-15 09:40:21.1210,-1.5,2.8
