TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2006-08-02 09:46:55.0000,0,0,2006-08-02 09:49:33.0000,0,0
2006-08-02 09:46:55.0006,-0.1,-0.2,2006-08-02 09:49:33.0006,0,-0.2
2006-08-02 09:46:55.0012,-0.2,-0.1,2006-08-02 09:49:33.0012,-0.3,-0.1
2006-08-02 09:46:55.0018,-0.1,-0.1,2006-08-02 09:49:33.0018,-0.3,-0.1
2006-08-02 09:46:55.0024,-0.1,-0.1,2006-08-02 09:49:33.0024,-0.3,0
2006-08-02 09:46:55.0030,0.1,0.1,2006-08-02 09:49:33.0030,-0.1,0.1
2006-08-02 09:46:55.0035,0.2,0.3,2006-08-02 09:49:33.0035,-0.1,0.1
2006-08-02 09:46:55.0041,0.3,0.4,2006-08-02 09:49:33.0041,0,0.2
2006-08-02 09:46:55.0047,0.5,0.5,2006-08-02 09:49:33.0047,0,0.3
2006-08-02 09:46:55.0053,0.5,0.6,2006-08-02 09:49:33.0053,0,0.3
2006-08-02 09:46:55.0059,0.5,0.7,2006-08-02 09:49:33.0059,-0.1,0.4
2006-08-02 09:46:55.0065,0.7,0.7,2006-08-02 09:49:33.0065,-0.2,0.1
2006-08-02 09:46:55.0071,0.7,0.6,2006-08-02 09:49:33.0071,-0.2,0
2006-08-02 09:46:55.0077,0.7,0.4,2006-08-02 09:49:33.0077,-0.2,-0.1
2006-08-02 09:46:55.0083,0.7,0.1,2006-08-02 09:49:33.0083,0,-0.3
2006-08-02 09:46:55.0089,0.7,-0.1,2006-08-02 09:49:33.0089,-0.1,-0.5
2006-08-02 09:46:55.0094,0.5,-0.2,2006-08-02 09:49:33.0094,-0.3,-0.6
2006-08-02 09:46:55.0100,0.5,0,2006-08-02 09:49:33.0100,-0.4,-0.6
2006-08-02 09:46:55.0106,0.6,0.3,2006-08-02 09:49:33.0106,-0.5,-0.6
2006-08-02 09:46:55.0112,0.7,0.6,2006-08-02 09:49:33.0112,-0.5,-0.3
2006-08-02 09:46:55.0118,1,0.8,2006-08-02 09:49:33.0118,-0.6,-0.2
2006-08-02 09:46:55.0124,1.2,1,2006-08-02 09:49:33.0124,-0.7,-0.1
2006-08-02 09:46:55.0130,1.3,1,2006-08-02 09:49:33.0130,-0.9,-0.1
2006-08-02 09:46:55.0136,1.4,1,2006-08-02 09:49:33.0136,-0.9,-0.2
2006-08-02 09:46:55.0142,1.5,0.9,2006-08-02 09:49:33.0142,-0.9,-0.3
2006-08-02 09:46:55.0148,1.6,0.8,2006-08-02 09:49:33.0148,-0.8,-0.4
2006-08-02 09:46:55.0153,1.6,0.7,2006-08-02 09:49:33.0153,-0.8,-0.6
2006-08-02 09:46:55.0159,1.5,0.7,2006-08-02 09:49:33.0159,-0.7,-0.6
2006-08-02 09:46:55.0165,1.4,0.6,2006-08-02 09:49:33.0165,-0.7,-0.7
2006-08-02 09:46:55.0171,1.2,0.6,2006-08-02 09:49:33.0171,-0.7,-0.7
2006-08-02 09:46:55.0177,0.8,0.5,2006-08-02 09:49:33.0177,-0.9,-0.8
2006-08-02 09:46:55.0183,0.6,0.5,2006-08-02 09:49:33.0183,-1,-0.7
2006-08-02 09:46:55.0189,0.4,0.3,2006-08-02 09:49:33.0189,-0.9,-0.7
2006-08-02 09:46:55.0195,0.3,0.4,2006-08-02 09:49:33.0195,-0.8,-0.7
2006-08-02 09:46:55.0201,0.3,0.5,2006-08-02 09:49:33.0201,-0.6,-0.7
2006-08-02 09:46:55.0207,0.4,0.7,2006-08-02 09:49:33.0207,-0.6,-0.7
2006-08-02 09:46:55.0212,0.5,1.1,2006-08-02 09:49:33.0212,-0.4,-0.6
2006-08-02 09:46:55.0218,0.5,1.3,2006-08-02 09:49:33.0218,-0.3,-0.5
2006-08-02 09:46:55.0224,0.5,1.5,2006-08-02 09:49:33.0224,-0.1,-0.3
2006-08-02 09:46:55.0230,0.5,1.4,2006-08-02 09:49:33.0230,0,-0.1
2006-08-02 09:46:55.0236,0.5,1.4,2006-08-02 09:49:33.0236,0.1,0
2006-08-02 09:46:55.0242,0.6,1.1,2006-08-02 09:49:33.0242,0.2,0
2006-08-02 09:46:55.0248,0.6,0.7,2006-08-02 09:49:33.0248,0.2,0
2006-08-02 09:46:55.0254,0.6,0.2,2006-08-02 09:49:33.0254,0.2,-0.2
2006-08-02 09:46:55.0260,0.4,-0.1,2006-08-02 09:49:33.0260,-0.1,-0.3
2006-08-02 09:46:55.0266,0.3,-0.4,2006-08-02 09:49:33.0266,-0.4,-0.5
2006-08-02 09:46:55.0272,0.2,-0.5,2006-08-02 09:49:33.0272,-0.6,-0.4
2006-08-02 09:46:55.0277,0.3,-0.6,2006-08-02 09:49:33.0277,-0.6,-0.4
2006-08-02 09:46:55.0283,0.3,-0.4,2006-08-02 09:49:33.0283,-0.7,-0.4
2006-08-02 09:46:55.0289,0.2,-0.2,2006-08-02 09:49:33.0289,-0.7,-0.5
2006-08-02 09:46:55.0295,0.5,0,2006-08-02 09:49:33.0295,-0.7,-0.6
2006-08-02 09:46:55.0301,0.6,0.3,2006-08-02 09:49:33.0301,-0.5,-0.7
2006-08-02 09:46:55.0307,0.8,0.6,2006-08-02 09:49:33.0307,-0.4,-0.6
2006-08-02 09:46:55.0313,0.9,1,2006-08-02 09:49:33.0313,-0.2,-0.3
2006-08-02 09:46:55.0319,1.1,1.4,2006-08-02 09:49:33.0319,0,-0.2
2006-08-02 09:46:55.0325,1.2,1.5,2006-08-02 09:49:33.0325,-0.1,-0.2
2006-08-02 09:46:55.0331,1.4,1.6,2006-08-02 09:49:33.0331,-0.1,-0.2
2006-08-02 09:46:55.0336,1.3,1.4,2006-08-02 09:49:33.0336,-0.3,-0.4
2006-08-02 09:46:55.0342,1.2,1,2006-08-02 09:49:33.0342,-0.7,-0.7
2006-08-02 09:46:55.0348,1.2,0.7,2006-08-02 09:49:33.0348,-0.8,-0.8
2006-08-02 09:46:55.0354,1.1,0.3,2006-08-02 09:49:33.0354,-0.9,-0.9
2006-08-02 09:46:55.0360,1.1,0.1,2006-08-02 09:49:33.0360,-0.7,-1
2006-08-02 09:46:55.0366,1.1,0,2006-08-02 09:49:33.0366,-0.5,-1
2006-08-02 09:46:55.0372,1,0.2,2006-08-02 09:49:33.0372,-0.3,-0.9
2006-08-02 09:46:55.0378,1,0.5,2006-08-02 09:49:33.0378,0,-0.6
2006-08-02 09:46:55.0384,0.9,0.6,2006-08-02 09:49:33.0384,0.1,-0.5
2006-08-02 09:46:55.0390,0.8,0.6,2006-08-02 09:49:33.0390,0.3,-0.3
2006-08-02 09:46:55.0395,0.9,0.6,2006-08-02 09:49:33.0395,0.5,-0.3
2006-08-02 09:46:55.0401,0.8,0.7,2006-08-02 09:49:33.0401,0.7,-0.3
2006-08-02 09:46:55.0407,0.8,1,2006-08-02 09:49:33.0407,0.8,-0.4
2006-08-02 09:46:55.0413,0.8,1.1,2006-08-02 09:49:33.0413,1,-0.6
2006-08-02 09:46:55.0419,0.7,1.3,2006-08-02 09:49:33.0419,1.1,-0.6
2006-08-02 09:46:55.0425,0.6,1.2,2006-08-02 09:49:33.0425,0.8,-0.6
2006-08-02 09:46:55.0431,0.6,1.2,2006-08-02 09:49:33.0431,0.9,-0.5
2006-08-02 09:46:55.0437,0.7,1.2,2006-08-02 09:49:33.0437,0.8,-0.2
2006-08-02 09:46:55.0443,0.9,1.2,2006-08-02 09:49:33.0443,0.9,0
2006-08-02 09:46:55.0449,1.1,1.1,2006-08-02 09:49:33.0449,1,0.1
2006-08-02 09:46:55.0455,1.4,1.3,2006-08-02 09:49:33.0455,1,0.4
2006-08-02 09:46:55.0460,1.6,1.5,2006-08-02 09:49:33.0460,1.1,0.4
2006-08-02 09:46:55.0466,1.8,1.9,2006-08-02 09:49:33.0466,1.1,0.4
2006-08-02 09:46:55.0472,2.1,2.1,2006-08-02 09:49:33.0472,1.1,0.6
2006-08-02 09:46:55.0478,2.3,2.2,2006-08-02 09:49:33.0478,1.2,0.5
2006-08-02 09:46:55.0484,2.6,2.3,2006-08-02 09:49:33.0484,1.2,0.5
2006-08-02 09:46:55.0490,2.8,2.4,2006-08-02 09:49:33.0490,1.2,0.5
2006-08-02 09:46:55.0496,3,2.4,2006-08-02 09:49:33.0496,1.3,0.5
2006-08-02 09:46:55.0502,3.3,2.4,2006-08-02 09:49:33.0502,1.3,0.6
2006-08-02 09:46:55.0508,3.3,2.2,2006-08-02 09:49:33.0508,1.2,0.6
2006-08-02 09:46:55.0514,3.4,2.3,2006-08-02 09:49:33.0514,1.2,0.7
2006-08-02 09:46:55.0519,3.6,2.3,2006-08-02 09:49:33.0519,1.1,0.8
2006-08-02 09:46:55.0525,3.8,2.5,2006-08-02 09:49:33.0525,1.2,0.8
2006-08-02 09:46:55.0531,3.9,2.8,2006-08-02 09:49:33.0531,1.2,0.9
2006-08-02 09:46:55.0537,4.1,3.1,2006-08-02 09:49:33.0537,1.2,1
2006-08-02 09:46:55.0543,4.1,3.4,2006-08-02 09:49:33.0543,1.4,1
2006-08-02 09:46:55.0549,4.2,3.7,2006-08-02 09:49:33.0549,1.4,0.9
