TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2003-09-19 10:51:58.0000,0,0,2003-09-19 10:55:19.0000,0,0,2003-09-19 10:56:02.0000,0,0
2003-09-19 10:51:58.0006,0,0.8,2003-09-19 10:55:19.0006,0,0,2003-09-19 10:56:02.0006,-0.1,0.1
2003-09-19 10:51:58.0012,0,1,2003-09-19 10:55:19.0012,-0.1,0.1,2003-09-19 10:56:02.0012,-0.4,0
2003-09-19 10:51:58.0018,0,1.2,2003-09-19 10:55:19.0018,-0.1,0.2,2003-09-19 10:56:02.0018,-0.5,0
2003-09-19 10:51:58.0024,0,1.4,2003-09-19 10:55:19.0024,0,0.3,2003-09-19 10:56:02.0024,-0.6,0
2003-09-19 10:51:58.0030,0,1.5,2003-09-19 10:55:19.0030,0,0.6,2003-09-19 10:56:02.0030,-0.7,0.2
2003-09-19 10:51:58.0035,0,1.6,2003-09-19 10:55:19.0035,0,0.8,2003-09-19 10:56:02.0035,-0.7,0.2
2003-09-19 10:51:58.0041,0,1.7,2003-09-19 10:55:19.0041,0,1.1,2003-09-19 10:56:02.0041,-0.6,0.3
2003-09-19 10:51:58.0047,0,1.7,2003-09-19 10:55:19.0047,0.1,1.1,2003-09-19 10:56:02.0047,-0.6,0.2
2003-09-19 10:51:58.0053,0,1.7,2003-09-19 10:55:19.0053,0.1,1.1,2003-09-19 10:56:02.0053,-0.7,0.2
2003-09-19 10:51:58.0059,0,1.7,2003-09-19 10:55:19.0059,0,1.1,2003-09-19 10:56:02.0059,-0.7,0.1
2003-09-19 10:51:58.0065,0,1.6,2003-09-19 10:55:19.0065,0,1,2003-09-19 10:56:02.0065,-0.8,0.2
2003-09-19 10:51:58.0071,0,1.5,2003-09-19 10:55:19.0071,-0.1,0.9,2003-09-19 10:56:02.0071,-0.9,0.2
2003-09-19 10:51:58.0077,0,1.4,2003-09-19 10:55:19.0077,-0.2,0.8,2003-09-19 10:56:02.0077,-0.9,0.2
2003-09-19 10:51:58.0083,0.1,1.3,2003-09-19 10:55:19.0083,-0.3,0.7,2003-09-19 10:56:02.0083,-0.9,0.2
2003-09-19 10:51:58.0089,0.1,1.3,2003-09-19 10:55:19.0089,-0.3,0.6,2003-09-19 10:56:02.0089,-0.9,0.1
2003-09-19 10:51:58.0094,0.1,1.2,2003-09-19 10:55:19.0094,-0.5,0.5,2003-09-19 10:56:02.0094,-1.1,0
2003-09-19 10:51:58.0100,0.1,1.2,2003-09-19 10:55:19.0100,-0.6,0.6,2003-09-19 10:56:02.0100,-1.1,0
2003-09-19 10:51:58.0106,0.2,1.3,2003-09-19 10:55:19.0106,-0.6,0.7,2003-09-19 10:56:02.0106,-1,0
2003-09-19 10:51:58.0112,0.2,1.3,2003-09-19 10:55:19.0112,-0.6,0.8,2003-09-19 10:56:02.0112,-1,0.1
2003-09-19 10:51:58.0118,0.2,1.4,2003-09-19 10:55:19.0118,-0.6,0.7,2003-09-19 10:56:02.0118,-0.9,0.1
2003-09-19 10:51:58.0124,0.2,1.4,2003-09-19 10:55:19.0124,-0.6,0.7,2003-09-19 10:56:02.0124,-0.7,0.3
2003-09-19 10:51:58.0130,0.3,1.3,2003-09-19 10:55:19.0130,-0.5,0.8,2003-09-19 10:56:02.0130,-0.7,0.3
2003-09-19 10:51:58.0136,0.3,1.3,2003-09-19 10:55:19.0136,-0.4,0.9,2003-09-19 10:56:02.0136,-0.6,0.4
2003-09-19 10:51:58.0142,0.3,1.2,2003-09-19 10:55:19.0142,-0.2,0.9,2003-09-19 10:56:02.0142,-0.5,0.6
2003-09-19 10:51:58.0148,0.3,1.1,2003-09-19 10:55:19.0148,-0.1,0.9,2003-09-19 10:56:02.0148,-0.5,0.7
2003-09-19 10:51:58.0153,0.3,1,2003-09-19 10:55:19.0153,0,0.9,2003-09-19 10:56:02.0153,-0.3,1
2003-09-19 10:51:58.0159,0.3,0.9,2003-09-19 10:55:19.0159,0,0.7,2003-09-19 10:56:02.0159,-0.3,1
2003-09-19 10:51:58.0165,0.3,0.9,2003-09-19 10:55:19.0165,0.1,0.7,2003-09-19 10:56:02.0165,-0.3,1.2
2003-09-19 10:51:58.0171,0.3,0.8,2003-09-19 10:55:19.0171,0,0.6,2003-09-19 10:56:02.0171,-0.3,1.2
2003-09-19 10:51:58.0177,0.3,0.7,2003-09-19 10:55:19.0177,-0.1,0.5,2003-09-19 10:56:02.0177,-0.5,1.2
2003-09-19 10:51:58.0183,0.4,0.8,2003-09-19 10:55:19.0183,-0.3,0.5,2003-09-19 10:56:02.0183,-0.6,1.2
2003-09-19 10:51:58.0189,0.4,0.7,2003-09-19 10:55:19.0189,-0.6,0.6,2003-09-19 10:56:02.0189,-0.8,1.1
2003-09-19 10:51:58.0195,0.3,0.8,2003-09-19 10:55:19.0195,-0.7,0.5,2003-09-19 10:56:02.0195,-0.8,0.9
2003-09-19 10:51:58.0201,0.4,0.8,2003-09-19 10:55:19.0201,-0.8,0.5,2003-09-19 10:56:02.0201,-0.9,0.9
2003-09-19 10:51:58.0207,0.4,0.9,2003-09-19 10:55:19.0207,-0.8,0.4,2003-09-19 10:56:02.0207,-1,0.7
2003-09-19 10:51:58.0212,0.5,0.9,2003-09-19 10:55:19.0212,-0.8,0.4,2003-09-19 10:56:02.0212,-1,0.6
2003-09-19 10:51:58.0218,0.5,1.1,2003-09-19 10:55:19.0218,-0.8,0.5,2003-09-19 10:56:02.0218,-1.1,0.5
2003-09-19 10:51:58.0224,0.5,1.2,2003-09-19 10:55:19.0224,-0.6,0.6,2003-09-19 10:56:02.0224,-1.2,0.3
2003-09-19 10:51:58.0230,0.4,1.2,2003-09-19 10:55:19.0230,-0.5,0.7,2003-09-19 10:56:02.0230,-1.3,0.3
2003-09-19 10:51:58.0236,0.5,1.2,2003-09-19 10:55:19.0236,-0.4,0.8,2003-09-19 10:56:02.0236,-1.4,0.2
2003-09-19 10:51:58.0242,0.5,1.2,2003-09-19 10:55:19.0242,-0.3,1,2003-09-19 10:56:02.0242,-1.4,0.3
2003-09-19 10:51:58.0248,0.5,1.2,2003-09-19 10:55:19.0248,-0.3,0.9,2003-09-19 10:56:02.0248,-1.4,0.2
2003-09-19 10:51:58.0254,0.4,1.3,2003-09-19 10:55:19.0254,-0.2,0.8,2003-09-19 10:56:02.0254,-1.6,0.1
2003-09-19 10:51:58.0260,0.5,1.2,2003-09-19 10:55:19.0260,-0.4,0.7,2003-09-19 10:56:02.0260,-1.9,0
2003-09-19 10:51:58.0266,0.4,1.2,2003-09-19 10:55:19.0266,-0.4,0.6,2003-09-19 10:56:02.0266,-2,0
2003-09-19 10:51:58.0272,0.5,1.1,2003-09-19 10:55:19.0272,-0.5,0.5,2003-09-19 10:56:02.0272,-2.1,0
2003-09-19 10:51:58.0277,0.5,1.1,2003-09-19 10:55:19.0277,-0.4,0.5,2003-09-19 10:56:02.0277,-2.2,-0.1
2003-09-19 10:51:58.0283,0.5,1.2,2003-09-19 10:55:19.0283,-0.4,0.5,2003-09-19 10:56:02.0283,-2.1,0
2003-09-19 10:51:58.0289,0.6,1.1,2003-09-19 10:55:19.0289,-0.4,0.4,2003-09-19 10:56:02.0289,-2.1,-0.1
2003-09-19 10:51:58.0295,0.6,1.2,2003-09-19 10:55:19.0295,-0.4,0.5,2003-09-19 10:56:02.0295,-2.1,-0.1
2003-09-19 10:51:58.0301,0.6,1.2,2003-09-19 10:55:19.0301,-0.4,0.5,2003-09-19 10:56:02.0301,-2,0
2003-09-19 10:51:58.0307,0.7,1.2,2003-09-19 10:55:19.0307,-0.5,0.5,2003-09-19 10:56:02.0307,-1.8,0
2003-09-19 10:51:58.0313,0.7,1.3,2003-09-19 10:55:19.0313,-0.4,0.5,2003-09-19 10:56:02.0313,-1.6,0
2003-09-19 10:51:58.0319,0.7,1.4,2003-09-19 10:55:19.0319,-0.5,0.5,2003-09-19 10:56:02.0319,-1.4,0.1
2003-09-19 10:51:58.0325,0.8,1.4,2003-09-19 10:55:19.0325,-0.6,0.5,2003-09-19 10:56:02.0325,-1.2,0.2
2003-09-19 10:51:58.0331,0.8,1.3,2003-09-19 10:55:19.0331,-0.6,0.5,2003-09-19 10:56:02.0331,-1.2,0.2
2003-09-19 10:51:58.0336,0.8,1.3,2003-09-19 10:55:19.0336,-0.6,0.3,2003-09-19 10:56:02.0336,-1.3,0.2
2003-09-19 10:51:58.0342,0.8,1.1,2003-09-19 10:55:19.0342,-0.7,0.3,2003-09-19 10:56:02.0342,-1.6,0.1
2003-09-19 10:51:58.0348,0.8,1,2003-09-19 10:55:19.0348,-0.7,0.4,2003-09-19 10:56:02.0348,-1.8,0.1
2003-09-19 10:51:58.0354,0.8,0.8,2003-09-19 10:55:19.0354,-0.6,0.3,2003-09-19 10:56:02.0354,-2,0
2003-09-19 10:51:58.0360,0.8,0.7,2003-09-19 10:55:19.0360,-0.4,0.4,2003-09-19 10:56:02.0360,-2.1,0
2003-09-19 10:51:58.0366,0.7,0.8,2003-09-19 10:55:19.0366,-0.2,0.3,2003-09-19 10:56:02.0366,-2.1,0
2003-09-19 10:51:58.0372,0.8,0.8,2003-09-19 10:55:19.0372,-0.3,0.4,2003-09-19 10:56:02.0372,-2.1,0
2003-09-19 10:51:58.0378,0.8,0.9,2003-09-19 10:55:19.0378,-0.2,0.4,2003-09-19 10:56:02.0378,-2.1,0.1
2003-09-19 10:51:58.0384,0.8,1,2003-09-19 10:55:19.0384,-0.3,0.5,2003-09-19 10:56:02.0384,-2.1,0.1
2003-09-19 10:51:58.0390,0.8,1,2003-09-19 10:55:19.0390,-0.5,0.7,2003-09-19 10:56:02.0390,-2,0.2
2003-09-19 10:51:58.0395,0.8,1,2003-09-19 10:55:19.0395,-0.6,0.7,2003-09-19 10:56:02.0395,-2,0.3
2003-09-19 10:51:58.0401,0.9,1,2003-09-19 10:55:19.0401,-0.7,0.8,2003-09-19 10:56:02.0401,-1.8,0.4
2003-09-19 10:51:58.0407,1,1,2003-09-19 10:55:19.0407,-0.8,0.8,2003-09-19 10:56:02.0407,-1.8,0.4
2003-09-19 10:51:58.0413,1,1.1,2003-09-19 10:55:19.0413,-0.9,0.8,2003-09-19 10:56:02.0413,-1.8,0.4
2003-09-19 10:51:58.0419,1,1.2,2003-09-19 10:55:19.0419,-0.9,0.7,2003-09-19 10:56:02.0419,-1.9,0.4
2003-09-19 10:51:58.0425,0.9,1.2,2003-09-19 10:55:19.0425,-0.9,0.6,2003-09-19 10:56:02.0425,-2.1,0.3
2003-09-19 10:51:58.0431,1,1.2,2003-09-19 10:55:19.0431,-1,0.5,2003-09-19 10:56:02.0431,-2.1,0.3
2003-09-19 10:51:58.0437,1,1.2,2003-09-19 10:55:19.0437,-0.9,0.5,2003-09-19 10:56:02.0437,-2.1,0.2
2003-09-19 10:51:58.0443,1,1.3,2003-09-19 10:55:19.0443,-0.8,0.5,2003-09-19 10:56:02.0443,-2.1,0.2
2003-09-19 10:51:58.0449,1,1.3,2003-09-19 10:55:19.0449,-0.8,0.5,2003-09-19 10:56:02.0449,-2.1,0.1
2003-09-19 10:51:58.0455,1,1.4,2003-09-19 10:55:19.0455,-0.7,0.4,2003-09-19 10:56:02.0455,-2.1,0
2003-09-19 10:51:58.0460,1,1.3,2003-09-19 10:55:19.0460,-0.8,0.3,2003-09-19 10:56:02.0460,-2.1,0
2003-09-19 10:51:58.0466,1,1.4,2003-09-19 10:55:19.0466,-0.7,0.2,2003-09-19 10:56:02.0466,-2.3,0
2003-09-19 10:51:58.0472,1,1.3,2003-09-19 10:55:19.0472,-0.8,0.2,2003-09-19 10:56:02.0472,-2.3,0
2003-09-19 10:51:58.0478,1,1.2,2003-09-19 10:55:19.0478,-0.8,0.4,2003-09-19 10:56:02.0478,-2.4,0
2003-09-19 10:51:58.0484,1,1.2,2003-09-19 10:55:19.0484,-0.7,0.5,2003-09-19 10:56:02.0484,-2.4,0
2003-09-19 10:51:58.0490,1.1,1.1,2003-09-19 10:55:19.0490,-0.7,0.6,2003-09-19 10:56:02.0490,-2.4,0
2003-09-19 10:51:58.0496,1.1,1.1,2003-09-19 10:55:19.0496,-0.8,0.6,2003-09-19 10:56:02.0496,-2.4,0.1
2003-09-19 10:51:58.0502,1.1,0.9,2003-09-19 10:55:19.0502,-0.8,0.5,2003-09-19 10:56:02.0502,-2.4,0.2
