TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2018-09-05 08:56:15.0000,0,0,2018-09-05 08:58:23.0000,0,0
2018-09-05 08:56:15.0006,-0.1,0,2018-09-05 08:58:23.0006,0,0
2018-09-05 08:56:15.0012,-0.2,0,2018-09-05 08:58:23.0012,-0.1,0
2018-09-05 08:56:15.0018,-0.2,-0.1,2018-09-05 08:58:23.0018,-0.2,0
2018-09-05 08:56:15.0024,-0.2,-0.1,2018-09-05 08:58:23.0024,0,0
2018-09-05 08:56:15.0030,0,-0.2,2018-09-05 08:58:23.0030,0,0
2018-09-05 08:56:15.0035,0,-0.1,2018-09-05 08:58:23.0035,0.1,0.1
2018-09-05 08:56:15.0041,0.3,-0.2,2018-09-05 08:58:23.0041,0.2,0.1
2018-09-05 08:56:15.0047,0.3,-0.3,2018-09-05 08:58:23.0047,0.3,0.1
2018-09-05 08:56:15.0053,0.2,-0.4,2018-09-05 08:58:23.0053,0.4,0
2018-09-05 08:56:15.0059,0.1,-0.4,2018-09-05 08:58:23.0059,0.6,0
2018-09-05 08:56:15.0065,0,-0.4,2018-09-05 08:58:23.0065,0.7,0
2018-09-05 08:56:15.0071,0,-0.3,2018-09-05 08:58:23.0071,0.7,0.1
2018-09-05 08:56:15.0077,0,-0.4,2018-09-05 08:58:23.0077,0.8,0.1
2018-09-05 08:56:15.0083,0.1,-0.4,2018-09-05 08:58:23.0083,0.8,0.2
2018-09-05 08:56:15.0089,0.1,-0.8,2018-09-05 08:58:23.0089,0.8,0
2018-09-05 08:56:15.0094,-0.1,-1.2,2018-09-05 08:58:23.0094,0.5,-0.5
2018-09-05 08:56:15.0100,-0.3,-1.4,2018-09-05 08:58:23.0100,0.5,-0.5
2018-09-05 08:56:15.0106,-0.3,-1.5,2018-09-05 08:58:23.0106,0.5,-0.6
2018-09-05 08:56:15.0112,-0.3,-1.6,2018-09-05 08:58:23.0112,0.5,-0.5
2018-09-05 08:56:15.0118,-0.3,-1.5,2018-09-05 08:58:23.0118,0.5,-0.3
2018-09-05 08:56:15.0124,-0.2,-1.4,2018-09-05 08:58:23.0124,0.4,-0.1
2018-09-05 08:56:15.0130,-0.1,-1.2,2018-09-05 08:58:23.0130,0.4,0
2018-09-05 08:56:15.0136,0,-1,2018-09-05 08:58:23.0136,0.5,0.1
2018-09-05 08:56:15.0142,0,-0.8,2018-09-05 08:58:23.0142,0.5,0.1
2018-09-05 08:56:15.0148,0,-0.7,2018-09-05 08:58:23.0148,0.6,0.1
2018-09-05 08:56:15.0153,0.1,-0.5,2018-09-05 08:58:23.0153,0.7,0.1
2018-09-05 08:56:15.0159,0.1,-0.2,2018-09-05 08:58:23.0159,0.8,0.2
2018-09-05 08:56:15.0165,0.1,0,2018-09-05 08:58:23.0165,0.9,0.2
2018-09-05 08:56:15.0171,0.1,0,2018-09-05 08:58:23.0171,0.9,0
