TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-03-01 11:22:37.0000,0,0,2014-03-01 11:24:47.0000,0,0,2014-03-01 11:26:41.0000,0,0
2014-03-01 11:22:37.0006,-0.1,0.2,2014-03-01 11:24:47.0006,0,-0.2,2014-03-01 11:26:41.0006,-0.1,0
2014-03-01 11:22:37.0012,-0.5,0.4,2014-03-01 11:24:47.0012,-0.1,-0.4,2014-03-01 11:26:41.0012,-0.4,0.1
2014-03-01 11:22:37.0018,-0.4,0.6,2014-03-01 11:24:47.0018,0,-0.5,2014-03-01 11:26:41.0018,-0.5,0.3
2014-03-01 11:22:37.0024,-0.2,0.8,2014-03-01 11:24:47.0024,0.1,-0.6,2014-03-01 11:26:41.0024,-0.4,0.4
2014-03-01 11:22:37.0030,0,0.9,2014-03-01 11:24:47.0030,0.5,-0.4,2014-03-01 11:26:41.0030,0,0.6
2014-03-01 11:22:37.0035,0.2,1.1,2014-03-01 11:24:47.0035,0.7,-0.2,2014-03-01 11:26:41.0035,0.3,0.8
2014-03-01 11:22:37.0041,0.4,1.2,2014-03-01 11:24:47.0041,0.8,0,2014-03-01 11:26:41.0041,0.7,1
2014-03-01 11:22:37.0047,0.7,1.3,2014-03-01 11:24:47.0047,0.8,0.1,2014-03-01 11:26:41.0047,0.9,1.1
2014-03-01 11:22:37.0053,1.1,1.3,2014-03-01 11:24:47.0053,0.9,0.4,2014-03-01 11:26:41.0053,1.2,1.5
2014-03-01 11:22:37.0059,1.4,1.4,2014-03-01 11:24:47.0059,0.9,0.5,2014-03-01 11:26:41.0059,1.4,1.7
2014-03-01 11:22:37.0065,1.7,1.5,2014-03-01 11:24:47.0065,1,0.7,2014-03-01 11:26:41.0065,1.3,2
2014-03-01 11:22:37.0071,1.9,1.7,2014-03-01 11:24:47.0071,1.1,0.8,2014-03-01 11:26:41.0071,1.3,2.1
2014-03-01 11:22:37.0077,2.1,1.8,2014-03-01 11:24:47.0077,1,0.8,2014-03-01 11:26:41.0077,1.2,2.1
2014-03-01 11:22:37.0083,2.1,1.8,2014-03-01 11:24:47.0083,0.9,0.7,2014-03-01 11:26:41.0083,1,2.1
2014-03-01 11:22:37.0089,2.1,1.6,2014-03-01 11:24:47.0089,0.5,0.6,2014-03-01 11:26:41.0089,1,2.1
2014-03-01 11:22:37.0094,1.8,1.5,2014-03-01 11:24:47.0094,0,0.5,2014-03-01 11:26:41.0094,0.8,2.2
2014-03-01 11:22:37.0100,1.6,1.5,2014-03-01 11:24:47.0100,-0.2,0.6,2014-03-01 11:26:41.0100,0.9,2.2
2014-03-01 11:22:37.0106,1.6,1.5,2014-03-01 11:24:47.0106,-0.3,0.7,2014-03-01 11:26:41.0106,0.9,2.2
2014-03-01 11:22:37.0112,1.7,1.5,2014-03-01 11:24:47.0112,-0.2,0.9,2014-03-01 11:26:41.0112,1.1,2.4
2014-03-01 11:22:37.0118,1.8,1.4,2014-03-01 11:24:47.0118,-0.1,0.9,2014-03-01 11:26:41.0118,1.1,2.4
2014-03-01 11:22:37.0124,1.9,1.5,2014-03-01 11:24:47.0124,0,0.8,2014-03-01 11:26:41.0124,1.2,2.4
2014-03-01 11:22:37.0130,1.8,1.6,2014-03-01 11:24:47.0130,0,0.8,2014-03-01 11:26:41.0130,1.2,2.4
2014-03-01 11:22:37.0136,1.8,1.9,2014-03-01 11:24:47.0136,0,0.8,2014-03-01 11:26:41.0136,1.1,2.4
2014-03-01 11:22:37.0142,1.8,2.1,2014-03-01 11:24:47.0142,0.1,0.8,2014-03-01 11:26:41.0142,1.1,2.3
2014-03-01 11:22:37.0148,1.6,2.3,2014-03-01 11:24:47.0148,0.1,0.7,2014-03-01 11:26:41.0148,1.2,2.4
2014-03-01 11:22:37.0153,1.5,2.4,2014-03-01 11:24:47.0153,0.3,0.6,2014-03-01 11:26:41.0153,1.3,2.3
2014-03-01 11:22:37.0159,1.5,2.5,2014-03-01 11:24:47.0159,0.2,0.4,2014-03-01 11:26:41.0159,1.4,2.2
2014-03-01 11:22:37.0165,1.5,2.3,2014-03-01 11:24:47.0165,0.1,0.2,2014-03-01 11:26:41.0165,1.4,2.1
2014-03-01 11:22:37.0171,1.5,2,2014-03-01 11:24:47.0171,0,0.1,2014-03-01 11:26:41.0171,1.4,1.9
