TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2005-10-05 09:26:27.0000,0,0,2005-10-05 09:28:56.0000,0,0,2005-10-05 09:30:36.0000,0,0
2005-10-05 09:26:27.0006,0.1,0,2005-10-05 09:28:56.0006,0,-0.2,2005-10-05 09:30:36.0006,0,0.1
2005-10-05 09:26:27.0012,0.1,0,2005-10-05 09:28:56.0012,0,-0.2,2005-10-05 09:30:36.0012,0,0
2005-10-05 09:26:27.0018,0.1,0,2005-10-05 09:28:56.0018,0,-0.2,2005-10-05 09:30:36.0018,0.1,0
2005-10-05 09:26:27.0024,0.1,0,2005-10-05 09:28:56.0024,0.1,-0.1,2005-10-05 09:30:36.0024,0.1,0
2005-10-05 09:26:27.0030,0.1,0,2005-10-05 09:28:56.0030,0,0,2005-10-05 09:30:36.0030,0.1,0.1
2005-10-05 09:26:27.0035,0.1,0,2005-10-05 09:28:56.0035,0.1,0.1,2005-10-05 09:30:36.0035,0.1,0
2005-10-05 09:26:27.0041,0.1,0,2005-10-05 09:28:56.0041,0.2,0.2,2005-10-05 09:30:36.0041,0,0.1
2005-10-05 09:26:27.0047,0,0,2005-10-05 09:28:56.0047,0.3,0.3,2005-10-05 09:30:36.0047,0.1,0
2005-10-05 09:26:27.0053,-0.1,0,2005-10-05 09:28:56.0053,0.2,0.4,2005-10-05 09:30:36.0053,0,0.1
2005-10-05 09:26:27.0059,-0.2,0,2005-10-05 09:28:56.0059,0.3,0.4,2005-10-05 09:30:36.0059,0,0.2
2005-10-05 09:26:27.0065,-0.3,0,2005-10-05 09:28:56.0065,0.3,0.4,2005-10-05 09:30:36.0065,0,0.1
2005-10-05 09:26:27.0071,-0.2,0.2,2005-10-05 09:28:56.0071,0.4,0.5,2005-10-05 09:30:36.0071,0.1,0
2005-10-05 09:26:27.0077,-0.2,0.3,2005-10-05 09:28:56.0077,0.5,0.5,2005-10-05 09:30:36.0077,0,0
2005-10-05 09:26:27.0083,-0.2,0.5,2005-10-05 09:28:56.0083,0.5,0.5,2005-10-05 09:30:36.0083,0,0.1
2005-10-05 09:26:27.0089,-0.2,0.4,2005-10-05 09:28:56.0089,0.4,0.5,2005-10-05 09:30:36.0089,0,0
2005-10-05 09:26:27.0094,-0.1,0.5,2005-10-05 09:28:56.0094,0.4,0.3,2005-10-05 09:30:36.0094,0,0
2005-10-05 09:26:27.0100,-0.1,0.5,2005-10-05 09:28:56.0100,0.4,0.3,2005-10-05 09:30:36.0100,0,0
2005-10-05 09:26:27.0106,0,0.6,2005-10-05 09:28:56.0106,0.4,0.2,2005-10-05 09:30:36.0106,0.1,-0.1
2005-10-05 09:26:27.0112,0,0.7,2005-10-05 09:28:56.0112,0.2,0.3,2005-10-05 09:30:36.0112,0.1,-0.1
2005-10-05 09:26:27.0118,0,0.5,2005-10-05 09:28:56.0118,0.2,0.1,2005-10-05 09:30:36.0118,0,0
2005-10-05 09:26:27.0124,0,0.5,2005-10-05 09:28:56.0124,0.1,0.1,2005-10-05 09:30:36.0124,0,-0.1
2005-10-05 09:26:27.0130,0,0.3,2005-10-05 09:28:56.0130,0.1,0.1,2005-10-05 09:30:36.0130,0,-0.2
2005-10-05 09:26:27.0136,0,0.3,2005-10-05 09:28:56.0136,0.1,0,2005-10-05 09:30:36.0136,0,-0.1
2005-10-05 09:26:27.0142,0,0.1,2005-10-05 09:28:56.0142,0.1,0,2005-10-05 09:30:36.0142,0,-0.1
2005-10-05 09:26:27.0148,0,0,2005-10-05 09:28:56.0148,0,0,2005-10-05 09:30:36.0148,0,-0.1
2005-10-05 09:26:27.0153,0,0,2005-10-05 09:28:56.0153,0,0,2005-10-05 09:30:36.0153,0.1,-0.2
2005-10-05 09:26:27.0159,0,0,2005-10-05 09:28:56.0159,0.1,0.1,2005-10-05 09:30:36.0159,0.1,-0.1
2005-10-05 09:26:27.0165,0,0.1,2005-10-05 09:28:56.0165,0.2,0.1,2005-10-05 09:30:36.0165,0.1,-0.2
2005-10-05 09:26:27.0171,0,0,2005-10-05 09:28:56.0171,0.2,0,2005-10-05 09:30:36.0171,0.2,-0.2
2005-10-05 09:26:27.0177,-0.1,0,2005-10-05 09:28:56.0177,0.1,0.1,2005-10-05 09:30:36.0177,0.2,-0.3
2005-10-05 09:26:27.0183,0,0,2005-10-05 09:28:56.0183,0.3,0,2005-10-05 09:30:36.0183,0.3,-0.3
2005-10-05 09:26:27.0189,0,0,2005-10-05 09:28:56.0189,0.2,0,2005-10-05 09:30:36.0189,0.3,-0.2
2005-10-05 09:26:27.0195,0,0.1,2005-10-05 09:28:56.0195,0.3,0.2,2005-10-05 09:30:36.0195,0.3,0
2005-10-05 09:26:27.0201,0,0.2,2005-10-05 09:28:56.0201,0.3,0.3,2005-10-05 09:30:36.0201,0.3,0
