TIME_1,RE_1,LE_1
2003-12-04 10:57:42.0000,0,0
2003-12-04 10:57:42.0006,0,0
2003-12-04 10:57:42.0012,0.1,0
2003-12-04 10:57:42.0018,0.1,0
2003-12-04 10:57:42.0024,0.1,0
2003-12-04 10:57:42.0030,0.2,-0.1
2003-12-04 10:57:42.0035,0.3,0
2003-12-04 10:57:42.0041,0.5,0
2003-12-04 10:57:42.0047,0.6,0
2003-12-04 10:57:42.0053,0.7,0
2003-12-04 10:57:42.0059,0.6,0
2003-12-04 10:57:42.0065,0.7,0.1
2003-12-04 10:57:42.0071,0.7,0.1
2003-12-04 10:57:42.0077,0.6,0.3
2003-12-04 10:57:42.0083,0.7,0.2
2003-12-04 10:57:42.0089,0.7,0.2
2003-12-04 10:57:42.0094,0.8,0.2
2003-12-04 10:57:42.0100,0.8,0.1
2003-12-04 10:57:42.0106,0.8,0.1
2003-12-04 10:57:42.0112,0.8,0.1
2003-12-04 10:57:42.0118,0.8,0
2003-12-04 10:57:42.0124,1,0
2003-12-04 10:57:42.0130,1.1,0.1
2003-12-04 10:57:42.0136,1,0.1
2003-12-04 10:57:42.0142,0.9,0.1
2003-12-04 10:57:42.0148,0.8,0.1
2003-12-04 10:57:42.0153,0.8,0
2003-12-04 10:57:42.0159,0.7,0
2003-12-04 10:57:42.0165,0.6,0
2003-12-04 10:57:42.0171,0.6,0
2003-12-04 10:57:42.0177,0.7,0
2003-12-04 10:57:42.0183,0.6,0.1
2003-12-04 10:57:42.0189,0.7,0.1
2003-12-04 10:57:42.0195,0.6,0
2003-12-04 10:57:42.0201,0.7,0
2003-12-04 10:57:42.0207,0.7,0
2003-12-04 10:57:42.0212,0.7,-0.2
2003-12-04 10:57:42.0218,0.6,-0.3
2003-12-04 10:57:42.0224,0.6,-0.4
2003-12-04 10:57:42.0230,0.5,-0.5
2003-12-04 10:57:42.0236,0.5,-0.7
2003-12-04 10:57:42.0242,0.6,-0.6
2003-12-04 10:57:42.0248,0.7,-0.7
2003-12-04 10:57:42.0254,0.6,-0.8
2003-12-04 10:57:42.0260,0.6,-0.9
2003-12-04 10:57:42.0266,0.6,-0.7
2003-12-04 10:57:42.0272,0.6,-0.8
2003-12-04 10:57:42.0277,0.5,-0.8
2003-12-04 10:57:42.0283,0.5,-0.8
2003-12-04 10:57:42.0289,0.5,-0.7
2003-12-04 10:57:42.0295,0.6,-0.6
2003-12-04 10:57:42.0301,0.6,-0.4
2003-12-04 10:57:42.0307,0.6,-0.5
2003-12-04 10:57:42.0313,0.7,-0.5
2003-12-04 10:57:42.0319,0.7,-0.3
2003-12-04 10:57:42.0325,0.8,-0.4
2003-12-04 10:57:42.0331,0.9,-0.4
2003-12-04 10:57:42.0336,0.9,-0.4
2003-12-04 10:57:42.0342,0.8,-0.5
2003-12-04 10:57:42.0348,0.8,-0.5
2003-12-04 10:57:42.0354,0.8,-0.5
