TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-05-26 12:40:40.0000,0,0,2014-05-26 12:44:06.0000,0,0,2014-05-26 12:53:06.0000,0,0
2014-05-26 12:40:40.0006,0,-0.2,2014-05-26 12:44:06.0006,0,-0.3,2014-05-26 12:53:06.0006,0,0
2014-05-26 12:40:40.0012,-0.3,-0.2,2014-05-26 12:44:06.0012,-0.2,-0.4,2014-05-26 12:53:06.0012,-0.1,0.1
2014-05-26 12:40:40.0018,-0.2,-0.1,2014-05-26 12:44:06.0018,-0.1,-0.2,2014-05-26 12:53:06.0018,0,0.2
2014-05-26 12:40:40.0024,-0.2,0,2014-05-26 12:44:06.0024,0,-0.1,2014-05-26 12:53:06.0024,0.2,0.4
2014-05-26 12:40:40.0030,-0.1,0.2,2014-05-26 12:44:06.0030,0.3,0,2014-05-26 12:53:06.0030,0.5,0.7
2014-05-26 12:40:40.0035,0,0.4,2014-05-26 12:44:06.0035,0.6,0.1,2014-05-26 12:53:06.0035,0.7,0.8
2014-05-26 12:40:40.0041,0.1,0.4,2014-05-26 12:44:06.0041,0.7,0.2,2014-05-26 12:53:06.0041,1,1
2014-05-26 12:40:40.0047,0.1,0.3,2014-05-26 12:44:06.0047,0.8,0.3,2014-05-26 12:53:06.0047,1.3,1.3
2014-05-26 12:40:40.0053,0.2,0.4,2014-05-26 12:44:06.0053,1,0.5,2014-05-26 12:53:06.0053,1.5,1.5
2014-05-26 12:40:40.0059,0.2,0.4,2014-05-26 12:44:06.0059,1,0.6,2014-05-26 12:53:06.0059,1.7,1.7
2014-05-26 12:40:40.0065,0.4,0.4,2014-05-26 12:44:06.0065,1.1,0.7,2014-05-26 12:53:06.0065,1.8,1.8
2014-05-26 12:40:40.0071,0.5,0.4,2014-05-26 12:44:06.0071,1.1,0.9,2014-05-26 12:53:06.0071,1.8,1.7
2014-05-26 12:40:40.0077,0.6,0.3,2014-05-26 12:44:06.0077,1,0.6,2014-05-26 12:53:06.0077,1.6,1.7
2014-05-26 12:40:40.0083,0.7,0.1,2014-05-26 12:44:06.0083,1,0.7,2014-05-26 12:53:06.0083,1.7,1.7
2014-05-26 12:40:40.0089,0.6,-0.1,2014-05-26 12:44:06.0089,0.9,0.3,2014-05-26 12:53:06.0089,1.5,1.3
2014-05-26 12:40:40.0094,0.2,-0.4,2014-05-26 12:44:06.0094,0.6,0.2,2014-05-26 12:53:06.0094,1.1,1.1
2014-05-26 12:40:40.0100,0,-0.4,2014-05-26 12:44:06.0100,0.3,0,2014-05-26 12:53:06.0100,0.8,0.9
2014-05-26 12:40:40.0106,0.2,-0.5,2014-05-26 12:44:06.0106,0.4,0.1,2014-05-26 12:53:06.0106,0.8,0.9
2014-05-26 12:40:40.0112,0.1,-0.4,2014-05-26 12:44:06.0112,0.5,0.3,2014-05-26 12:53:06.0112,0.8,1
2014-05-26 12:40:40.0118,0.1,-0.3,2014-05-26 12:44:06.0118,0.7,0.4,2014-05-26 12:53:06.0118,0.9,1.2
2014-05-26 12:40:40.0124,0.1,-0.3,2014-05-26 12:44:06.0124,0.8,0.6,2014-05-26 12:53:06.0124,0.9,1.3
2014-05-26 12:40:40.0130,0.2,-0.2,2014-05-26 12:44:06.0130,0.9,0.8,2014-05-26 12:53:06.0130,1.1,1.6
2014-05-26 12:40:40.0136,0.1,0,2014-05-26 12:44:06.0136,1.1,0.9,2014-05-26 12:53:06.0136,1.2,1.8
