TIME_1,RE_1,LE_1
2021-08-28 10:51:57.0000,0,0
2021-08-28 10:51:57.0006,0,0.3
2021-08-28 10:51:57.0012,0,0.4
2021-08-28 10:51:57.0018,0,0.4
2021-08-28 10:51:57.0024,0.2,0.5
2021-08-28 10:51:57.0030,0.3,0.6
2021-08-28 10:51:57.0035,0.4,0.6
2021-08-28 10:51:57.0041,0.4,0.6
2021-08-28 10:51:57.0047,0.5,0.7
2021-08-28 10:51:57.0053,0.5,0.7
2021-08-28 10:51:57.0059,0.5,0.7
2021-08-28 10:51:57.0065,0.5,1
2021-08-28 10:51:57.0071,0.5,1.1
2021-08-28 10:51:57.0077,0.5,1.2
2021-08-28 10:51:57.0083,0.4,1.3
2021-08-28 10:51:57.0089,0.4,1.1
2021-08-28 10:51:57.0094,0.2,0.9
2021-08-28 10:51:57.0100,0.2,0.9
2021-08-28 10:51:57.0106,0.1,0.9
2021-08-28 10:51:57.0112,0.1,1
2021-08-28 10:51:57.0118,0.2,1.1
2021-08-28 10:51:57.0124,0.3,1.2
2021-08-28 10:51:57.0130,0.3,1.3
2021-08-28 10:51:57.0136,0.3,1.3
2021-08-28 10:51:57.0142,0.4,1.4
2021-08-28 10:51:57.0148,0.4,1.2
2021-08-28 10:51:57.0153,0.4,1.2
2021-08-28 10:51:57.0159,0.3,1
2021-08-28 10:51:57.0165,0.2,1
2021-08-28 10:51:57.0171,0.1,0.8
2021-08-28 10:51:57.0177,0,0.6
2021-08-28 10:51:57.0183,-0.1,0.5
2021-08-28 10:51:57.0189,-0.1,0.4
2021-08-28 10:51:57.0195,-0.1,0.5
2021-08-28 10:51:57.0201,-0.2,0.5
2021-08-28 10:51:57.0207,-0.3,0.5
2021-08-28 10:51:57.0212,-0.4,0.5
2021-08-28 10:51:57.0218,-0.3,0.4
2021-08-28 10:51:57.0224,-0.5,0.4
2021-08-28 10:51:57.0230,-0.4,0.3
2021-08-28 10:51:57.0236,-0.5,0.3
2021-08-28 10:51:57.0242,-0.5,0.2
2021-08-28 10:51:57.0248,-0.6,0.1
2021-08-28 10:51:57.0254,-0.7,0
2021-08-28 10:51:57.0260,-1,-0.1
2021-08-28 10:51:57.0266,-1.1,-0.2
2021-08-28 10:51:57.0272,-1.1,-0.1
2021-08-28 10:51:57.0277,-1.1,-0.1
2021-08-28 10:51:57.0283,-0.9,0
2021-08-28 10:51:57.0289,-0.7,0.1
2021-08-28 10:51:57.0295,-0.7,0.2
2021-08-28 10:51:57.0301,-0.5,0.4
2021-08-28 10:51:57.0307,-0.3,0.6
2021-08-28 10:51:57.0313,-0.2,0.8
2021-08-28 10:51:57.0319,0.1,0.9
2021-08-28 10:51:57.0325,0.3,1
2021-08-28 10:51:57.0331,0.6,1.2
2021-08-28 10:51:57.0336,0.9,1.2
2021-08-28 10:51:57.0342,0.9,1.1
2021-08-28 10:51:57.0348,1,1.2
2021-08-28 10:51:57.0354,1.1,1.4
2021-08-28 10:51:57.0360,1.3,1.6
2021-08-28 10:51:57.0366,1.5,1.9
2021-08-28 10:51:57.0372,1.6,2.1
2021-08-28 10:51:57.0378,1.8,2.1
2021-08-28 10:51:57.0384,2,2.3
2021-08-28 10:51:57.0390,2.1,2.6
2021-08-28 10:51:57.0395,2.2,2.8
2021-08-28 10:51:57.0401,2.3,3
2021-08-28 10:51:57.0407,2.6,3.2
2021-08-28 10:51:57.0413,2.7,3.6
2021-08-28 10:51:57.0419,2.9,3.7
2021-08-28 10:51:57.0425,3,3.7
2021-08-28 10:51:57.0431,3.2,3.9
2021-08-28 10:51:57.0437,3.4,4
2021-08-28 10:51:57.0443,3.6,4.2
2021-08-28 10:51:57.0449,3.8,4.2
2021-08-28 10:51:57.0455,4,4.4
2021-08-28 10:51:57.0460,4.2,4.5
2021-08-28 10:51:57.0466,4.3,4.6
2021-08-28 10:51:57.0472,4.4,4.6
2021-08-28 10:51:57.0478,4.4,4.8
2021-08-28 10:51:57.0484,4.4,4.8
2021-08-28 10:51:57.0490,4.4,4.9
2021-08-28 10:51:57.0496,4.3,4.9
2021-08-28 10:51:57.0502,4.3,4.8
2021-08-28 10:51:57.0508,4,4.5
2021-08-28 10:51:57.0514,3.7,4.2
2021-08-28 10:51:57.0519,3.4,4
2021-08-28 10:51:57.0525,3.3,3.9
2021-08-28 10:51:57.0531,3,3.7
2021-08-28 10:51:57.0537,3,3.3
2021-08-28 10:51:57.0543,2.8,3
2021-08-28 10:51:57.0549,2.6,2.8
2021-08-28 10:51:57.0555,2.5,2.5
2021-08-28 10:51:57.0561,2.4,2.5
2021-08-28 10:51:57.0567,2.2,2.3
2021-08-28 10:51:57.0573,2.1,2.2
2021-08-28 10:51:57.0578,2,2.2
2021-08-28 10:51:57.0584,1.8,2.1
2021-08-28 10:51:57.0590,1.5,1.9
2021-08-28 10:51:57.0596,1.1,1.8
2021-08-28 10:51:57.0602,0.9,1.6
2021-08-28 10:51:57.0608,0.8,1.5
2021-08-28 10:51:57.0614,0.7,1.4
2021-08-28 10:51:57.0620,0.7,1.3
2021-08-28 10:51:57.0626,0.5,1.3
2021-08-28 10:51:57.0632,0.4,1.3
2021-08-28 10:51:57.0637,0.4,1.2
2021-08-28 10:51:57.0643,0.3,1.1
2021-08-28 10:51:57.0649,0.2,1
2021-08-28 10:51:57.0655,0.1,0.9
2021-08-28 10:51:57.0661,0.1,0.7
2021-08-28 10:51:57.0667,0.1,0.4
2021-08-28 10:51:57.0673,0,0.1
2021-08-28 10:51:57.0679,-0.1,0
2021-08-28 10:51:57.0685,-0.2,-0.3
2021-08-28 10:51:57.0691,-0.3,-0.4
2021-08-28 10:51:57.0697,-0.3,-0.6
2021-08-28 10:51:57.0702,-0.4,-0.6
2021-08-28 10:51:57.0708,-0.5,-0.6
2021-08-28 10:51:57.0714,-0.7,-0.8
2021-08-28 10:51:57.0720,-0.7,-0.9
2021-08-28 10:51:57.0726,-0.8,-0.9
2021-08-28 10:51:57.0732,-0.9,-1
2021-08-28 10:51:57.0738,-1,-1.1
2021-08-28 10:51:57.0744,-1.2,-1.1
2021-08-28 10:51:57.0750,-1.4,-1.2
2021-08-28 10:51:57.0756,-1.6,-1.6
2021-08-28 10:51:57.0761,-1.9,-1.8
2021-08-28 10:51:57.0767,-2,-2
2021-08-28 10:51:57.0773,-2.1,-2
2021-08-28 10:51:57.0779,-2.2,-2.1
2021-08-28 10:51:57.0785,-2.4,-2.2
2021-08-28 10:51:57.0791,-2.5,-2.5
2021-08-28 10:51:57.0797,-2.5,-2.7
2021-08-28 10:51:57.0803,-2.6,-2.8
2021-08-28 10:51:57.0809,-2.7,-2.8
2021-08-28 10:51:57.0815,-2.8,-3
2021-08-28 10:51:57.0820,-2.8,-3
2021-08-28 10:51:57.0826,-3,-3
2021-08-28 10:51:57.0832,-2.9,-3
2021-08-28 10:51:57.0838,-3,-3.3
2021-08-28 10:51:57.0844,-3.2,-3.3
2021-08-28 10:51:57.0850,-3.3,-3.4
2021-08-28 10:51:57.0856,-3.4,-3.4
2021-08-28 10:51:57.0862,-3.4,-3.4
2021-08-28 10:51:57.0868,-3.4,-3.4
2021-08-28 10:51:57.0874,-3.3,-3.4
2021-08-28 10:51:57.0880,-3.3,-3.4
2021-08-28 10:51:57.0885,-3.1,-3.5
2021-08-28 10:51:57.0891,-3.1,-3.6
2021-08-28 10:51:57.0897,-3,-3.7
2021-08-28 10:51:57.0903,-3,-3.7
2021-08-28 10:51:57.0909,-3.1,-3.7
2021-08-28 10:51:57.0915,-3.1,-3.8
2021-08-28 10:51:57.0921,-3.1,-4
2021-08-28 10:51:57.0927,-3.3,-4.1
2021-08-28 10:51:57.0933,-3.3,-4.1
2021-08-28 10:51:57.0939,-3.4,-4.1
2021-08-28 10:51:57.0944,-3.4,-4.1
2021-08-28 10:51:57.0950,-3.3,-4.1
2021-08-28 10:51:57.0956,-3.2,-4.1
2021-08-28 10:51:57.0962,-3.3,-4
2021-08-28 10:51:57.0968,-3.3,-3.9
2021-08-28 10:51:57.0974,-3.3,-3.8
