TIME_1,RE_1,LE_1
2014-08-07 09:24:06.0000,0,0
2014-08-07 09:24:06.0006,0,0
2014-08-07 09:24:06.0012,0,0.1
2014-08-07 09:24:06.0018,0.2,0.2
2014-08-07 09:24:06.0024,0.5,0.2
2014-08-07 09:24:06.0030,0.8,0.3
2014-08-07 09:24:06.0035,1,0.4
2014-08-07 09:24:06.0041,1.3,0.3
2014-08-07 09:24:06.0047,1.3,0.3
2014-08-07 09:24:06.0053,1.5,0.3
2014-08-07 09:24:06.0059,1.5,0.3
2014-08-07 09:24:06.0065,1.6,0.4
2014-08-07 09:24:06.0071,1.6,0.4
2014-08-07 09:24:06.0077,1.6,0.3
2014-08-07 09:24:06.0083,1.4,0.3
2014-08-07 09:24:06.0089,1.4,0.3
2014-08-07 09:24:06.0094,1.1,0.3
2014-08-07 09:24:06.0100,1.2,0.3
2014-08-07 09:24:06.0106,1.1,0.4
2014-08-07 09:24:06.0112,1.1,0.6
2014-08-07 09:24:06.0118,1.2,0.7
2014-08-07 09:24:06.0124,1.2,0.7
2014-08-07 09:24:06.0130,1.2,0.9
2014-08-07 09:24:06.0136,1.2,0.9
2014-08-07 09:24:06.0142,1.3,0.8
2014-08-07 09:24:06.0148,1.2,0.8
2014-08-07 09:24:06.0153,1.2,0.8
2014-08-07 09:24:06.0159,1.3,0.7
2014-08-07 09:24:06.0165,1.3,0.6
2014-08-07 09:24:06.0171,1.2,0.3
2014-08-07 09:24:06.0177,0.9,0.2
2014-08-07 09:24:06.0183,0.9,0
2014-08-07 09:24:06.0189,0.8,-0.1
2014-08-07 09:24:06.0195,0.6,-0.2
2014-08-07 09:24:06.0201,0.6,-0.2
2014-08-07 09:24:06.0207,0.5,-0.3
2014-08-07 09:24:06.0212,0.4,-0.2
2014-08-07 09:24:06.0218,0.4,-0.3
2014-08-07 09:24:06.0224,0.3,-0.3
2014-08-07 09:24:06.0230,0.4,-0.3
2014-08-07 09:24:06.0236,0.4,-0.5
2014-08-07 09:24:06.0242,0.1,-0.6
2014-08-07 09:24:06.0248,0,-0.8
2014-08-07 09:24:06.0254,-0.1,-1
2014-08-07 09:24:06.0260,-0.5,-1.3
2014-08-07 09:24:06.0266,-0.6,-1.3
2014-08-07 09:24:06.0272,-0.8,-1.5
2014-08-07 09:24:06.0277,-0.9,-1.5
2014-08-07 09:24:06.0283,-0.9,-1.6
2014-08-07 09:24:06.0289,-1,-1.6
2014-08-07 09:24:06.0295,-1,-1.7
2014-08-07 09:24:06.0301,-0.9,-1.7
2014-08-07 09:24:06.0307,-0.9,-1.7
2014-08-07 09:24:06.0313,-0.8,-1.6
2014-08-07 09:24:06.0319,-0.8,-1.6
2014-08-07 09:24:06.0325,-0.8,-1.5
2014-08-07 09:24:06.0331,-0.6,-1.3
2014-08-07 09:24:06.0336,-0.5,-1.3
2014-08-07 09:24:06.0342,-0.5,-1.1
2014-08-07 09:24:06.0348,-0.3,-0.9
2014-08-07 09:24:06.0354,-0.2,-0.6
2014-08-07 09:24:06.0360,0.1,-0.3
2014-08-07 09:24:06.0366,0.2,0
2014-08-07 09:24:06.0372,0.5,0.1
2014-08-07 09:24:06.0378,0.7,0.4
2014-08-07 09:24:06.0384,1,0.6
2014-08-07 09:24:06.0390,1.3,1
2014-08-07 09:24:06.0395,1.6,1.3
2014-08-07 09:24:06.0401,2,1.5
2014-08-07 09:24:06.0407,2.2,1.9
2014-08-07 09:24:06.0413,2.5,2.1
2014-08-07 09:24:06.0419,2.7,2.3
2014-08-07 09:24:06.0425,2.8,2.5
2014-08-07 09:24:06.0431,2.9,2.7
2014-08-07 09:24:06.0437,3.1,3
2014-08-07 09:24:06.0443,3.3,3.2
2014-08-07 09:24:06.0449,3.6,3.6
2014-08-07 09:24:06.0455,4,3.9
2014-08-07 09:24:06.0460,4.4,4.4
2014-08-07 09:24:06.0466,4.7,4.7
2014-08-07 09:24:06.0472,5.1,5
2014-08-07 09:24:06.0478,5.5,5.3
2014-08-07 09:24:06.0484,5.8,5.6
2014-08-07 09:24:06.0490,6.2,5.9
2014-08-07 09:24:06.0496,6.4,6.2
2014-08-07 09:24:06.0502,6.7,6.4
2014-08-07 09:24:06.0508,6.8,6.5
2014-08-07 09:24:06.0514,7,6.7
2014-08-07 09:24:06.0519,7.2,6.9
2014-08-07 09:24:06.0525,7.3,6.9
2014-08-07 09:24:06.0531,7.6,6.9
2014-08-07 09:24:06.0537,7.6,6.8
2014-08-07 09:24:06.0543,7.6,6.7
2014-08-07 09:24:06.0549,7.6,6.6
2014-08-07 09:24:06.0555,7.5,6.4
2014-08-07 09:24:06.0561,7.3,6.2
2014-08-07 09:24:06.0567,7,6.1
2014-08-07 09:24:06.0573,6.8,5.9
2014-08-07 09:24:06.0578,6.5,5.7
2014-08-07 09:24:06.0584,6.3,5.5
2014-08-07 09:24:06.0590,6,5.2
2014-08-07 09:24:06.0596,5.7,5
2014-08-07 09:24:06.0602,5.4,4.9
2014-08-07 09:24:06.0608,5.2,4.7
2014-08-07 09:24:06.0614,5,4.5
2014-08-07 09:24:06.0620,5,4.3
2014-08-07 09:24:06.0626,4.9,4.2
2014-08-07 09:24:06.0632,4.9,4
2014-08-07 09:24:06.0637,4.9,3.8
2014-08-07 09:24:06.0643,4.8,3.7
2014-08-07 09:24:06.0649,4.8,3.4
2014-08-07 09:24:06.0655,4.5,3.3
2014-08-07 09:24:06.0661,4.3,3
2014-08-07 09:24:06.0667,4.1,2.8
2014-08-07 09:24:06.0673,3.8,2.4
2014-08-07 09:24:06.0679,3.4,2.1
2014-08-07 09:24:06.0685,3.2,1.9
2014-08-07 09:24:06.0691,2.8,1.6
2014-08-07 09:24:06.0697,2.7,1.5
2014-08-07 09:24:06.0702,2.5,1.4
2014-08-07 09:24:06.0708,2.5,1.2
2014-08-07 09:24:06.0714,2.3,1.1
2014-08-07 09:24:06.0720,2.2,1.1
2014-08-07 09:24:06.0726,2.1,1
2014-08-07 09:24:06.0732,2.1,1
2014-08-07 09:24:06.0738,2,0.9
2014-08-07 09:24:06.0744,1.9,0.9
2014-08-07 09:24:06.0750,2,0.8
2014-08-07 09:24:06.0756,1.8,0.6
2014-08-07 09:24:06.0761,1.5,0.3
2014-08-07 09:24:06.0767,1.4,0.2
2014-08-07 09:24:06.0773,1.3,0.1
2014-08-07 09:24:06.0779,1.3,0
2014-08-07 09:24:06.0785,1.2,-0.1
2014-08-07 09:24:06.0791,0.9,-0.2
2014-08-07 09:24:06.0797,0.8,-0.4
2014-08-07 09:24:06.0803,0.7,-0.7
2014-08-07 09:24:06.0809,0.5,-0.8
2014-08-07 09:24:06.0815,0.4,-0.9
2014-08-07 09:24:06.0820,0.3,-1.1
2014-08-07 09:24:06.0826,0.2,-1.3
2014-08-07 09:24:06.0832,0.2,-1.3
2014-08-07 09:24:06.0838,0,-1.6
2014-08-07 09:24:06.0844,-0.2,-1.8
2014-08-07 09:24:06.0850,-0.2,-1.9
2014-08-07 09:24:06.0856,-0.2,-2
2014-08-07 09:24:06.0862,-0.3,-2.1
2014-08-07 09:24:06.0868,-0.3,-2.1
2014-08-07 09:24:06.0874,-0.3,-2.1
2014-08-07 09:24:06.0880,-0.4,-2.1
2014-08-07 09:24:06.0885,-0.4,-2.2
2014-08-07 09:24:06.0891,-0.5,-2.3
2014-08-07 09:24:06.0897,-0.7,-2.3
2014-08-07 09:24:06.0903,-0.8,-2.3
2014-08-07 09:24:06.0909,-0.8,-2.4
2014-08-07 09:24:06.0915,-1,-2.5
2014-08-07 09:24:06.0921,-1.1,-2.8
2014-08-07 09:24:06.0927,-1.4,-2.9
2014-08-07 09:24:06.0933,-1.7,-3.1
2014-08-07 09:24:06.0939,-1.7,-3.2
2014-08-07 09:24:06.0944,-1.6,-3.4
2014-08-07 09:24:06.0950,-1.7,-3.5
2014-08-07 09:24:06.0956,-1.7,-3.5
2014-08-07 09:24:06.0962,-1.6,-3.7
2014-08-07 09:24:06.0968,-1.5,-3.7
2014-08-07 09:24:06.0974,-1.4,-3.6
2014-08-07 09:24:06.0980,-1.2,-3.6
2014-08-07 09:24:06.0986,-1.2,-3.6
2014-08-07 09:24:06.0992,-1.2,-3.5
2014-08-07 09:24:06.0998,-1.4,-3.5
2014-08-07 09:24:06.1003,-1.5,-3.4
2014-08-07 09:24:06.1009,-1.8,-3.4
2014-08-07 09:24:06.1015,-1.8,-3.5
2014-08-07 09:24:06.1021,-2,-3.5
2014-08-07 09:24:06.1027,-2,-3.4
2014-08-07 09:24:06.1033,-2,-3.4
2014-08-07 09:24:06.1039,-2,-3.5
2014-08-07 09:24:06.1045,-2,-3.4
2014-08-07 09:24:06.1051,-1.9,-3.4
2014-08-07 09:24:06.1057,-1.9,-3.4
2014-08-07 09:24:06.1062,-1.8,-3.3
2014-08-07 09:24:06.1068,-1.7,-3.3
2014-08-07 09:24:06.1074,-1.8,-3.3
2014-08-07 09:24:06.1080,-1.7,-3.2
2014-08-07 09:24:06.1086,-1.7,-3.1
2014-08-07 09:24:06.1092,-1.9,-3.2
2014-08-07 09:24:06.1098,-1.9,-3
2014-08-07 09:24:06.1104,-2,-3
2014-08-07 09:24:06.1110,-2,-2.9
2014-08-07 09:24:06.1116,-1.9,-2.9
2014-08-07 09:24:06.1122,-2,-2.8
2014-08-07 09:24:06.1127,-2,-3
2014-08-07 09:24:06.1133,-2,-3
2014-08-07 09:24:06.1139,-1.9,-3
2014-08-07 09:24:06.1145,-1.9,-3
2014-08-07 09:24:06.1151,-1.8,-3
2014-08-07 09:24:06.1157,-1.8,-3.1
2014-08-07 09:24:06.1163,-1.7,-3.1
2014-08-07 09:24:06.1169,-1.7,-3
2014-08-07 09:24:06.1175,-1.8,-3
2014-08-07 09:24:06.1181,-1.8,-2.9
2014-08-07 09:24:06.1186,-1.9,-2.7
2014-08-07 09:24:06.1192,-1.8,-2.5
2014-08-07 09:24:06.1198,-1.8,-2.2
2014-08-07 09:24:06.1204,-1.8,-2.1
2014-08-07 09:24:06.1210,-1.7,-2.1
2014-08-07 09:24:06.1216,-1.7,-2
2014-08-07 09:24:06.1222,-1.6,-1.9
2014-08-07 09:24:06.1228,-1.4,-1.8
2014-08-07 09:24:06.1234,-1.4,-1.8
2014-08-07 09:24:06.1240,-1.3,-1.8
2014-08-07 09:24:06.1245,-1.1,-1.8
2014-08-07 09:24:06.1251,-0.9,-1.9
2014-08-07 09:24:06.1257,-0.9,-1.9
2014-08-07 09:24:06.1263,-0.9,-2
2014-08-07 09:24:06.1269,-0.7,-2
2014-08-07 09:24:06.1275,-0.6,-1.9
2014-08-07 09:24:06.1281,-0.5,-1.8
2014-08-07 09:24:06.1287,-0.4,-1.7
2014-08-07 09:24:06.1293,-0.3,-1.6
2014-08-07 09:24:06.1299,-0.2,-1.5
2014-08-07 09:24:06.1305,-0.2,-1.4
2014-08-07 09:24:06.1310,-0.2,-1.3
2014-08-07 09:24:06.1316,-0.2,-1.2
2014-08-07 09:24:06.1322,-0.2,-1.1
2014-08-07 09:24:06.1328,-0.3,-1
2014-08-07 09:24:06.1334,-0.3,-1
2014-08-07 09:24:06.1340,-0.4,-1.1
2014-08-07 09:24:06.1346,-0.6,-1.1
2014-08-07 09:24:06.1352,-0.7,-1.2
2014-08-07 09:24:06.1358,-0.7,-1.3
2014-08-07 09:24:06.1364,-0.7,-1.3
2014-08-07 09:24:06.1369,-0.7,-1.4
2014-08-07 09:24:06.1375,-0.6,-1.4
2014-08-07 09:24:06.1381,-0.4,-1.4
2014-08-07 09:24:06.1387,-0.2,-1.3
2014-08-07 09:24:06.1393,-0.1,-1.3
2014-08-07 09:24:06.1399,0,-1.4
2014-08-07 09:24:06.1405,0.1,-1.2
2014-08-07 09:24:06.1411,0.1,-1.2
2014-08-07 09:24:06.1417,0.3,-1.1
2014-08-07 09:24:06.1423,0.3,-1.1
2014-08-07 09:24:06.1428,0.2,-1.1
2014-08-07 09:24:06.1434,0.1,-1
2014-08-07 09:24:06.1440,0.1,-1
2014-08-07 09:24:06.1446,0,-1
2014-08-07 09:24:06.1452,0,-0.9
2014-08-07 09:24:06.1458,0,-0.9
2014-08-07 09:24:06.1464,0,-0.8
2014-08-07 09:24:06.1470,0.1,-1
2014-08-07 09:24:06.1476,0.2,-1.1
2014-08-07 09:24:06.1482,0.3,-1.1
2014-08-07 09:24:06.1487,0.4,-1.2
2014-08-07 09:24:06.1493,0.5,-1.2
2014-08-07 09:24:06.1499,0.6,-1.3
