TIME_1,RE_1,LE_1
2017-06-14 10:04:57.0000,0,0
2017-06-14 10:04:57.0006,-0.1,0
2017-06-14 10:04:57.0012,-0.4,0
2017-06-14 10:04:57.0018,-0.5,-0.1
2017-06-14 10:04:57.0024,-0.6,-0.1
2017-06-14 10:04:57.0030,-0.6,0
2017-06-14 10:04:57.0035,-0.6,0
2017-06-14 10:04:57.0041,-0.5,0
2017-06-14 10:04:57.0047,-0.3,0
2017-06-14 10:04:57.0053,-0.2,0
2017-06-14 10:04:57.0059,0,-0.1
2017-06-14 10:04:57.0065,0.1,0
2017-06-14 10:04:57.0071,0.1,0
2017-06-14 10:04:57.0077,0.3,0
2017-06-14 10:04:57.0083,0.4,0
2017-06-14 10:04:57.0089,0.3,0
2017-06-14 10:04:57.0094,0.1,-0.1
2017-06-14 10:04:57.0100,0,-0.1
2017-06-14 10:04:57.0106,-0.2,0
2017-06-14 10:04:57.0112,-0.3,0
2017-06-14 10:04:57.0118,-0.3,0
2017-06-14 10:04:57.0124,-0.4,0.2
2017-06-14 10:04:57.0130,-0.3,0.2
2017-06-14 10:04:57.0136,-0.2,0.2
2017-06-14 10:04:57.0142,-0.1,0.2
2017-06-14 10:04:57.0148,-0.2,0.1
2017-06-14 10:04:57.0153,-0.1,0
2017-06-14 10:04:57.0159,-0.1,0
2017-06-14 10:04:57.0165,0,0
2017-06-14 10:04:57.0171,-0.1,-0.3
2017-06-14 10:04:57.0177,-0.2,-0.5
2017-06-14 10:04:57.0183,-0.3,-0.6
2017-06-14 10:04:57.0189,-0.2,-0.7
2017-06-14 10:04:57.0195,-0.2,-0.8
2017-06-14 10:04:57.0201,-0.1,-0.8
2017-06-14 10:04:57.0207,-0.2,-0.8
2017-06-14 10:04:57.0212,-0.4,-0.8
2017-06-14 10:04:57.0218,-0.4,-0.7
2017-06-14 10:04:57.0224,-0.6,-0.7
2017-06-14 10:04:57.0230,-0.8,-0.7
2017-06-14 10:04:57.0236,-0.8,-0.6
2017-06-14 10:04:57.0242,-0.9,-0.6
2017-06-14 10:04:57.0248,-1,-0.6
2017-06-14 10:04:57.0254,-1,-0.7
2017-06-14 10:04:57.0260,-0.9,-0.8
2017-06-14 10:04:57.0266,-1,-0.8
2017-06-14 10:04:57.0272,-0.9,-0.8
2017-06-14 10:04:57.0277,-0.8,-0.7
2017-06-14 10:04:57.0283,-0.8,-0.9
2017-06-14 10:04:57.0289,-1,-1
2017-06-14 10:04:57.0295,-1,-1.1
2017-06-14 10:04:57.0301,-1.1,-1.2
2017-06-14 10:04:57.0307,-1.1,-1.3
2017-06-14 10:04:57.0313,-1,-1.3
2017-06-14 10:04:57.0319,-1.3,-1.3
2017-06-14 10:04:57.0325,-1.2,-1.3
2017-06-14 10:04:57.0331,-1.4,-1.2
2017-06-14 10:04:57.0336,-1.3,-1.3
2017-06-14 10:04:57.0342,-1.4,-1.4
2017-06-14 10:04:57.0348,-1.4,-1.5
2017-06-14 10:04:57.0354,-1.4,-1.5
2017-06-14 10:04:57.0360,-1.4,-1.4
2017-06-14 10:04:57.0366,-1.3,-1.2
2017-06-14 10:04:57.0372,-1.3,-1
2017-06-14 10:04:57.0378,-1.3,-0.9
2017-06-14 10:04:57.0384,-1.2,-0.7
2017-06-14 10:04:57.0390,-1.2,-0.5
2017-06-14 10:04:57.0395,-1,-0.4
2017-06-14 10:04:57.0401,-0.9,-0.3
2017-06-14 10:04:57.0407,-1,-0.2
2017-06-14 10:04:57.0413,-0.9,-0.2
2017-06-14 10:04:57.0419,-1,-0.2
