TIME_1,RE_1,LE_1
2003-05-10 11:43:09.0000,0,0
2003-05-10 11:43:09.0006,0,0
2003-05-10 11:43:09.0012,-0.1,-0.1
2003-05-10 11:43:09.0018,-0.2,0
2003-05-10 11:43:09.0024,-0.1,0
2003-05-10 11:43:09.0030,-0.1,0
2003-05-10 11:43:09.0035,0,0.1
2003-05-10 11:43:09.0041,0,0.1
2003-05-10 11:43:09.0047,0,0.2
2003-05-10 11:43:09.0053,0.1,0.2
2003-05-10 11:43:09.0059,0.1,0.2
2003-05-10 11:43:09.0065,0.1,0.2
2003-05-10 11:43:09.0071,0.2,0.2
2003-05-10 11:43:09.0077,0.2,0.2
2003-05-10 11:43:09.0083,0.3,0.1
2003-05-10 11:43:09.0089,0.2,0
2003-05-10 11:43:09.0094,0.1,0
2003-05-10 11:43:09.0100,0,0
2003-05-10 11:43:09.0106,0,0
2003-05-10 11:43:09.0112,0.1,0.1
2003-05-10 11:43:09.0118,0.1,0.2
2003-05-10 11:43:09.0124,0.1,0.2
2003-05-10 11:43:09.0130,0.2,0.3
2003-05-10 11:43:09.0136,0.2,0.4
2003-05-10 11:43:09.0142,0.3,0.4
2003-05-10 11:43:09.0148,0.3,0.5
2003-05-10 11:43:09.0153,0.4,0.6
2003-05-10 11:43:09.0159,0.5,0.6
2003-05-10 11:43:09.0165,0.5,0.7
2003-05-10 11:43:09.0171,0.5,0.6
2003-05-10 11:43:09.0177,0.3,0.5
2003-05-10 11:43:09.0183,0.3,0.5
2003-05-10 11:43:09.0189,0.3,0.4
2003-05-10 11:43:09.0195,0.3,0.5
2003-05-10 11:43:09.0201,0.3,0.5
2003-05-10 11:43:09.0207,0.3,0.5
2003-05-10 11:43:09.0212,0.3,0.6
2003-05-10 11:43:09.0218,0.4,0.6
2003-05-10 11:43:09.0224,0.4,0.6
2003-05-10 11:43:09.0230,0.4,0.6
2003-05-10 11:43:09.0236,0.4,0.5
2003-05-10 11:43:09.0242,0.4,0.5
2003-05-10 11:43:09.0248,0.3,0.5
2003-05-10 11:43:09.0254,0.3,0.4
2003-05-10 11:43:09.0260,0.1,0.3
2003-05-10 11:43:09.0266,0.1,0.3
2003-05-10 11:43:09.0272,0.1,0.3
2003-05-10 11:43:09.0277,0.2,0.4
2003-05-10 11:43:09.0283,0.2,0.5
2003-05-10 11:43:09.0289,0.3,0.6
2003-05-10 11:43:09.0295,0.4,0.7
2003-05-10 11:43:09.0301,0.4,0.8
2003-05-10 11:43:09.0307,0.5,0.8
2003-05-10 11:43:09.0313,0.6,0.9
2003-05-10 11:43:09.0319,0.6,1
2003-05-10 11:43:09.0325,0.6,1
2003-05-10 11:43:09.0331,0.7,1
2003-05-10 11:43:09.0336,0.7,1
2003-05-10 11:43:09.0342,0.6,0.9
2003-05-10 11:43:09.0348,0.6,0.8
2003-05-10 11:43:09.0354,0.6,0.8
2003-05-10 11:43:09.0360,0.6,0.9
2003-05-10 11:43:09.0366,0.7,0.9
2003-05-10 11:43:09.0372,0.8,0.9
2003-05-10 11:43:09.0378,0.8,1
2003-05-10 11:43:09.0384,0.9,1
2003-05-10 11:43:09.0390,0.9,1.1
2003-05-10 11:43:09.0395,1,1.2
2003-05-10 11:43:09.0401,1,1.2
2003-05-10 11:43:09.0407,1.1,1.3
2003-05-10 11:43:09.0413,1.1,1.3
2003-05-10 11:43:09.0419,1.1,1.3
2003-05-10 11:43:09.0425,1,1.2
2003-05-10 11:43:09.0431,1,1.2
2003-05-10 11:43:09.0437,1.1,1.3
2003-05-10 11:43:09.0443,1.2,1.3
2003-05-10 11:43:09.0449,1.3,1.5
2003-05-10 11:43:09.0455,1.4,1.6
2003-05-10 11:43:09.0460,1.6,1.7
2003-05-10 11:43:09.0466,1.8,1.8
2003-05-10 11:43:09.0472,1.9,1.8
2003-05-10 11:43:09.0478,1.9,1.9
2003-05-10 11:43:09.0484,2,1.9
2003-05-10 11:43:09.0490,2.1,1.9
2003-05-10 11:43:09.0496,2.1,1.9
2003-05-10 11:43:09.0502,2.1,2
2003-05-10 11:43:09.0508,2.1,1.9
2003-05-10 11:43:09.0514,2,1.9
2003-05-10 11:43:09.0519,2,1.9
2003-05-10 11:43:09.0525,2.1,2
2003-05-10 11:43:09.0531,2.1,2.1
2003-05-10 11:43:09.0537,2.2,2.1
2003-05-10 11:43:09.0543,2.3,2.1
2003-05-10 11:43:09.0549,2.3,2.1
2003-05-10 11:43:09.0555,2.3,2.2
2003-05-10 11:43:09.0561,2.4,2.2
2003-05-10 11:43:09.0567,2.4,2.2
2003-05-10 11:43:09.0573,2.3,2.2
2003-05-10 11:43:09.0578,2.3,2.2
2003-05-10 11:43:09.0584,2.2,2.1
2003-05-10 11:43:09.0590,2.1,2
2003-05-10 11:43:09.0596,2,1.9
2003-05-10 11:43:09.0602,1.9,1.9
2003-05-10 11:43:09.0608,1.9,1.9
2003-05-10 11:43:09.0614,1.9,1.9
2003-05-10 11:43:09.0620,1.8,1.9
2003-05-10 11:43:09.0626,1.8,1.8
2003-05-10 11:43:09.0632,1.8,1.8
2003-05-10 11:43:09.0637,1.8,1.8
2003-05-10 11:43:09.0643,1.8,1.8
2003-05-10 11:43:09.0649,1.8,1.8
2003-05-10 11:43:09.0655,1.7,1.8
2003-05-10 11:43:09.0661,1.7,1.8
2003-05-10 11:43:09.0667,1.7,1.8
2003-05-10 11:43:09.0673,1.6,1.6
2003-05-10 11:43:09.0679,1.5,1.5
2003-05-10 11:43:09.0685,1.4,1.5
2003-05-10 11:43:09.0691,1.4,1.5
2003-05-10 11:43:09.0697,1.4,1.5
2003-05-10 11:43:09.0702,1.4,1.5
2003-05-10 11:43:09.0708,1.4,1.5
2003-05-10 11:43:09.0714,1.4,1.5
2003-05-10 11:43:09.0720,1.4,1.4
2003-05-10 11:43:09.0726,1.4,1.4
2003-05-10 11:43:09.0732,1.4,1.4
2003-05-10 11:43:09.0738,1.3,1.3
2003-05-10 11:43:09.0744,1.3,1.3
2003-05-10 11:43:09.0750,1.3,1.3
2003-05-10 11:43:09.0756,1.2,1.1
2003-05-10 11:43:09.0761,1.1,1
2003-05-10 11:43:09.0767,1,1
2003-05-10 11:43:09.0773,1,0.9
2003-05-10 11:43:09.0779,1,1
2003-05-10 11:43:09.0785,0.9,1
2003-05-10 11:43:09.0791,0.9,1
2003-05-10 11:43:09.0797,0.9,1
2003-05-10 11:43:09.0803,0.8,1
2003-05-10 11:43:09.0809,0.8,1
2003-05-10 11:43:09.0815,0.8,1
2003-05-10 11:43:09.0820,0.8,0.9
2003-05-10 11:43:09.0826,0.8,0.9
2003-05-10 11:43:09.0832,0.8,0.9
2003-05-10 11:43:09.0838,0.7,0.8
2003-05-10 11:43:09.0844,0.6,0.6
2003-05-10 11:43:09.0850,0.5,0.6
2003-05-10 11:43:09.0856,0.5,0.5
2003-05-10 11:43:09.0862,0.5,0.6
2003-05-10 11:43:09.0868,0.5,0.6
2003-05-10 11:43:09.0874,0.5,0.6
2003-05-10 11:43:09.0880,0.6,0.6
2003-05-10 11:43:09.0885,0.6,0.7
2003-05-10 11:43:09.0891,0.6,0.7
2003-05-10 11:43:09.0897,0.6,0.6
2003-05-10 11:43:09.0903,0.6,0.6
2003-05-10 11:43:09.0909,0.5,0.6
2003-05-10 11:43:09.0915,0.5,0.5
2003-05-10 11:43:09.0921,0.5,0.4
2003-05-10 11:43:09.0927,0.3,0.3
2003-05-10 11:43:09.0933,0.2,0.3
2003-05-10 11:43:09.0939,0.2,0.3
2003-05-10 11:43:09.0944,0.2,0.3
2003-05-10 11:43:09.0950,0.2,0.4
2003-05-10 11:43:09.0956,0.2,0.4
2003-05-10 11:43:09.0962,0.2,0.5
2003-05-10 11:43:09.0968,0.2,0.5
2003-05-10 11:43:09.0974,0.2,0.5
2003-05-10 11:43:09.0980,0.2,0.5
2003-05-10 11:43:09.0986,0.2,0.5
2003-05-10 11:43:09.0992,0.3,0.5
2003-05-10 11:43:09.0998,0.3,0.4
2003-05-10 11:43:09.1003,0.2,0.3
2003-05-10 11:43:09.1009,0.1,0.2
2003-05-10 11:43:09.1015,0,0.1
2003-05-10 11:43:09.1021,0.1,0.1
2003-05-10 11:43:09.1027,0.1,0.2
2003-05-10 11:43:09.1033,0.1,0.3
2003-05-10 11:43:09.1039,0.2,0.3
2003-05-10 11:43:09.1045,0.3,0.4
2003-05-10 11:43:09.1051,0.3,0.5
2003-05-10 11:43:09.1057,0.3,0.5
2003-05-10 11:43:09.1062,0.3,0.6
2003-05-10 11:43:09.1068,0.4,0.6
2003-05-10 11:43:09.1074,0.4,0.6
2003-05-10 11:43:09.1080,0.4,0.6
2003-05-10 11:43:09.1086,0.4,0.5
2003-05-10 11:43:09.1092,0.3,0.4
2003-05-10 11:43:09.1098,0.2,0.4
2003-05-10 11:43:09.1104,0.2,0.4
2003-05-10 11:43:09.1110,0.2,0.5
2003-05-10 11:43:09.1116,0.3,0.5
2003-05-10 11:43:09.1122,0.4,0.6
2003-05-10 11:43:09.1127,0.4,0.7
2003-05-10 11:43:09.1133,0.5,0.7
2003-05-10 11:43:09.1139,0.6,0.8
2003-05-10 11:43:09.1145,0.6,0.8
2003-05-10 11:43:09.1151,0.7,0.8
