TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-10-24 10:02:56.0000,0,0,2014-10-24 10:03:36.0000,0,0,2014-10-24 10:05:07.0000,0,0
2014-10-24 10:02:56.0006,-0.1,0.2,2014-10-24 10:03:36.0006,0,-0.2,2014-10-24 10:05:07.0006,0,0.2
2014-10-24 10:02:56.0012,-0.2,0.4,2014-10-24 10:03:36.0012,-0.2,-0.2,2014-10-24 10:05:07.0012,-0.2,0.2
2014-10-24 10:02:56.0018,0,0.4,2014-10-24 10:03:36.0018,-0.2,-0.2,2014-10-24 10:05:07.0018,-0.1,0.3
2014-10-24 10:02:56.0024,0.4,0.6,2014-10-24 10:03:36.0024,-0.1,-0.2,2014-10-24 10:05:07.0024,0,0.4
2014-10-24 10:02:56.0030,0.6,0.6,2014-10-24 10:03:36.0030,0,-0.2,2014-10-24 10:05:07.0030,0.4,0.4
2014-10-24 10:02:56.0035,0.5,0.8,2014-10-24 10:03:36.0035,0.3,-0.1,2014-10-24 10:05:07.0035,0.7,0.5
2014-10-24 10:02:56.0041,0.4,0.8,2014-10-24 10:03:36.0041,0.4,0,2014-10-24 10:05:07.0041,0.9,0.6
2014-10-24 10:02:56.0047,0.4,0.8,2014-10-24 10:03:36.0047,0.4,0,2014-10-24 10:05:07.0047,1.2,0.8
2014-10-24 10:02:56.0053,0.5,0.8,2014-10-24 10:03:36.0053,0.4,0,2014-10-24 10:05:07.0053,1.5,0.8
2014-10-24 10:02:56.0059,0.5,0.8,2014-10-24 10:03:36.0059,0.5,0.2,2014-10-24 10:05:07.0059,1.6,0.8
2014-10-24 10:02:56.0065,0.5,0.7,2014-10-24 10:03:36.0065,0.6,0.2,2014-10-24 10:05:07.0065,1.6,0.8
2014-10-24 10:02:56.0071,0.3,0.6,2014-10-24 10:03:36.0071,0.8,0.3,2014-10-24 10:05:07.0071,1.5,0.9
2014-10-24 10:02:56.0077,0.2,0.5,2014-10-24 10:03:36.0077,1,0.4,2014-10-24 10:05:07.0077,1.4,0.9
2014-10-24 10:02:56.0083,0.1,0.5,2014-10-24 10:03:36.0083,1.1,0.5,2014-10-24 10:05:07.0083,1.5,0.9
2014-10-24 10:02:56.0089,0.1,0.4,2014-10-24 10:03:36.0089,1,0.6,2014-10-24 10:05:07.0089,1.1,0.9
2014-10-24 10:02:56.0094,0,0.3,2014-10-24 10:03:36.0094,0.5,0.5,2014-10-24 10:05:07.0094,0.5,0.8
2014-10-24 10:02:56.0100,-0.1,0.3,2014-10-24 10:03:36.0100,0.3,0.6,2014-10-24 10:05:07.0100,0.3,0.8
2014-10-24 10:02:56.0106,0,0.3,2014-10-24 10:03:36.0106,0.1,0.7,2014-10-24 10:05:07.0106,0.2,0.9
2014-10-24 10:02:56.0112,-0.1,0.4,2014-10-24 10:03:36.0112,0.2,0.7,2014-10-24 10:05:07.0112,0.2,0.6
2014-10-24 10:02:56.0118,-0.1,0.4,2014-10-24 10:03:36.0118,0.3,0.8,2014-10-24 10:05:07.0118,0.3,0.6
2014-10-24 10:02:56.0124,-0.1,0.4,2014-10-24 10:03:36.0124,0.5,0.8,2014-10-24 10:05:07.0124,0.6,0.5
2014-10-24 10:02:56.0130,-0.1,0.5,2014-10-24 10:03:36.0130,0.6,0.8,2014-10-24 10:05:07.0130,0.9,0.6
2014-10-24 10:02:56.0136,0,0.6,2014-10-24 10:03:36.0136,0.7,0.8,2014-10-24 10:05:07.0136,1.2,0.7
2014-10-24 10:02:56.0142,0.1,0.7,2014-10-24 10:03:36.0142,0.6,0.8,2014-10-24 10:05:07.0142,1.3,0.7
