TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2008-08-14 09:54:07.0000,0,0,2008-08-14 09:55:00.0000,0,0
2008-08-14 09:54:07.0006,-0.2,0.3,2008-08-14 09:55:00.0006,-0.5,-0.3
2008-08-14 09:54:07.0012,-0.6,0.3,2008-08-14 09:55:00.0012,-0.8,-0.4
2008-08-14 09:54:07.0018,-0.8,0.4,2008-08-14 09:55:00.0018,-1,-0.4
2008-08-14 09:54:07.0024,-0.8,0.5,2008-08-14 09:55:00.0024,-1.1,-0.4
2008-08-14 09:54:07.0030,-0.6,0.7,2008-08-14 09:55:00.0030,-1,-0.3
2008-08-14 09:54:07.0035,-0.3,0.8,2008-08-14 09:55:00.0035,-0.9,-0.2
2008-08-14 09:54:07.0041,0,1.1,2008-08-14 09:55:00.0041,-0.6,-0.1
2008-08-14 09:54:07.0047,0.2,1.2,2008-08-14 09:55:00.0047,-0.5,0
2008-08-14 09:54:07.0053,0.5,1.2,2008-08-14 09:55:00.0053,-0.4,-0.1
2008-08-14 09:54:07.0059,0.6,1.2,2008-08-14 09:55:00.0059,-0.2,0
2008-08-14 09:54:07.0065,0.7,1.1,2008-08-14 09:55:00.0065,-0.2,-0.1
2008-08-14 09:54:07.0071,0.8,1.1,2008-08-14 09:55:00.0071,0,0
2008-08-14 09:54:07.0077,0.7,1.1,2008-08-14 09:55:00.0077,0.3,-0.1
2008-08-14 09:54:07.0083,0.7,1.1,2008-08-14 09:55:00.0083,0.6,0
2008-08-14 09:54:07.0089,0.5,0.9,2008-08-14 09:55:00.0089,0.6,-0.3
2008-08-14 09:54:07.0094,0.1,0.8,2008-08-14 09:55:00.0094,0.3,-0.4
2008-08-14 09:54:07.0100,-0.2,0.8,2008-08-14 09:55:00.0100,0.1,-0.5
2008-08-14 09:54:07.0106,-0.5,0.7,2008-08-14 09:55:00.0106,0.1,-0.4
2008-08-14 09:54:07.0112,-0.7,0.8,2008-08-14 09:55:00.0112,0,-0.3
2008-08-14 09:54:07.0118,-0.8,0.8,2008-08-14 09:55:00.0118,-0.1,-0.3
2008-08-14 09:54:07.0124,-0.7,0.9,2008-08-14 09:55:00.0124,-0.3,-0.2
2008-08-14 09:54:07.0130,-0.5,0.9,2008-08-14 09:55:00.0130,-0.1,-0.2
2008-08-14 09:54:07.0136,-0.3,0.8,2008-08-14 09:55:00.0136,0,-0.3
2008-08-14 09:54:07.0142,-0.3,0.8,2008-08-14 09:55:00.0142,0,-0.1
2008-08-14 09:54:07.0148,-0.2,0.9,2008-08-14 09:55:00.0148,0.2,-0.1
