TIME_1,RE_1,LE_1
2020-08-05 10:59:38.0000,0,0
2020-08-05 10:59:38.0006,0,0.3
2020-08-05 10:59:38.0012,-0.1,0.3
2020-08-05 10:59:38.0018,-0.3,0.1
2020-08-05 10:59:38.0024,-0.5,0
2020-08-05 10:59:38.0030,-0.9,-0.1
2020-08-05 10:59:38.0035,-1.1,-0.3
2020-08-05 10:59:38.0041,-1.3,-0.4
2020-08-05 10:59:38.0047,-1.4,-0.5
2020-08-05 10:59:38.0053,-1.7,-0.5
2020-08-05 10:59:38.0059,-1.8,-0.5
2020-08-05 10:59:38.0065,-2,-0.5
2020-08-05 10:59:38.0071,-2,-0.4
2020-08-05 10:59:38.0077,-2.1,-0.3
2020-08-05 10:59:38.0083,-2,-0.3
2020-08-05 10:59:38.0089,-2,-0.1
2020-08-05 10:59:38.0094,-1.9,0
2020-08-05 10:59:38.0100,-1.8,0.2
2020-08-05 10:59:38.0106,-1.5,0.4
2020-08-05 10:59:38.0112,-1.3,0.7
2020-08-05 10:59:38.0118,-1.1,0.9
2020-08-05 10:59:38.0124,-0.6,1.1
2020-08-05 10:59:38.0130,-0.2,1.3
2020-08-05 10:59:38.0136,0.1,1.4
2020-08-05 10:59:38.0142,0.4,1.6
2020-08-05 10:59:38.0148,0.8,1.6
2020-08-05 10:59:38.0153,1.2,1.8
2020-08-05 10:59:38.0159,1.5,1.8
2020-08-05 10:59:38.0165,1.8,1.9
2020-08-05 10:59:38.0171,1.9,1.9
2020-08-05 10:59:38.0177,1.9,2
2020-08-05 10:59:38.0183,2.1,1.9
2020-08-05 10:59:38.0189,2,1.8
2020-08-05 10:59:38.0195,1.9,1.7
2020-08-05 10:59:38.0201,1.7,1.6
2020-08-05 10:59:38.0207,1.5,1.5
2020-08-05 10:59:38.0212,1.3,1.4
2020-08-05 10:59:38.0218,0.9,1.2
2020-08-05 10:59:38.0224,0.4,1
2020-08-05 10:59:38.0230,0,0.9
2020-08-05 10:59:38.0236,-0.3,0.8
2020-08-05 10:59:38.0242,-0.5,0.7
2020-08-05 10:59:38.0248,-1,0.5
2020-08-05 10:59:38.0254,-1.2,0.3
2020-08-05 10:59:38.0260,-1.5,0
2020-08-05 10:59:38.0266,-1.7,0
2020-08-05 10:59:38.0272,-1.7,-0.1
2020-08-05 10:59:38.0277,-1.7,-0.2
2020-08-05 10:59:38.0283,-1.8,-0.3
2020-08-05 10:59:38.0289,-1.8,-0.3
2020-08-05 10:59:38.0295,-1.7,-0.2
2020-08-05 10:59:38.0301,-1.6,-0.1
2020-08-05 10:59:38.0307,-1.6,0
2020-08-05 10:59:38.0313,-1.4,0.2
2020-08-05 10:59:38.0319,-0.9,0.5
2020-08-05 10:59:38.0325,-0.5,0.9
2020-08-05 10:59:38.0331,-0.1,1.3
2020-08-05 10:59:38.0336,0,1.5
2020-08-05 10:59:38.0342,0.2,1.8
2020-08-05 10:59:38.0348,0.6,2.1
2020-08-05 10:59:38.0354,1,2.2
2020-08-05 10:59:38.0360,1.4,2.3
2020-08-05 10:59:38.0366,1.7,2.4
2020-08-05 10:59:38.0372,2,2.5
2020-08-05 10:59:38.0378,2.1,2.5
2020-08-05 10:59:38.0384,2.3,2.6
2020-08-05 10:59:38.0390,2.4,2.6
2020-08-05 10:59:38.0395,2.6,2.7
2020-08-05 10:59:38.0401,2.7,2.8
2020-08-05 10:59:38.0407,2.8,2.9
2020-08-05 10:59:38.0413,2.7,2.9
2020-08-05 10:59:38.0419,2.6,3
2020-08-05 10:59:38.0425,2.3,3.2
2020-08-05 10:59:38.0431,2.1,3.2
2020-08-05 10:59:38.0437,2.1,3.2
2020-08-05 10:59:38.0443,2,3.2
2020-08-05 10:59:38.0449,1.8,3.1
2020-08-05 10:59:38.0455,1.6,3
2020-08-05 10:59:38.0460,1.4,2.9
2020-08-05 10:59:38.0466,1.2,3
2020-08-05 10:59:38.0472,1,3
2020-08-05 10:59:38.0478,1,3
2020-08-05 10:59:38.0484,1.1,3.1
2020-08-05 10:59:38.0490,1.1,3.2
2020-08-05 10:59:38.0496,1.3,3.4
2020-08-05 10:59:38.0502,1.4,3.6
2020-08-05 10:59:38.0508,1.6,3.7
2020-08-05 10:59:38.0514,1.8,3.8
2020-08-05 10:59:38.0519,2.1,4
2020-08-05 10:59:38.0525,2.5,4.3
2020-08-05 10:59:38.0531,2.8,4.5
2020-08-05 10:59:38.0537,3.2,4.7
2020-08-05 10:59:38.0543,3.4,4.9
2020-08-05 10:59:38.0549,3.8,5.2
2020-08-05 10:59:38.0555,4.4,5.3
2020-08-05 10:59:38.0561,4.8,5.5
2020-08-05 10:59:38.0567,5.3,5.6
2020-08-05 10:59:38.0573,5.3,5.7
2020-08-05 10:59:38.0578,5.5,5.7
2020-08-05 10:59:38.0584,5.5,5.7
2020-08-05 10:59:38.0590,5.3,5.6
2020-08-05 10:59:38.0596,5.3,5.5
2020-08-05 10:59:38.0602,5.2,5.4
2020-08-05 10:59:38.0608,5,5.2
2020-08-05 10:59:38.0614,4.7,5.1
2020-08-05 10:59:38.0620,4.2,4.9
2020-08-05 10:59:38.0626,3.8,4.7
2020-08-05 10:59:38.0632,3.3,4.5
2020-08-05 10:59:38.0637,2.9,4.4
2020-08-05 10:59:38.0643,2.5,4
2020-08-05 10:59:38.0649,2.1,3.8
2020-08-05 10:59:38.0655,1.7,3.6
2020-08-05 10:59:38.0661,1.4,3.4
2020-08-05 10:59:38.0667,1.1,3.3
2020-08-05 10:59:38.0673,0.8,3.3
2020-08-05 10:59:38.0679,0.7,3.3
2020-08-05 10:59:38.0685,0.5,3.3
2020-08-05 10:59:38.0691,0.5,3.2
2020-08-05 10:59:38.0697,0.4,3.1
2020-08-05 10:59:38.0702,0.2,3.2
2020-08-05 10:59:38.0708,0.2,3.2
2020-08-05 10:59:38.0714,0.3,3.4
2020-08-05 10:59:38.0720,0.6,3.6
2020-08-05 10:59:38.0726,0.9,3.7
2020-08-05 10:59:38.0732,1.3,3.7
2020-08-05 10:59:38.0738,1.7,3.8
2020-08-05 10:59:38.0744,2,3.9
2020-08-05 10:59:38.0750,2.4,3.9
2020-08-05 10:59:38.0756,2.8,4.1
2020-08-05 10:59:38.0761,3.1,4.2
2020-08-05 10:59:38.0767,3.2,4.3
2020-08-05 10:59:38.0773,3.2,4.2
2020-08-05 10:59:38.0779,3.2,4.2
2020-08-05 10:59:38.0785,3.1,4.3
2020-08-05 10:59:38.0791,3,4.2
2020-08-05 10:59:38.0797,2.9,4.2
2020-08-05 10:59:38.0803,2.7,4.2
2020-08-05 10:59:38.0809,2.5,4
2020-08-05 10:59:38.0815,2.1,3.8
2020-08-05 10:59:38.0820,1.8,3.5
2020-08-05 10:59:38.0826,1.4,3.2
2020-08-05 10:59:38.0832,1.1,3
2020-08-05 10:59:38.0838,0.8,2.8
2020-08-05 10:59:38.0844,0.5,2.6
2020-08-05 10:59:38.0850,0.2,2.4
2020-08-05 10:59:38.0856,-0.1,2.2
2020-08-05 10:59:38.0862,-0.5,2.1
2020-08-05 10:59:38.0868,-0.7,2.1
2020-08-05 10:59:38.0874,-0.9,2.1
2020-08-05 10:59:38.0880,-1,2.1
2020-08-05 10:59:38.0885,-1.1,2.2
2020-08-05 10:59:38.0891,-1,2.3
2020-08-05 10:59:38.0897,-1,2.4
2020-08-05 10:59:38.0903,-0.8,2.6
2020-08-05 10:59:38.0909,-0.8,2.8
2020-08-05 10:59:38.0915,-0.6,3
2020-08-05 10:59:38.0921,-0.2,3.3
2020-08-05 10:59:38.0927,0,3.4
2020-08-05 10:59:38.0933,0.4,3.5
2020-08-05 10:59:38.0939,0.7,3.6
2020-08-05 10:59:38.0944,0.9,3.6
2020-08-05 10:59:38.0950,1.1,3.7
2020-08-05 10:59:38.0956,1.4,3.7
2020-08-05 10:59:38.0962,1.5,3.7
2020-08-05 10:59:38.0968,1.6,3.7
2020-08-05 10:59:38.0974,1.6,3.7
2020-08-05 10:59:38.0980,1.5,3.4
2020-08-05 10:59:38.0986,1.5,3.4
2020-08-05 10:59:38.0992,1.3,3.2
2020-08-05 10:59:38.0998,1.2,3.1
2020-08-05 10:59:38.1003,1.2,3.1
2020-08-05 10:59:38.1009,1.1,3.1
2020-08-05 10:59:38.1015,0.9,3
2020-08-05 10:59:38.1021,0.6,2.9
2020-08-05 10:59:38.1027,0.2,2.8
2020-08-05 10:59:38.1033,0,2.6
2020-08-05 10:59:38.1039,-0.3,2.3
2020-08-05 10:59:38.1045,-0.7,2.1
2020-08-05 10:59:38.1051,-1.1,1.9
2020-08-05 10:59:38.1057,-1.6,1.6
2020-08-05 10:59:38.1062,-1.8,1.5
2020-08-05 10:59:38.1068,-2,1.5
2020-08-05 10:59:38.1074,-2.1,1.4
2020-08-05 10:59:38.1080,-2.1,1.4
2020-08-05 10:59:38.1086,-2.1,1.4
2020-08-05 10:59:38.1092,-2.1,1.3
2020-08-05 10:59:38.1098,-2,1.3
2020-08-05 10:59:38.1104,-1.9,1.3
2020-08-05 10:59:38.1110,-1.8,1.4
2020-08-05 10:59:38.1116,-1.5,1.7
