TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2021-09-15 10:39:29.0000,0,0,2021-09-15 10:41:42.0000,0,0,2021-09-15 10:43:59.0000,0,0
2021-09-15 10:39:29.0006,-0.2,0,2021-09-15 10:41:42.0006,0,-0.1,2021-09-15 10:43:59.0006,-0.1,-0.3
2021-09-15 10:39:29.0012,-0.4,0,2021-09-15 10:41:42.0012,-0.3,-0.3,2021-09-15 10:43:59.0012,-0.1,-0.3
2021-09-15 10:39:29.0018,-0.5,0.2,2021-09-15 10:41:42.0018,-0.4,-0.4,2021-09-15 10:43:59.0018,0,-0.2
2021-09-15 10:39:29.0024,-0.5,0.4,2021-09-15 10:41:42.0024,-0.4,-0.3,2021-09-15 10:43:59.0024,0,0
2021-09-15 10:39:29.0030,-0.6,0.4,2021-09-15 10:41:42.0030,-0.4,-0.3,2021-09-15 10:43:59.0030,0.1,0
2021-09-15 10:39:29.0035,-0.5,0.5,2021-09-15 10:41:42.0035,-0.3,-0.1,2021-09-15 10:43:59.0035,0.2,0.1
2021-09-15 10:39:29.0041,-0.3,0.6,2021-09-15 10:41:42.0041,-0.1,0,2021-09-15 10:43:59.0041,0.4,0.4
2021-09-15 10:39:29.0047,-0.1,0.7,2021-09-15 10:41:42.0047,0,0,2021-09-15 10:43:59.0047,0.6,0.5
2021-09-15 10:39:29.0053,0,0.8,2021-09-15 10:41:42.0053,0,0.1,2021-09-15 10:43:59.0053,0.7,0.6
2021-09-15 10:39:29.0059,0,0.9,2021-09-15 10:41:42.0059,0.3,0.2,2021-09-15 10:43:59.0059,0.7,0.6
2021-09-15 10:39:29.0065,0.1,1,2021-09-15 10:41:42.0065,0.6,0.2,2021-09-15 10:43:59.0065,0.7,0.7
2021-09-15 10:39:29.0071,0.1,1.2,2021-09-15 10:41:42.0071,0.9,0.3,2021-09-15 10:43:59.0071,0.8,0.7
2021-09-15 10:39:29.0077,0.1,1.4,2021-09-15 10:41:42.0077,1.1,0.3,2021-09-15 10:43:59.0077,0.8,0.6
2021-09-15 10:39:29.0083,0,1.5,2021-09-15 10:41:42.0083,1.2,0.3,2021-09-15 10:43:59.0083,0.7,0.5
2021-09-15 10:39:29.0089,-0.1,1.4,2021-09-15 10:41:42.0089,1.2,0.2,2021-09-15 10:43:59.0089,0.5,0.3
2021-09-15 10:39:29.0094,-0.5,1.4,2021-09-15 10:41:42.0094,0.9,0.1,2021-09-15 10:43:59.0094,0.2,0.1
2021-09-15 10:39:29.0100,-0.6,1.2,2021-09-15 10:41:42.0100,0.9,0.1,2021-09-15 10:43:59.0100,0.1,0.1
2021-09-15 10:39:29.0106,-0.6,1,2021-09-15 10:41:42.0106,0.8,0.2,2021-09-15 10:43:59.0106,0.1,0
2021-09-15 10:39:29.0112,-0.6,0.9,2021-09-15 10:41:42.0112,0.8,0.2,2021-09-15 10:43:59.0112,0,-0.1
2021-09-15 10:39:29.0118,-0.6,0.6,2021-09-15 10:41:42.0118,0.8,0.3,2021-09-15 10:43:59.0118,0,-0.1
2021-09-15 10:39:29.0124,-0.5,0.4,2021-09-15 10:41:42.0124,0.7,0.3,2021-09-15 10:43:59.0124,-0.1,0
2021-09-15 10:39:29.0130,-0.4,0.2,2021-09-15 10:41:42.0130,0.6,0.2,2021-09-15 10:43:59.0130,-0.1,0.1
2021-09-15 10:39:29.0136,-0.2,0.1,2021-09-15 10:41:42.0136,0.6,0.2,2021-09-15 10:43:59.0136,0,0.2
2021-09-15 10:39:29.0142,-0.2,0,2021-09-15 10:41:42.0142,0.5,0.2,2021-09-15 10:43:59.0142,0,0.3
2021-09-15 10:39:29.0148,-0.1,0,2021-09-15 10:41:42.0148,0.5,0.3,2021-09-15 10:43:59.0148,0,0.4
2021-09-15 10:39:29.0153,0,0,2021-09-15 10:41:42.0153,0.5,0.2,2021-09-15 10:43:59.0153,0,0.7
2021-09-15 10:39:29.0159,0,0,2021-09-15 10:41:42.0159,0.5,0.1,2021-09-15 10:43:59.0159,0,0.8
2021-09-15 10:39:29.0165,0.2,0,2021-09-15 10:41:42.0165,0.5,0,2021-09-15 10:43:59.0165,0.1,1
2021-09-15 10:39:29.0171,0.2,0,2021-09-15 10:41:42.0171,0.5,-0.1,2021-09-15 10:43:59.0171,0,0.9
2021-09-15 10:39:29.0177,0.2,0,2021-09-15 10:41:42.0177,0.3,-0.5,2021-09-15 10:43:59.0177,-0.4,0.7
2021-09-15 10:39:29.0183,0.3,0,2021-09-15 10:41:42.0183,0.4,-0.6,2021-09-15 10:43:59.0183,-0.5,0.7
2021-09-15 10:39:29.0189,0.3,0,2021-09-15 10:41:42.0189,0.5,-0.8,2021-09-15 10:43:59.0189,-0.6,0.6
2021-09-15 10:39:29.0195,0.3,0,2021-09-15 10:41:42.0195,0.8,-0.9,2021-09-15 10:43:59.0195,-0.5,0.5
2021-09-15 10:39:29.0201,0.3,-0.1,2021-09-15 10:41:42.0201,1,-1,2021-09-15 10:43:59.0201,-0.5,0.3
2021-09-15 10:39:29.0207,0.2,-0.1,2021-09-15 10:41:42.0207,1.1,-1,2021-09-15 10:43:59.0207,-0.3,0.2
2021-09-15 10:39:29.0212,0.1,0,2021-09-15 10:41:42.0212,1.2,-1,2021-09-15 10:43:59.0212,-0.1,0.1
2021-09-15 10:39:29.0218,0.2,0,2021-09-15 10:41:42.0218,1.3,-1,2021-09-15 10:43:59.0218,0,0.1
2021-09-15 10:39:29.0224,0.2,0,2021-09-15 10:41:42.0224,1.4,-1,2021-09-15 10:43:59.0224,0,0.2
2021-09-15 10:39:29.0230,0.2,0,2021-09-15 10:41:42.0230,1.6,-1,2021-09-15 10:43:59.0230,0,0.2
2021-09-15 10:39:29.0236,0.3,0,2021-09-15 10:41:42.0236,1.8,-1.1,2021-09-15 10:43:59.0236,0,0.2
2021-09-15 10:39:29.0242,0.5,0,2021-09-15 10:41:42.0242,1.8,-1,2021-09-15 10:43:59.0242,0,0.3
2021-09-15 10:39:29.0248,0.6,0,2021-09-15 10:41:42.0248,1.8,-0.9,2021-09-15 10:43:59.0248,0.2,0.3
2021-09-15 10:39:29.0254,0.7,-0.1,2021-09-15 10:41:42.0254,1.7,-0.8,2021-09-15 10:43:59.0254,0.1,0.2
2021-09-15 10:39:29.0260,0.4,-0.1,2021-09-15 10:41:42.0260,1.5,-0.7,2021-09-15 10:43:59.0260,-0.1,0.1
2021-09-15 10:39:29.0266,0.3,-0.2,2021-09-15 10:41:42.0266,1.3,-0.4,2021-09-15 10:43:59.0266,-0.3,0.1
2021-09-15 10:39:29.0272,0.4,-0.2,2021-09-15 10:41:42.0272,1.3,-0.1,2021-09-15 10:43:59.0272,-0.3,0.2
2021-09-15 10:39:29.0277,0.4,-0.1,2021-09-15 10:41:42.0277,1.3,0,2021-09-15 10:43:59.0277,-0.3,0.2
2021-09-15 10:39:29.0283,0.5,-0.1,2021-09-15 10:41:42.0283,1.3,0.2,2021-09-15 10:43:59.0283,-0.3,0.2
2021-09-15 10:39:29.0289,0.5,-0.1,2021-09-15 10:41:42.0289,1.4,0.3,2021-09-15 10:43:59.0289,-0.4,0.1
2021-09-15 10:39:29.0295,0.7,-0.1,2021-09-15 10:41:42.0295,1.5,0.4,2021-09-15 10:43:59.0295,-0.4,0.1
2021-09-15 10:39:29.0301,0.7,-0.1,2021-09-15 10:41:42.0301,1.5,0.6,2021-09-15 10:43:59.0301,-0.4,0.2
2021-09-15 10:39:29.0307,0.7,-0.1,2021-09-15 10:41:42.0307,1.6,0.8,2021-09-15 10:43:59.0307,-0.5,0.2
2021-09-15 10:39:29.0313,0.6,-0.4,2021-09-15 10:41:42.0313,1.7,0.8,2021-09-15 10:43:59.0313,-0.5,0.2
2021-09-15 10:39:29.0319,0.5,-0.7,2021-09-15 10:41:42.0319,1.9,0.9,2021-09-15 10:43:59.0319,-0.5,0.2
2021-09-15 10:39:29.0325,0.5,-0.9,2021-09-15 10:41:42.0325,1.8,1,2021-09-15 10:43:59.0325,-0.5,0.2
2021-09-15 10:39:29.0331,0.5,-1.1,2021-09-15 10:41:42.0331,1.9,1,2021-09-15 10:43:59.0331,-0.5,0.3
2021-09-15 10:39:29.0336,0.5,-1.4,2021-09-15 10:41:42.0336,1.7,0.9,2021-09-15 10:43:59.0336,-0.5,0
2021-09-15 10:39:29.0342,0.1,-1.7,2021-09-15 10:41:42.0342,1.5,0.8,2021-09-15 10:43:59.0342,-0.9,0
2021-09-15 10:39:29.0348,0,-1.7,2021-09-15 10:41:42.0348,1.3,0.6,2021-09-15 10:43:59.0348,-1.1,-0.1
2021-09-15 10:39:29.0354,0,-1.5,2021-09-15 10:41:42.0354,1.1,0.6,2021-09-15 10:43:59.0354,-1.2,0
2021-09-15 10:39:29.0360,0,-1.3,2021-09-15 10:41:42.0360,1,0.6,2021-09-15 10:43:59.0360,-1,0
2021-09-15 10:39:29.0366,0,-1.1,2021-09-15 10:41:42.0366,0.8,0.5,2021-09-15 10:43:59.0366,-1,0
2021-09-15 10:39:29.0372,0.1,-0.8,2021-09-15 10:41:42.0372,0.7,0.5,2021-09-15 10:43:59.0372,-0.9,0
2021-09-15 10:39:29.0378,0.2,-0.6,2021-09-15 10:41:42.0378,0.6,0.6,2021-09-15 10:43:59.0378,-0.8,0
2021-09-15 10:39:29.0384,0.3,-0.5,2021-09-15 10:41:42.0384,0.6,0.7,2021-09-15 10:43:59.0384,-0.7,0
