TIME_1,RE_1,LE_1
2022-01-05 12:16:56.0000,0,0
2022-01-05 12:16:56.0006,0.1,-0.6
2022-01-05 12:16:56.0012,0.3,-0.5
2022-01-05 12:16:56.0018,0.4,-0.6
2022-01-05 12:16:56.0024,0.5,-0.8
2022-01-05 12:16:56.0030,0.7,-1
2022-01-05 12:16:56.0035,0.8,-1.1
2022-01-05 12:16:56.0041,0.7,-1.4
2022-01-05 12:16:56.0047,0.8,-1.9
2022-01-05 12:16:56.0053,0.8,-2.3
2022-01-05 12:16:56.0059,0.7,-2.5
2022-01-05 12:16:56.0065,0.8,-2.6
2022-01-05 12:16:56.0071,0.9,-2.6
2022-01-05 12:16:56.0077,1.1,-2.6
2022-01-05 12:16:56.0083,1,-2.4
2022-01-05 12:16:56.0089,1.1,-2.6
2022-01-05 12:16:56.0094,1.2,-2.6
2022-01-05 12:16:56.0100,1.3,-2.6
2022-01-05 12:16:56.0106,1.3,-2.5
2022-01-05 12:16:56.0112,1.4,-2.4
2022-01-05 12:16:56.0118,1.5,-2.1
2022-01-05 12:16:56.0124,1.5,-2.1
2022-01-05 12:16:56.0130,1.5,-1.8
2022-01-05 12:16:56.0136,1.8,-1.6
2022-01-05 12:16:56.0142,1.8,-1.5
2022-01-05 12:16:56.0148,1.9,-1.3
2022-01-05 12:16:56.0153,2.1,-1.3
2022-01-05 12:16:56.0159,2.2,-1.3
2022-01-05 12:16:56.0165,2.3,-1.3
2022-01-05 12:16:56.0171,2.4,-1.5
2022-01-05 12:16:56.0177,2.4,-1.5
2022-01-05 12:16:56.0183,2.5,-1.4
2022-01-05 12:16:56.0189,2.6,-1.1
2022-01-05 12:16:56.0195,2.6,-1.2
2022-01-05 12:16:56.0201,2.8,-0.9
2022-01-05 12:16:56.0207,2.8,-1.1
2022-01-05 12:16:56.0212,3,-1.3
2022-01-05 12:16:56.0218,3.1,-1.6
2022-01-05 12:16:56.0224,3.5,-1.9
2022-01-05 12:16:56.0230,3.5,-2.1
2022-01-05 12:16:56.0236,3.6,-2.1
2022-01-05 12:16:56.0242,3.5,-2.4
2022-01-05 12:16:56.0248,3.5,-2.7
2022-01-05 12:16:56.0254,3.5,-3.2
2022-01-05 12:16:56.0260,3.4,-3.6
2022-01-05 12:16:56.0266,3.5,-3.6
2022-01-05 12:16:56.0272,3.6,-3.8
2022-01-05 12:16:56.0277,3.6,-3.7
2022-01-05 12:16:56.0283,3.6,-3.4
2022-01-05 12:16:56.0289,3.6,-3
2022-01-05 12:16:56.0295,3.6,-2.9
2022-01-05 12:16:56.0301,3.6,-2.9
2022-01-05 12:16:56.0307,3.7,-3
2022-01-05 12:16:56.0313,3.7,-3.1
2022-01-05 12:16:56.0319,3.9,-2.8
2022-01-05 12:16:56.0325,3.9,-2.7
2022-01-05 12:16:56.0331,4,-2.6
2022-01-05 12:16:56.0336,3.9,-2.5
2022-01-05 12:16:56.0342,4,-2.4
2022-01-05 12:16:56.0348,4.2,-2.1
2022-01-05 12:16:56.0354,4.4,-1.9
2022-01-05 12:16:56.0360,4.7,-1.6
2022-01-05 12:16:56.0366,4.8,-1.6
2022-01-05 12:16:56.0372,4.7,-1.4
2022-01-05 12:16:56.0378,4.9,-0.9
2022-01-05 12:16:56.0384,5,-0.6
2022-01-05 12:16:56.0390,5,-0.1
2022-01-05 12:16:56.0395,5,0.2
2022-01-05 12:16:56.0401,5,0.7
2022-01-05 12:16:56.0407,5.2,1.1
2022-01-05 12:16:56.0413,5.4,1.1
2022-01-05 12:16:56.0419,5.4,0.9
2022-01-05 12:16:56.0425,5.5,0.6
2022-01-05 12:16:56.0431,5.7,0.6
2022-01-05 12:16:56.0437,5.6,0.5
2022-01-05 12:16:56.0443,5.7,0.6
2022-01-05 12:16:56.0449,5.6,0.7
2022-01-05 12:16:56.0455,5.7,0.7
2022-01-05 12:16:56.0460,5.6,0.8
2022-01-05 12:16:56.0466,5.8,1.1
2022-01-05 12:16:56.0472,5.5,0.9
2022-01-05 12:16:56.0478,5.7,0.6
2022-01-05 12:16:56.0484,5.5,0.7
2022-01-05 12:16:56.0490,5.7,0.7
2022-01-05 12:16:56.0496,5.7,0.8
2022-01-05 12:16:56.0502,5.6,0.8
2022-01-05 12:16:56.0508,5.7,0.3
2022-01-05 12:16:56.0514,5.8,0.2
2022-01-05 12:16:56.0519,5.9,0.3
2022-01-05 12:16:56.0525,6,0.6
2022-01-05 12:16:56.0531,6,0.7
2022-01-05 12:16:56.0537,6.2,0.9
2022-01-05 12:16:56.0543,6.3,1.1
2022-01-05 12:16:56.0549,6.4,1.5
2022-01-05 12:16:56.0555,6.5,1.7
2022-01-05 12:16:56.0561,6.6,1.8
2022-01-05 12:16:56.0567,6.6,1.8
2022-01-05 12:16:56.0573,6.5,1.9
2022-01-05 12:16:56.0578,6.8,2.1
2022-01-05 12:16:56.0584,6.7,2.1
2022-01-05 12:16:56.0590,6.7,1.9
2022-01-05 12:16:56.0596,6.8,1.6
2022-01-05 12:16:56.0602,6.9,1.5
2022-01-05 12:16:56.0608,6.9,1.2
2022-01-05 12:16:56.0614,7,0.7
2022-01-05 12:16:56.0620,7.1,0.3
2022-01-05 12:16:56.0626,7.1,0
2022-01-05 12:16:56.0632,7.1,-0.3
2022-01-05 12:16:56.0637,7.1,-0.8
2022-01-05 12:16:56.0643,7.3,-1.3
2022-01-05 12:16:56.0649,7.3,-1.5
2022-01-05 12:16:56.0655,7.3,-1.6
2022-01-05 12:16:56.0661,7.3,-1.8
2022-01-05 12:16:56.0667,7.2,-1.9
2022-01-05 12:16:56.0673,7.3,-2.4
2022-01-05 12:16:56.0679,7.3,-2.9
2022-01-05 12:16:56.0685,7.5,-3.1
2022-01-05 12:16:56.0691,7.5,-3.4
2022-01-05 12:16:56.0697,7.6,-3.4
2022-01-05 12:16:56.0702,7.9,-3.6
2022-01-05 12:16:56.0708,7.8,-3.8
2022-01-05 12:16:56.0714,7.8,-3.6
2022-01-05 12:16:56.0720,7.9,-3.2
2022-01-05 12:16:56.0726,7.9,-3
2022-01-05 12:16:56.0732,8,-2.8
2022-01-05 12:16:56.0738,8.1,-2.3
2022-01-05 12:16:56.0744,8.2,-2.1
2022-01-05 12:16:56.0750,8.2,-2.1
2022-01-05 12:16:56.0756,8.4,-2.1
2022-01-05 12:16:56.0761,8.4,-2.3
2022-01-05 12:16:56.0767,8.4,-2.6
2022-01-05 12:16:56.0773,8.4,-2.5
2022-01-05 12:16:56.0779,8.6,-2.6
2022-01-05 12:16:56.0785,8.5,-2.7
2022-01-05 12:16:56.0791,8.6,-3
2022-01-05 12:16:56.0797,8.7,-3.1
2022-01-05 12:16:56.0803,8.7,-3.1
2022-01-05 12:16:56.0809,8.7,-3.3
2022-01-05 12:16:56.0815,8.8,-3.5
2022-01-05 12:16:56.0820,8.8,-3.7
2022-01-05 12:16:56.0826,8.9,-3.7
2022-01-05 12:16:56.0832,8.8,-3.8
2022-01-05 12:16:56.0838,8.9,-4.1
2022-01-05 12:16:56.0844,9,-4.7
2022-01-05 12:16:56.0850,8.9,-5
2022-01-05 12:16:56.0856,9.1,-5.4
2022-01-05 12:16:56.0862,9.1,-5.7
2022-01-05 12:16:56.0868,9.1,-5.7
2022-01-05 12:16:56.0874,9,-6.1
2022-01-05 12:16:56.0880,9.2,-6.3
2022-01-05 12:16:56.0885,9.1,-6.1
2022-01-05 12:16:56.0891,9.3,-6.2
2022-01-05 12:16:56.0897,9.3,-6.1
2022-01-05 12:16:56.0903,9.3,-5.8
2022-01-05 12:16:56.0909,9.4,-5.4
2022-01-05 12:16:56.0915,9.5,-5.1
2022-01-05 12:16:56.0921,9.6,-5
2022-01-05 12:16:56.0927,9.8,-4.9
2022-01-05 12:16:56.0933,9.8,-4.9
2022-01-05 12:16:56.0939,9.9,-4.7
2022-01-05 12:16:56.0944,10.2,-4.2
2022-01-05 12:16:56.0950,10.3,-3.9
2022-01-05 12:16:56.0956,10.2,-3.8
2022-01-05 12:16:56.0962,10.3,-3.8
2022-01-05 12:16:56.0968,10.3,-3.8
2022-01-05 12:16:56.0974,10.3,-3.8
2022-01-05 12:16:56.0980,10.3,-3.8
2022-01-05 12:16:56.0986,10.3,-3.8
2022-01-05 12:16:56.0992,10.3,-3.9
2022-01-05 12:16:56.0998,10.4,-4.1
2022-01-05 12:16:56.1003,10.4,-4.3
2022-01-05 12:16:56.1009,10.4,-4.9
2022-01-05 12:16:56.1015,10.4,-5
2022-01-05 12:16:56.1021,10.3,-5.1
2022-01-05 12:16:56.1027,10.4,-5.2
2022-01-05 12:16:56.1033,10.4,-5.1
2022-01-05 12:16:56.1039,10.3,-5.3
2022-01-05 12:16:56.1045,10.4,-5.4
2022-01-05 12:16:56.1051,10.4,-5.6
2022-01-05 12:16:56.1057,10.4,-5.8
2022-01-05 12:16:56.1062,10.6,-5.6
2022-01-05 12:16:56.1068,10.5,-5.5
2022-01-05 12:16:56.1074,10.7,-5.8
2022-01-05 12:16:56.1080,10.6,-5.9
2022-01-05 12:16:56.1086,10.8,-6
2022-01-05 12:16:56.1092,10.9,-5.9
2022-01-05 12:16:56.1098,10.9,-5.8
2022-01-05 12:16:56.1104,10.9,-5.8
2022-01-05 12:16:56.1110,10.8,-5.6
2022-01-05 12:16:56.1116,10.9,-5.2
2022-01-05 12:16:56.1122,11.1,-4.9
2022-01-05 12:16:56.1127,11.2,-4.7
2022-01-05 12:16:56.1133,11.2,-4.5
2022-01-05 12:16:56.1139,11.3,-4.4
2022-01-05 12:16:56.1145,11.5,-4.3
2022-01-05 12:16:56.1151,11.5,-3.9
2022-01-05 12:16:56.1157,11.5,-4
2022-01-05 12:16:56.1163,11.7,-4.2
2022-01-05 12:16:56.1169,11.7,-4.4
2022-01-05 12:16:56.1175,11.7,-4.6
2022-01-05 12:16:56.1181,11.6,-4.5
2022-01-05 12:16:56.1186,11.5,-4.7
2022-01-05 12:16:56.1192,11.6,-4.7
2022-01-05 12:16:56.1198,11.7,-4.7
2022-01-05 12:16:56.1204,11.7,-4.7
2022-01-05 12:16:56.1210,11.7,-4.5
2022-01-05 12:16:56.1216,11.8,-4.8
2022-01-05 12:16:56.1222,11.7,-4.8
2022-01-05 12:16:56.1228,11.7,-5.1
2022-01-05 12:16:56.1234,11.7,-5.1
2022-01-05 12:16:56.1240,11.7,-5.2
2022-01-05 12:16:56.1245,11.7,-5.4
2022-01-05 12:16:56.1251,11.8,-5.6
2022-01-05 12:16:56.1257,11.7,-5.6
2022-01-05 12:16:56.1263,11.9,-5.6
2022-01-05 12:16:56.1269,11.9,-5.9
2022-01-05 12:16:56.1275,12,-5.9
2022-01-05 12:16:56.1281,11.9,-6
2022-01-05 12:16:56.1287,12,-5.9
2022-01-05 12:16:56.1293,12,-5.8
2022-01-05 12:16:56.1299,12,-5.6
2022-01-05 12:16:56.1305,12.2,-5.3
2022-01-05 12:16:56.1310,12.3,-5.1
2022-01-05 12:16:56.1316,12.3,-4.9
2022-01-05 12:16:56.1322,12.3,-4.6
2022-01-05 12:16:56.1328,12.4,-4.6
2022-01-05 12:16:56.1334,12.6,-4.8
2022-01-05 12:16:56.1340,12.7,-5.1
2022-01-05 12:16:56.1346,12.7,-5.2
