TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2004-05-12 12:41:04.0000,0,0,2004-05-12 12:44:57.0000,0,0
2004-05-12 12:41:04.0006,0,-0.1,2004-05-12 12:44:57.0006,0,0.1
2004-05-12 12:41:04.0012,0,-0.1,2004-05-12 12:44:57.0012,0,0
2004-05-12 12:41:04.0018,0,0,2004-05-12 12:44:57.0018,0,0.1
2004-05-12 12:41:04.0024,0.1,0,2004-05-12 12:44:57.0024,0,0.2
2004-05-12 12:41:04.0030,0.2,0.1,2004-05-12 12:44:57.0030,0.1,0.3
2004-05-12 12:41:04.0035,0.5,0.2,2004-05-12 12:44:57.0035,0.1,0.4
2004-05-12 12:41:04.0041,0.8,0.1,2004-05-12 12:44:57.0041,0.1,0.5
2004-05-12 12:41:04.0047,0.9,0.2,2004-05-12 12:44:57.0047,0.1,0.6
2004-05-12 12:41:04.0053,0.9,0.1,2004-05-12 12:44:57.0053,0,0.5
2004-05-12 12:41:04.0059,1.1,0.1,2004-05-12 12:44:57.0059,0,0.4
2004-05-12 12:41:04.0065,1.2,0,2004-05-12 12:44:57.0065,0,0.3
2004-05-12 12:41:04.0071,1.3,0,2004-05-12 12:44:57.0071,0,0.2
2004-05-12 12:41:04.0077,1.3,0,2004-05-12 12:44:57.0077,0,0
2004-05-12 12:41:04.0083,1.3,0.2,2004-05-12 12:44:57.0083,0,0
2004-05-12 12:41:04.0089,1.4,0.2,2004-05-12 12:44:57.0089,0,-0.1
2004-05-12 12:41:04.0094,1.5,0.2,2004-05-12 12:44:57.0094,-0.1,-0.3
2004-05-12 12:41:04.0100,1.5,0.2,2004-05-12 12:44:57.0100,-0.2,-0.3
2004-05-12 12:41:04.0106,1.7,0.2,2004-05-12 12:44:57.0106,-0.2,-0.3
2004-05-12 12:41:04.0112,1.7,0.4,2004-05-12 12:44:57.0112,-0.3,-0.1
2004-05-12 12:41:04.0118,1.8,0.5,2004-05-12 12:44:57.0118,-0.4,0
2004-05-12 12:41:04.0124,1.8,0.4,2004-05-12 12:44:57.0124,-0.3,0
