TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-07-10 11:13:46.0000,0,0,2014-07-10 11:15:42.0000,0,0,2014-07-10 11:17:25.0000,0,0
2014-07-10 11:13:46.0006,0,0,2014-07-10 11:15:42.0006,0,0,2014-07-10 11:17:25.0006,0,0
2014-07-10 11:13:46.0012,0,0.2,2014-07-10 11:15:42.0012,0,0,2014-07-10 11:17:25.0012,0,0
2014-07-10 11:13:46.0018,0.2,0.6,2014-07-10 11:15:42.0018,-0.1,0.1,2014-07-10 11:17:25.0018,-0.1,0.2
2014-07-10 11:13:46.0024,0.6,1.1,2014-07-10 11:15:42.0024,0,0.3,2014-07-10 11:17:25.0024,0,0.3
2014-07-10 11:13:46.0030,0.9,1.3,2014-07-10 11:15:42.0030,0.1,0.5,2014-07-10 11:17:25.0030,0,0.5
2014-07-10 11:13:46.0035,0.8,1.4,2014-07-10 11:15:42.0035,0.3,0.6,2014-07-10 11:17:25.0035,0.1,0.8
2014-07-10 11:13:46.0041,0.7,1.5,2014-07-10 11:15:42.0041,0.4,0.8,2014-07-10 11:17:25.0041,0.3,1
2014-07-10 11:13:46.0047,0.6,1.5,2014-07-10 11:15:42.0047,0.7,0.9,2014-07-10 11:17:25.0047,0.3,1.2
2014-07-10 11:13:46.0053,0.4,1.5,2014-07-10 11:15:42.0053,0.8,1,2014-07-10 11:17:25.0053,0.3,1.2
2014-07-10 11:13:46.0059,0.3,1.4,2014-07-10 11:15:42.0059,0.9,1.1,2014-07-10 11:17:25.0059,0.2,1.2
2014-07-10 11:13:46.0065,0.3,1.5,2014-07-10 11:15:42.0065,0.9,1.1,2014-07-10 11:17:25.0065,0.2,1.1
2014-07-10 11:13:46.0071,0.2,1.4,2014-07-10 11:15:42.0071,0.8,1.2,2014-07-10 11:17:25.0071,0.3,1.1
2014-07-10 11:13:46.0077,0.3,1.5,2014-07-10 11:15:42.0077,0.9,1.2,2014-07-10 11:17:25.0077,0.4,1.1
2014-07-10 11:13:46.0083,0.2,1.3,2014-07-10 11:15:42.0083,1,1.2,2014-07-10 11:17:25.0083,0.4,0.9
2014-07-10 11:13:46.0089,0,1.2,2014-07-10 11:15:42.0089,0.9,1.1,2014-07-10 11:17:25.0089,0.2,0.5
2014-07-10 11:13:46.0094,-0.1,1.1,2014-07-10 11:15:42.0094,0.7,1,2014-07-10 11:17:25.0094,0,0.3
2014-07-10 11:13:46.0100,-0.1,1.1,2014-07-10 11:15:42.0100,0.5,0.9,2014-07-10 11:17:25.0100,0,0.3
2014-07-10 11:13:46.0106,0,1.1,2014-07-10 11:15:42.0106,0.4,1,2014-07-10 11:17:25.0106,-0.1,0.2
2014-07-10 11:13:46.0112,0.2,1.1,2014-07-10 11:15:42.0112,0.2,1,2014-07-10 11:17:25.0112,-0.1,0.2
2014-07-10 11:13:46.0118,0.4,1,2014-07-10 11:15:42.0118,0.2,1.1,2014-07-10 11:17:25.0118,-0.1,0.1
2014-07-10 11:13:46.0124,0.7,1.1,2014-07-10 11:15:42.0124,0.3,1.1,2014-07-10 11:17:25.0124,0,0.3
2014-07-10 11:13:46.0130,1,1.2,2014-07-10 11:15:42.0130,0.2,1.2,2014-07-10 11:17:25.0130,0.1,0.5
2014-07-10 11:13:46.0136,1.3,1.3,2014-07-10 11:15:42.0136,0.3,1.3,2014-07-10 11:17:25.0136,0.1,0.6
2014-07-10 11:13:46.0142,1.5,1.4,2014-07-10 11:15:42.0142,0.5,1.4,2014-07-10 11:17:25.0142,0.2,0.5
2014-07-10 11:13:46.0148,1.5,1.4,2014-07-10 11:15:42.0148,0.3,1.4,2014-07-10 11:17:25.0148,0.3,0.5
2014-07-10 11:13:46.0153,1.5,1.2,2014-07-10 11:15:42.0153,0.3,1.3,2014-07-10 11:17:25.0153,0.6,0.4
2014-07-10 11:13:46.0159,1.5,1.1,2014-07-10 11:15:42.0159,0.3,1.3,2014-07-10 11:17:25.0159,1,0.4
2014-07-10 11:13:46.0165,1.3,1,2014-07-10 11:15:42.0165,0.3,1.4,2014-07-10 11:17:25.0165,1.1,0.3
2014-07-10 11:13:46.0171,1.2,0.8,2014-07-10 11:15:42.0171,0,1.1,2014-07-10 11:17:25.0171,1.1,0.1
2014-07-10 11:13:46.0177,0.8,0.7,2014-07-10 11:15:42.0177,-0.1,0.9,2014-07-10 11:17:25.0177,0.7,0
2014-07-10 11:13:46.0183,0.5,0.8,2014-07-10 11:15:42.0183,-0.2,0.8,2014-07-10 11:17:25.0183,0.6,-0.1
2014-07-10 11:13:46.0189,0.1,0.8,2014-07-10 11:15:42.0189,-0.1,0.8,2014-07-10 11:17:25.0189,0.4,0
2014-07-10 11:13:46.0195,-0.1,0.9,2014-07-10 11:15:42.0195,0,0.8,2014-07-10 11:17:25.0195,0.2,0
2014-07-10 11:13:46.0201,-0.5,0.8,2014-07-10 11:15:42.0201,0.2,0.8,2014-07-10 11:17:25.0201,0.1,0.1
2014-07-10 11:13:46.0207,-0.7,0.9,2014-07-10 11:15:42.0207,0.4,0.9,2014-07-10 11:17:25.0207,0,0.3
2014-07-10 11:13:46.0212,-0.7,1.2,2014-07-10 11:15:42.0212,0.5,0.8,2014-07-10 11:17:25.0212,0.1,0.5
2014-07-10 11:13:46.0218,-0.6,1.2,2014-07-10 11:15:42.0218,0.5,0.9,2014-07-10 11:17:25.0218,0.1,0.5
2014-07-10 11:13:46.0224,-0.5,1.2,2014-07-10 11:15:42.0224,0.6,0.9,2014-07-10 11:17:25.0224,0.1,0.5
2014-07-10 11:13:46.0230,-0.5,1.3,2014-07-10 11:15:42.0230,0.7,0.9,2014-07-10 11:17:25.0230,0.1,0.6
2014-07-10 11:13:46.0236,-0.5,1.3,2014-07-10 11:15:42.0236,0.7,0.8,2014-07-10 11:17:25.0236,0.3,0.6
2014-07-10 11:13:46.0242,-0.4,1.5,2014-07-10 11:15:42.0242,0.8,0.9,2014-07-10 11:17:25.0242,0.4,0.7
2014-07-10 11:13:46.0248,-0.2,1.7,2014-07-10 11:15:42.0248,0.9,0.9,2014-07-10 11:17:25.0248,0.7,0.6
2014-07-10 11:13:46.0254,-0.1,1.8,2014-07-10 11:15:42.0254,0.9,0.8,2014-07-10 11:17:25.0254,0.7,0.4
2014-07-10 11:13:46.0260,-0.3,1.8,2014-07-10 11:15:42.0260,0.8,0.6,2014-07-10 11:17:25.0260,0.4,0.2
2014-07-10 11:13:46.0266,-0.5,1.9,2014-07-10 11:15:42.0266,0.8,0.7,2014-07-10 11:17:25.0266,0.3,0.2
2014-07-10 11:13:46.0272,-0.7,1.8,2014-07-10 11:15:42.0272,0.8,0.7,2014-07-10 11:17:25.0272,0.1,0.3
2014-07-10 11:13:46.0277,-0.8,1.7,2014-07-10 11:15:42.0277,0.9,0.7,2014-07-10 11:17:25.0277,0,0.4
