TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2016-03-09 13:54:21.0000,0,0,2016-03-09 13:55:50.0000,0,0
2016-03-09 13:54:21.0006,0,0,2016-03-09 13:55:50.0006,-0.2,0.3
2016-03-09 13:54:21.0012,-0.2,0,2016-03-09 13:55:50.0012,-0.4,0.5
2016-03-09 13:54:21.0018,-0.1,0,2016-03-09 13:55:50.0018,-0.3,0.7
2016-03-09 13:54:21.0024,0,0.1,2016-03-09 13:55:50.0024,-0.2,0.8
2016-03-09 13:54:21.0030,0.1,0.1,2016-03-09 13:55:50.0030,-0.1,0.9
2016-03-09 13:54:21.0035,0.1,0.2,2016-03-09 13:55:50.0035,0,0.9
2016-03-09 13:54:21.0041,0,0.2,2016-03-09 13:55:50.0041,0.1,0.9
2016-03-09 13:54:21.0047,0.1,0.4,2016-03-09 13:55:50.0047,0.3,1
2016-03-09 13:54:21.0053,0,0.4,2016-03-09 13:55:50.0053,0.4,0.9
2016-03-09 13:54:21.0059,0.1,0.5,2016-03-09 13:55:50.0059,0.4,0.8
2016-03-09 13:54:21.0065,0.1,0.6,2016-03-09 13:55:50.0065,0.4,0.9
2016-03-09 13:54:21.0071,0,0.6,2016-03-09 13:55:50.0071,0.4,0.8
2016-03-09 13:54:21.0077,0,0.5,2016-03-09 13:55:50.0077,0.4,0.9
2016-03-09 13:54:21.0083,0,0.5,2016-03-09 13:55:50.0083,0.4,0.8
2016-03-09 13:54:21.0089,0,0.5,2016-03-09 13:55:50.0089,0.2,0.7
2016-03-09 13:54:21.0094,-0.2,0.5,2016-03-09 13:55:50.0094,0.1,0.7
2016-03-09 13:54:21.0100,-0.2,0.4,2016-03-09 13:55:50.0100,0,0.7
2016-03-09 13:54:21.0106,-0.3,0.4,2016-03-09 13:55:50.0106,0.2,0.7
2016-03-09 13:54:21.0112,-0.2,0.4,2016-03-09 13:55:50.0112,0.4,0.7
2016-03-09 13:54:21.0118,-0.2,0.4,2016-03-09 13:55:50.0118,0.4,0.7
2016-03-09 13:54:21.0124,-0.3,0.3,2016-03-09 13:55:50.0124,0.5,0.7
2016-03-09 13:54:21.0130,-0.3,0.5,2016-03-09 13:55:50.0130,0.6,0.8
2016-03-09 13:54:21.0136,-0.2,0.4,2016-03-09 13:55:50.0136,0.8,0.9
2016-03-09 13:54:21.0142,0,0.5,2016-03-09 13:55:50.0142,0.9,0.9
2016-03-09 13:54:21.0148,0.1,0.5,2016-03-09 13:55:50.0148,1,1
2016-03-09 13:54:21.0153,0.2,0.6,2016-03-09 13:55:50.0153,0.9,1
2016-03-09 13:54:21.0159,0.3,0.5,2016-03-09 13:55:50.0159,0.9,1.1
2016-03-09 13:54:21.0165,0.2,0.6,2016-03-09 13:55:50.0165,0.8,1.1
2016-03-09 13:54:21.0171,0.2,0.7,2016-03-09 13:55:50.0171,0.7,0.9
2016-03-09 13:54:21.0177,0.2,0.8,2016-03-09 13:55:50.0177,0.4,0.8
2016-03-09 13:54:21.0183,0,0.9,2016-03-09 13:55:50.0183,0.2,0.6
2016-03-09 13:54:21.0189,0.1,0.9,2016-03-09 13:55:50.0189,0.1,0.5
2016-03-09 13:54:21.0195,0.1,1,2016-03-09 13:55:50.0195,0.1,0.5
2016-03-09 13:54:21.0201,0.1,0.8,2016-03-09 13:55:50.0201,0.2,0.4
2016-03-09 13:54:21.0207,0,0.8,2016-03-09 13:55:50.0207,0,0.4
2016-03-09 13:54:21.0212,0.1,0.6,2016-03-09 13:55:50.0212,0,0.4
