TIME_1,RE_1,LE_1
2015-10-24 10:45:35.0000,0,0
2015-10-24 10:45:35.0006,0,-0.1
2015-10-24 10:45:35.0012,-0.3,-0.3
2015-10-24 10:45:35.0018,-0.5,-0.3
2015-10-24 10:45:35.0024,-0.4,-0.1
2015-10-24 10:45:35.0030,-0.3,0
2015-10-24 10:45:35.0035,-0.1,0.2
2015-10-24 10:45:35.0041,0,0.3
2015-10-24 10:45:35.0047,0,0.4
2015-10-24 10:45:35.0053,0,0.4
2015-10-24 10:45:35.0059,0,0.4
2015-10-24 10:45:35.0065,0.1,0.3
2015-10-24 10:45:35.0071,0.1,0.3
2015-10-24 10:45:35.0077,0,0.3
2015-10-24 10:45:35.0083,0.1,0.4
2015-10-24 10:45:35.0089,0.1,0.4
2015-10-24 10:45:35.0094,-0.1,0.2
2015-10-24 10:45:35.0100,-0.2,0.4
2015-10-24 10:45:35.0106,-0.1,0.5
2015-10-24 10:45:35.0112,0,0.7
2015-10-24 10:45:35.0118,0.1,0.7
2015-10-24 10:45:35.0124,0.3,0.7
2015-10-24 10:45:35.0130,0.3,0.6
2015-10-24 10:45:35.0136,0.4,0.6
2015-10-24 10:45:35.0142,0.5,0.6
2015-10-24 10:45:35.0148,0.6,0.6
2015-10-24 10:45:35.0153,0.6,0.6
2015-10-24 10:45:35.0159,0.5,0.4
2015-10-24 10:45:35.0165,0.5,0.3
2015-10-24 10:45:35.0171,0.5,0.1
2015-10-24 10:45:35.0177,0.1,0
2015-10-24 10:45:35.0183,0,0
2015-10-24 10:45:35.0189,0,-0.2
2015-10-24 10:45:35.0195,0,-0.2
2015-10-24 10:45:35.0201,-0.1,-0.2
2015-10-24 10:45:35.0207,-0.2,-0.2
2015-10-24 10:45:35.0212,-0.2,-0.2
2015-10-24 10:45:35.0218,-0.2,-0.1
2015-10-24 10:45:35.0224,-0.2,-0.1
2015-10-24 10:45:35.0230,-0.2,0
2015-10-24 10:45:35.0236,-0.2,-0.1
2015-10-24 10:45:35.0242,-0.4,-0.1
2015-10-24 10:45:35.0248,-0.5,-0.3
2015-10-24 10:45:35.0254,-0.5,-0.3
2015-10-24 10:45:35.0260,-0.7,-0.4
2015-10-24 10:45:35.0266,-0.9,-0.6
2015-10-24 10:45:35.0272,-1,-0.6
2015-10-24 10:45:35.0277,-1,-0.6
2015-10-24 10:45:35.0283,-1,-0.6
2015-10-24 10:45:35.0289,-0.9,-0.5
2015-10-24 10:45:35.0295,-0.8,-0.5
2015-10-24 10:45:35.0301,-0.7,-0.4
2015-10-24 10:45:35.0307,-0.6,-0.3
2015-10-24 10:45:35.0313,-0.4,0
2015-10-24 10:45:35.0319,-0.2,0.1
2015-10-24 10:45:35.0325,-0.1,0.2
2015-10-24 10:45:35.0331,0,0.3
2015-10-24 10:45:35.0336,0.1,0.6
2015-10-24 10:45:35.0342,0,0.6
2015-10-24 10:45:35.0348,0,0.7
2015-10-24 10:45:35.0354,0.1,0.8
2015-10-24 10:45:35.0360,0.3,1
2015-10-24 10:45:35.0366,0.6,1.2
2015-10-24 10:45:35.0372,1,1.5
