TIME_1,RE_1,LE_1
2003-11-07 12:37:45.0000,0,0
2003-11-07 12:37:45.0006,-0.1,0.3
2003-11-07 12:37:45.0012,-0.2,0.2
2003-11-07 12:37:45.0018,-0.1,0.3
2003-11-07 12:37:45.0024,0.1,0.3
2003-11-07 12:37:45.0030,0.1,0.3
2003-11-07 12:37:45.0035,0.1,0.1
2003-11-07 12:37:45.0041,0.1,0
2003-11-07 12:37:45.0047,0.1,0
2003-11-07 12:37:45.0053,0,-0.1
2003-11-07 12:37:45.0059,0,-0.2
2003-11-07 12:37:45.0065,-0.1,-0.2
2003-11-07 12:37:45.0071,-0.1,-0.2
2003-11-07 12:37:45.0077,-0.1,-0.2
2003-11-07 12:37:45.0083,-0.2,-0.4
2003-11-07 12:37:45.0089,-0.3,-0.6
2003-11-07 12:37:45.0094,-0.6,-0.7
2003-11-07 12:37:45.0100,-0.8,-0.8
2003-11-07 12:37:45.0106,-1,-0.9
2003-11-07 12:37:45.0112,-1.1,-1
2003-11-07 12:37:45.0118,-1.3,-1
2003-11-07 12:37:45.0124,-1.4,-1
2003-11-07 12:37:45.0130,-1.4,-0.9
2003-11-07 12:37:45.0136,-1.5,-0.8
2003-11-07 12:37:45.0142,-1.5,-0.8
2003-11-07 12:37:45.0148,-1.6,-0.8
2003-11-07 12:37:45.0153,-1.6,-0.8
2003-11-07 12:37:45.0159,-1.3,-0.8
2003-11-07 12:37:45.0165,-1.2,-0.7
2003-11-07 12:37:45.0171,-1.3,-0.6
2003-11-07 12:37:45.0177,-1.4,-0.6
2003-11-07 12:37:45.0183,-1.4,-0.4
2003-11-07 12:37:45.0189,-1.1,-0.4
2003-11-07 12:37:45.0195,-0.9,-0.4
2003-11-07 12:37:45.0201,-0.7,-0.4
2003-11-07 12:37:45.0207,-0.6,-0.4
2003-11-07 12:37:45.0212,-0.4,-0.6
2003-11-07 12:37:45.0218,-0.2,-0.5
2003-11-07 12:37:45.0224,0,-0.5
2003-11-07 12:37:45.0230,0,-0.3
2003-11-07 12:37:45.0236,0,-0.2
2003-11-07 12:37:45.0242,-0.1,-0.1
2003-11-07 12:37:45.0248,-0.5,-0.1
2003-11-07 12:37:45.0254,-0.8,-0.1
2003-11-07 12:37:45.0260,-1.2,-0.2
2003-11-07 12:37:45.0266,-1.6,-0.3
2003-11-07 12:37:45.0272,-1.8,-0.3
2003-11-07 12:37:45.0277,-1.9,-0.3
2003-11-07 12:37:45.0283,-2,-0.1
2003-11-07 12:37:45.0289,-2,0
2003-11-07 12:37:45.0295,-2.1,-0.1
2003-11-07 12:37:45.0301,-2,-0.2
2003-11-07 12:37:45.0307,-1.8,-0.3
2003-11-07 12:37:45.0313,-1.5,-0.3
2003-11-07 12:37:45.0319,-1.3,-0.5
2003-11-07 12:37:45.0325,-1.2,-0.5
2003-11-07 12:37:45.0331,-1,-0.5
2003-11-07 12:37:45.0336,-1,-0.2
2003-11-07 12:37:45.0342,-1.1,-0.2
2003-11-07 12:37:45.0348,-1.4,0
2003-11-07 12:37:45.0354,-1.8,0.2
2003-11-07 12:37:45.0360,-2,0.3
2003-11-07 12:37:45.0366,-2.1,0.4
2003-11-07 12:37:45.0372,-2.2,0.3
2003-11-07 12:37:45.0378,-2.2,0.3
2003-11-07 12:37:45.0384,-2.2,0.3
2003-11-07 12:37:45.0390,-2.1,0.4
2003-11-07 12:37:45.0395,-2,0.5
2003-11-07 12:37:45.0401,-1.9,0.7
2003-11-07 12:37:45.0407,-1.9,0.8
2003-11-07 12:37:45.0413,-1.9,1
2003-11-07 12:37:45.0419,-1.9,1.2
2003-11-07 12:37:45.0425,-2,1.4
2003-11-07 12:37:45.0431,-1.9,1.5
2003-11-07 12:37:45.0437,-1.8,1.5
2003-11-07 12:37:45.0443,-1.8,1.5
2003-11-07 12:37:45.0449,-1.6,1.6
2003-11-07 12:37:45.0455,-1.5,1.5
2003-11-07 12:37:45.0460,-1.6,1.5
2003-11-07 12:37:45.0466,-1.6,1.5
2003-11-07 12:37:45.0472,-1.5,1.5
2003-11-07 12:37:45.0478,-1.6,1.7
2003-11-07 12:37:45.0484,-1.5,1.9
2003-11-07 12:37:45.0490,-1.4,2
2003-11-07 12:37:45.0496,-1.5,2.1
2003-11-07 12:37:45.0502,-1.4,2.1
2003-11-07 12:37:45.0508,-1.4,2.1
2003-11-07 12:37:45.0514,-1.6,2.1
2003-11-07 12:37:45.0519,-1.7,2
2003-11-07 12:37:45.0525,-1.9,2
2003-11-07 12:37:45.0531,-2,2
2003-11-07 12:37:45.0537,-2.1,2.1
2003-11-07 12:37:45.0543,-2.2,2.1
2003-11-07 12:37:45.0549,-2.2,2.2
2003-11-07 12:37:45.0555,-2.3,2.4
2003-11-07 12:37:45.0561,-2.2,2.6
2003-11-07 12:37:45.0567,-2.2,2.6
2003-11-07 12:37:45.0573,-2.1,2.7
2003-11-07 12:37:45.0578,-2.3,2.6
2003-11-07 12:37:45.0584,-2.4,2.5
2003-11-07 12:37:45.0590,-2.7,2.2
2003-11-07 12:37:45.0596,-2.8,2.1
2003-11-07 12:37:45.0602,-2.8,2.1
2003-11-07 12:37:45.0608,-2.9,1.9
2003-11-07 12:37:45.0614,-2.8,1.9
2003-11-07 12:37:45.0620,-2.8,1.8
2003-11-07 12:37:45.0626,-2.7,1.7
2003-11-07 12:37:45.0632,-2.8,1.6
2003-11-07 12:37:45.0637,-2.9,1.4
2003-11-07 12:37:45.0643,-3,1.3
2003-11-07 12:37:45.0649,-3.2,1.2
2003-11-07 12:37:45.0655,-3.3,1.1
2003-11-07 12:37:45.0661,-3.2,1
2003-11-07 12:37:45.0667,-3.2,0.9
2003-11-07 12:37:45.0673,-3.2,0.9
2003-11-07 12:37:45.0679,-3.2,0.9
2003-11-07 12:37:45.0685,-3.1,0.8
2003-11-07 12:37:45.0691,-3.2,0.6
2003-11-07 12:37:45.0697,-3.3,0.6
2003-11-07 12:37:45.0702,-3.3,0.4
2003-11-07 12:37:45.0708,-3.3,0.4
2003-11-07 12:37:45.0714,-3.3,0.3
2003-11-07 12:37:45.0720,-3.4,0.2
2003-11-07 12:37:45.0726,-3.5,0.2
2003-11-07 12:37:45.0732,-3.5,0.2
2003-11-07 12:37:45.0738,-3.5,0.1
2003-11-07 12:37:45.0744,-3.6,0
2003-11-07 12:37:45.0750,-3.7,-0.2
2003-11-07 12:37:45.0756,-3.8,-0.2
2003-11-07 12:37:45.0761,-3.8,-0.3
2003-11-07 12:37:45.0767,-4,-0.3
2003-11-07 12:37:45.0773,-4,-0.4
2003-11-07 12:37:45.0779,-4.1,-0.5
2003-11-07 12:37:45.0785,-4,-0.5
2003-11-07 12:37:45.0791,-3.8,-0.5
2003-11-07 12:37:45.0797,-3.7,-0.5
2003-11-07 12:37:45.0803,-3.7,-0.6
2003-11-07 12:37:45.0809,-3.7,-0.5
2003-11-07 12:37:45.0815,-3.9,-0.6
2003-11-07 12:37:45.0820,-3.9,-0.5
2003-11-07 12:37:45.0826,-3.8,-0.5
2003-11-07 12:37:45.0832,-3.8,-0.5
2003-11-07 12:37:45.0838,-4,-0.5
2003-11-07 12:37:45.0844,-4.4,-0.6
2003-11-07 12:37:45.0850,-4.7,-0.7
2003-11-07 12:37:45.0856,-5,-0.8
2003-11-07 12:37:45.0862,-5,-1
2003-11-07 12:37:45.0868,-5,-0.9
2003-11-07 12:37:45.0874,-4.9,-1.1
2003-11-07 12:37:45.0880,-4.8,-1.1
2003-11-07 12:37:45.0885,-4.8,-1.2
2003-11-07 12:37:45.0891,-4.8,-1.2
2003-11-07 12:37:45.0897,-4.9,-1.3
2003-11-07 12:37:45.0903,-4.9,-1.3
2003-11-07 12:37:45.0909,-4.8,-1.4
2003-11-07 12:37:45.0915,-4.9,-1.6
2003-11-07 12:37:45.0921,-5,-1.5
2003-11-07 12:37:45.0927,-5.2,-1.6
2003-11-07 12:37:45.0933,-5.2,-1.6
2003-11-07 12:37:45.0939,-5.1,-1.7
2003-11-07 12:37:45.0944,-5,-1.6
2003-11-07 12:37:45.0950,-4.9,-1.6
2003-11-07 12:37:45.0956,-4.8,-1.5
2003-11-07 12:37:45.0962,-4.6,-1.5
2003-11-07 12:37:45.0968,-4.5,-1.4
2003-11-07 12:37:45.0974,-4.4,-1.5
2003-11-07 12:37:45.0980,-4.3,-1.6
2003-11-07 12:37:45.0986,-4.2,-1.8
2003-11-07 12:37:45.0992,-4.3,-1.9
2003-11-07 12:37:45.0998,-4.4,-2.1
2003-11-07 12:37:45.1003,-4.7,-2.1
2003-11-07 12:37:45.1009,-5,-2
2003-11-07 12:37:45.1015,-5.3,-1.8
2003-11-07 12:37:45.1021,-5.3,-1.8
2003-11-07 12:37:45.1027,-5.3,-1.8
2003-11-07 12:37:45.1033,-5.3,-1.8
2003-11-07 12:37:45.1039,-5.3,-1.9
2003-11-07 12:37:45.1045,-5.2,-1.9
2003-11-07 12:37:45.1051,-5.1,-2
2003-11-07 12:37:45.1057,-5.1,-2
2003-11-07 12:37:45.1062,-5.2,-1.9
