TIME_1,RE_1,LE_1
2005-12-10 09:44:22.1222,-3.5,2.9
2005-12-10 09:44:22.1228,-3.6,3
2005-12-10 09:44:22.1234,-3.5,3.1
2005-12-10 09:44:22.1240,-3.5,3.2
2005-12-10 09:44:22.1245,-3.4,3.2
2005-12-10 09:44:22.1251,-3.3,3.1
2005-12-10 09:44:22.1257,-3.4,2.8
2005-12-10 09:44:22.1263,-3.4,2.8
2005-12-10 09:44:22.1269,-3.5,2.8
2005-12-10 09:44:22.1275,-3.5,2.8
2005-12-10 09:44:22.1281,-3.5,3
2005-12-10 09:44:22.1287,-3.5,3.1
2005-12-10 09:44:22.1293,-3.3,3.4
2005-12-10 09:44:22.1299,-3.2,3.6
2005-12-10 09:44:22.1305,-3,3.6
2005-12-10 09:44:22.1310,-2.9,3.7
2005-12-10 09:44:22.1316,-2.8,3.8
2005-12-10 09:44:22.1322,-2.7,3.9
2005-12-10 09:44:22.1328,-2.6,4
2005-12-10 09:44:22.1334,-2.5,4
2005-12-10 09:44:22.1340,-2.7,3.8
2005-12-10 09:44:22.1346,-2.7,3.8
2005-12-10 09:44:22.1352,-2.8,3.8
2005-12-10 09:44:22.1358,-2.8,3.9
2005-12-10 09:44:22.1364,-2.8,4
2005-12-10 09:44:22.1369,-2.8,4.1
2005-12-10 09:44:22.1375,-2.6,4.2
2005-12-10 09:44:22.1381,-2.5,4.2
2005-12-10 09:44:22.1387,-2.4,4.1
2005-12-10 09:44:22.1393,-2.3,4.1
2005-12-10 09:44:22.1399,-2.5,4.1
2005-12-10 09:44:22.1405,-2.5,4
2005-12-10 09:44:22.1411,-2.6,4.1
2005-12-10 09:44:22.1417,-2.7,3.9
2005-12-10 09:44:22.1423,-3,3.5
2005-12-10 09:44:22.1428,-3.3,3.5
2005-12-10 09:44:22.1434,-3.6,3.4
2005-12-10 09:44:22.1440,-3.8,3.4
2005-12-10 09:44:22.1446,-3.6,3.4
2005-12-10 09:44:22.1452,-3.5,3.5
2005-12-10 09:44:22.1458,-3.3,3.5
2005-12-10 09:44:22.1464,-3.2,3.5
2005-12-10 09:44:22.1470,-3.1,3.5
2005-12-10 09:44:22.1476,-3.2,3.4
2005-12-10 09:44:22.1482,-3.2,3.4
2005-12-10 09:44:22.1487,-3.3,3.5
2005-12-10 09:44:22.1493,-3.3,3.5
2005-12-10 09:44:22.1499,-3.4,3.6
