TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3
2014-08-14 12:38:27.0000,0,0,2014-08-14 12:43:39.0000,0,0,2014-08-14 12:45:46.0000,0,0
2014-08-14 12:38:27.0006,-0.1,0,2014-08-14 12:43:39.0006,0,0,2014-08-14 12:45:46.0006,0,-0.2
2014-08-14 12:38:27.0012,-0.3,0,2014-08-14 12:43:39.0012,-0.1,0,2014-08-14 12:45:46.0012,0,-0.2
2014-08-14 12:38:27.0018,-0.4,0,2014-08-14 12:43:39.0018,0,0.1,2014-08-14 12:45:46.0018,0,-0.1
2014-08-14 12:38:27.0024,-0.3,0.3,2014-08-14 12:43:39.0024,0.2,0.4,2014-08-14 12:45:46.0024,0,0
2014-08-14 12:38:27.0030,-0.1,0.6,2014-08-14 12:43:39.0030,0.4,0.6,2014-08-14 12:45:46.0030,0,0.2
2014-08-14 12:38:27.0035,-0.1,0.8,2014-08-14 12:43:39.0035,0.4,0.7,2014-08-14 12:45:46.0035,0.2,0.3
2014-08-14 12:38:27.0041,0,1,2014-08-14 12:43:39.0041,0.5,0.8,2014-08-14 12:45:46.0041,0.4,0.6
2014-08-14 12:38:27.0047,0,1,2014-08-14 12:43:39.0047,0.6,1,2014-08-14 12:45:46.0047,0.3,0.7
2014-08-14 12:38:27.0053,0,1.1,2014-08-14 12:43:39.0053,0.7,1,2014-08-14 12:45:46.0053,0.3,0.8
2014-08-14 12:38:27.0059,0.1,1.1,2014-08-14 12:43:39.0059,0.7,1,2014-08-14 12:45:46.0059,0.4,0.9
2014-08-14 12:38:27.0065,0.1,1.2,2014-08-14 12:43:39.0065,0.7,0.9,2014-08-14 12:45:46.0065,0.4,0.9
2014-08-14 12:38:27.0071,0.2,1.1,2014-08-14 12:43:39.0071,0.6,0.9,2014-08-14 12:45:46.0071,0.4,0.9
2014-08-14 12:38:27.0077,0.2,1.2,2014-08-14 12:43:39.0077,0.6,0.8,2014-08-14 12:45:46.0077,0.5,0.9
2014-08-14 12:38:27.0083,0.2,1.2,2014-08-14 12:43:39.0083,0.6,0.8,2014-08-14 12:45:46.0083,0.5,1
2014-08-14 12:38:27.0089,0.2,1,2014-08-14 12:43:39.0089,0.5,0.6,2014-08-14 12:45:46.0089,0.5,0.7
2014-08-14 12:38:27.0094,0.1,0.9,2014-08-14 12:43:39.0094,0.4,0.4,2014-08-14 12:45:46.0094,0.3,0.6
2014-08-14 12:38:27.0100,0.1,1,2014-08-14 12:43:39.0100,0.3,0.4,2014-08-14 12:45:46.0100,0.3,0.6
2014-08-14 12:38:27.0106,0.1,1,2014-08-14 12:43:39.0106,0.3,0.5,2014-08-14 12:45:46.0106,0.3,0.5
2014-08-14 12:38:27.0112,0.1,1.1,2014-08-14 12:43:39.0112,0.4,0.5,2014-08-14 12:45:46.0112,0.3,0.6
2014-08-14 12:38:27.0118,0.3,1.2,2014-08-14 12:43:39.0118,0.6,0.6,2014-08-14 12:45:46.0118,0.4,0.6
2014-08-14 12:38:27.0124,0.3,1.3,2014-08-14 12:43:39.0124,0.6,0.8,2014-08-14 12:45:46.0124,0.4,0.7
2014-08-14 12:38:27.0130,0.2,1.3,2014-08-14 12:43:39.0130,0.8,0.8,2014-08-14 12:45:46.0130,0.4,0.8
2014-08-14 12:38:27.0136,0.1,1.2,2014-08-14 12:43:39.0136,0.9,1,2014-08-14 12:45:46.0136,0.4,0.9
2014-08-14 12:38:27.0142,0.2,1.2,2014-08-14 12:43:39.0142,1,1,2014-08-14 12:45:46.0142,0.4,0.9
2014-08-14 12:38:27.0148,0.2,1.2,2014-08-14 12:43:39.0148,0.9,1.1,2014-08-14 12:45:46.0148,0.4,1
2014-08-14 12:38:27.0153,0.2,1.2,2014-08-14 12:43:39.0153,0.9,1.1,2014-08-14 12:45:46.0153,0.5,1
2014-08-14 12:38:27.0159,0.1,1.1,2014-08-14 12:43:39.0159,0.8,1.2,2014-08-14 12:45:46.0159,0.6,0.9
2014-08-14 12:38:27.0165,0,1.1,2014-08-14 12:43:39.0165,0.8,1.4,2014-08-14 12:45:46.0165,0.5,0.9
2014-08-14 12:38:27.0171,-0.1,0.9,2014-08-14 12:43:39.0171,0.7,1.2,2014-08-14 12:45:46.0171,0.5,0.8
2014-08-14 12:38:27.0177,-0.3,0.7,2014-08-14 12:43:39.0177,0.4,1,2014-08-14 12:45:46.0177,0.4,0.8
2014-08-14 12:38:27.0183,-0.4,0.6,2014-08-14 12:43:39.0183,0.4,1.1,2014-08-14 12:45:46.0183,0.3,0.9
2014-08-14 12:38:27.0189,-0.5,0.7,2014-08-14 12:43:39.0189,0.3,1.1,2014-08-14 12:45:46.0189,0.2,0.9
2014-08-14 12:38:27.0195,-0.4,0.6,2014-08-14 12:43:39.0195,0.3,1.1,2014-08-14 12:45:46.0195,0.2,1.2
2014-08-14 12:38:27.0201,-0.4,0.8,2014-08-14 12:43:39.0201,0.3,1.1,2014-08-14 12:45:46.0201,0.1,1.3
2014-08-14 12:38:27.0207,-0.4,0.8,2014-08-14 12:43:39.0207,0.4,1.2,2014-08-14 12:45:46.0207,0.1,1.4
2014-08-14 12:38:27.0212,-0.4,0.8,2014-08-14 12:43:39.0212,0.4,1.3,2014-08-14 12:45:46.0212,0.2,1.5
2014-08-14 12:38:27.0218,-0.4,0.8,2014-08-14 12:43:39.0218,0.5,1.4,2014-08-14 12:45:46.0218,0.1,1.5
2014-08-14 12:38:27.0224,-0.3,0.9,2014-08-14 12:43:39.0224,0.5,1.4,2014-08-14 12:45:46.0224,0,1.5
2014-08-14 12:38:27.0230,-0.2,0.9,2014-08-14 12:43:39.0230,0.5,1.4,2014-08-14 12:45:46.0230,0.1,1.5
2014-08-14 12:38:27.0236,-0.2,1,2014-08-14 12:43:39.0236,0.4,1.4,2014-08-14 12:45:46.0236,0.2,1.4
2014-08-14 12:38:27.0242,-0.2,1,2014-08-14 12:43:39.0242,0.5,1.5,2014-08-14 12:45:46.0242,0.2,1.4
2014-08-14 12:38:27.0248,-0.2,1.1,2014-08-14 12:43:39.0248,0.5,1.5,2014-08-14 12:45:46.0248,0.2,1.3
2014-08-14 12:38:27.0254,-0.2,1,2014-08-14 12:43:39.0254,0.5,1.3,2014-08-14 12:45:46.0254,0.1,1.1
2014-08-14 12:38:27.0260,-0.4,0.9,2014-08-14 12:43:39.0260,0.3,1.1,2014-08-14 12:45:46.0260,0,1.1
2014-08-14 12:38:27.0266,-0.5,1.1,2014-08-14 12:43:39.0266,0.2,1.1,2014-08-14 12:45:46.0266,0,0.9
2014-08-14 12:38:27.0272,-0.5,1,2014-08-14 12:43:39.0272,0.2,0.9,2014-08-14 12:45:46.0272,0,0.9
2014-08-14 12:38:27.0277,-0.6,1,2014-08-14 12:43:39.0277,0.3,0.9,2014-08-14 12:45:46.0277,0,0.9
2014-08-14 12:38:27.0283,-0.7,1,2014-08-14 12:43:39.0283,0.4,0.8,2014-08-14 12:45:46.0283,0,1
2014-08-14 12:38:27.0289,-0.7,1.2,2014-08-14 12:43:39.0289,0.4,0.8,2014-08-14 12:45:46.0289,0,1.1
2014-08-14 12:38:27.0295,-0.6,1.2,2014-08-14 12:43:39.0295,0.4,0.7,2014-08-14 12:45:46.0295,0,1.1
2014-08-14 12:38:27.0301,-0.7,1.2,2014-08-14 12:43:39.0301,0.5,0.8,2014-08-14 12:45:46.0301,0,1.1
2014-08-14 12:38:27.0307,-0.7,1.2,2014-08-14 12:43:39.0307,0.5,0.8,2014-08-14 12:45:46.0307,0,1.2
2014-08-14 12:38:27.0313,-0.6,1.2,2014-08-14 12:43:39.0313,0.4,0.8,2014-08-14 12:45:46.0313,0,1.1
2014-08-14 12:38:27.0319,-0.6,1.1,2014-08-14 12:43:39.0319,0.4,0.7,2014-08-14 12:45:46.0319,0.1,1.1
2014-08-14 12:38:27.0325,-0.4,1.1,2014-08-14 12:43:39.0325,0.4,0.8,2014-08-14 12:45:46.0325,0,1.1
2014-08-14 12:38:27.0331,-0.5,0.9,2014-08-14 12:43:39.0331,0.3,0.8,2014-08-14 12:45:46.0331,0,1.1
2014-08-14 12:38:27.0336,-0.5,0.7,2014-08-14 12:43:39.0336,0.3,0.7,2014-08-14 12:45:46.0336,-0.1,1
2014-08-14 12:38:27.0342,-0.7,0.5,2014-08-14 12:43:39.0342,0.1,0.7,2014-08-14 12:45:46.0342,-0.2,1
2014-08-14 12:38:27.0348,-0.8,0.4,2014-08-14 12:43:39.0348,0,0.6,2014-08-14 12:45:46.0348,-0.3,0.9
2014-08-14 12:38:27.0354,-0.9,0.3,2014-08-14 12:43:39.0354,0,0.6,2014-08-14 12:45:46.0354,-0.3,0.8
2014-08-14 12:38:27.0360,-0.9,0.2,2014-08-14 12:43:39.0360,0,0.7,2014-08-14 12:45:46.0360,-0.4,0.8
2014-08-14 12:38:27.0366,-0.9,0.2,2014-08-14 12:43:39.0366,0.1,0.9,2014-08-14 12:45:46.0366,-0.4,0.9
2014-08-14 12:38:27.0372,-0.8,0.2,2014-08-14 12:43:39.0372,0,1,2014-08-14 12:45:46.0372,-0.3,1
2014-08-14 12:38:27.0378,-0.8,0.3,2014-08-14 12:43:39.0378,0,1,2014-08-14 12:45:46.0378,-0.3,1.2
2014-08-14 12:38:27.0384,-0.7,0.4,2014-08-14 12:43:39.0384,0.1,1.2,2014-08-14 12:45:46.0384,-0.1,1.2
2014-08-14 12:38:27.0390,-0.7,0.4,2014-08-14 12:43:39.0390,0.2,1.2,2014-08-14 12:45:46.0390,-0.2,1.3
2014-08-14 12:38:27.0395,-0.8,0.4,2014-08-14 12:43:39.0395,0.2,1.3,2014-08-14 12:45:46.0395,-0.3,1.3
2014-08-14 12:38:27.0401,-0.7,0.4,2014-08-14 12:43:39.0401,0.3,1.4,2014-08-14 12:45:46.0401,-0.3,1.4
2014-08-14 12:38:27.0407,-0.7,0.3,2014-08-14 12:43:39.0407,0.3,1.4,2014-08-14 12:45:46.0407,-0.3,1.6
2014-08-14 12:38:27.0413,-0.8,0.2,2014-08-14 12:43:39.0413,0.3,1.6,2014-08-14 12:45:46.0413,-0.2,1.7
2014-08-14 12:38:27.0419,-1,0.1,2014-08-14 12:43:39.0419,0.2,1.6,2014-08-14 12:45:46.0419,-0.4,1.6
2014-08-14 12:38:27.0425,-1.1,0,2014-08-14 12:43:39.0425,0.2,1.4,2014-08-14 12:45:46.0425,-0.5,1.4
2014-08-14 12:38:27.0431,-1.2,0,2014-08-14 12:43:39.0431,0,1.3,2014-08-14 12:45:46.0431,-0.5,1.4
2014-08-14 12:38:27.0437,-1.2,0.1,2014-08-14 12:43:39.0437,0,1.3,2014-08-14 12:45:46.0437,-0.6,1.4
2014-08-14 12:38:27.0443,-1.2,0.2,2014-08-14 12:43:39.0443,0,1.4,2014-08-14 12:45:46.0443,-0.7,1.4
2014-08-14 12:38:27.0449,-1.3,0.3,2014-08-14 12:43:39.0449,0,1.5,2014-08-14 12:45:46.0449,-0.7,1.3
2014-08-14 12:38:27.0455,-1.4,0.5,2014-08-14 12:43:39.0455,0,1.6,2014-08-14 12:45:46.0455,-0.7,1.5
2014-08-14 12:38:27.0460,-1.4,0.6,2014-08-14 12:43:39.0460,0,1.6,2014-08-14 12:45:46.0460,-0.7,1.6
2014-08-14 12:38:27.0466,-1.5,0.7,2014-08-14 12:43:39.0466,0,1.7,2014-08-14 12:45:46.0466,-0.6,1.8
2014-08-14 12:38:27.0472,-1.6,0.7,2014-08-14 12:43:39.0472,0,1.8,2014-08-14 12:45:46.0472,-0.6,1.8
2014-08-14 12:38:27.0478,-1.5,0.8,2014-08-14 12:43:39.0478,0.1,2,2014-08-14 12:45:46.0478,-0.6,1.7
2014-08-14 12:38:27.0484,-1.6,0.7,2014-08-14 12:43:39.0484,0,1.9,2014-08-14 12:45:46.0484,-0.5,1.8
2014-08-14 12:38:27.0490,-1.5,0.7,2014-08-14 12:43:39.0490,0,2.1,2014-08-14 12:45:46.0490,-0.5,1.7
2014-08-14 12:38:27.0496,-1.5,0.7,2014-08-14 12:43:39.0496,0.1,2.1,2014-08-14 12:45:46.0496,-0.5,1.6
2014-08-14 12:38:27.0502,-1.5,0.5,2014-08-14 12:43:39.0502,0.2,2.1,2014-08-14 12:45:46.0502,-0.6,1.5
2014-08-14 12:38:27.0508,-1.6,0.4,2014-08-14 12:43:39.0508,0,1.8,2014-08-14 12:45:46.0508,-0.9,1.3
2014-08-14 12:38:27.0514,-1.7,0.3,2014-08-14 12:43:39.0514,0,1.6,2014-08-14 12:45:46.0514,-1,1.2
2014-08-14 12:38:27.0519,-1.6,0.2,2014-08-14 12:43:39.0519,0,1.6,2014-08-14 12:45:46.0519,-1,1.2
2014-08-14 12:38:27.0525,-1.6,0.4,2014-08-14 12:43:39.0525,0,1.6,2014-08-14 12:45:46.0525,-1.1,1.3
2014-08-14 12:38:27.0531,-1.6,0.3,2014-08-14 12:43:39.0531,0,1.7,2014-08-14 12:45:46.0531,-1.1,1.3
2014-08-14 12:38:27.0537,-1.5,0.4,2014-08-14 12:43:39.0537,0.2,1.6,2014-08-14 12:45:46.0537,-1.1,1.4
2014-08-14 12:38:27.0543,-1.5,0.5,2014-08-14 12:43:39.0543,0.2,1.7,2014-08-14 12:45:46.0543,-1,1.5
2014-08-14 12:38:27.0549,-1.4,0.7,2014-08-14 12:43:39.0549,0.2,1.8,2014-08-14 12:45:46.0549,-0.9,1.5
2014-08-14 12:38:27.0555,-1.3,0.7,2014-08-14 12:43:39.0555,0.2,1.9,2014-08-14 12:45:46.0555,-0.8,1.6
2014-08-14 12:38:27.0561,-1.3,0.6,2014-08-14 12:43:39.0561,0.2,2,2014-08-14 12:45:46.0561,-0.8,1.7
2014-08-14 12:38:27.0567,-1.4,0.5,2014-08-14 12:43:39.0567,0.3,2.1,2014-08-14 12:45:46.0567,-0.8,1.8
2014-08-14 12:38:27.0573,-1.3,0.4,2014-08-14 12:43:39.0573,0.3,2.1,2014-08-14 12:45:46.0573,-0.9,1.9
2014-08-14 12:38:27.0578,-1.4,0.4,2014-08-14 12:43:39.0578,0.2,2.1,2014-08-14 12:45:46.0578,-0.8,2.1
2014-08-14 12:38:27.0584,-1.4,0.3,2014-08-14 12:43:39.0584,0.1,2.1,2014-08-14 12:45:46.0584,-0.9,2.1
2014-08-14 12:38:27.0590,-1.5,0.1,2014-08-14 12:43:39.0590,0,2,2014-08-14 12:45:46.0590,-1,2
2014-08-14 12:38:27.0596,-1.7,0,2014-08-14 12:43:39.0596,-0.2,2,2014-08-14 12:45:46.0596,-1.1,2
2014-08-14 12:38:27.0602,-1.8,0,2014-08-14 12:43:39.0602,-0.3,1.9,2014-08-14 12:45:46.0602,-1.1,2
2014-08-14 12:38:27.0608,-1.8,0,2014-08-14 12:43:39.0608,-0.4,1.9,2014-08-14 12:45:46.0608,-1.1,2.1
2014-08-14 12:38:27.0614,-1.8,0,2014-08-14 12:43:39.0614,-0.4,2,2014-08-14 12:45:46.0614,-1.3,2.1
2014-08-14 12:38:27.0620,-1.7,0,2014-08-14 12:43:39.0620,-0.4,2.1,2014-08-14 12:45:46.0620,-1.4,2.1
2014-08-14 12:38:27.0626,-1.7,0.1,2014-08-14 12:43:39.0626,-0.5,2.1,2014-08-14 12:45:46.0626,-1.4,2.1
2014-08-14 12:38:27.0632,-1.5,0.2,2014-08-14 12:43:39.0632,-0.4,2,2014-08-14 12:45:46.0632,-1.3,2.1
2014-08-14 12:38:27.0637,-1.5,0.2,2014-08-14 12:43:39.0637,-0.5,2.1,2014-08-14 12:45:46.0637,-1.3,2.1
2014-08-14 12:38:27.0643,-1.6,0.2,2014-08-14 12:43:39.0643,-0.3,2.2,2014-08-14 12:45:46.0643,-1.4,2.2
2014-08-14 12:38:27.0649,-1.7,0.2,2014-08-14 12:43:39.0649,-0.3,2.2,2014-08-14 12:45:46.0649,-1.4,2.2
2014-08-14 12:38:27.0655,-1.7,0.2,2014-08-14 12:43:39.0655,-0.3,2.2,2014-08-14 12:45:46.0655,-1.4,2.4
2014-08-14 12:38:27.0661,-1.7,0.3,2014-08-14 12:43:39.0661,-0.2,2.2,2014-08-14 12:45:46.0661,-1.4,2.4
2014-08-14 12:38:27.0667,-1.8,0.4,2014-08-14 12:43:39.0667,-0.2,2.2,2014-08-14 12:45:46.0667,-1.4,2.3
2014-08-14 12:38:27.0673,-1.9,0.1,2014-08-14 12:43:39.0673,-0.2,2.1,2014-08-14 12:45:46.0673,-1.5,2.1
2014-08-14 12:38:27.0679,-2.1,0,2014-08-14 12:43:39.0679,-0.3,2,2014-08-14 12:45:46.0679,-1.6,2
2014-08-14 12:38:27.0685,-2.2,0,2014-08-14 12:43:39.0685,-0.3,1.9,2014-08-14 12:45:46.0685,-1.6,1.8
2014-08-14 12:38:27.0691,-2.2,0.2,2014-08-14 12:43:39.0691,-0.3,1.8,2014-08-14 12:45:46.0691,-1.6,1.8
2014-08-14 12:38:27.0697,-2.2,0.2,2014-08-14 12:43:39.0697,-0.4,1.7,2014-08-14 12:45:46.0697,-1.5,1.8
2014-08-14 12:38:27.0702,-2.3,0.3,2014-08-14 12:43:39.0702,-0.3,1.8,2014-08-14 12:45:46.0702,-1.6,1.8
2014-08-14 12:38:27.0708,-2.2,0.3,2014-08-14 12:43:39.0708,-0.3,1.8,2014-08-14 12:45:46.0708,-1.5,1.8
2014-08-14 12:38:27.0714,-2.1,0.3,2014-08-14 12:43:39.0714,-0.3,1.8,2014-08-14 12:45:46.0714,-1.5,1.8
2014-08-14 12:38:27.0720,-2.1,0.4,2014-08-14 12:43:39.0720,-0.3,1.8,2014-08-14 12:45:46.0720,-1.4,1.9
2014-08-14 12:38:27.0726,-2.1,0.3,2014-08-14 12:43:39.0726,-0.3,1.9,2014-08-14 12:45:46.0726,-1.5,1.8
2014-08-14 12:38:27.0732,-2.2,0.2,2014-08-14 12:43:39.0732,-0.3,2,2014-08-14 12:45:46.0732,-1.5,1.9
2014-08-14 12:38:27.0738,-2.3,0.1,2014-08-14 12:43:39.0738,-0.1,1.9,2014-08-14 12:45:46.0738,-1.6,1.9
2014-08-14 12:38:27.0744,-2.2,0,2014-08-14 12:43:39.0744,0,2,2014-08-14 12:45:46.0744,-1.6,1.9
2014-08-14 12:38:27.0750,-2.1,0,2014-08-14 12:43:39.0750,0,1.9,2014-08-14 12:45:46.0750,-1.5,1.9
2014-08-14 12:38:27.0756,-2.3,-0.2,2014-08-14 12:43:39.0756,-0.1,1.7,2014-08-14 12:45:46.0756,-1.5,1.7
2014-08-14 12:38:27.0761,-2.4,-0.4,2014-08-14 12:43:39.0761,-0.2,1.6,2014-08-14 12:45:46.0761,-1.6,1.5
2014-08-14 12:38:27.0767,-2.4,-0.4,2014-08-14 12:43:39.0767,-0.2,1.6,2014-08-14 12:45:46.0767,-1.7,1.4
