TIME_1,RE_1,LE_1
2003-11-25 12:37:41.0000,0,0
2003-11-25 12:37:41.0006,-0.9,-0.1
2003-11-25 12:37:41.0012,-1.7,0
2003-11-25 12:37:41.0018,-1.7,-0.1
2003-11-25 12:37:41.0024,-2,0.1
2003-11-25 12:37:41.0030,-1.8,0.1
2003-11-25 12:37:41.0035,-1.7,0
2003-11-25 12:37:41.0041,-1.4,0.2
2003-11-25 12:37:41.0047,-1.7,0.1
2003-11-25 12:37:41.0053,-2,-0.1
2003-11-25 12:37:41.0059,-1.7,0.1
2003-11-25 12:37:41.0065,-1,0.1
2003-11-25 12:37:41.0071,-0.8,0.5
2003-11-25 12:37:41.0077,-0.8,0.3
2003-11-25 12:37:41.0083,-1,0.6
2003-11-25 12:37:41.0089,-1.2,0.6
2003-11-25 12:37:41.0094,-1.3,0.7
2003-11-25 12:37:41.0100,-1.4,0.7
2003-11-25 12:37:41.0106,-1.7,0.7
2003-11-25 12:37:41.0112,-1.6,1
2003-11-25 12:37:41.0118,-1.2,0.9
2003-11-25 12:37:41.0124,-0.9,1
2003-11-25 12:37:41.0130,-0.8,1.1
2003-11-25 12:37:41.0136,-0.6,1
2003-11-25 12:37:41.0142,-0.8,1.1
2003-11-25 12:37:41.0148,-0.5,1
2003-11-25 12:37:41.0153,-0.5,1.4
2003-11-25 12:37:41.0159,-1.2,1.5
2003-11-25 12:37:41.0165,-1.8,1.5
2003-11-25 12:37:41.0171,-3.2,1.7
2003-11-25 12:37:41.0177,-3.6,1.7
2003-11-25 12:37:41.0183,-3.7,1.7
2003-11-25 12:37:41.0189,-3.3,1.5
2003-11-25 12:37:41.0195,-2.8,1.9
2003-11-25 12:37:41.0201,-2.5,1.8
2003-11-25 12:37:41.0207,-3.3,1.4
2003-11-25 12:37:41.0212,-4.1,1.9
2003-11-25 12:37:41.0218,-5.1,1.7
2003-11-25 12:37:41.0224,-6.1,1.8
2003-11-25 12:37:41.0230,-6.6,1.5
2003-11-25 12:37:41.0236,-7.5,1.4
2003-11-25 12:37:41.0242,-8,1.4
2003-11-25 12:37:41.0248,-8,1.4
2003-11-25 12:37:41.0254,-7.9,1
2003-11-25 12:37:41.0260,-7.5,1
2003-11-25 12:37:41.0266,-6.4,0.9
2003-11-25 12:37:41.0272,-6,1
2003-11-25 12:37:41.0277,-6.7,0.6
2003-11-25 12:37:41.0283,-7.9,0.9
2003-11-25 12:37:41.0289,-9.2,0.6
2003-11-25 12:37:41.0295,-9.8,0.7
2003-11-25 12:37:41.0301,-9.8,0.3
2003-11-25 12:37:41.0307,-9,0.2
2003-11-25 12:37:41.0313,-8.3,-0.2
2003-11-25 12:37:41.0319,-7.5,-0.2
2003-11-25 12:37:41.0325,-7,-0.8
2003-11-25 12:37:41.0331,-6.4,-0.6
2003-11-25 12:37:41.0336,-6.1,-0.9
2003-11-25 12:37:41.0342,-5.3,-1.2
2003-11-25 12:37:41.0348,-4.7,-1.4
2003-11-25 12:37:41.0354,-4.5,-1.8
2003-11-25 12:37:41.0360,-4.5,-1.8
2003-11-25 12:37:41.0366,-4.7,-2.1
2003-11-25 12:37:41.0372,-4.9,-2
2003-11-25 12:37:41.0378,-4.4,-2.5
2003-11-25 12:37:41.0384,-4,-2.7
2003-11-25 12:37:41.0390,-3.6,-2.7
2003-11-25 12:37:41.0395,-3.7,-2.7
2003-11-25 12:37:41.0401,-4.8,-2.9
2003-11-25 12:37:41.0407,-4.9,-3.2
2003-11-25 12:37:41.0413,-5.9,-3.6
2003-11-25 12:37:41.0419,-5.6,-3.9
2003-11-25 12:37:41.0425,-4.9,-4
2003-11-25 12:37:41.0431,-4.4,-4.3
2003-11-25 12:37:41.0437,-4,-4.7
2003-11-25 12:37:41.0443,-4.1,-4.5
2003-11-25 12:37:41.0449,-3.6,-4.7
2003-11-25 12:37:41.0455,-3.1,-4.9
2003-11-25 12:37:41.0460,-2.7,-5.1
2003-11-25 12:37:41.0466,-2.9,-5.3
2003-11-25 12:37:41.0472,-2.5,-5.3
2003-11-25 12:37:41.0478,-3.2,-5.5
2003-11-25 12:37:41.0484,-3.5,-5.6
2003-11-25 12:37:41.0490,-3.2,-5.5
2003-11-25 12:37:41.0496,-2.7,-5.6
2003-11-25 12:37:41.0502,-2.3,-5.6
2003-11-25 12:37:41.0508,-1.8,-5.9
2003-11-25 12:37:41.0514,-1.4,-5.9
2003-11-25 12:37:41.0519,-2.1,-6.3
2003-11-25 12:37:41.0525,-1.8,-6.3
2003-11-25 12:37:41.0531,-1.8,-6.4
2003-11-25 12:37:41.0537,-1.7,-6.6
2003-11-25 12:37:41.0543,-2,-6.6
2003-11-25 12:37:41.0549,-1.7,-6.8
2003-11-25 12:37:41.0555,-2.1,-7
2003-11-25 12:37:41.0561,-2.1,-6.8
2003-11-25 12:37:41.0567,-2.3,-6.8
2003-11-25 12:37:41.0573,-2.1,-7.2
2003-11-25 12:37:41.0578,-1.4,-7
2003-11-25 12:37:41.0584,-0.9,-7.1
2003-11-25 12:37:41.0590,-1,-7.2
2003-11-25 12:37:41.0596,-1,-7.4
2003-11-25 12:37:41.0602,-0.9,-7.4
2003-11-25 12:37:41.0608,-1,-7.4
2003-11-25 12:37:41.0614,-0.6,-7.5
2003-11-25 12:37:41.0620,0,-7.5
2003-11-25 12:37:41.0626,0.2,-7.5
2003-11-25 12:37:41.0632,0.7,-7.5
2003-11-25 12:37:41.0637,1,-7.8
2003-11-25 12:37:41.0643,1.5,-7.8
2003-11-25 12:37:41.0649,1.9,-8
2003-11-25 12:37:41.0655,1.5,-8.2
2003-11-25 12:37:41.0661,1.3,-8.3
2003-11-25 12:37:41.0667,0.6,-8.2
2003-11-25 12:37:41.0673,0.5,-8.2
2003-11-25 12:37:41.0679,0,-8.2
2003-11-25 12:37:41.0685,-0.1,-8.3
2003-11-25 12:37:41.0691,0.2,-8
2003-11-25 12:37:41.0697,1.3,-8
2003-11-25 12:37:41.0702,1.9,-8.3
2003-11-25 12:37:41.0708,2.4,-8
2003-11-25 12:37:41.0714,2.2,-8.2
2003-11-25 12:37:41.0720,2.2,-8.2
2003-11-25 12:37:41.0726,1.8,-8.4
2003-11-25 12:37:41.0732,1.4,-8.6
2003-11-25 12:37:41.0738,1.7,-8.6
2003-11-25 12:37:41.0744,1.7,-8.7
2003-11-25 12:37:41.0750,2.1,-8.6
2003-11-25 12:37:41.0756,2.1,-8.6
2003-11-25 12:37:41.0761,2.1,-9
2003-11-25 12:37:41.0767,1.9,-9
2003-11-25 12:37:41.0773,2.5,-9
2003-11-25 12:37:41.0779,2.9,-9.1
2003-11-25 12:37:41.0785,3.6,-8.8
2003-11-25 12:37:41.0791,3.6,-8.8
2003-11-25 12:37:41.0797,3.4,-8.8
2003-11-25 12:37:41.0803,3,-9
2003-11-25 12:37:41.0809,2.5,-9
2003-11-25 12:37:41.0815,2.1,-9.2
2003-11-25 12:37:41.0820,2.1,-9.2
2003-11-25 12:37:41.0826,1.9,-8.8
2003-11-25 12:37:41.0832,1.7,-9
2003-11-25 12:37:41.0838,1.8,-9.4
2003-11-25 12:37:41.0844,1.8,-9.2
2003-11-25 12:37:41.0850,1.9,-9.2
2003-11-25 12:37:41.0856,2.5,-9.5
2003-11-25 12:37:41.0862,2.9,-9.1
2003-11-25 12:37:41.0868,3.7,-9.6
2003-11-25 12:37:41.0874,4,-9.1
2003-11-25 12:37:41.0880,3.8,-9.5
2003-11-25 12:37:41.0885,4,-9.4
2003-11-25 12:37:41.0891,4.1,-9.4
2003-11-25 12:37:41.0897,4.4,-9.4
2003-11-25 12:37:41.0903,4.8,-9.4
2003-11-25 12:37:41.0909,5.6,-9.6
2003-11-25 12:37:41.0915,5.3,-9.6
2003-11-25 12:37:41.0921,4.9,-9.6
2003-11-25 12:37:41.0927,4.1,-9.6
2003-11-25 12:37:41.0933,3.6,-9.4
2003-11-25 12:37:41.0939,3,-9.5
2003-11-25 12:37:41.0944,2.5,-9.6
2003-11-25 12:37:41.0950,2.6,-9.5
2003-11-25 12:37:41.0956,2.5,-9.8
2003-11-25 12:37:41.0962,2.4,-9.6
2003-11-25 12:37:41.0968,1.9,-9.6
2003-11-25 12:37:41.0974,1.5,-9.5
2003-11-25 12:37:41.0980,1.9,-9.5
2003-11-25 12:37:41.0986,2.2,-9.9
2003-11-25 12:37:41.0992,2.5,-9.8
2003-11-25 12:37:41.0998,2.9,-9.8
2003-11-25 12:37:41.1003,2.9,-10
2003-11-25 12:37:41.1009,3.6,-9.8
2003-11-25 12:37:41.1015,3.3,-9.6
2003-11-25 12:37:41.1021,3.3,-9.8
2003-11-25 12:37:41.1027,3.2,-10
2003-11-25 12:37:41.1033,3.2,-9.8
2003-11-25 12:37:41.1039,3.3,-10.2
2003-11-25 12:37:41.1045,4,-10
2003-11-25 12:37:41.1051,4.8,-10.4
2003-11-25 12:37:41.1057,5,-10.2
2003-11-25 12:37:41.1062,5.6,-10.3
2003-11-25 12:37:41.1068,6,-10.2
2003-11-25 12:37:41.1074,5.7,-10.5
2003-11-25 12:37:41.1080,5.2,-10.2
2003-11-25 12:37:41.1086,5,-10
2003-11-25 12:37:41.1092,5.3,-9.8
2003-11-25 12:37:41.1098,4.9,-9.8
2003-11-25 12:37:41.1104,5,-9.9
2003-11-25 12:37:41.1110,5.2,-9.8
2003-11-25 12:37:41.1116,5.2,-9.9
2003-11-25 12:37:41.1122,4.8,-10
2003-11-25 12:37:41.1127,4.2,-9.9
2003-11-25 12:37:41.1133,3.6,-9.6
2003-11-25 12:37:41.1139,3.2,-9.9
2003-11-25 12:37:41.1145,3,-10.3
2003-11-25 12:37:41.1151,3.3,-10.2
2003-11-25 12:37:41.1157,3.8,-10
2003-11-25 12:37:41.1163,4,-10
2003-11-25 12:37:41.1169,3.6,-10
2003-11-25 12:37:41.1175,3.7,-9.9
2003-11-25 12:37:41.1181,4.2,-9.9
2003-11-25 12:37:41.1186,4.4,-10.2
2003-11-25 12:37:41.1192,4.4,-10
2003-11-25 12:37:41.1198,4.5,-9.9
2003-11-25 12:37:41.1204,4.4,-9.9
2003-11-25 12:37:41.1210,4.5,-9.8
2003-11-25 12:37:41.1216,4,-9.9
2003-11-25 12:37:41.1222,4.4,-9.9
2003-11-25 12:37:41.1228,4.5,-10
2003-11-25 12:37:41.1234,4.6,-10
2003-11-25 12:37:41.1240,4.9,-10.3
2003-11-25 12:37:41.1245,5.2,-10
