TIME_1,RE_1,LE_1
2013-01-01 14:12:22.0000,0,0
2013-01-01 14:12:22.0006,0.1,-0.5
2013-01-01 14:12:22.0012,0,-0.7
2013-01-01 14:12:22.0018,0,-0.9
2013-01-01 14:12:22.0024,0,-1.1
2013-01-01 14:12:22.0030,0,-1.2
2013-01-01 14:12:22.0035,0,-1.3
2013-01-01 14:12:22.0041,0,-1.4
2013-01-01 14:12:22.0047,0,-1.3
2013-01-01 14:12:22.0053,0,-1.3
2013-01-01 14:12:22.0059,0,-1.4
2013-01-01 14:12:22.0065,0,-1.4
2013-01-01 14:12:22.0071,0,-1.5
2013-01-01 14:12:22.0077,0,-1.6
2013-01-01 14:12:22.0083,0,-1.7
2013-01-01 14:12:22.0089,-0.1,-1.8
2013-01-01 14:12:22.0094,-0.3,-1.9
2013-01-01 14:12:22.0100,-0.4,-1.9
2013-01-01 14:12:22.0106,-0.5,-1.9
2013-01-01 14:12:22.0112,-0.6,-1.8
2013-01-01 14:12:22.0118,-0.7,-1.7
2013-01-01 14:12:22.0124,-0.7,-1.7
2013-01-01 14:12:22.0130,-0.7,-1.7
2013-01-01 14:12:22.0136,-0.8,-1.7
2013-01-01 14:12:22.0142,-0.9,-1.7
2013-01-01 14:12:22.0148,-0.9,-1.9
2013-01-01 14:12:22.0153,-1,-2
2013-01-01 14:12:22.0159,-1.2,-2.1
2013-01-01 14:12:22.0165,-1.2,-2.2
2013-01-01 14:12:22.0171,-1.5,-2.3
2013-01-01 14:12:22.0177,-1.7,-2.4
2013-01-01 14:12:22.0183,-1.9,-2.5
2013-01-01 14:12:22.0189,-2.1,-2.6
2013-01-01 14:12:22.0195,-2.1,-2.6
2013-01-01 14:12:22.0201,-2.2,-2.8
2013-01-01 14:12:22.0207,-2.1,-2.9
2013-01-01 14:12:22.0212,-2.2,-3.3
2013-01-01 14:12:22.0218,-2.3,-3.4
2013-01-01 14:12:22.0224,-2.3,-3.8
2013-01-01 14:12:22.0230,-2.4,-4
2013-01-01 14:12:22.0236,-2.4,-4.1
2013-01-01 14:12:22.0242,-2.5,-4.2
2013-01-01 14:12:22.0248,-2.4,-4.1
2013-01-01 14:12:22.0254,-2.4,-4
2013-01-01 14:12:22.0260,-2.4,-4.1
2013-01-01 14:12:22.0266,-2.3,-4
2013-01-01 14:12:22.0272,-2.3,-4
2013-01-01 14:12:22.0277,-2.3,-3.9
2013-01-01 14:12:22.0283,-2.2,-3.7
2013-01-01 14:12:22.0289,-2.2,-3.7
2013-01-01 14:12:22.0295,-2.1,-3.7
2013-01-01 14:12:22.0301,-2.1,-3.7
2013-01-01 14:12:22.0307,-2.1,-3.5
2013-01-01 14:12:22.0313,-2,-3.4
2013-01-01 14:12:22.0319,-2,-3.3
2013-01-01 14:12:22.0325,-1.7,-3.1
2013-01-01 14:12:22.0331,-1.7,-3.1
2013-01-01 14:12:22.0336,-1.6,-3
2013-01-01 14:12:22.0342,-1.6,-2.9
2013-01-01 14:12:22.0348,-1.6,-2.9
2013-01-01 14:12:22.0354,-1.4,-2.7
2013-01-01 14:12:22.0360,-1.3,-2.6
2013-01-01 14:12:22.0366,-1.1,-2.3
