TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4
2004-01-27 08:57:44.0212,-1.9,0.3,2004-01-27 09:00:10.0212,-0.6,-0.6,2004-01-27 09:03:32.0212,-1,-0.7,2004-01-27 09:05:33.0212,-0.9,-0.2
2004-01-27 08:57:44.0218,-1.9,0.5,2004-01-27 09:00:10.0218,-0.7,-0.7,2004-01-27 09:03:32.0218,-1.2,-0.8,2004-01-27 09:05:33.0218,-0.8,-0.1
2004-01-27 08:57:44.0224,-2,0.5,2004-01-27 09:00:10.0224,-0.9,-0.6,2004-01-27 09:03:32.0224,-1.3,-1.1,2004-01-27 09:05:33.0224,-0.9,-0.1
2004-01-27 08:57:44.0230,-2.1,0.6,2004-01-27 09:00:10.0230,-1.1,-0.6,2004-01-27 09:03:32.0230,-1.4,-1.3,2004-01-27 09:05:33.0230,-0.9,-0.1
2004-01-27 08:57:44.0236,-2.2,0.6,2004-01-27 09:00:10.0236,-1.3,-0.5,2004-01-27 09:03:32.0236,-1.4,-1.5,2004-01-27 09:05:33.0236,-0.8,0
2004-01-27 08:57:44.0242,-2.3,0.6,2004-01-27 09:00:10.0242,-1.5,-0.6,2004-01-27 09:03:32.0242,-1.3,-1.6,2004-01-27 09:05:33.0242,-0.8,0
2004-01-27 08:57:44.0248,-2.5,0.9,2004-01-27 09:00:10.0248,-1.6,-0.6,2004-01-27 09:03:32.0248,-1.1,-1.6,2004-01-27 09:05:33.0248,-0.7,0
2004-01-27 08:57:44.0254,-2.5,1,2004-01-27 09:00:10.0254,-1.6,-0.7,2004-01-27 09:03:32.0254,-0.9,-1.7,2004-01-27 09:05:33.0254,-0.7,0
2004-01-27 08:57:44.0260,-2.5,1.1,2004-01-27 09:00:10.0260,-1.7,-0.7,2004-01-27 09:03:32.0260,-0.7,-1.6,2004-01-27 09:05:33.0260,-0.7,0
2004-01-27 08:57:44.0266,-2.4,1.3,2004-01-27 09:00:10.0266,-1.6,-0.7,2004-01-27 09:03:32.0266,-0.5,-1.5,2004-01-27 09:05:33.0266,-0.7,0
2004-01-27 08:57:44.0272,-2.2,1.3,2004-01-27 09:00:10.0272,-1.6,-0.5,2004-01-27 09:03:32.0272,-0.4,-1.3,2004-01-27 09:05:33.0272,-0.7,0.1
2004-01-27 08:57:44.0277,-2.1,1.3,2004-01-27 09:00:10.0277,-1.4,-0.5,2004-01-27 09:03:32.0277,-0.3,-1.3,2004-01-27 09:05:33.0277,-0.7,0.1
2004-01-27 08:57:44.0283,-2.1,1.2,2004-01-27 09:00:10.0283,-1.5,-0.4,2004-01-27 09:03:32.0283,-0.1,-1.2,2004-01-27 09:05:33.0283,-0.8,0.1
2004-01-27 08:57:44.0289,-2.1,1.2,2004-01-27 09:00:10.0289,-1.5,-0.4,2004-01-27 09:03:32.0289,-0.2,-1.2,2004-01-27 09:05:33.0289,-0.7,0.2
2004-01-27 08:57:44.0295,-2.1,1.2,2004-01-27 09:00:10.0295,-1.6,-0.5,2004-01-27 09:03:32.0295,-0.1,-1.1,2004-01-27 09:05:33.0295,-0.8,0.2
2004-01-27 08:57:44.0301,-2.1,1.1,2004-01-27 09:00:10.0301,-1.8,-0.5,2004-01-27 09:03:32.0301,-0.2,-1.2,2004-01-27 09:05:33.0301,-0.8,0.2
2004-01-27 08:57:44.0307,-2.1,0.9,2004-01-27 09:00:10.0307,-1.9,-0.6,2004-01-27 09:03:32.0307,-0.3,-1.1,2004-01-27 09:05:33.0307,-0.9,0.1
2004-01-27 08:57:44.0313,-2.1,0.8,2004-01-27 09:00:10.0313,-1.9,-0.6,2004-01-27 09:03:32.0313,-0.4,-1.1,2004-01-27 09:05:33.0313,-1,0.1
2004-01-27 08:57:44.0319,-2.3,0.7,2004-01-27 09:00:10.0319,-1.9,-0.7,2004-01-27 09:03:32.0319,-0.4,-1,2004-01-27 09:05:33.0319,-1.1,0
2004-01-27 08:57:44.0325,-2.3,0.5,2004-01-27 09:00:10.0325,-1.8,-0.6,2004-01-27 09:03:32.0325,-0.4,-0.9,2004-01-27 09:05:33.0325,-1.1,0
2004-01-27 08:57:44.0331,-2.4,0.5,2004-01-27 09:00:10.0331,-1.7,-0.7,2004-01-27 09:03:32.0331,-0.4,-0.9,2004-01-27 09:05:33.0331,-1.2,0
2004-01-27 08:57:44.0336,-2.3,0.5,2004-01-27 09:00:10.0336,-1.5,-0.7,2004-01-27 09:03:32.0336,-0.5,-1,2004-01-27 09:05:33.0336,-1.3,-0.1
2004-01-27 08:57:44.0342,-2.2,0.6,2004-01-27 09:00:10.0342,-1.5,-0.7,2004-01-27 09:03:32.0342,-0.7,-1.2,2004-01-27 09:05:33.0342,-1.3,-0.1
2004-01-27 08:57:44.0348,-2.1,0.6,2004-01-27 09:00:10.0348,-1.4,-0.9,2004-01-27 09:03:32.0348,-0.9,-1.3,2004-01-27 09:05:33.0348,-1.3,-0.2
2004-01-27 08:57:44.0354,-2.1,0.7,2004-01-27 09:00:10.0354,-1.3,-0.9,2004-01-27 09:03:32.0354,-1,-1.3,2004-01-27 09:05:33.0354,-1.4,-0.2
2004-01-27 08:57:44.0360,-2,0.7,2004-01-27 09:00:10.0360,-1.2,-0.9,2004-01-27 09:03:32.0360,-1.1,-1.4,2004-01-27 09:05:33.0360,-1.5,-0.2
2004-01-27 08:57:44.0366,-2.1,0.9,2004-01-27 09:00:10.0366,-1.1,-1,2004-01-27 09:03:32.0366,-1.3,-1.4,2004-01-27 09:05:33.0366,-1.5,-0.3
2004-01-27 08:57:44.0372,-1.9,0.9,2004-01-27 09:00:10.0372,-1,-1,2004-01-27 09:03:32.0372,-1.3,-1.4,2004-01-27 09:05:33.0372,-1.7,-0.5
2004-01-27 08:57:44.0378,-1.8,1,2004-01-27 09:00:10.0378,-0.9,-1,2004-01-27 09:03:32.0378,-1.4,-1.3,2004-01-27 09:05:33.0378,-1.9,-0.6
2004-01-27 08:57:44.0384,-1.8,1,2004-01-27 09:00:10.0384,-1,-1,2004-01-27 09:03:32.0384,-1.5,-1.3,2004-01-27 09:05:33.0384,-2.1,-0.8
2004-01-27 08:57:44.0390,-1.6,1,2004-01-27 09:00:10.0390,-0.9,-0.9,2004-01-27 09:03:32.0390,-1.4,-1.2,2004-01-27 09:05:33.0390,-2.1,-0.9
2004-01-27 08:57:44.0395,-1.5,1.1,2004-01-27 09:00:10.0395,-0.7,-0.8,2004-01-27 09:03:32.0395,-1.4,-1.2,2004-01-27 09:05:33.0395,-2.1,-1
2004-01-27 08:57:44.0401,-1.2,1.1,2004-01-27 09:00:10.0401,-0.7,-0.8,2004-01-27 09:03:32.0401,-1.5,-1,2004-01-27 09:05:33.0401,-2.2,-1
2004-01-27 08:57:44.0407,-1,1.1,2004-01-27 09:00:10.0407,-0.5,-0.7,2004-01-27 09:03:32.0407,-1.5,-1.1,2004-01-27 09:05:33.0407,-2.3,-1
2004-01-27 08:57:44.0413,-0.6,1.2,2004-01-27 09:00:10.0413,-0.4,-0.7,2004-01-27 09:03:32.0413,-1.5,-1.1,2004-01-27 09:05:33.0413,-2.5,-0.9
2004-01-27 08:57:44.0419,-0.4,1.1,2004-01-27 09:00:10.0419,-0.4,-0.6,2004-01-27 09:03:32.0419,-1.3,-1.2,2004-01-27 09:05:33.0419,-2.5,-0.9
2004-01-27 08:57:44.0425,-0.3,1,2004-01-27 09:00:10.0425,-0.3,-0.6,2004-01-27 09:03:32.0425,-1.2,-1.2,2004-01-27 09:05:33.0425,-2.6,-0.9
2004-01-27 08:57:44.0431,-0.2,1.1,2004-01-27 09:00:10.0431,-0.2,-0.6,2004-01-27 09:03:32.0431,-1,-1.2,2004-01-27 09:05:33.0431,-2.6,-0.9
2004-01-27 08:57:44.0437,-0.2,1,2004-01-27 09:00:10.0437,-0.2,-0.5,2004-01-27 09:03:32.0437,-0.9,-1,2004-01-27 09:05:33.0437,-2.5,-0.7
2004-01-27 08:57:44.0443,-0.2,1,2004-01-27 09:00:10.0443,-0.3,-0.6,2004-01-27 09:03:32.0443,-0.9,-1,2004-01-27 09:05:33.0443,-2.6,-0.7
2004-01-27 08:57:44.0449,-0.2,0.9,2004-01-27 09:00:10.0449,-0.2,-0.4,2004-01-27 09:03:32.0449,-0.8,-0.8,2004-01-27 09:05:33.0449,-2.6,-0.6
2004-01-27 08:57:44.0455,-0.3,0.8,2004-01-27 09:00:10.0455,-0.2,-0.5,2004-01-27 09:03:32.0455,-0.8,-0.7,2004-01-27 09:05:33.0455,-2.5,-0.5
2004-01-27 08:57:44.0460,-0.1,0.8,2004-01-27 09:00:10.0460,-0.3,-0.6,2004-01-27 09:03:32.0460,-0.7,-0.6,2004-01-27 09:05:33.0460,-2.6,-0.3
2004-01-27 08:57:44.0466,-0.1,0.8,2004-01-27 09:00:10.0466,-0.1,-0.5,2004-01-27 09:03:32.0466,-0.8,-0.5,2004-01-27 09:05:33.0466,-2.6,-0.1
2004-01-27 08:57:44.0472,0,1,2004-01-27 09:00:10.0472,0,-0.5,2004-01-27 09:03:32.0472,-0.8,-0.4,2004-01-27 09:05:33.0472,-2.6,0
2004-01-27 08:57:44.0478,0.1,1.1,2004-01-27 09:00:10.0478,0.3,-0.4,2004-01-27 09:03:32.0478,-0.8,-0.4,2004-01-27 09:05:33.0478,-2.7,0
2004-01-27 08:57:44.0484,0.2,1.3,2004-01-27 09:00:10.0484,0.6,-0.3,2004-01-27 09:03:32.0484,-0.8,-0.4,2004-01-27 09:05:33.0484,-2.7,0
2004-01-27 08:57:44.0490,0.3,1.4,2004-01-27 09:00:10.0490,0.8,-0.3,2004-01-27 09:03:32.0490,-0.8,-0.4,2004-01-27 09:05:33.0490,-2.8,0
2004-01-27 08:57:44.0496,0.3,1.6,2004-01-27 09:00:10.0496,0.9,-0.3,2004-01-27 09:03:32.0496,-0.8,-0.5,2004-01-27 09:05:33.0496,-2.9,0.1
2004-01-27 08:57:44.0502,0.4,1.5,2004-01-27 09:00:10.0502,1,-0.5,2004-01-27 09:03:32.0502,-0.9,-0.6,2004-01-27 09:05:33.0502,-2.9,0.2
2004-01-27 08:57:44.0508,0.3,1.5,2004-01-27 09:00:10.0508,0.9,-0.6,2004-01-27 09:03:32.0508,-0.8,-0.7,2004-01-27 09:05:33.0508,-2.9,0.1
2004-01-27 08:57:44.0514,0.2,1.4,2004-01-27 09:00:10.0514,0.9,-0.8,2004-01-27 09:03:32.0514,-0.8,-0.7,2004-01-27 09:05:33.0514,-3,0
2004-01-27 08:57:44.0519,0.2,1.4,2004-01-27 09:00:10.0519,0.8,-0.8,2004-01-27 09:03:32.0519,-0.8,-0.7,2004-01-27 09:05:33.0519,-3,0
2004-01-27 08:57:44.0525,0.2,1.3,2004-01-27 09:00:10.0525,0.7,-0.8,2004-01-27 09:03:32.0525,-0.7,-0.6,2004-01-27 09:05:33.0525,-3,-0.1
2004-01-27 08:57:44.0531,0.4,1.3,2004-01-27 09:00:10.0531,0.7,-0.8,2004-01-27 09:03:32.0531,-0.7,-0.6,2004-01-27 09:05:33.0531,-3,-0.1
2004-01-27 08:57:44.0537,0.5,1.4,2004-01-27 09:00:10.0537,0.6,-0.9,2004-01-27 09:03:32.0537,-0.8,-0.6,2004-01-27 09:05:33.0537,-3,0
2004-01-27 08:57:44.0543,0.6,1.4,2004-01-27 09:00:10.0543,0.4,-0.9,2004-01-27 09:03:32.0543,-0.8,-0.6,2004-01-27 09:05:33.0543,-2.9,-0.1
2004-01-27 08:57:44.0549,0.6,1.3,2004-01-27 09:00:10.0549,0.4,-1,2004-01-27 09:03:32.0549,-1,-0.7,2004-01-27 09:05:33.0549,-3,0
2004-01-27 08:57:44.0555,0.5,1.3,2004-01-27 09:00:10.0555,0.3,-1,2004-01-27 09:03:32.0555,-1.1,-0.7,2004-01-27 09:05:33.0555,-3.1,-0.1
2004-01-27 08:57:44.0561,0.4,1.3,2004-01-27 09:00:10.0561,0.2,-0.9,2004-01-27 09:03:32.0561,-1.1,-0.8,2004-01-27 09:05:33.0561,-3.2,-0.1
2004-01-27 08:57:44.0567,0.2,1.3,2004-01-27 09:00:10.0567,0.2,-1,2004-01-27 09:03:32.0567,-1.2,-0.9,2004-01-27 09:05:33.0567,-3.3,-0.1
2004-01-27 08:57:44.0573,0,1.3,2004-01-27 09:00:10.0573,0.2,-1,2004-01-27 09:03:32.0573,-1.1,-0.9,2004-01-27 09:05:33.0573,-3.4,-0.2
2004-01-27 08:57:44.0578,-0.3,1.3,2004-01-27 09:00:10.0578,0.1,-1.1,2004-01-27 09:03:32.0578,-1.1,-0.9,2004-01-27 09:05:33.0578,-3.5,-0.3
2004-01-27 08:57:44.0584,-0.5,1.4,2004-01-27 09:00:10.0584,0.1,-1.2,2004-01-27 09:03:32.0584,-1,-0.9,2004-01-27 09:05:33.0584,-3.6,-0.4
2004-01-27 08:57:44.0590,-0.8,1.3,2004-01-27 09:00:10.0590,0,-1.2,2004-01-27 09:03:32.0590,-0.9,-1,2004-01-27 09:05:33.0590,-3.5,-0.5
2004-01-27 08:57:44.0596,-1.1,1.3,2004-01-27 09:00:10.0596,0,-1.2,2004-01-27 09:03:32.0596,-0.8,-1,2004-01-27 09:05:33.0596,-3.5,-0.6
2004-01-27 08:57:44.0602,-1.3,1.4,2004-01-27 09:00:10.0602,-0.1,-1.1,2004-01-27 09:03:32.0602,-0.8,-1.2,2004-01-27 09:05:33.0602,-3.5,-0.7
2004-01-27 08:57:44.0608,-1.4,1.5,2004-01-27 09:00:10.0608,-0.3,-1,2004-01-27 09:03:32.0608,-0.7,-1.3,2004-01-27 09:05:33.0608,-3.4,-0.8
2004-01-27 08:57:44.0614,-1.5,1.6,2004-01-27 09:00:10.0614,-0.6,-1,2004-01-27 09:03:32.0614,-0.7,-1.4,2004-01-27 09:05:33.0614,-3.4,-0.8
2004-01-27 08:57:44.0620,-1.7,1.6,2004-01-27 09:00:10.0620,-0.8,-1,2004-01-27 09:03:32.0620,-0.7,-1.5,2004-01-27 09:05:33.0620,-3.3,-0.8
2004-01-27 08:57:44.0626,-1.7,1.6,2004-01-27 09:00:10.0626,-1.1,-1.2,2004-01-27 09:03:32.0626,-0.8,-1.8,2004-01-27 09:05:33.0626,-3.4,-0.8
2004-01-27 08:57:44.0632,-1.9,1.5,2004-01-27 09:00:10.0632,-1.4,-1.3,2004-01-27 09:03:32.0632,-0.9,-1.8,2004-01-27 09:05:33.0632,-3.3,-0.8
2004-01-27 08:57:44.0637,-2.1,1.5,2004-01-27 09:00:10.0637,-1.7,-1.5,2004-01-27 09:03:32.0637,-0.9,-1.7,2004-01-27 09:05:33.0637,-3.3,-0.9
2004-01-27 08:57:44.0643,-2.3,1.4,2004-01-27 09:00:10.0643,-2,-1.6,2004-01-27 09:03:32.0643,-0.8,-1.7,2004-01-27 09:05:33.0643,-3.3,-0.9
2004-01-27 08:57:44.0649,-2.5,1.4,2004-01-27 09:00:10.0649,-2.1,-1.7,2004-01-27 09:03:32.0649,-0.8,-1.7,2004-01-27 09:05:33.0649,-3.3,-0.9
2004-01-27 08:57:44.0655,-2.6,1.5,2004-01-27 09:00:10.0655,-2.4,-1.7,2004-01-27 09:03:32.0655,-0.8,-1.8,2004-01-27 09:05:33.0655,-3.3,-0.8
2004-01-27 08:57:44.0661,-2.7,1.6,2004-01-27 09:00:10.0661,-2.7,-1.7,2004-01-27 09:03:32.0661,-0.7,-1.8,2004-01-27 09:05:33.0661,-3.3,-0.7
2004-01-27 08:57:44.0667,-2.9,1.7,2004-01-27 09:00:10.0667,-2.9,-1.7,2004-01-27 09:03:32.0667,-0.8,-1.7,2004-01-27 09:05:33.0667,-3.3,-0.7
2004-01-27 08:57:44.0673,-2.9,1.8,2004-01-27 09:00:10.0673,-3.1,-1.6,2004-01-27 09:03:32.0673,-0.7,-1.8,2004-01-27 09:05:33.0673,-3.4,-0.7
2004-01-27 08:57:44.0679,-2.9,1.8,2004-01-27 09:00:10.0679,-3.2,-1.5,2004-01-27 09:03:32.0679,-0.8,-1.8,2004-01-27 09:05:33.0679,-3.3,-0.7
2004-01-27 08:57:44.0685,-3.1,1.8,2004-01-27 09:00:10.0685,-3.3,-1.5,2004-01-27 09:03:32.0685,-0.8,-1.7,2004-01-27 09:05:33.0685,-3.3,-0.7
2004-01-27 08:57:44.0691,-3.2,1.8,2004-01-27 09:00:10.0691,-3.5,-1.3,2004-01-27 09:03:32.0691,-0.8,-1.8,2004-01-27 09:05:33.0691,-3.3,-0.7
2004-01-27 08:57:44.0697,-3.3,1.8,2004-01-27 09:00:10.0697,-3.7,-1.4,2004-01-27 09:03:32.0697,-0.9,-1.8,2004-01-27 09:05:33.0697,-3.3,-0.8
2004-01-27 08:57:44.0702,-3.7,1.7,2004-01-27 09:00:10.0702,-3.8,-1.2,2004-01-27 09:03:32.0702,-1.1,-1.9,2004-01-27 09:05:33.0702,-3.3,-0.7
2004-01-27 08:57:44.0708,-3.9,1.7,2004-01-27 09:00:10.0708,-3.9,-1.2,2004-01-27 09:03:32.0708,-1.3,-1.9,2004-01-27 09:05:33.0708,-3.5,-0.8
2004-01-27 08:57:44.0714,-4,1.6,2004-01-27 09:00:10.0714,-4,-1.2,2004-01-27 09:03:32.0714,-1.4,-2,2004-01-27 09:05:33.0714,-3.6,-0.8
2004-01-27 08:57:44.0720,-4.2,1.7,2004-01-27 09:00:10.0720,-4.1,-1.2,2004-01-27 09:03:32.0720,-1.5,-2.1,2004-01-27 09:05:33.0720,-3.6,-0.8
2004-01-27 08:57:44.0726,-4.3,1.8,2004-01-27 09:00:10.0726,-4.2,-1.2,2004-01-27 09:03:32.0726,-1.5,-2.3,2004-01-27 09:05:33.0726,-3.6,-0.9
2004-01-27 08:57:44.0732,-4.3,1.7,2004-01-27 09:00:10.0732,-4.2,-1.2,2004-01-27 09:03:32.0732,-1.4,-2.5,2004-01-27 09:05:33.0732,-3.7,-1.1
2004-01-27 08:57:44.0738,-4.4,1.7,2004-01-27 09:00:10.0738,-4.3,-1.3,2004-01-27 09:03:32.0738,-1.4,-2.7,2004-01-27 09:05:33.0738,-3.6,-1.2
2004-01-27 08:57:44.0744,-4.5,1.6,2004-01-27 09:00:10.0744,-4.3,-1.3,2004-01-27 09:03:32.0744,-1.5,-2.8,2004-01-27 09:05:33.0744,-3.6,-1.4
2004-01-27 08:57:44.0750,-4.6,1.6,2004-01-27 09:00:10.0750,-4.3,-1.4,2004-01-27 09:03:32.0750,-1.5,-2.8,2004-01-27 09:05:33.0750,-3.5,-1.5
2004-01-27 08:57:44.0756,-4.9,1.5,2004-01-27 09:00:10.0756,-4.5,-1.5,2004-01-27 09:03:32.0756,-1.5,-2.9,2004-01-27 09:05:33.0756,-3.6,-1.7
2004-01-27 08:57:44.0761,-5.2,1.4,2004-01-27 09:00:10.0761,-4.7,-1.5,2004-01-27 09:03:32.0761,-1.6,-2.8,2004-01-27 09:05:33.0761,-3.7,-1.8
2004-01-27 08:57:44.0767,-5.4,1.4,2004-01-27 09:00:10.0767,-4.9,-1.6,2004-01-27 09:03:32.0767,-1.7,-2.7,2004-01-27 09:05:33.0767,-3.8,-1.9
2004-01-27 08:57:44.0773,-5.7,1.5,2004-01-27 09:00:10.0773,-5.2,-1.7,2004-01-27 09:03:32.0773,-1.8,-2.5,2004-01-27 09:05:33.0773,-4,-2
2004-01-27 08:57:44.0779,-5.8,1.6,2004-01-27 09:00:10.0779,-5.5,-1.8,2004-01-27 09:03:32.0779,-1.7,-2.5,2004-01-27 09:05:33.0779,-4.1,-2.1
2004-01-27 08:57:44.0785,-6,1.7,2004-01-27 09:00:10.0785,-5.6,-1.8,2004-01-27 09:03:32.0785,-1.8,-2.5,2004-01-27 09:05:33.0785,-4.3,-2.1
2004-01-27 08:57:44.0791,-6,1.7,2004-01-27 09:00:10.0791,-5.8,-1.8,2004-01-27 09:03:32.0791,-1.7,-2.5,2004-01-27 09:05:33.0791,-4.5,-2.1
2004-01-27 08:57:44.0797,-6.2,1.8,2004-01-27 09:00:10.0797,-5.8,-1.8,2004-01-27 09:03:32.0797,-1.7,-2.6,2004-01-27 09:05:33.0797,-4.8,-2.1
2004-01-27 08:57:44.0803,-6,1.8,2004-01-27 09:00:10.0803,-5.8,-1.8,2004-01-27 09:03:32.0803,-1.6,-2.7,2004-01-27 09:05:33.0803,-4.8,-2
2004-01-27 08:57:44.0809,-6,1.8,2004-01-27 09:00:10.0809,-5.9,-1.8,2004-01-27 09:03:32.0809,-1.6,-2.7,2004-01-27 09:05:33.0809,-5,-2
2004-01-27 08:57:44.0815,-6,1.8,2004-01-27 09:00:10.0815,-5.9,-1.8,2004-01-27 09:03:32.0815,-1.6,-2.9,2004-01-27 09:05:33.0815,-5,-1.9
