TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2
2003-02-26 13:28:40.0000,0,0,2003-02-26 13:41:47.0000,0,0
2003-02-26 13:28:40.0006,0,0.2,2003-02-26 13:41:47.0006,0,0.6
2003-02-26 13:28:40.0012,0,0.1,2003-02-26 13:41:47.0012,0,0.5
2003-02-26 13:28:40.0018,0,0.2,2003-02-26 13:41:47.0018,0,0.5
2003-02-26 13:28:40.0024,-0.1,0.2,2003-02-26 13:41:47.0024,0,0.5
2003-02-26 13:28:40.0030,-0.2,0.3,2003-02-26 13:41:47.0030,0,0.5
2003-02-26 13:28:40.0035,-0.2,0.4,2003-02-26 13:41:47.0035,0.1,0.4
2003-02-26 13:28:40.0041,-0.1,0.7,2003-02-26 13:41:47.0041,0.2,0.5
2003-02-26 13:28:40.0047,0,0.8,2003-02-26 13:41:47.0047,0.3,0.4
2003-02-26 13:28:40.0053,0,1,2003-02-26 13:41:47.0053,0.4,0.5
2003-02-26 13:28:40.0059,0.3,1.2,2003-02-26 13:41:47.0059,0.5,0.5
2003-02-26 13:28:40.0065,0.5,1.2,2003-02-26 13:41:47.0065,0.5,0.5
2003-02-26 13:28:40.0071,0.7,1.4,2003-02-26 13:41:47.0071,0.5,0.5
2003-02-26 13:28:40.0077,0.7,1.4,2003-02-26 13:41:47.0077,0.6,0.6
2003-02-26 13:28:40.0083,0.6,1.4,2003-02-26 13:41:47.0083,0.6,0.6
2003-02-26 13:28:40.0089,0.4,1.3,2003-02-26 13:41:47.0089,0.3,0.6
2003-02-26 13:28:40.0094,0.1,1.2,2003-02-26 13:41:47.0094,0.1,0.7
2003-02-26 13:28:40.0100,-0.1,1.1,2003-02-26 13:41:47.0100,-0.1,0.7
2003-02-26 13:28:40.0106,-0.3,1,2003-02-26 13:41:47.0106,-0.3,0.7
2003-02-26 13:28:40.0112,-0.5,1.1,2003-02-26 13:41:47.0112,-0.3,0.8
2003-02-26 13:28:40.0118,-0.4,1.1,2003-02-26 13:41:47.0118,-0.4,0.8
2003-02-26 13:28:40.0124,-0.2,1,2003-02-26 13:41:47.0124,-0.5,0.9
2003-02-26 13:28:40.0130,-0.1,1.1,2003-02-26 13:41:47.0130,-0.3,0.8
2003-02-26 13:28:40.0136,0,0.9,2003-02-26 13:41:47.0136,-0.3,0.8
2003-02-26 13:28:40.0142,0,0.8,2003-02-26 13:41:47.0142,-0.2,0.8
2003-02-26 13:28:40.0148,0,0.5,2003-02-26 13:41:47.0148,-0.2,0.8
2003-02-26 13:28:40.0153,-0.2,0.3,2003-02-26 13:41:47.0153,-0.2,0.8
2003-02-26 13:28:40.0159,-0.4,0,2003-02-26 13:41:47.0159,-0.2,0.8
2003-02-26 13:28:40.0165,-0.6,0,2003-02-26 13:41:47.0165,-0.2,0.9
2003-02-26 13:28:40.0171,-0.7,-0.1,2003-02-26 13:41:47.0171,-0.2,0.9
2003-02-26 13:28:40.0177,-0.9,-0.1,2003-02-26 13:41:47.0177,-0.3,1
2003-02-26 13:28:40.0183,-0.8,0,2003-02-26 13:41:47.0183,-0.3,1
2003-02-26 13:28:40.0189,-0.7,0,2003-02-26 13:41:47.0189,-0.3,1
2003-02-26 13:28:40.0195,-0.6,0,2003-02-26 13:41:47.0195,-0.2,1
