TIME_1,RE_1,LE_1
2015-08-28 09:28:18.0000,0,0
2015-08-28 09:28:18.0006,0,-0.2
2015-08-28 09:28:18.0012,0,-0.3
2015-08-28 09:28:18.0018,0,-0.2
2015-08-28 09:28:18.0024,0,-0.1
2015-08-28 09:28:18.0030,0.1,-0.1
2015-08-28 09:28:18.0035,0.2,0
2015-08-28 09:28:18.0041,0.3,0
2015-08-28 09:28:18.0047,0.4,0.1
2015-08-28 09:28:18.0053,0.3,0.1
2015-08-28 09:28:18.0059,0.3,0.1
2015-08-28 09:28:18.0065,0.2,0.3
2015-08-28 09:28:18.0071,0.1,0.4
2015-08-28 09:28:18.0077,0.2,0.4
2015-08-28 09:28:18.0083,0,0.3
2015-08-28 09:28:18.0089,-0.1,0.1
2015-08-28 09:28:18.0094,-0.3,-0.1
2015-08-28 09:28:18.0100,-0.4,-0.1
2015-08-28 09:28:18.0106,-0.5,0
2015-08-28 09:28:18.0112,-0.5,0
2015-08-28 09:28:18.0118,-0.5,0
2015-08-28 09:28:18.0124,-0.6,0.1
2015-08-28 09:28:18.0130,-0.5,0.2
2015-08-28 09:28:18.0136,-0.4,0.3
2015-08-28 09:28:18.0142,-0.5,0.5
2015-08-28 09:28:18.0148,-0.3,0.7
2015-08-28 09:28:18.0153,-0.1,0.8
2015-08-28 09:28:18.0159,0,0.9
2015-08-28 09:28:18.0165,0.1,0.9
2015-08-28 09:28:18.0171,0.2,0.6
2015-08-28 09:28:18.0177,0.1,0.3
2015-08-28 09:28:18.0183,0.1,0.2
2015-08-28 09:28:18.0189,0.2,0.2
2015-08-28 09:28:18.0195,0.3,0.1
2015-08-28 09:28:18.0201,0.3,0
2015-08-28 09:28:18.0207,0.3,0
2015-08-28 09:28:18.0212,0.2,-0.1
2015-08-28 09:28:18.0218,0.1,-0.2
2015-08-28 09:28:18.0224,0.1,-0.2
2015-08-28 09:28:18.0230,0.2,-0.3
2015-08-28 09:28:18.0236,0.3,-0.4
2015-08-28 09:28:18.0242,0.3,-0.4
2015-08-28 09:28:18.0248,0.4,-0.4
2015-08-28 09:28:18.0254,0.2,-0.6
2015-08-28 09:28:18.0260,0.1,-0.8
2015-08-28 09:28:18.0266,0,-0.8
2015-08-28 09:28:18.0272,0,-0.7
2015-08-28 09:28:18.0277,-0.1,-0.7
2015-08-28 09:28:18.0283,-0.1,-0.8
2015-08-28 09:28:18.0289,-0.4,-1
2015-08-28 09:28:18.0295,-0.5,-1
2015-08-28 09:28:18.0301,-0.5,-0.9
2015-08-28 09:28:18.0307,-0.5,-0.8
2015-08-28 09:28:18.0313,-0.7,-0.8
2015-08-28 09:28:18.0319,-0.8,-0.8
2015-08-28 09:28:18.0325,-1,-0.8
2015-08-28 09:28:18.0331,-1,-0.8
2015-08-28 09:28:18.0336,-1,-0.8
2015-08-28 09:28:18.0342,-1.1,-0.9
2015-08-28 09:28:18.0348,-1.1,-0.8
2015-08-28 09:28:18.0354,-1,-0.7
2015-08-28 09:28:18.0360,-0.9,-0.7
2015-08-28 09:28:18.0366,-0.8,-0.7
2015-08-28 09:28:18.0372,-0.9,-0.8
2015-08-28 09:28:18.0378,-0.9,-0.9
2015-08-28 09:28:18.0384,-0.9,-0.8
2015-08-28 09:28:18.0390,-0.8,-0.7
2015-08-28 09:28:18.0395,-0.8,-0.8
2015-08-28 09:28:18.0401,-0.7,-1
2015-08-28 09:28:18.0407,-0.6,-1.1
2015-08-28 09:28:18.0413,-0.6,-1.2
2015-08-28 09:28:18.0419,-0.6,-1.3
2015-08-28 09:28:18.0425,-0.5,-1.6
2015-08-28 09:28:18.0431,-0.6,-1.7
2015-08-28 09:28:18.0437,-0.5,-1.8
2015-08-28 09:28:18.0443,-0.5,-1.7
2015-08-28 09:28:18.0449,-0.4,-1.7
2015-08-28 09:28:18.0455,-0.4,-1.6
2015-08-28 09:28:18.0460,-0.4,-1.5
2015-08-28 09:28:18.0466,-0.3,-1.3
2015-08-28 09:28:18.0472,-0.3,-1
2015-08-28 09:28:18.0478,-0.2,-0.9
2015-08-28 09:28:18.0484,-0.2,-0.8
2015-08-28 09:28:18.0490,-0.4,-0.9
2015-08-28 09:28:18.0496,-0.5,-0.8
2015-08-28 09:28:18.0502,-0.6,-0.8
2015-08-28 09:28:18.0508,-0.8,-1
2015-08-28 09:28:18.0514,-1,-1.1
2015-08-28 09:28:18.0519,-1.2,-1.1
2015-08-28 09:28:18.0525,-1.2,-1.2
2015-08-28 09:28:18.0531,-1.4,-1.1
2015-08-28 09:28:18.0537,-1.4,-1
2015-08-28 09:28:18.0543,-1.5,-1
2015-08-28 09:28:18.0549,-1.5,-0.7
2015-08-28 09:28:18.0555,-1.4,-0.7
2015-08-28 09:28:18.0561,-1.2,-0.6
2015-08-28 09:28:18.0567,-1.1,-0.6
2015-08-28 09:28:18.0573,-1.1,-0.6
2015-08-28 09:28:18.0578,-0.9,-0.6
2015-08-28 09:28:18.0584,-0.6,-0.5
2015-08-28 09:28:18.0590,-0.3,-0.7
2015-08-28 09:28:18.0596,0,-0.8
2015-08-28 09:28:18.0602,0,-0.9
2015-08-28 09:28:18.0608,0,-1.1
2015-08-28 09:28:18.0614,0.2,-1.2
2015-08-28 09:28:18.0620,0.1,-1.2
2015-08-28 09:28:18.0626,0.2,-1.3
2015-08-28 09:28:18.0632,0.3,-1.4
2015-08-28 09:28:18.0637,0.2,-1.4
2015-08-28 09:28:18.0643,0.2,-1.4
2015-08-28 09:28:18.0649,0.2,-1.7
2015-08-28 09:28:18.0655,0.1,-1.8
2015-08-28 09:28:18.0661,0,-2
2015-08-28 09:28:18.0667,0,-2
2015-08-28 09:28:18.0673,0,-2.1
2015-08-28 09:28:18.0679,-0.1,-2.1
2015-08-28 09:28:18.0685,-0.3,-2.2
2015-08-28 09:28:18.0691,-0.5,-2.2
2015-08-28 09:28:18.0697,-0.6,-2.2
2015-08-28 09:28:18.0702,-0.7,-2.1
2015-08-28 09:28:18.0708,-0.6,-2
2015-08-28 09:28:18.0714,-0.5,-2
2015-08-28 09:28:18.0720,-0.5,-2
2015-08-28 09:28:18.0726,-0.5,-1.9
2015-08-28 09:28:18.0732,-0.6,-1.8
2015-08-28 09:28:18.0738,-0.5,-1.7
2015-08-28 09:28:18.0744,-0.6,-1.6
2015-08-28 09:28:18.0750,-0.5,-1.5
2015-08-28 09:28:18.0756,-0.4,-1.6
2015-08-28 09:28:18.0761,-0.4,-1.6
2015-08-28 09:28:18.0767,-0.4,-1.8
2015-08-28 09:28:18.0773,-0.4,-1.9
2015-08-28 09:28:18.0779,-0.5,-1.9
2015-08-28 09:28:18.0785,-0.4,-1.9
2015-08-28 09:28:18.0791,-0.3,-1.9
2015-08-28 09:28:18.0797,-0.3,-2
2015-08-28 09:28:18.0803,-0.3,-2.1
2015-08-28 09:28:18.0809,-0.4,-2.2
2015-08-28 09:28:18.0815,-0.4,-2.4
2015-08-28 09:28:18.0820,-0.4,-2.5
2015-08-28 09:28:18.0826,-0.3,-2.5
2015-08-28 09:28:18.0832,-0.2,-2.4
2015-08-28 09:28:18.0838,-0.1,-2.6
2015-08-28 09:28:18.0844,-0.1,-2.6
2015-08-28 09:28:18.0850,-0.1,-2.7
