TIME_1,RE_1,LE_1
2004-05-19 13:18:10.0000,0,0
2004-05-19 13:18:10.0006,0,0.1
2004-05-19 13:18:10.0012,0,0.1
2004-05-19 13:18:10.0018,0.1,0.1
2004-05-19 13:18:10.0024,0.3,0.2
2004-05-19 13:18:10.0030,0.2,0.2
2004-05-19 13:18:10.0035,0,0.3
2004-05-19 13:18:10.0041,0.1,0.3
2004-05-19 13:18:10.0047,0,0.3
2004-05-19 13:18:10.0053,0,0.2
2004-05-19 13:18:10.0059,0,0.3
2004-05-19 13:18:10.0065,-0.1,0.2
2004-05-19 13:18:10.0071,-0.1,0.2
2004-05-19 13:18:10.0077,-0.1,0.1
2004-05-19 13:18:10.0083,0,0.1
2004-05-19 13:18:10.0089,0,-0.1
2004-05-19 13:18:10.0094,-0.1,-0.2
2004-05-19 13:18:10.0100,-0.1,-0.3
2004-05-19 13:18:10.0106,-0.2,-0.3
2004-05-19 13:18:10.0112,-0.2,-0.2
2004-05-19 13:18:10.0118,-0.3,-0.2
2004-05-19 13:18:10.0124,-0.4,-0.2
2004-05-19 13:18:10.0130,-0.5,-0.2
2004-05-19 13:18:10.0136,-0.6,-0.2
2004-05-19 13:18:10.0142,-0.7,-0.3
2004-05-19 13:18:10.0148,-0.8,-0.3
2004-05-19 13:18:10.0153,-0.8,-0.4
2004-05-19 13:18:10.0159,-0.9,-0.4
2004-05-19 13:18:10.0165,-0.9,-0.5
2004-05-19 13:18:10.0171,-1,-0.6
2004-05-19 13:18:10.0177,-1,-0.8
2004-05-19 13:18:10.0183,-1.1,-1
2004-05-19 13:18:10.0189,-1.2,-1.3
2004-05-19 13:18:10.0195,-1.2,-1.5
2004-05-19 13:18:10.0201,-1.4,-1.8
2004-05-19 13:18:10.0207,-1.5,-1.9
2004-05-19 13:18:10.0212,-1.6,-2.1
2004-05-19 13:18:10.0218,-1.6,-2.2
2004-05-19 13:18:10.0224,-1.8,-2.2
2004-05-19 13:18:10.0230,-2,-2.3
2004-05-19 13:18:10.0236,-2.1,-2.3
2004-05-19 13:18:10.0242,-2.2,-2.3
2004-05-19 13:18:10.0248,-2.4,-2.2
2004-05-19 13:18:10.0254,-2.5,-2.2
2004-05-19 13:18:10.0260,-2.6,-2.3
2004-05-19 13:18:10.0266,-2.7,-2.2
2004-05-19 13:18:10.0272,-2.8,-2.1
2004-05-19 13:18:10.0277,-2.8,-2.1
2004-05-19 13:18:10.0283,-2.8,-1.9
2004-05-19 13:18:10.0289,-2.7,-1.7
2004-05-19 13:18:10.0295,-2.5,-1.6
2004-05-19 13:18:10.0301,-2.4,-1.4
2004-05-19 13:18:10.0307,-2.3,-1.3
2004-05-19 13:18:10.0313,-2.2,-1.1
2004-05-19 13:18:10.0319,-2,-1
2004-05-19 13:18:10.0325,-1.9,-0.8
2004-05-19 13:18:10.0331,-1.8,-0.6
2004-05-19 13:18:10.0336,-1.6,-0.4
2004-05-19 13:18:10.0342,-1.6,-0.3
2004-05-19 13:18:10.0348,-1.2,-0.1
2004-05-19 13:18:10.0354,-1.1,-0.1
2004-05-19 13:18:10.0360,-0.9,0.1
2004-05-19 13:18:10.0366,-0.7,0.4
2004-05-19 13:18:10.0372,-0.6,0.6
2004-05-19 13:18:10.0378,-0.4,0.8
2004-05-19 13:18:10.0384,-0.3,0.8
2004-05-19 13:18:10.0390,-0.2,1
2004-05-19 13:18:10.0395,-0.1,1
2004-05-19 13:18:10.0401,0,1.1
2004-05-19 13:18:10.0407,0,1.2
2004-05-19 13:18:10.0413,0,1.4
