TIME_1,RE_1,LE_1,TIME_2,RE_2,LE_2,TIME_3,RE_3,LE_3,TIME_4,RE_4,LE_4
2021-08-28 08:59:40.1234,-2.1,0.5,2021-08-28 09:05:22.1234,-0.6,-2,2021-08-28 11:55:37.1234,3.8,-3.8,2021-08-28 11:58:13.1234,2.6,-6.1
2021-08-28 08:59:40.1240,-2,0.6,2021-08-28 09:05:22.1240,-0.6,-1.9,2021-08-28 11:55:37.1240,3.8,-3.8,2021-08-28 11:58:13.1240,2.8,-6.1
2021-08-28 08:59:40.1245,-2,0.7,2021-08-28 09:05:22.1245,-0.6,-1.8,2021-08-28 11:55:37.1245,3.8,-3.7,2021-08-28 11:58:13.1245,2.8,-6.2
2021-08-28 08:59:40.1251,-2.1,0.6,2021-08-28 09:05:22.1251,-0.6,-1.8,2021-08-28 11:55:37.1251,3.9,-3.7,2021-08-28 11:58:13.1251,2.9,-6.3
2021-08-28 08:59:40.1257,-2.2,0.4,2021-08-28 09:05:22.1257,-0.9,-2.1,2021-08-28 11:55:37.1257,4,-3.6,2021-08-28 11:58:13.1257,2.9,-6.3
2021-08-28 08:59:40.1263,-2.6,0.3,2021-08-28 09:05:22.1263,-1,-2.1,2021-08-28 11:55:37.1263,4.2,-3.6,2021-08-28 11:58:13.1263,3,-6.5
2021-08-28 08:59:40.1269,-2.5,0.3,2021-08-28 09:05:22.1269,-1,-2.1,2021-08-28 11:55:37.1269,4.2,-3.6,2021-08-28 11:58:13.1269,3,-6.5
2021-08-28 08:59:40.1275,-2.4,0.6,2021-08-28 09:05:22.1275,-0.8,-2,2021-08-28 11:55:37.1275,4.2,-3.5,2021-08-28 11:58:13.1275,2.9,-6.5
2021-08-28 08:59:40.1281,-2.3,0.7,2021-08-28 09:05:22.1281,-0.6,-1.8,2021-08-28 11:55:37.1281,4.2,-3.4,2021-08-28 11:58:13.1281,3,-6.4
2021-08-28 08:59:40.1287,-2.1,0.8,2021-08-28 09:05:22.1287,-0.4,-1.7,2021-08-28 11:55:37.1287,4.2,-3.3,2021-08-28 11:58:13.1287,2.9,-6.4
2021-08-28 08:59:40.1293,-2.1,1.1,2021-08-28 09:05:22.1293,-0.2,-1.4,2021-08-28 11:55:37.1293,4.2,-3.3,2021-08-28 11:58:13.1293,3,-6.3
2021-08-28 08:59:40.1299,-1.9,1.3,2021-08-28 09:05:22.1299,0,-1.2,2021-08-28 11:55:37.1299,4.3,-3.3,2021-08-28 11:58:13.1299,3,-6.2
2021-08-28 08:59:40.1305,-1.8,1.5,2021-08-28 09:05:22.1305,0,-1,2021-08-28 11:55:37.1305,4.4,-3.2,2021-08-28 11:58:13.1305,3.1,-6.1
2021-08-28 08:59:40.1310,-1.7,1.6,2021-08-28 09:05:22.1310,0.2,-0.9,2021-08-28 11:55:37.1310,4.4,-3.2,2021-08-28 11:58:13.1310,3.1,-5.9
2021-08-28 08:59:40.1316,-1.6,1.6,2021-08-28 09:05:22.1316,0.4,-0.8,2021-08-28 11:55:37.1316,4.5,-3.1,2021-08-28 11:58:13.1316,3.1,-5.8
2021-08-28 08:59:40.1322,-1.5,1.7,2021-08-28 09:05:22.1322,0.5,-0.7,2021-08-28 11:55:37.1322,4.5,-3,2021-08-28 11:58:13.1322,3.1,-5.7
2021-08-28 08:59:40.1328,-1.5,1.6,2021-08-28 09:05:22.1328,0.5,-0.8,2021-08-28 11:55:37.1328,4.4,-2.9,2021-08-28 11:58:13.1328,3,-5.5
2021-08-28 08:59:40.1334,-1.5,1.5,2021-08-28 09:05:22.1334,0.6,-0.8,2021-08-28 11:55:37.1334,4.4,-2.7,2021-08-28 11:58:13.1334,3,-5.4
2021-08-28 08:59:40.1340,-1.7,1.2,2021-08-28 09:05:22.1340,0.2,-1,2021-08-28 11:55:37.1340,4.2,-2.9,2021-08-28 11:58:13.1340,2.9,-5.4
2021-08-28 08:59:40.1346,-1.9,1.1,2021-08-28 09:05:22.1346,0,-1.2,2021-08-28 11:55:37.1346,4.1,-2.8,2021-08-28 11:58:13.1346,2.8,-5.3
2021-08-28 08:59:40.1352,-1.9,1.2,2021-08-28 09:05:22.1352,0,-1.2,2021-08-28 11:55:37.1352,4.1,-2.8,2021-08-28 11:58:13.1352,2.7,-5.3
2021-08-28 08:59:40.1358,-1.8,1.4,2021-08-28 09:05:22.1358,0,-1.1,2021-08-28 11:55:37.1358,4.1,-2.7,2021-08-28 11:58:13.1358,2.9,-5.4
2021-08-28 08:59:40.1364,-1.8,1.6,2021-08-28 09:05:22.1364,0.1,-1,2021-08-28 11:55:37.1364,4.1,-2.6,2021-08-28 11:58:13.1364,2.9,-5.3
2021-08-28 08:59:40.1369,-1.6,1.8,2021-08-28 09:05:22.1369,0.2,-0.8,2021-08-28 11:55:37.1369,4.2,-2.5,2021-08-28 11:58:13.1369,3,-5.4
2021-08-28 08:59:40.1375,-1.6,1.9,2021-08-28 09:05:22.1375,0.3,-0.7,2021-08-28 11:55:37.1375,4.4,-2.4,2021-08-28 11:58:13.1375,2.9,-5.4
2021-08-28 08:59:40.1381,-1.4,2.1,2021-08-28 09:05:22.1381,0.4,-0.6,2021-08-28 11:55:37.1381,4.6,-2.4,2021-08-28 11:58:13.1381,2.9,-5.4
2021-08-28 08:59:40.1387,-1.2,2.1,2021-08-28 09:05:22.1387,0.5,-0.5,2021-08-28 11:55:37.1387,4.8,-2.2,2021-08-28 11:58:13.1387,3,-5.4
2021-08-28 08:59:40.1393,-0.9,2.2,2021-08-28 09:05:22.1393,0.7,-0.4,2021-08-28 11:55:37.1393,4.9,-2.2,2021-08-28 11:58:13.1393,3,-5.3
2021-08-28 08:59:40.1399,-0.9,2.1,2021-08-28 09:05:22.1399,0.8,-0.3,2021-08-28 11:55:37.1399,4.9,-2.2,2021-08-28 11:58:13.1399,3.1,-5.3
2021-08-28 08:59:40.1405,-0.9,2.1,2021-08-28 09:05:22.1405,0.9,-0.2,2021-08-28 11:55:37.1405,4.9,-2.2,2021-08-28 11:58:13.1405,2.9,-5.3
2021-08-28 08:59:40.1411,-0.9,2.1,2021-08-28 09:05:22.1411,1,-0.2,2021-08-28 11:55:37.1411,4.8,-2.2,2021-08-28 11:58:13.1411,2.9,-5.4
2021-08-28 08:59:40.1417,-1,2.2,2021-08-28 09:05:22.1417,1,-0.1,2021-08-28 11:55:37.1417,4.7,-2.3,2021-08-28 11:58:13.1417,2.9,-5.5
2021-08-28 08:59:40.1423,-1.2,2.1,2021-08-28 09:05:22.1423,0.8,-0.4,2021-08-28 11:55:37.1423,4.6,-2.4,2021-08-28 11:58:13.1423,2.8,-5.6
2021-08-28 08:59:40.1428,-1.4,1.9,2021-08-28 09:05:22.1428,0.7,-0.4,2021-08-28 11:55:37.1428,4.4,-2.5,2021-08-28 11:58:13.1428,2.9,-5.7
2021-08-28 08:59:40.1434,-1.5,2,2021-08-28 09:05:22.1434,0.7,-0.4,2021-08-28 11:55:37.1434,4.4,-2.5,2021-08-28 11:58:13.1434,2.9,-5.8
2021-08-28 08:59:40.1440,-1.4,2.1,2021-08-28 09:05:22.1440,0.6,-0.2,2021-08-28 11:55:37.1440,4.4,-2.5,2021-08-28 11:58:13.1440,3,-5.8
2021-08-28 08:59:40.1446,-1.3,2.1,2021-08-28 09:05:22.1446,0.8,0,2021-08-28 11:55:37.1446,4.5,-2.5,2021-08-28 11:58:13.1446,3.2,-5.8
2021-08-28 08:59:40.1452,-1.1,2.2,2021-08-28 09:05:22.1452,1,0.2,2021-08-28 11:55:37.1452,4.4,-2.5,2021-08-28 11:58:13.1452,3.2,-5.8
2021-08-28 08:59:40.1458,-1,2.3,2021-08-28 09:05:22.1458,1.2,0.3,2021-08-28 11:55:37.1458,4.4,-2.7,2021-08-28 11:58:13.1458,3.3,-5.8
2021-08-28 08:59:40.1464,-0.9,2.4,2021-08-28 09:05:22.1464,1.3,0.4,2021-08-28 11:55:37.1464,4.5,-2.7,2021-08-28 11:58:13.1464,3.4,-5.9
2021-08-28 08:59:40.1470,-0.8,2.5,2021-08-28 09:05:22.1470,1.4,0.5,2021-08-28 11:55:37.1470,4.5,-2.6,2021-08-28 11:58:13.1470,3.4,-5.9
2021-08-28 08:59:40.1476,-0.7,2.6,2021-08-28 09:05:22.1476,1.6,0.5,2021-08-28 11:55:37.1476,4.7,-2.6,2021-08-28 11:58:13.1476,3.4,-6.1
2021-08-28 08:59:40.1482,-0.7,2.6,2021-08-28 09:05:22.1482,1.8,0.6,2021-08-28 11:55:37.1482,4.7,-2.6,2021-08-28 11:58:13.1482,3.3,-6.1
2021-08-28 08:59:40.1487,-0.6,2.7,2021-08-28 09:05:22.1487,1.9,0.7,2021-08-28 11:55:37.1487,4.8,-2.5,2021-08-28 11:58:13.1487,3.2,-6
2021-08-28 08:59:40.1493,-0.7,2.7,2021-08-28 09:05:22.1493,1.9,0.6,2021-08-28 11:55:37.1493,4.9,-2.5,2021-08-28 11:58:13.1493,3.1,-5.8
2021-08-28 08:59:40.1499,-0.7,2.7,2021-08-28 09:05:22.1499,2,0.5,2021-08-28 11:55:37.1499,4.9,-2.3,2021-08-28 11:58:13.1499,3.1,-5.6
